id,source,translation
1,"""Was ist denn?"", fragte ich.","""Co się dzieje?"", zapytałem."
2,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nic"", piszczała Selma, otworzyła lodówkę, wyjęła paczkę sera plasterkowego i pasztet, i potrząsała nimi przez powietrze."
3,"""Was darf’s denn heute aufs Schulbrot sein?"", flötete sie.","""A co sobie dziś życzy na kanapkę do szkoły?"", zaczęła łobuzersko."
4,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""Szczyleczku"", wyszeptała za nim, a takie szeptane słówka naprawdę go niepokoiły."
5,"""Käse, bitte"", sagte ich, ""was hast du denn""?","""Poproszę ser, co masz?"""
6,"""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Nic"", zaskrzeczała Selma, ""przecież powiedziałam""."
7,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.","Na kromkę chleba posmarowała masło, a ponieważ ciągle się poruszała, odepchnęła przy tym ser nadgarstkiem z blatu."
8,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.","Selma teraz zamilkła i spoglądała na opakowanie sera, jakby było czymś cennym, co rozbite na tysiące kawałków."
9,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma śniła w swoim życiu trzy razy o okapi, a za każdym razem ktoś umierał, dlatego byliśmy przekonani, że sen o okapi i śmierć były ze sobą ściśle powiązane."
10,Unser Verstand funktioniert so.,Nasz umysł działa w taki sposób.
11,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.","On potrafi w krótkim czasie zapewnić, że najbardziej absurdalne rzeczy trzymają się razem."
12,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Na przykład dzbanki do kawy i sznurówki, albo butelki zwrotne i choinki."
13,"""Was soll es denn sonst gewesen sein"", sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne.","„Co to więc mogło być innego?”, powiedziała Selma, i że okapi trudno pomylić z jakimkolwiek innym zwierzęciem."
14,"""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen.","„Ale przecież”, powiedziałem, to mogło być również zdeformowane bydło, źle złożona żyrafa, kaprys natury, i paski oraz rdzawy kolor nie można tak dokładnie rozróżnić w nocy, gdy wszystko jest bardzo zamazane."
15,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".","""To bzdura"", powiedziała Selma, pocierając się po czole, ""niestety to bzdura, Luise""."
16,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.","Położyła plaster sera na chleb, złożyła go i włożyła do mojego pojemnika na kanapki z masłem."
17,"""Weißt du, wann genau du das geträumt hast""?","""Wiesz dokładnie, kiedy to śniłes""?"
18,"""Gegen drei Uhr"", sagte Selma.","""Około trzeciej"", powiedziała Selma."
