id,source,translation
1,"Alles zu vergessen, ist gewiss schlimm.",すべてを忘れることは確かに悲しいです。
2,"Noch schlimmer ist, nichts zu vergessen, wird doch jedes Wissen erst durch Vergessen erzeugt.",忘れてしまわないことはさらにひどいですが、すべての知識は一度忘れることによって生み出されます。
3,"Wenn alles unterschiedslos gespeichert ist, wie auf den elektrische Energie verbrauchenden Datenspeichern, verliert es seine Bedeutung und wird zu einer ungeordneten Ansammlung unbrauchbarer Information.",すべてが電力を消費するデータストレージのように一律に保存されている場合、それはその意味を失い、使えない情報の乱れた集まりになります。
4,"Ein Gedächtnis, das alles bewahrte, bewahrte im Grunde nichts.",すべてを保持する記憶は、実際には何も保持していませんでした。
5,"Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5.",そのカリフォルニア人女性は、メモテクニックなしで、5日以降の毎日を覚えています。
6,"Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen — eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: ""Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen"".",1980年2月なごりは、彼女の記憶することができるものは、絶え間なく押し寄せる思い出のエコーチャンバーに閉じ込められています - アテナイの将軍テミストクレスの再来者、彼は故郷市民全員を名前で呼び捨てすることができた人物です。彼はムネモニカー・シモニデスに伝えました。「忘れる技術よりも記憶力を学びたい」と。「私が思い出したくないことも私は覚えています。しかし私が忘れたいことは忘れられません」。
7,"Eine Vergessenskunst ist aber ein Ding der Unmöglichkeit, weil alle Zeichen Anwesenheiten darstellen, selbst wenn sie auf Abwesenheiten verweisen.",しかし、忘却の芸術は不可能なものです。すべての記号は存在を示しており、それらが不在を指している場合でも同じです。
8,"Beinahe jeden, den im Römischen Reich der Bann der damnatio memoriae traf, behaupten die Enzyklopädien mit Namen zu kennen.",百科事典によれば、ローマ帝国でdamnatio memoriaeの呪いにかかったほとんどの人物は、名前を知っていると主張されています。
9,"Der Freitod erscheint vielleicht als die radikalste Maßnahme, über die Ungewissheit der Zukunft zu triumphieren, freilich zum Preis einer verkürzten Existenz.",自殺は、未来の不確かさに打ち勝つための最も過激な手段として思われるかもしれませんが、一方で短縮された存在を買う代償となります。
10,"Es wird berichtet, dass zu den Geschenken jener indischen Gesandtschaft, die Augustus einst auf der Insel Samos empfing, nicht nur ein Tiger und ein armloser Jüngling, der seine Füße wie Hände zu benutzen wusste, gehörten, sondern auch ein Mann namens Zarmaros aus der Kaste der Brahmanen, der sein Leben selbst zu beenden gedachte, gerade weil es so verlaufen sei wie gewünscht.",それによると、アウグストゥスがかつてサモス島で受けたあるインドの使節団からの贈り物には、虎や手足を手として使用することができる腕のない若者だけでなく、ブラフマン・カースト出身の男性であるザルマロスという人物も含まれていたことが報じられています。彼は望んだ通りに彼の人生が進んだために自ら命を終わらせようと考えていました
