Source,GoogleTranslate,human1,human2
"""Ja, hráz. Takové dam. Teda stavěli dál ten nové hráz na severozápadním konci Devil Bay. - Člověče,"" vysvětloval, ""to ti bylo báječny dílo. Hotové breakwater.""","""Me, the dam. Such a dam. So they kept building the new dam at the northwest end of Devil Bay. - Man,"" he explained, ""it was a wonderful job for you. Finished breakwater.""","This was some kind of dam. They were building a new dam at the north-western end of Devil Bay. And this was a fantastic piece of work, lad,” the captain explained, “a proper breakwater.","‘A dam, perhaps?’ ‘That’s it. A dam. A kind of dam. That is they were building a new dam at the north-western end of Devil Bay. Man alive,’ he explained, ‘that was a fantastic job. A perfect breakwater.’"
"Je přirozeno, že nyní také v jiných státech se ozvalo volání po řádném a povinném školství pro Mloky pod dozorem státnim. Došlo k tomu postupně ve všech námořních zemích (ovšem s výjimkou Velké Británie), a protože tyto mločí školy nebyly zatíženy starými klasickými tradicemi škol lidských a mohly tedy užít všech nejnovějších metod psychotechniky, technologické výchovy, předvojenského výcviku a jiných posledních vymožeností pedagogických, vyvinulo se z nich záhy to nejmodernější a vědecky nejpokročilejší školství na světě, jež právem bylo předmětem závisti všech pedagogů i školáků lidských.","It is natural that now in other states there has been a call for proper and compulsory education for Newts under state supervision. This has happened gradually in all maritime countries (except the UK), and as these salamander schools have not been burdened by the old classical traditions of human schools and have therefore been able to benefit from all the latest methods of psychotechnics, technology education, pre-military training and other recent pedagogical conveniences, of them, soon the most modern and scientifically advanced education in the world, which was rightly the envy of all educators and human schoolchildren.","It was now a matter of course that other countries would also declare their belief in making the newts have a proper, state supervised education. One by one, all the seafaring nations declared themselves for it (with the exception of Great Britain, of course); and because these schools for newts were not burdened with the classical traditions of schools for human children, and were able to make use of all the latest methods in psychotechnology, technical education, pre-military exercises and other educational innovations, these schools quickly evolved into the most modern and scientifically advanced educational system in the world, envied by teachers and students everywhere.","Naturally the call for regularised and compulsory education for the Newts under state supervision was now also raised in other countries. This was effected step by step in all maritime countries (with the exception, of course, of Great Britain), and because these Newt schools were not burdened with the old classical traditions of the human schools and were able, therefore, to utilise the most up to date methods of psychotechnical instruction, premilitary training and all the latest achievements of educational research generally, they soon became the most modern and scientifically advanced educational establishments in the world and objects of the justified envy of human pedagogues and pupils."
"A dost. Toho dne Kandong Bandoeng odplula do Padangu. Z Padangu poslal kapitán J. van Toch své společnosti v Amsterodamu balíček pojištěný na tisíc dvě stě liber sterlingů. A současně telegrafickou žádost o roční dovolenou. Naléhavé zdravotní důvody a tak dále. Potom se potloukal po Padangu, až našel osobu, kterou hledal. Byl to divoch z Bornea, Dajak, kterého si občas najímali angličtí cestující jako lovce žraloků, pro tu podívanou, neboť Dajak pracoval ještě postaru, ozbrojen jenom dlouhým nožem. Byl to patrně lidožrout, ale měl svou pevnou taxu: pět liber za žraloka, krom stravy. Ostatně byl na něho hrozný pohled, neboť měl na obou rukou, na prsou i stehnech kůži sedřenou od žraločí kůže a nos i uši vyzdobené žraločími zuby. Říkalo se mu Shark.","Enough. That day, Kandong Bandoeng sailed to Padang. From Padang, Captain J. van Toch sent his company in Amsterdam a package insured for one thousand two hundred pounds sterling. And at the same time a telegraphic request for annual leave. Urgent medical reasons and so on. Then he wandered around Padang until he found the person he was looking for. He was a savage from Borneo, Dajak, who was sometimes hired by English passengers as shark hunters, for the sight, as Dajak was still working as an old man, armed only with a long knife. He was probably a cannibal, but he had a fixed tax: five pounds for a shark, in addition to food. After all, he had a terrible look at him, for he had skin on his hands, chest, and thighs scraped from shark's skin, and his nose and ears adorned with shark's teeth. His name was Shark.","And that was it. That day the Kandong Bandoeng sailed into Padang. In Padang Captain J. van Toch sent his firm in Amsterdam a parcel insured for a thousand two hundred pounds sterling. At the same time he sent a telegram asking for his annual leave. Urgent medical reasons, and so on. Then he wandered around Padang until he found the man he was looking for. This was a native of Borneo, a Dayak who English tourists would sometimes hire as a shark hunter just for the show; as this Dayak still worked in the old way, armed with no more than a long knife. He was clearly a cannibal but he had his fixed terms: five pounds for a shark plus his board. He was also quite startling in appearance, as both hands, his breast and his legs were heavily scarred from contact with shark skin and his nose and ears were decorated with shark teeth. He was known as Shark.","That was all. That day the Kandong Bandoeng sailed for Padang. From Padang Captain J. van Toch sent a package to his company in Amsterdam, a package insured for £1,200 sterling. And simultaneously he telegraphed a request for a year’s leave. Urgent reasons of health and that sort of thing. Then he knocked about Padang until he found whoever he had been looking for. He was a savage from Borneo, a Dayak whom English tourists would occasionally hire as a shark hunter, just in order to watch him at work, for the Dayak still operated in the old way, armed only with a long knife. He was evidently a cannibal but he had his fixed scale of charges: five pounds per shark, plus board. Otherwise he was hideous to behold, for his skin had been scraped off both his arms, his chest and his thighs by sharkskin, and his nose and ears were adorned with sharks’ teeth. Everyone called him Shark."
"""To se řekne,"" povídá šestý. ""Ale kde to vzít?""","""It's said,"" says the sixth. ""But where to take it?""","“That's easy enough to say,” said the sixth, “but where do we get the story from?”","‘Easily said,’ said a sixth. ‘But where do we get it?’"
"""Kolik je šestkrát sedm?""","""What is six times seven?""",“How much is six times seven?”,‘How much is six times seven?’
6 - JACHTA NA LAGUNĚ,6 - YACHT ON THE LAGOON,Chapter 6. THE YACHT IN THE LAGOON,6 The Yacht in the Lagoon
"""Totiž mne,"" řekl drahoušek, ""jak stojím mezi těmi mořskými tritóny.""","""Namely,"" said the darling, ""as I stand among those sea tritons.""","“Me, he means,” said Li, “as I'm standing among these tritons.”","‘You mean me,’ said Sweetiepie. ‘ Standing among those sea Tritons.’"
"""Přes veškerou kohoutí pýchu,"" pokračuje Charles J. Powell, ""příroda udělila u většiny živočišných rodů životní převahu spíše samicím. Samci jsou tu pro svou rozkoš a proto, aby zabíjeli, jsou nadutými a načepýřenými jedinci, kdežto samice představují sám rod v jeho síle a ustálených ctnostech. U Andriase (a částečně u člověka) je poměr podstatně jiný, vytvořením samčí pospolitosti a solidarity nabývá samec zřejmé biologické převahy a určuje vývoj druhu v míře daleko větší než samice. Snad právě pro ten význačně samčí směr vývoje se tak silně uplatňuje u Andriase technické, tedy typicky mužské nadání. Andrias je rozený technik se sklonem k hromadnému podnikání, tyto sekundární mužské pohlavní znaky, totiž technický talent a smysl pro organizaci, se v něm přímo před našima očima rozvíjejí tak rychle a úspěšně, že bychom museli mluvit o přírodním divu, kdybychom nevěděli, jak mohutným životním činitelem jsou právě sexuální determinanty. Andrias Scheuchzeri jest animal faber a v době možná už dohledné překoná technicky i sama člověka, a to vše jenom silou přírodního faktu, že vytvořil čistou samčí pospolitost.""","""Despite all the pride of the rooster,"" continues Charles J. Powell, ""nature has given most animal genera a predominance of life to females. In Andrias (and partly in humans) the relationship is substantially different; Andrias is a born technician with a penchant for mass business, these secondary male sexual characteristics, namely technical talent and a sense of organization, develop in him so quickly and successfully that we would have to talking about a natural wonder if we didn't know how powerful sexual determinants are in life Andrias Scheuchzeri is an animal faber and technically, he will surely surpass man himself, all by the force of the natural fact that he has created a pure male community. ""","“However vainly the cock might crow,” Charles J. Powell continued, “it is to the female that in, most species, nature has given the dominant role in life. The male is there for his own passion and to kill; he is pompous and arrogant, while the female represents the species in all its strength and lasting nobility. In the case of Andrias (and often in the case of man) the relationship is fundamentally different; by the creation of a masculine society and solidarity the male acquires clear biological dominance and determines how the species will develop to a far greater extent than the female. It may well be because of this marked male input to the direction of development that Andrias has so excelled in technical matters, which are talents typical of the male. Andrias is by nature a technologist and tends towards group activities; these secondary features of the male, by which I mean a talent for technology and a flair for organisation, has, before our very eyes, developed with such speed and such success that we would be compelled to speak of a miracle were we not aware of what a powerful force in life sexual determination is. Andrias Scheuchzeri is animal faber, and it is even possible that he will one day surpass man himself given enough time. All this is the result of one fact of nature; that they have created a society that is purely male.”","‘In spite of all the cockerel’s pride,’ Charles J. Powell continues, ‘nature has, in the majority of animal species, tended to endow the female with vital superiority. The male exists for his own pleasure and in order to kill; he is a conceited and puffed-up individual, whereas the female represents the species in all its vigour and established virtues. In the case of Andrias (and partly also in Man) the relationship is substantially different; through the establishment of male collectivity and solidarity the male clearly acquires a biological superiority and determines the development of the species to a far greater extent than the female. Perhaps it is just this significant male trend in his evolution that makes Andrias display such engineering talent, i.e. a typically male talent. Andrias is a born technician with an inclination towards large-scale undertakings; these secondary sexual characteristics of the male, i.e. technical talent and a gift for organisation, are developing in him before our very eyes, and with such rapidity and success that we would regard it as a miracle of nature if we did not know that the most powerful vital agents are just these sexual determinants. Andrias Scheuchzer is an animal faber and in technical achievement it may well surpass even Man in the foreseeable future - and that only as a result of the natural circumstances that he has created a purely male community.’"
"""Najf!"" ozvalo se štěknutí kus dál. ""Najf!"" ""Najf!""","""Najf!"" there was a bark a little further. ""Najf!"" ""Najf!""","The other animals, a little way away joined in, barking like the first: “Knife, knife, knife!” “A-abe!”",‘Nyfe!’ came a bark from nearby. ‘Nyfe!’ ‘Nyfe!’
"Ačkoliv otřesy země v Kiangsu svým rozsahem daleko překročily pohromu v Louisianě, věnovalo se jim celkem málo pozornosti, neboť na katastrofy v Číně je svět už zvyklý a nezáleží tam, jak se zdá, na nějakém tom miliónu životů, mimoto bylo vědecky jasno, že jde o pouhé tektonické zemětřesení, související s hlubinnou mořskou brázdou u souostroví Riukiu a Filipín. Tři dny nato však zaznamenaly evropské seizmografy nové otřesy země, jejichž střed byl někde u Kapverdských ostrovů. Podrobnější zprávy hlásily, že těžkým zemětřesením bylo postiženo pobřeží Senegambie jižně od St. Louis. Mezi místy Lampul a Mboro vznikla hluboká propadlina zaplavená mořem a postupující na Merinaghen až po wady Dimarské. Podle očitých svědků vyrazil za strašného rachotu ze země sloup ohně a páry, rozmetávající v dalekém okruhu písek a kamení, nato bylo slyšet jek moře, které se valilo do otevřené propadliny. Ztráty na životech nejsou značné.","Although the earthquakes in Kiangsu far outweighed the disaster in Louisiana, they received little attention, as the world is already accustomed to disasters in China and no million lives seem to matter, and it was scientifically clear that about a mere tectonic earthquake, related to a deep sea furrow near the Riukiu archipelago and the Philippines. Three days later, however, European seismographs experienced new earthquakes in the center, somewhere near the Cape Verde Islands. More detailed reports have reported that a severe earthquake has hit the coast of Senegambia south of St. Petersburg. Louis. Between Lampul and Mboro, a deep depression formed by the sea and advancing on Merinaghen to the Wadi of Dimar. According to eyewitnesses, a column of fire and steam shot out of the ground at a terrible rumble, scattering sand and stones in a distant circle, then a sea howl rolled into the open depression. The loss of life is not significant.","Although the earthquake in Kiangsu was far more extensive than the disaster in Louisiana it attracted little attention in the world press because everyone was used to catastrophes happening in China and the loss of some million lives did not seem very important; and besides, it was scientifically clear that it was only a tectonic earthquake to do with the deep sea trench near the Riukiu and Philippine archipelagoes. But three days later, seismographs in Europe registered new tremors centred somewhere near the Cape Verde Islands. More detailed reports stated that the coast of Senegambia, south of St. Louis, had been hit by a serious earthquake. A deep fissure appeared between Lampul and Mboro, allowing the sea to gush in through the Merinagh and as far as Wadi Dimar. Eyewitnesses said that a column of fire and steam had erupted from the ground with a terrible noise, hurling sand and stones for miles around; and then there was the sound of the sea as it rushed into the gulf that had been opened up. There was no significant loss of life.","Although the scale of the earthquake in Kiangsu greatly exceeded the disaster in Louisiana it received little attention on the whole: the world was accustomed to catastrophes in China and, so it seemed, the odd million lives did not matter greatly there. Besides, it was scientifically obvious that this was a mere tectonic earthquake, associated with a deep ocean trench near the Riukiu and Philippine archipelagos. Three days later, however, European seismographs registered renewed tremors with an epicentre somewhere near the Cape Verde Islands. More detailed reports stated that a severe earthquake had hit the Senegambian coast south of St Luis. A deep subsidence had occurred between the towns of Lampul and Mboro; this was flooded by the sea which penetrated as far as Merinaghen and the Dimara wadis. According to eyewitness accounts a column of fire and steam had burst from the ground, accompanied by a frightful rumble, flinging sand and stones over a wide radius; after that the sea was heard rushing into the opened rift. Loss of life was not heavy."
