id,source,translation,alignments
0,"Tufts of cloud burned black before the sunrise, the horizon littered with the flotsam of old and rusted silhouettes. They were alone. ‘Chemtrails,’ the farmer had said to Alec, early on their walk. Other than this, he had been silent.",紫煙が朝日の前に黒く燃え、地平線には古い、錆びたシルエットの残骸が散乱していた。彼らは一人でした。「ケムトレイル」、農夫はアレックに早い時間に言っていた。それ以外、彼は何も話さなかった。,2-3 4-2 5-9 7-7 8-6 10-5 12-11 18-31 22-13 24-16 25-17 26-18 27-20 28-21 30-24 31-32 32-33 33-36 34-35 36-37 37-38 38-39 39-40 40-42 41-44 42-43 43-47 44-46 45-56 46-55 47-51 48-48 49-50 51-52 55-57 56-59 58-58 59-60 60-61 61-65 64-66
1,"Fifty feet away, the field gave way to freshly tilled brown soil, forming mounds everywhere on the uneven earth. Chalky rocks littered the plot in every direction. Each step in this place was as muddy and wet as the last. Further still, a thin metal fence marked the edge of the land, clots of wool decorating the wire like fairy lights where the sheep had once tried to break through.",50フィート先、野原は新しく耕された茶色の土壌に変わり、凹凸のある地面上に各所で小山が形成されていました。白っぽい岩石が敷地全体にばら撒かれていました。この場所では一歩一歩が前回と同じように泥だらけで濡れていました。さらに遠く、薄い金属製のフェンスが土地の端を示しており、羊たちがかつて突破しようと試みたワイヤーにはウールの塊が装飾のように付着しています。,2-0 3-2 5-4 6-7 11-8 14-10 16-14 18-18 19-30 23-29 25-23 27-19 29-22 30-32 33-37 34-35 39-40 43-48 45-55 47-49 48-50 49-68 51-61 54-66 57-57 58-69 59-70 62-73 64-74 65-75 66-76 69-86 71-85 74-83 83-84 84-96 86-106 89-105 90-81 91-98 94-89 96-91 97-94 99-92 101-110
2,"He swatted another fly away from his face. ‘No,’ the farmer said. ‘I’m a vegetarian.’ ‘Really? My wife tried doing that a few years back, and—’ ‘No,’ the farmer said, and the conversation died. The world was still dark, even if only for a little while. The sun was almost free. The day had almost begun.",彼はまた別の蠅を自分の顔から追い払った。「ない」、農夫は言った。「本当？私の妻は数年前にそれを試みたが、―」「ない」、農夫は言い、会話は終わりました。世界はまだ暗かった、ただし一時的にです。太陽はまだ自由になるところでした。その日はまだ始まっていなかった。,0-1 1-9 3-11 4-3 7-8 8-6 9-7 11-12 12-13 13-15 14-14 16-17 17-19 27-20 28-21 29-22 30-23 31-24 32-25 33-30 35-29 38-27 39-28 40-33 42-34 43-37 45-36 46-38 48-41 49-40 51-43 54-44 55-46 56-47 57-48 59-49 60-64 61-60 62-51 63-53 69-55 71-65 72-66 73-59 76-61 79-67 83-69 84-72
3,"‘They’re selling up to live with family, so she says.’ ‘I think I saw them in town a few times,’ Alec said. They were almost at the water tank, at the smile. ‘Were they the ones who made those wagon wheels? They’d mix sausage meat into a kind of – well, kind of cinnamon swirl, I suppose. It’s delicious. Did you ever try one?’",彼らは家族と一緒に暮らすために売りに出している、と彼女は言っている。「私は彼らを町で数回見たようなのですか？」エイルが言った。彼らは水タンクのそばにある笑顔に向かっていた。「それらが車輪を作ったのは、そのような――おそらくシナモンスワイルのようなものを作っていたのですか？」私は聞いた。「あれは美味しいですね。あなたは一つ試みたことがありますか？」,1-1 5-9 7-8 8-5 9-4 10-3 11-12 12-13 13-14 14-15 17-16 20-17 21-24 22-18 23-21 24-20 26-22 27-23 29-28 30-30 32-32 33-33 34-34 35-44 38-39 40-38 41-53 44-42 46-45 53-51 55-48 57-49 72-55 78-59 79-60 80-61 81-62 91-74 92-76 94-77 95-81 97-78 98-83
4,"‘Jean’s moving out,’ the farmer said. ‘Did you know?’ ‘Who?’ ‘Jean . . . The lady who lives down the lane,’ the farmer said, frowning. ‘She’s moving out, selling up her farm.’ ‘Oh yes, Jean . . .’ His voice drifted. ‘I saw the sign.’ Alec had driven past it on the way here, a farm twice the size of this one, its animals and land and people in far better condition. He had not known the name. He knew few out here. One more reminder that he did not belong, he supposed.",Jeanが引っ越している、農夫は言った。「知っている？」「誰？」「Jean…その下の路に住む女性、農夫は眉を寄せて言った。彼女は引っ越して、自分の農場を売りに出している。」「はい、Jean…」彼の声は漂った。彼がその道を辿って来たとき、この農場の二倍の大きさの農場には、動物や土地や人々がずっと良い状態であり、名前を知らなかった。彼はここで知らない人々が多かった。彼にとっては、また一つの不 belongingを思い知らせるものであった。,0-9 5-2 9-7 10-6 11-8 17-10 20-12 22-13 23-14 26-16 27-17 35-26 39-43 42-27 45-29 53-37 56-38 58-40 59-44 61-41 62-42 63-47 67-49 68-50 76-54 77-55 78-56 79-58 80-59 91-102 92-64 93-68 99-99 102-79 103-75 104-76 105-77 106-73 107-71 111-82 112-83 113-84 114-85 115-86 117-88 118-89 119-90 120-97 121-104 123-96 124-100 126-93 130-111 134-108 147-118
5,"He gestured past a large, half-empty water tank around two hundred feet away, its translucent plastic grown stained with time, the smear of a smile where fluid had lapped within. ‘We found them near there.’ His face fell. Alec checked his watch. 7.06 a.m. The sun would soon rise. They kept on, the silence drowned out by the buzzing of the flies and the distant hellos of scraggly sheep out there in the semi-darkness.",彼は、二百フィートもある半分以上の水槽に手を合わせた。時間の経過で曇った透明なプラスチックに、液がうねり込んでいた笑顔の跡があった。「彼らはそこにあった」と彼は言った。彼の顔は垂れ下がった。アレックは時計を確認した。7時6分。太陽はまもなく昇る。彼らは先に進み、蠅のブザーと、その距離の不安定な羊たちの遠いこんにちはが闇の中で響いていた。,0-1 1-13 3-15 5-12 7-2 8-8 12-10 13-11 15-3 16-4 17-6 24-27 26-22 27-21 29-20 30-17 31-29 37-37 39-30 40-36 41-32 45-41 47-45 48-42 50-44 52-46 53-51 54-52 56-59 57-60 58-62 59-65 60-66 62-64 63-67 64-68 65-70 68-71 69-72 71-73 73-76 74-78 75-77 76-79 77-80 80-85 88-88 91-87 93-99 94-91 96-100 100-95 103-98 107-105 114-109
6,"Alec grimaced. He stepped back, tensing before rushing over the ditch. He came down with a thud, right into the thick and gelatinous mud. He splattered his black trouser legs and the farmer’s jeans. The other man tutted, smiling. ‘What have we come to, eh?’ Alec brushed at the muck around his ankles, but this only spread it further. His palms grew filthy. The farmer walked on.",アレックは咳を込めた。彼は荒れ地に戻り、泥の中に墜ち込んだ。彼の黒いズボンの脚と農夫のジーンズが汚れた。他の男は呵护しながら笑った。「何かこんな状況に至ったのか？」アレックは脚の周りの泥を擦り取ろうとしたが、それでも泥は広がっていった。彼の手が汚れた。農夫は進んだ。,0-1 1-3 2-5 4-8 5-9 6-10 9-14 10-16 19-13 20-22 30-18 37-17 42-48 44-24 45-26 47-29 48-36 49-30 51-32 53-33 57-41 58-42 59-45 62-47 65-49 66-50 73-57 75-58 76-60 77-67 78-71 82-75 83-64 87-63 88-73 89-72 92-77 95-81 96-82 97-83 103-87 105-89 108-93
7,"Alec stared at the mud, and the farmer grinned, his cheeks ruddy beneath his dirty white beard. With that thick wax coat and that gut and that voice, he could have been a lunatic Santa Claus. ‘You won’t fall,’ he said. ‘Not afraid of a little dirt, are you, Sergeant Nichols?’ ‘No.’ Yes. ‘I just hope you aren’t wasting my time. And these flies . . .’ Alec swatted one away from his rolled-up sleeve, a great bulbous thing that had nestled on the hairs of his forearm. He was food for this whole place. ‘Try covering up next time,’ the farmer said.",アレックは泥を見つめていた。農夫は笑っていた、髭の下の顔が汚れた白い髭で肉付きでした。その厚い蝋のコートとその腹とその声で、彼は狂ったサンタクロースになりえたのです。「あなたは落ちません」、彼は言った。「あなた、ニコルズ軍曹、恐れがありませんか？」「いいえ」、はい。「私の時間を無駄にしていると思われるのは嫌です。そして、これらの蠅...」アレックは巻き上げた袖に寄り添っていた大きな蠅を叩き追いました。彼はこの場所の食料でした。「次回、覆うようにしてみてください」、農夫は言った。,0-1 1-3 3-9 6-5 9-13 10-12 11-14 13-16 19-19 22-23 23-26 24-25 26-27 27-32 29-33 30-34 31-35 33-38 34-39 35-40 37-42 38-43 39-44 40-45 41-47 42-48 49-51 52-59 53-60 57-61 58-64 59-63 60-65 61-66 63-67 64-62 65-77 74-69 77-70 79-73 80-80 82-81 83-83 85-84 86-86 88-87 96-90 97-92 98-88 99-89 100-97 101-98 102-100 104-101 110-102 111-103 112-104 113-106 115-119 116-122 118-113 121-108 122-109 130-116 141-111 148-123 149-124 151-129 153-125 155-126 157-131 160-134 161-135 165-139 167-142 168-141 169-143 170-144
8,"‘Where are they?’ Alec asked, shivering. It was 6.55 a.m. He’d left his jacket in his patrol car. ‘There weren’t any sheep over here,’ the farmer said, ignoring the question. He leapt over the bank, his boots slipping slightly on the incline. ‘They normally love coming over here.’",彼らはどこにいるのか？」アレックは寒がりながら聞いた。その時午前6時55分で、彼のジャケットはパトロールカーに残っていた。「ここに羊はいなかった」、農夫は質問を無視して言った。彼は傾斜した土手を飛び越え、ブーツが少し滑った。「通常、ここに来るのが好きなのに」,2-3 3-4 4-1 5-5 7-6 8-8 9-14 11-10 12-11 13-12 14-15 15-16 17-18 18-20 21-21 23-24 26-34 28-25 29-27 30-28 32-31 33-32 35-36 37-40 45-37 46-42 47-41 48-45 49-44 50-50 51-61 52-48 53-49 54-47 55-46 56-51 57-52 60-68 61-60 67-64 68-67 70-66 76-69 79-70 81-75 82-73 84-72 86-77
9,"And now their torches revealed the edge of a bank, right before the crest of a shallow stream that cut through the farmer’s reclaimed marshland. Along its muddy edge and all around, the reeds sang with flies and crickets and buntings.",そして、彼らのトーチは、農夫が埋め立てた湿地の境界の端を示していた、浅い流れの傾斜にある小川の端にあった。その泥の縁と周りで、蚊とクリックとブンチングが歌っていた。,0-0 2-2 4-5 5-21 6-6 7-33 8-20 12-23 15-17 20-24 22-32 24-29 27-9 29-3 30-12 31-13 32-14 35-16 36-36 39-37 40-38 41-39 43-41 45-42 46-44 49-47 53-46 57-48 58-49 59-52 60-53 61-56
