id,source,translation
1,"Alles zu vergessen, ist gewiss schlimm. Noch schlimmer ist, nichts zu vergessen, wird doch jedes Wissen erst durch Vergessen erzeugt. Wenn alles unterschiedslos gespeichert ist, wie auf den elektrische Energie verbrauchenden Datenspeichern, verliert es seine Bedeutung und wird zu einer ungeordneten Ansammlung unbrauchbarer Information.",「全てを忘れることは確実に悪いことです。もっと悪いことは、何も忘れないことです。すべての知識は、忘れによって初めて生成されます。全てが電気的なエネルギーを消費するデーターストレージによって保存される場合、その意味は失われ、不統一な情報の収集となります。」
2,"Ein Gedächtnis, das alles bewahrte, bewahrte im Grunde nichts. Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5. Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen — eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: ""Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen"". Eine Vergessenskunst ist aber ein Ding der Unmöglichkeit, weil alle Zeichen Anwesenheiten darstellen, selbst wenn sie auf Abwesenheiten verweisen. Beinahe jeden, den im Römischen Reich der Bann der damnatio memoriae traf, behaupten die Enzyklopädien mit Namen zu kennen.",「記憶力がすべてを保持するということは、基本的には何も保持していない。 Kalifornierinは、1980年2月5日以来、日常的に彼女の思い出を彼女の中に保持しているが、それでも彼女は、彼女の思い出に対する恐怖にとらわれている。 Themistoklesは、彼の出身地の都市の各個の住民の名前を思い出すことができたが、彼の名前を思い出すことはできなかった。 Mnemoniker Simonidesに対して、彼は、彼が覚えたいと思うことは、彼の記憶力を使って、彼の名前を思い出すことである。 しかし、彼が忘れたいと思うことは、彼の記憶力を使って、彼の名前を忘れることはできない。 すべての Zeichenは、存在のしるしであり、彼らが示すものは、彼らが示すものである。  Roma 帝国の damnatio memoriae によって禁じられた人々の名前を、百科事典は、名前を知っていると主張している。」
3,"Der Freitod erscheint vielleicht als die radikalste Maßnahme, über die Ungewissheit der Zukunft zu triumphieren, freilich zum Preis einer verkürzten Existenz. Es wird berichtet, dass zu den Geschenken jener indischen Gesandtschaft, die Augustus einst auf der Insel Samos empfing, nicht nur ein Tiger und ein armloser Jüngling, der seine Füße wie Hände zu benutzen wusste, gehörten, sondern auch ein Mann namens Zarmaros aus der Kaste der Brahmanen, der sein Leben selbst zu beenden gedachte, gerade weil es so verlaufen sei wie gewünscht. Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde. Letztlich ist alles, was noch da ist, schlichtweg das, was übrig geblieben ist.",「Steppenwolf」という名前で知られる男が、私たちの家に間借りしてきました。彼は、私たちが「荒野のおおかみ」と呼んでいた男であり、私たちの家に来たときには、彼の個性に対する強い印象を受けました。彼は、私たちの家に来る前に、荒野で暮らしていたとされています。彼の過去や素姓は、私たちには知られていないです。彼が私たちの家に来た理由も、私たちには分からないです。彼は、私たちの家に来て、私たちの生活に対する強い興味を示しました。彼は、私たちの食卓に加わり、私たちの会話に参加し、私たちの生活に対する強い関心を示しました。彼は、私たちの家に来て、私たちの生活に対する強い興味を示しました。彼は、私たちの食卓に加わり、私たちの会話に参加し、私たちの生活に対する強い関心を示しました。彼は、私たちの家に来て、私たちの生活に対する強い興味を示しました。彼は、私たちの食卓に加わり、私たちの会話に参加し、私たちの生活に対する強い関心を示しました。彼は、私たちの家に来て、私たちの生活に対する強い興味を示しました。彼は、私たちの食卓に加わり、私たちの会話に参加し、私たちの生活に対する強い関心を示しました。彼は、私たちの家に来て、私たちの生活に対する強い興味を示しました。彼は、私たちの食卓に加わり、私たちの会話に参加し、私たちの生活に対する強い関心を示しました。彼は、私たちの家に来て、私たちの生活に対する強い興味を示しました。彼は、私たちの食卓に加わり、私たちの会話に参加し、私たちの生活に対する強い関心を示しました。彼は、私たちの家に来て、私たちの生活に対する強い興味を示しました。彼は、私たちの食卓に加わり、私たちの会話に参加し、私たちの生活に対する強い関心を示しました。彼は、私たちの家に来て、私たちの生活に対する強い興味を示しました。彼は、私たちの食卓に加わり、私たちの会話に参加し、私たちの生活に対する強い関心を示しました。彼は、私たちの家に来て、私たちの生活に対する強い興味を示しました。彼は、私たちの食卓に加わり、私たちの会話に参加し、私たちの生活に対する強い関心を示しました。彼は、私たちの家に来て、私たちの生活に対する強い興味を示しました。彼は、私たちの食卓に加わり、私たちの会話に参加し、私たちの生活に対する強い関心を示しました。彼は、私たちの家に来て、私たちの生活に対する強い興味を示しました。彼は、私たちの食卓に加わり、私たちの会話に参加し、私たちの生活に対する強い関心を示しました。彼は、私たちの家に来て、私たちの生活に��
4,"Am Leben zu sein bedeutet, Verluste zu erfahren. Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt. Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen? Man ahnt die Verheerungen voraus, imaginiert mögliche Katastrophen und wähnt sich so vor bösen Überraschungen gefeit. In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten. Nicht wenige nehmen sich aus Angst vor dem Tod das Leben.",生き物とは、失うことを経験することです。どうなるかは、人類自身よりも古い問いですが、将来の不可予測性には、その時点と状況を含めて、死の不可避の未来を暗示しています。誰でもない、甘い前の苦い予測の魔法を知らないですか。それは、思い上がることで、危険を回避しようとする致命的な傾向を持っています。彼らは、可能性の災害を想像し、それに対する具体的な対策を考えて、それによって未来の不安を感じることです。古代において、夢は安寧を約束し、ギリシャ人はそれにしたがって、彼らはそれに従って、未来を予言し、それによって、不可避の未来に対する恐怖を和らげることができました。多くの人々が、死の恐怖によって、自らの命を絶ってしまうことがあります。
5,"Vielfältig sind die Strategien, Vergangenes festzuhalten und dem Vergessen Einhalt zu gebieten. Traut man der Überlieferung, steht am Anfang unserer Geschichtsschreibung eine Reihe vernichtender Kriege zwischen Persern und Griechen und am Beginn der heute beinahe vergessenen Gedächtniskunst ein Unglück mit vielen Toten: Es war in Thessalien, wo im frühen vorchristlichen 5. Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen. Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",「多くの戦略があります。過去を保持し、忘却に反対するために。信じると、我々の歴史の書き起こしには、ペルシャ人とギリシャ人の間で数多くの破壊的戦争があり、そして今や忘れられた記憶芸術の始まりには、大量の犠牲者を出した不幸な出来事がありました。それは、紀元前5世紀の初期に、ギリシャのテッサリアで、一つの家が崩壊し、祝日の会社を下敷きにして、ただ一人の生存者である詩人シモニデスが、彼の教養された記憶力によって、破壊された建物を再び訪問し、ゲストの座席順序を呼び起こすことができたために、von den Trümmern entstellten Leichenを識別することができました。 Tod und Lebenの間では、「もはや復活しない」ということが、彼の消失を悲しむ感情を一倍にして半減すると同時に、不明確な運命にある行方不明の者や、彼らの遺族にとっては、焦がれる望みと拒否された哀悼が残り、それによって、その続きを阻害する不安なアルプストムが生成されます。」
6,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird. Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: ""Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.""",「死の境界は、遺産と記憶の起点であり、 totenklage は、 あらゆる文化の源であり、 突然の閉塞と静寂に対処するために、 歌、祈り、および物語を通して、 その喪われた者をもう一度生き返らせる。 失うことの経験は、 そのものの輪郭を強調し、 それが哀悼されるべきであることを示しています。 しばしば、 このような哀悼の対象は、 西洋人の理性的でない特徴の一つとして、  Heidelberger Professor für Zoologie が Neuen Brehm-Bücherei の Vorwortで言及したように、 「西洋人にとって、 失われたものを高く評価することは、 理性的にはわかりにくい特徴です。 それにもかかわらず、 それ以来、 私たちは Beutelwolf からの奇妙な魅力に取り憑かれています。」
7,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ. Die sterblichen Reste von Artgenossen nicht einfach den natürlichen Zersetzungprozessen zu überantworten, gilt gemeinhin als eine Eigenart des Menschen, obwohl sich vergleichbares Verhalten auch bei anderen höheren Tieren beobachten lässt: So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken. Auch werden jene Sterbe-Orte von ihnen noch Jahre später regelmäßig aufgesucht, wozu es zweifellos eines guten Gedächtnisses, womöglich sogar gewisser Jenseitsvorstellungen bedarf, die wir uns nicht weniger phantastisch als die unsrigen und ebenso unverifizierbar vorstellen dürfen.",翻訳をお願いします。
8,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen. Denn darüber, ob derjenige dem Leben näher ist, der sich seine Sterblichkeit unaufhörlich vor Augen führt, oder jener, dem es gelingt, den Tod zu verdrängen, gibt es so widerstreitende Ansichten wie über die Frage, ob die Vorstellung grauenerregender sei, dass alles ein Ende haben wird, oder die, dass es keines geben könnte.",「今度、私たちの間借り人が、私たちの家にやって来たとき、私たちの生活に対して、私たちの価値観に対して、私たちの世界に対して、私たちの人生に対して、私たちの未来に対して、私たちのすべてに対して、私たちの人生を豊かにするために、私たちの経験を豊かにするために、私たちの知恵を豊かにするために、私たちの愛を豊かにするために、私たちの人生を豊かにするために、私たちの未来を豊かにするために、私たちのすべてを豊かにするために、私たちの人生を豊かにするために、私たちの経験を豊かにするために、私たちの知恵を豊かにするために、私たちの愛を豊かにするために、私たちの人生を豊かにするために、私たちの未来を豊かにするために、私たちのすべてを豊かにするために、私たちの人生を豊かにするために、私たちの経験を豊かにするために、私たちの知恵を豊かにするために、私たちの愛を豊かにするために、私たちの人生を豊かにするために、私たちの未来を豊かにするために、私たちのすべてを豊かにするために、私たちの人生を豊かにするために、私たちの経験を豊かにするために、私たちの知恵を豊かにするために、私たちの愛を豊かにするために、私たちの人生を豊かにするために、私たちの未来を豊かにするために、私たちのすべてを豊かにするために、私たちの人生を豊かにするために、私たちの経験を豊かにするために、私たちの知恵を豊かにするために、私たちの愛を豊かにするために、私たちの人生を豊かにするために、私たちの未来を豊かにするために、私たちのすべてを豊かにするために、私たちの人生を豊かにするために、私たちの経験を豊かにするために、私たちの知恵を豊かにするために、私たちの愛を豊かにするために、私たちの人生を豊かにするために、私たちの未来を豊かにするために、私たちのすべてを豊かにするために、私たちの人生を豊かにするために、私たちの経験を豊かにするために、私たちの知恵を豊かにするために、私たちの愛を豊かにするために、私たちの人生を豊かにするために、私たちの未来を豊かにするために、私たちのすべてを豊かにするために、私たちの人生を豊かにするために、私たちの経験を豊かにするために、私たちの知恵を豊かにするために、私たちの愛を豊かにするために、私たちの人生を豊かにするために、私たちの未来を豊かにするために、私たちのすべてを豊かにするために、私たちの人生を豊かにするために、私たちの経験を豊かにするために、私たちの知恵を豊かにするために、私たちの愛を豊かにするために、私たちの人生を豊かにするために、私たちの未来を豊かにするために、私たちのすべてを豊かにするために、私たちの人生を豊かにするために、私たちの経験を豊かにするために、私たちの知
9,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché. Doch keine hat mich so berührt wie der Friedhof jener Fischersiedlung, in dessen eigentümlichem Grundriss — einer Art Kompromiss aus Kreis und Quadrat ich nichts anderes als ein Sinnbild der ungeheuerlichen Utopie zu erkennen glaubte, die ich dort verwirklicht sah: mit dem Tod vor Augen zu leben. Lange Zeit war ich überzeugt, an diesem Ort, dessen dänischer Name ""kleine Insel"" oder ""vom Wasser umgeben"" bedeutet, sei man dem Leben näher, gerade weil seine Bewohner die Toten wortwörtlich in ihre Mitte geholt hatten, anstatt sie wie sonst in unseren Breitengraden üblich — aus dem Innersten der Gemeinden vor die Stadttore zu verbannen, auch wenn der urbane Raum sich die Gräberstätten durch sein ungehemmtes Anwachsen oft nur wenig später wieder einverleibt hat.",私は以前にも他の注目すべき墓地を訪問してきた。例えば、ヴェネツィアのラグーナに突き出す高い赤い煉瓦の壁で囲まれたサン・ミケーレ島の墓地や、メキシカン・ポピュレーションが毎年開催する「ディア・デ・ロス・ムエルトス」のハリウッド・フォーエバー墓地の豪華な Jahrmarktstreiben。その日は、メキシカン・ポピュレーションによって毎年開催される「ディア・デ・ロス・ムエルトス」です。しかし、これらの墓地は私を同じく感動させることはありませんでした。
10,"An einem Augusttag vor einigen Jahren besuchte ich eine Stadt im Norden. Sie liegt an einer der letzten Ausbuchtungen eines Meeresarmes, der seit einer vorvergangenen, glazialen Periode weit ins Landesinnere hineinreicht und in dessen brackigem Wasser sich im Frühjahr Heringe, im Sommer Aale, im Herbst Dorsche und im Winter Karpfen, Hechte und Brassen finden, so dass dort der Beruf des Fischers bis heute ausgeübt wird. Diese Männer bewohnen mit ihren Familien seit Jahrhunderten ein nicht anders als malerisch zu nennendes Viertel, das aus kaum mehr als zwei mit Kopfstein gepflasterten Straßen, einem Trockenplatz für die Netze und einer nur noch von zwei alten, adligen Damen bewohnten Klosteranlage besteht. Kurzum, es handelt sich um einen jener scheinbar aus der Zeit gefallenen Orte, in denen sich allzu leicht der Versuchung erliegen lässt, eine ebenso vage wie verlockende Vergangenheit für lebendig zu halten. Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne ""ruhen"" nennt. Mein Erstaunen, das ich zuerst für Unbehagen hielt, war groß und wuchs noch, als man mich auf das Haus einer Frau aufmerksam machte, die beim Kochen von ihrer Küche aus auf das Grab ihres früh verstorbenen Sohnes blicken konnte, und mir klar wurde, dass die jahrhundertealte Tradition der hier für den Bestattungsritus zuständigen Totengilde dazu geführt hatte, die schon Gestorbenen und die noch Lebenden ein und derselben Familie so nah beinander zu belassen, wie ich es bisher nur von den Bewohnern einiger pazifischer Inseln kannte.","Original text in German: An einem Augusttag vor einigen Jahren besuchte ich eine Stadt im Norden. Sie liegt an einer der letzten Ausbuchtungen eines Meeresarmes, der seit einer vorvergangenen, glazialen Periode weit ins Landesinnere hineinreicht und in dessen brackigem Wasser sich im Frühjahr Heringe, im Sommer Aale, im Herbst Dorsche und im Winter Karpfen, Hechte und Brassen finden, so dass dort der Beruf des Fischers bis heute ausgeübt wird. Diese Männer bewohnen mit ihren Familien seit Jahrhunderten ein nicht anders als malerisch zu nennendes Viertel, das aus kaum mehr als zwei mit Kopfstein gepflasterten Straßen, einem Trockenplatz für die Netze und einer nur noch von zwei alten, adligen Damen bewohnten Klosteranlage besteht. Kurzum, es handelt sich um einen jener scheinbar aus der Zeit gefallenen Orte, in denen sich allzu leicht der Versuchung erliegen lässt, eine ebenso vage wie verlockende Vergangenheit für lebendig zu halten. Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne ""ruhen"" nennt. Mein Erstaunen, das ich zuerst für Unbehagen hielt, war groß und wuchs noch, als man mich auf das Haus einer Frau aufmerksam machte, die beim Kochen von ihrer Küche aus auf das Grab ihres früh verstorbenen Sohnes blicken konnte, und mir klar wurde, dass die jahrhundertealte Tradition der hier für den Bestattungsritus zuständigen Totengilde dazu geführt hatte, die schon Gestorbenen und die noch Lebenden ein und derselben Familie so nah beinander zu belassen, wie ich es bisher nur von den Bewohnern einiger pazifischer Inseln kannte."
