id,source,translation,alignments
1,"The mother was speaking from the breakfast room, out of my field of view. I liked that room a lot, with its long, oaken table and glass walls on three sides. You could see the bright sparkle of the lake through the glass walls, and sunlight shifted through the moving branches of an ancient willow that shaded the house.","Matka mówiła z jadalni, poza moim polem widzenia. Bardzo mi się podobał ten pokój, z długim dębowym stołem i szklanymi ścianami z trzech stron. Przez szklane ściany widziałeś błyszczące srebrzystymi iskrami jezioro, a słońce przebijające się przez gałęzie starej wierzby rzucało na dom cień.",1-0 2-2 3-1 4-3 8-7 9-8 11-9 12-10 14-12 15-13 16-15 17-17 18-18 19-19 20-21 22-14 23-22 24-23 26-24 30-29 31-30 32-32 33-33 34-36 35-37 36-38 37-39 38-40 40-41 43-47 47-54 50-63 51-42 53-43 54-45 55-46 56-65 57-66 58-67 60-81 62-72 66-75 70-76 71-78 72-80 77-84 78-87
2,"We had a system of accounting, a chart on a wall. There were merits and demerits. A merit was for an outrage success­fully committed, a demerit for an act that should bring on humiliation. Juicy got merits for drooling into cocktails undetected, while Low got demerits for kissing up to a father. Probably not his own—Low's parentage was a well-kept secret. But he'd been spotted asking a guy with male-pattern baldness for wardrobe advice.","Mieliśmy system księgowości, wykres na ścianie. Były zalety i wady. Zasługą był skutecznie dokonany akt przemocy, a punktem ujemnym taki, który powinien sprowadzić upokorzenie. Juicy zdobył punkty za niezauważone oblanie drinków, podczas gdy Low stracił je za podlizywanie się ojcu. Prawdopodobnie nie był jego — rodowód Lowa był dobrze strzeżoną tajemnicą. Ale zauważono go, jak prosi o porady dotyczące garderoby faceta z męskim typem łysienia.",0-1 1-0 3-2 6-6 7-7 9-9 10-10 12-11 13-13 15-15 16-16 17-17 18-18 21-20 22-21 23-22 25-26 33-28 34-34 37-36 40-30 41-43 42-44 43-46 46-50 47-51 48-52 49-53 50-54 51-55 52-56 53-57 54-58 57-65 59-66 60-67 61-59 64-68 65-69 66-71 71-74 73-77 76-79 77-80 78-82 79-83 80-85 81-86 82-87 83-89 85-90 89-94 91-92 92-95 93-100 94-96 97-97 98-101 99-103 100-104 101-107 105-105 107-110 109-118 110-119 111-121 116-128 117-111 118-120 120-115 121-112 122-129
3,"We had to hide the running, though, in case our haste betrayed us, so truer to say we slipped out quietly. When one of my parents appeared, my technique was: pretend to catch sight of someone in the next room. Move in a natural manner toward this figment of my imagination, making a purposeful face. Go through the door. And fade away.","Musielismy ukryć bieg, aby nasza pośpiech nas nie zdradził, więc prawdziwiej byłoby powiedzieć, że wyszliśmy cicho. Kiedy pojawiał się któryś z moich rodziców, stosowałem taktykę: udawałem, że dostrzegam kogoś w sąsiednim pokoju. Poruszaj się naturalnie w kierunku tego tworu mojej wyobraźni, zachowując zdecydowaną minę. Przejdź przez drzwi. I zniknąć.",0-2 1-0 3-3 4-4 6-5 12-8 14-12 15-16 17-17 18-13 19-18 20-19 21-21 22-22 24-24 25-28 28-27 29-29 30-30 31-31 32-32 33-36 34-38 35-39 36-40 37-33 38-41 40-47 42-48 45-54 48-57 49-58 51-59 52-63 53-64 57-69 59-72 60-73 63-75 65-76 66-77 67-78 68-81 72-86 73-88 75-92 76-87 77-93 78-94 79-95 80-96 81-91 83-99
4,"As the evenings wore on, some parents got it into their heads to dance. A flash of life would move their lumpen bodies. Sad spectacle. They flopped, blasting their old-time music. ""Beat on the brat, beat on the brat, beat on the brat with a baseball bat, oh yeah.""","Jak wieczory mijały, niektórym rodzicom przyszło do głowy zatańczyć. Błysk życia poruszyłby ich ciężkie ciała. Smutny widok. Upadli, rozbrzmiewając swoją staromodną muzyką. ""Bij brzdąca, bij brzdąca, bij brzdąca baseballowym kijem, oh tak.""",0-0 2-1 3-2 5-4 7-5 8-7 9-9 10-12 12-13 14-14 18-19 20-22 22-23 23-27 24-26 25-28 29-31 30-32 31-33 32-36 33-37 34-40 37-41 38-20 39-47 40-48 41-49 44-52 45-54 46-55 47-56 48-57 50-59 51-58 52-61 53-62 57-66 58-67 60-60 61-68 62-72 63-51 66-75 67-76 68-77 69-78
5,"Later the talk grew louder. Freed of our influence, some of them emitted sudden, harsh barks. Apparently, laughing. From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried. We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat. We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Później rozmowa stała się głośniejsza. Uwolnione spod naszego wpływu, niektóre z nich nagle i gwałtownie zaczęły szczekać. Wydaje się, że śmieje. Z werandy obejmującej dom dookoła, z bambusowymi pochodniami, wiszącymi paprociami, huśtawkami na werandzie, omszałymi fotelami i niebieskimi lampami owadobójczymi, dobiegały dźwięki śmiechu. Słyszeliśmy je z domków na drzewach i kortów tenisowych, a także z pól pełnych uli, którymi wolno poruszająca się sąsiadka opiekowała się w dzień, mamrocząc coś pod welonem swojego kapelusza pszczelarskiego. Słyszeliśmy je zza pękniętych szyb, w ruinującej się szklarni, bądź na chłodnych czarnych wodach jeziora, po którym o północy unosiliśmy się tylko w bieliźnie.",0-0 2-5 4-7 5-9 7-11 8-12 9-14 10-15 11-16 12-17 13-18 14-20 15-21 16-22 17-23 19-33 21-25 22-26 23-27 25-34 26-35 27-37 29-38 33-42 34-45 35-46 43-56 44-57 46-58 51-66 52-60 60-65 67-69 68-88 69-64 70-90 71-91 78-101 81-106 84-109 86-110 87-114 89-115 90-116 92-120 94-118 95-122 96-125 97-123 99-127 100-130 102-131 108-138 109-142 110-143 113-148 115-149 117-150 120-155 121-179 123-157 129-153 133-113 140-134 144-175 147-178 149-52 150-191 151-192 153-193 154-196 155-198 158-200 159-202 160-136 161-210 163-146 164-213 165-159 168-205 171-217
6,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months. Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky. And of no general interest.","WIELKI DOM został zbudowany przez rozbójników baronów w dziewiętnastym wieku, jako pałacowy azyl na zielone miesiące. Nasi rodzice, te tak zwane autorytety, krążyli wzdłuż i wszerz po pokojach pod grubymi belkami, z niejasno określonymi celami. I bez większego znaczenia dla ogółu.",0-0 2-2 3-3 6-4 7-6 8-8 9-9 11-12 12-13 13-15 15-16 17-18 18-20 19-21 20-22 21-23 22-24 24-25 25-26 27-27 28-28 29-29 30-30 31-31 32-33 33-34 34-35 35-37 36-38 37-39 40-41 42-45 44-42 45-46 47-49 49-58 54-59 55-60 58-61 61-65 63-72 65-63 67-74 68-75 70-76 71-81 72-79 73-84
7,"The lady urinated. ""Oh, poor old thing, she has a nervous bladder!"" exclaimed someone's chubby mother. ""Is that a Persian rug?"" Whose mother was it? Unclear. No one would cop to it, of course. We canceled the performance. ""Admit it, that was your mother,"" said a kid named Rafe to a kid named Sukey, when the parents had filed out. Some of their goblets, highball glasses, and beer bottles were completely empty. Drained. Those parents were in a hurry, then. ""No way,"" said Sukey firmly, and shook her head. ""Then who is your mother? The one with the big ass? Or the one with the clubfoot?"" ""Neither,"" said Sukey. ""So fuck you.""","Pani załatwiła swoje potrzeby. ""Ach, biedaczka, ma nerwowy pęcherz!"" zawołała matka jednego z okrąglutkich dzieci. ""Czy to dywan perski?"" Czyja to była matka? Niejasne. Oczywiście, nikt się do tego nie przyznał. Odwołaliśmy przedstawienie. ""Przyznaj, to była twoja matka,"" powiedział chłopiec o imieniu Rafe do dziewczyny o imieniu Sukey, kiedy rodzice opuścili pokój. Niektóre z ich kielichów, szklanek do whisky i butelek po piwie były całkowicie puste. Wyczerpany. Czyli ci rodzice byli wtedy w pośpiechu. ""Nie ma mowy,"" powiedziała stanowczo Sukey, potrząsając głową. ""To kto jest twoją matką? Ten z dużym tyłkiem? Czy ten z kulawą nogą? ""Ani jedno, ani drugie,"" powiedziała Sukey. ""Więc pieprz cię.""",1-0 3-2 4-5 5-6 6-7 7-9 8-10 11-13 12-12 13-14 15-15 18-21 19-22 20-23 22-25 23-27 25-29 28-26 29-35 30-36 31-38 32-39 34-42 35-43 36-41 37-44 38-45 39-46 40-49 41-48 43-50 44-51 45-52 46-54 48-57 50-217 51-59 52-60 55-55 56-64 57-68 58-1 61-70 62-71 63-72 64-73 65-75 67-76 68-77 69-78 70-79 71-81 72-82 73-83 74-84 76-85 77-86 78-88 80-90 81-91 82-92 85-94 86-96 88-98 89-99 90-100 91-101 92-103 93-102 98-110 99-111 100-112 101-113 105-117 108-118 111-123 112-122 113-114 114-116 115-129 116-130 117-131 118-133 121-138 122-141 123-142 125-146 128-150 130-145 131-151 132-152 133-153 135-157 137-159 138-164 139-165 140-161 141-163 142-166 147-171 148-173 150-175 151-140 152-176 153-177 154-178 155-180 156-182 158-183 159-184 161-185 163-189 164-190 166-191 167-192 169-193 170-195 172-198 177-158 178-208 179-210 180-211 181-212 182-213 185-218 186-219
8,"One dog got makeup applied to its face, lipstick and blue eye shadow. It was a white-faced dog, so the makeup showed up well. We liked to have an impact. When we were done, the lipstick went back into some mother's Fendi handbag. We watched her apply it, unaware. That was satisfying.","Jednemu psu nałożono makijaż na twarz, szminkę i niebieskie cienie do powiek. Był to pies o białej karnacji, więc makijaż dobrze na nim widać. Lubiliśmy robić wrażenie. Gdy skończyliśmy, szminka wróciła do torebki Fendi jakiejś matki. Obserwowaliśmy, jak go używała, nieświadomie. To było satysfakcjonujące.",0-0 3-8 5-9 7-10 8-11 9-12 10-14 11-15 12-16 15-23 16-25 17-24 18-17 19-28 22-31 23-26 24-32 25-33 27-34 30-35 31-39 32-41 33-40 36-42 38-43 39-44 40-45 41-47 43-46 44-48 47-50 49-52 50-54 51-60 52-62 54-57 55-58 56-59 57-55 58-56 59-64 60-68 62-73 63-72 64-71 65-74 66-75 67-76 68-79 69-80 70-81 71-82 72-84 73-85
9,"We put the dogs in a play and invited the parents, since there was no one else to be an audience. But the pets were poorly trained and failed to take direction. There were two soldiers and a fancy lady we'd dressed in a frilly padded bra. The soldiers were cowards. Deserters, basically. They ran away when we issued the battle cry. (A blaring klaxon. It went hoh-onk.)","Włączyliśmy psy do przedstawienia i zaprosiliśmy rodziców, ponieważ nie było nikogo innego, kto mógłby być publicznością. Ale zwierzęta były słabo wyszkolone i nie słuchały poleceń. Było dwóch żołnierzy i elegancka dama, którą przebraliśmy w falbaneczkowy stanik. Żołnierze byli tchórzami. Deserterzy, w zasadzie. Uciekli, gdy wydaliśmy okrzyk bojowy. (Głośny klakson. Wydało dźwięk hoh-onk.)",0-3 1-2 4-4 5-58 7-6 8-8 9-9 10-10 12-11 13-12 14-13 16-15 17-16 19-18 21-22 23-23 24-26 25-27 27-28 29-29 30-30 31-31 33-34 34-35 36-36 37-37 39-42 41-43 42-45 43-46 44-48 45-49 47-50 48-51 49-52 54-56 62-65 65-70 66-71 67-72 69-75 70-76 71-77 72-79 73-80 74-82 75-83 79-88 80-90 81-89 83-91 84-94 86-96 87-97 91-101 93-104 96-109 97-110 98-111 99-112 100-113 101-114 102-115
10,"Even the smallest canoe could take us down to the ocean. We'd paddle across the lake, over a marsh, down a stream, and come to the river's mouth. Where the water met the sky. We'd run along the beach on a salt breeze, leaving our boats on the sand.","Nawet najmniejsza kajaka mogłaby zabrać nas do oceanu. Przepłynęlibyśmy przez jezioro, przeprawili się przez bagna, popłynęli w dół strumienia i dotarli do ujścia rzeki. Tam, gdzie woda spotyka się z niebem. Biegliśmy wzdłuż plaży, niesieni słonym wiatrem, zostawiając nasze łodzie na piasku.",0-0 2-1 3-2 4-3 6-4 7-5 8-7 9-9 11-10 12-12 13-11 14-13 18-16 20-20 23-23 24-24 27-22 29-28 31-21 33-41 34-43 35-45 36-48 40-47 41-51 42-54 43-56 44-55 45-57 47-60 48-62 49-65 52-64 53-68 55-69 58-75 60-78 61-80 62-81 63-83 65-84 66-87 69-90
