id,source,translation,alignments
1,"Celui qui est sous ma joue est un manuscrit d'amour : c'est l'histoire d'un mec qui rencontre une fille mais il est marié et elle a un copain. J'en ai lu sept pages et je le connais déjà par cœur. Rien ne pourra me surprendre. Depuis des lunes, je ne lis plus, je relis. La même vieille bouillie dont on fait des « nouveautés », des saisons, des rentrées « littéraires », des succès, des bides, des bides. Du papier qu'on recycle, des camions qui partent le matin et qui rentrent le soir, bourrés de nouveautés déjà hors d'âge.",私の頬の下にあるこの本は恋愛小説です。それは既婚者の男が女性と出会う話で、彼女にはすでに彼氏がいます。私はすでにその7ページを読んだだけで心から理解しています。何も驚くことなんてありません。ずっと以前から、新たな文章を読むことではなく再読することしかしていません。「新刊」と呼ばれる古典的なもの、シーズンごとのもの、「文学」図書、成功作や失敗作。ぶつけられたり電光石火させられます。紙をリサイクルし、朝出発し夜帰ってくる満杯のトラック。「最新」が早々反時代的。,2-5 3-4 4-1 5-2 6-3 7-8 9-10 12-9 14-13 19-23 22-16 23-17 24-18 25-22 27-19 30-27 31-15 33-25 34-26 36-30 39-32 40-33 43-44 44-39 45-36 46-37 50-43 51-34 53-41 54-45 55-46 57-51 60-47 61-52 62-55 65-56 68-60 85-67 87-81 88-70 89-85 90-72 93-78 100-82 104-86 106-87 114-120 115-103 117-104 121-106 125-123 126-105 131-112 132-114 134-116 135-117 137-115 149-129 150-131
2,"Depuis combien d'années ai-je arrêté de sauter de joie à l'idée que j'allais découvrir un chef-d'œuvre et rentrer au bureau le lundi en étant un homme neuf? Vingt ans? Trente ans? Je n'aime pas tenir ce genre de compte qui sent la mort. Si je ferme les yeux je vois la lueur jaune uniforme de la lampe de Perzel à travers mes paupières et puis des formes noires l'envahissent, construisant des ruines mouvantes, des dessins de Victor Hugo. Mon souffle ralentit, mon cœur se calme un peu, je pourrais m'endormir, mourir. Mourir à l'attache. On dirait : « Il est mort comme il a vécu, parmi les livres, en lisant! » et, en vérité, je serais mort en rêvant à rien. Il y a bien bien longtemps que je ne lis plus vraiment. Est-ce que je sais seulement encore lire ce qui s'appelle lire? En suis-je seulement capable? Si je tourne la tête sur le côté, mon cœur cogne davantage et fait trembler le bois.",何年もの間、私が傑作を発見し、新たな人間として月曜日にオフィスに戻ることに対して喜びを感じることを止めてしまったのだろうか？20年？30年？私は死臭漂うようなそのような計算が好きではない。目を閉じればパーゼルのランプから均一に黄色く光る光が瞼越しに見え、その後で黒い形がそれを覆い始め、移り変わる遺跡やヴィクトール・ユゴーの絵画が見えてくる。息が落ち着き、心拍数が少しずつ減少する。私は眠り辞世することも可能だ。「彼は読書中で生きてきたように本の中で死んだ」と言われるかもしれません。しかし、実際的には単純無意味 而来の夢中で亡くなっただろう。実際的には長らく真剣成功能読書しなかった。「本当 bout の読み方」さえ今では理解不能そしてであろうか？作法すら失って いそれ る 状態 だ 道理 ろ 了 此 困難 。 故意 側 下積下位 指示 と 発言 . 中断 のど or 身体 倍 。,1-1 4-2 8-6 10-26 11-9 15-23 25-10 27-7 28-93 31-8 32-12 33-20 35-19 37-16 41-14 42-13 43-29 47-32 48-30 50-34 51-35 52-36 55-44 58-42 65-37 66-46 69-48 71-47 73-70 75-64 83-55 85-51 93-71 94-72 96-76 97-74 98-75 99-78 101-80 102-79 103-101 104-82 108-86 115-99 117-97 118-92 120-115 122-103 125-114 126-108 130-105 132-112 134-116 135-122 136-138 140-117 149-150 151-149 152-156 154-137 157-124 158-125 160-134 161-131 164-129 166-133 168-132 174-136 175-140 178-157 179-141 212-176 225-227 226-186 233-234 238-238 248-242
3,"La maison est plongée tout entière dans un silence de vieux papier. Comme la neige, les livres mangent les bruits. Mon métier a son odeur et ses étouffements. Je le respire encore mieux dans ce silence. Retourner au bruit du monde est toujours une épreuve.",その家はまるごと古い紙の静けさに包まれている。雪がそうであるように、本は音を飲み込む。私の仕事にはそれ自体の香りと抑えがたい感情があり、この静寂の中でそれを一層深く吸い込むことができる。世界の喧騒へ戻ることは常に困難な試練だ。,0-0 1-1 2-2 3-12 5-14 11-8 13-5 14-6 15-15 16-20 19-16 20-21 22-22 23-26 24-27 26-24 27-25 28-28 29-29 30-30 32-32 34-35 35-36 40-40 43-47 44-51 47-48 48-46 49-43 50-44 51-54 53-60 54-61 55-59 56-58 57-56 58-55 60-62 61-64 63-66 64-68
4,"Qui peut bien frapper? Je ne reconnais pas cette frappe légère, petite, discrète. Petite main. Entrez. Elle entre. Je ne l'ai jamais vue. J'ai aussitôt une bouffée de nostalgie, la nostalgie du temps où la maison était encore si petite que je reconnaissais toutes les filles par leurs mollets dans les couloirs. Elle a une bonne tête. Vu son regard étonné, la mienne doit être un rien froissée. Des marques rouges de la manche de ma veste sur ma joue, sans doute.",誰がノックしているのだろう？この軽やかで小さな、控えめなノックは見知らぬものだ。小さな手か。入りなさい。彼女が入ってくる。初めて見る顔だ。すぐに懐かしさがこみ上げてきた、家がまだ小さくて、廊下でむくむくとした足を見れば全員を識別できた頃を思い出す懐かしさだ。彼女はいい顔立ちをしている。驚きの色を帯びた彼女の視線からすると、私の表情は多少騒がしいぶつけられ方されてしまっただろう。おそらく私のジャケット袖から来る赤みが頬に押し付けられて。,0-1 3-3 4-4 5-7 10-8 11-18 12-19 14-14 15-13 19-16 20-26 21-27 22-17 23-28 28-35 29-36 30-34 36-39 37-40 38-43 42-44 48-51 50-45 51-47 52-53 54-79 55-82 57-75 62-56 64-57 70-71 77-76 82-61 84-84 85-85 88-86 89-87 90-90 92-99 93-100 94-92 96-98 97-104 102-107 104-108 105-133 108-116 109-119 112-128 114-126 118-121 119-124 122-131 126-120 127-136
5,"Je vous dérange? Je survivrai à votre passage, Mademoiselle. Qui êtes-vous? Ben, je suis la stagiaire! Dans quel service? On ne me l'a pas dit. Vous savez, nous les stagiaires, on abat tellement de boulot qu'on a intérêt à être polyvalents. Vous voulez une augmentation? Non, je ne gagne rien.",邪魔してますか？あなたが通り過ぎた後も私は生きていますよ、お嬢さん。そっちは何者なの？おー、私インターンです！どの部署に？それは言われていません。知ってるでしょう、私たちインターンはとても多くの仕事をこなすから多才である必要がありますよね。昇給を望んでいますか？いえ、現段階では何も貰っていませんから。,1-2 3-1 4-4 5-11 7-12 9-8 10-5 11-6 12-15 15-18 16-19 21-26 23-29 25-33 29-32 30-34 32-35 33-36 34-38 35-39 41-41 42-40 43-42 45-43 46-46 47-47 49-48 51-49 54-54 58-52 66-58 70-61 72-66 73-64 75-62 76-68 77-70 78-71 81-76 82-77 83-75 84-80
6,"Elle est assez décoiffée, me semble-t-il, trouée au jean, colorée du reste. Elle est petite, elle a le regard noir, elle est sympathique, mais je serais bien en peine de dire si elle est jolie. Je ne sais plus lire ces filles-là non plus. Elle est vive. Normale Sup? Métiers du livre la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite?",彼女は頭が少しボサボサで、ジーンズは穴だらけ、他の部分は色づいています。小柄で、黒い目をしていて親しみやすいですが、彼女が可愛いかどうかを言うのは難しいでしょう。私にとっても、こういう女性たちを理解することも難しくなってきました。生命力に満ちています。フランス国立高等師範学校出身ですか？それとも書籍産業のプロフェッショナルであり続けるために毎年数千人のGaston Gallimard（著名なフランスの出版社社長）らを作り上げる図書関連機器？,0-1 2-4 17-11 18-13 19-19 20-23 23-20 24-27 28-31 32-2 33-32 37-39 38-41 39-40 42-50 47-47 49-42 50-43 51-44 52-51 53-52 54-53 57-60 58-56 59-57 64-64 67-66 69-78 76-107 81-112 83-118 84-98 86-100 87-101 88-102 95-92 96-94 97-119
7,"Alors qu'est-ce que vous faites ici? J'aime bien les livres aussi! Et puis il y avait une place. On doit faire un stage en entreprise. Obligatoire. Et qu'est-ce que vous faites dans mon bureau, si ce n'est pas indiscret? C'est monsieur Meunier, le grand patron, qui m'a dit de. Le grand patron? Meunier? Vous ne le connaissez pas? Trop bien.",それでここで何をしているのですか？私も本が大好きなんです！それから、空きがありました。企業でのインターンシップを行う必要があったんです。義務的に。それでは、お尋ねしますが私のオフィスで何をされているんですか？ムニエ氏、部門責任者に指示されたからですと。部門責任者？ムニエ氏？彼を知っていますか？よく知っていますよ。,0-1 1-3 8-4 9-2 10-7 11-8 13-10 16-9 18-12 20-13 23-17 26-18 28-26 29-25 31-24 33-19 34-29 37-30 38-32 40-43 47-44 49-40 50-41 51-52 61-47 67-67 77-58 79-61 83-65 84-66 85-64 86-70 90-72 92-73 96-76 97-80
8,"Non, gestion d'entreprises culturelles. Vraiment? Et vous voulez gérer l'édition? Je vous souhaite bonne chance. Je préférerais organiser des concerts. Asseyez-vous. Il faut que j'y aille, c'est vendredi. Il est tard. Cinq minutes. Vous voulez organiser des concerts? Oui, c'est bien, la musique.",いえ、文化事業の運営です。本当に？そして、あなたは出版を管理したいのですか？それなら幸運を祈ります。私はコンサートを企画する方が良いと思います。座ってください。私は行かなければならない、今日は金曜日ですから。もう遅いですし。五分だけお願いします。あなたがコンサートを企画したいんですね？そうだね、音楽って素晴らしいものよね。,0-2 1-3 2-7 5-5 6-6 7-4 9-9 10-10 13-11 14-12 15-14 16-18 17-17 21-15 22-21 25-27 27-24 28-28 29-29 30-34 33-32 35-30 36-31 37-36 38-37 40-39 43-40 45-44 50-42 52-45 56-47 57-51 59-52 60-53 63-57 64-58 65-61 66-62 67-66 68-65 70-63 71-64 72-68 73-69 74-71 78-74 81-72 82-77
9,"Longtemps j'ai croisé les pieds dessus pour un peu de détente, d'élévation, pour un peu plus de sang au cerveau, maintenant, il m'arrive de plus en plus souvent d'y poser la tête, surtout le soir, surtout le vendredi soir. Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l'avant-bras et la joue sur le texte frais. Le bois du bureau amplifie les battements de mon cœur. Le vieux mobilier Art déco conduit bien les émotions et les fatigues. Ruhlman? Leleu? Il en a tant vu. J'écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison. À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n'ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end. Comme chaque vendredi.",長い間、少しのリラクゼーションや高揚感のため、そして脳にもう少し血を送るためにこの上で足を組んできましたが、今では頭をここに置くことがますます多くなっています。特に夜、特に金曜日の夜です。構想中の原稿の上で腕を交差させて頭をそこへ託します。額は腕から響き渡ります。そして新鮮な文章は頬から感じ取ります。デスクの木が私の心臓の鼓動を増幅させています。アールデコ様式の古い家具は感情と疲労を良好に伝えてくれます。ルールマン？レルー？それは考えられませんね。「私」は自分Businessmanである❤️心臓「私」金曜日さん,0-1 7-28 8-26 9-25 11-14 12-5 13-4 19-11 21-9 22-15 23-22 26-19 28-20 29-18 30-17 31-31 32-32 37-42 39-40 42-41 46-36 48-33 49-43 50-44 52-45 53-46 54-47 56-48 57-51 58-53 61-71 62-62 63-61 64-60 65-59 66-58 72-66 73-68 76-73 77-76 83-82 87-88 89-85 90-83 91-92 92-95 93-96 96-105 97-107 101-103 102-101 103-98 104-99 105-109 107-117 108-118 112-126 116-120 118-121 120-122 121-123 122-128 123-129 124-145 125-131 126-132 129-134 134-136 139-140 151-146
10,"Alors vous savez. C'est lui qui m'a dit de vous apporter ça. Et qu'est-ce que c'est, ça? Ben, c'est une liseuse, un eBook, un iPad, je ne sais pas, moi. Il m'a dit qu'il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd. Vous voulez que je vous explique? Regardez, c'est comme un écran avec tous vos manuscrits dessus. Ils sont sur l'étagère virtuelle en faux-vrai bois. Vous les touchez et ils s'ouvrent. Il y en a un paquet. Vous n'allez jamais lire tout ça en deux jours! Regardez, le texte s'ouvre.",それならあなたは知っていますね。彼が私にこんなものを持ってきてくれと言ったんです。それでこれは何ですか？ええ、これは電子ブックリーダー、電子書籍、iPad、わからないけど。彼があなたの全てのマニュスクリプトを週末中に入れておいたと言いました。それで持ち運びが楽になるようですよ。説明しますか？見てください、これは全部マニュスクリプトが書かれた画面みたいなものですね。偽物の本物そっくりの木製棚に置かれてますよ。触るだけで開きますよ。結構沢山ありますね。,0-0 1-2 2-4 3-6 7-7 9-9 12-17 15-14 16-11 17-19 18-20 19-22 29-21 30-24 31-26 32-27 35-28 38-31 39-32 41-29 45-35 46-36 49-37 53-39 54-40 58-58 64-43 65-42 67-50 75-64 81-67 82-66 84-70 90-71 91-74 92-75 93-76 94-77 95-78 98-91 99-97 101-90 108-113 110-118 111-107 117-52 119-95 124-104 128-114 134-117 143-122 151-88 166-125
