id,source,translation,alignments
1,"Ils embrayaient par comparaison sur la guerre d’avant, la Grande, celle de 14, gagnée, elle, dans le sang et la gloire, une guerre d’hommes que les femmes de la table écoutaient avec respect. Ils parlaient du Chemin des Dames et de Verdun, des gazés, des cloches du 11 novembre 1918. Ils nommaient des villages dont pas un enfant parti au front n’était revenu. Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l’abri pendant cinq ans, qui n’avaient même pas reçu de bombes sur la tête. Ils se disputaient l’héroïsme et le malheur.","Przez po­rów­na­nie na­wią­zy­wa­li do po­przed­niej woj­ny, tej Wiel­kiej, z czter­na­ste­go ro­ku, w od­róż­nie­niu od ostat­niej tam­tą wy­gra­li­śmy we krwi i w chwa­le, by­ła woj­ną męż­czyzn, o któ­rej zgro­ma­dzo­ne wo­kół sto­łu ko­bie­ty słu­cha­ły z sza­cun­kiem. A oni mó­wi­li o Che­min des Da­mes i o Ver­dun, o za­ga­zo­wa­nych, o bi­ciu dzwo­nów 11 li­sto­pa­da 1918 ro­ku. Wy­mie­nia­li na­zwy wio­sek, do któ­rych nie po­wró­cił z fron­tu ani je­den chło­pak. Prze­ciw­sta­wia­li żoł­nie­rzy w bło­cie oko­pów jeń­com wo­jen­nym wzię­tym w czter­dzie­stym ro­ku, któ­rzy prze­ży­li pięć lat w cie­ple pod da­chem i na­wet nie by­li bom­bar­do­wa­ni. Li­cy­to­wa­li się na bo­ha­ter­stwo i nie­szczę­ście.",1-8 4-16 5-0 7-7 10-24 13-22 14-27 16-29 18-28 20-169 22-65 29-71 34-33 36-83 40-45 44-34 46-107 48-118 49-120 50-121 56-135 57-136 59-139 62-143 63-144 64-145 65-147 66-148 73-74 84-86 86-91 98-127 102-188 104-233 105-168 106-238 113-114 116-235 123-72 129-282 130-283 133-202 141-164 147-129 154-150 158-160 162-336
2,"Mais ils ne parlaient que de ce qu’ils avaient vu, qui pouvait se revivre en mangeant et buvant. Ils n’avaient pas assez de talent ou de conviction pour parler de ce qu’ils savaient mais qu’ils n’avaient pas vu. Donc ni des enfants juifs montant dans des trains pour Auschwitz, ni des morts de faim ramassés au matin dans le ghetto de Varsovie, ni des 10 000 degrés à Hiroshima. D’où cette impression que les cours d’histoire, les documentaires et les films, plus tard, ne dissiperaient pas : ni les fours crématoires ni la bombe atomique ne se situaient dans la même époque que le beurre au marché noir, les alertes et les descentes à la cave.","Mó­wi­li tyl­ko o tym, co wi­dzie­li, co moż­na by­ło so­bie przy­po­mnieć w cza­sie świą­tecz­ne­go po­sił­ku. Nie mie­li dość ta­len­tu czy prze­ko­na­nia, by opo­wia­dać o tym, o czym wie­dzie­li, ale cze­go nie wi­dzie­li na wła­sne oczy. Za­tem o ży­dow­skich dzie­ciach wcho­dzą­cych do wa­go­nów, któ­re je­cha­ły w kie­run­ku Au­schwitz, o umar­łych z gło­du zbie­ra­nych ra­no z ulic war­szaw­skie­go get­ta, o dzie­się­ciu ty­sią­cach stop­ni w Hi­ro­szi­mie. Stąd to wra­że­nie, któ­re­go nie roz­wie­ją póź­niej wy­kła­dy hi­sto­ry­ków, fil­my do­ku­men­tal­ne i fa­bu­lar­ne: ani pie­ce kre­ma­to­ryj­ne, ani bom­ba ato­mo­wa nie po­cho­dzi­ły z tej sa­mej epo­ki, co ma­sło sprze­da­wa­ne na czar­nym ryn­ku, alar­my lot­ni­cze i zbie­ga­nie do schro­nów.",1-4 3-0 5-8 6-9 7-10 10-17 12-13 13-18 14-19 15-20 18-36 22-272 25-57 27-58 29-59 32-62 35-68 37-69 39-56 40-77 47-89 49-95 58-101 59-113 60-116 61-281 69-350 72-159 76-162 87-340 88-38 91-182 101-106 102-210 108-221 109-222 117-140 122-111 128-100 133-280 137-139 138-118 139-119 142-296 149-147 150-149 151-150 158-151 163-160 164-161 167-355
3,"Sous l’immuabilité, les affiches du cirque de l’année dernière avec la photo de Roger Lanzac, les images de première communion distribuées aux camarades, le Club des Chansonniers sur Radio Luxembourg, les jours se remplissaient de désirs nouveaux. Le dimanche après-midi, on s’agglutinait à la vitrine du magasin d’électricité générale devant la télévision. Des cafés investissaient dans l’achat d’un poste pour attirer la clientèle. Au flanc des collines serpentaient des pistes de motocross et l’on regardait monter et descendre les engins assourdissants la journée entière. L’impatience grandissante du commerce avec ses nouveaux mots d’ordre, « initiative », « dynamisme », secouait le train-train des villes. Entre la fête foraine et la kermesse, la Quinzaine commerciale s’installait comme rite de printemps. Dans les rues du centre, les haut-parleurs beuglaient des incitations à acheter, entrecoupées de chansons d’Annie Cordy et d’Eddie Constantine, pour gagner la Simca ou la salle à manger. Sur le podium, place de la Mairie, un animateur local faisait rire avec les blagues de Roger Nicolas et de Jean Richard, rameutait des candidats pour le Crochet ou Quitte ou double, comme à la radio. Assise dans un coin du podium trônait sous sa couronne la Reine du Commerce. La marchandise avançait sous les couleurs de la fête. Les gens disaient « ça change » ou « il ne faut pas s’encroûter, on s’abrutit à rester chez soi ».","Dni na­zna­czo­ne nie­zmien­no­ścią rze­czy, ze­szło­rocz­ny­mi afi­sza­mi cyr­ko­wy­mi ze zdję­ciem Ro­ge­ra Lan­za­ca, ob­raz­ka­mi z pierw­szej ko­mu­nii roz­da­wa­ny­mi ko­le­żan­kom, Klu­bem Śpie­wa­ków Ra­dia Luk­sem­burg wy­peł­nia­ły się no­wy­mi pra­gnie­nia­mi. W nie­dzie­lę po po­łu­dniu sta­wa­ło się przed wi­try­ną skle­pu elek­trycz­ne­go i przy­kle­ja­ło do szy­by, za któ­rą mi­go­tał od­bior­nik te­le­wi­zyj­ny. Ka­wiar­nie in­we­sto­wa­ły w za­kup te­le­wi­zo­rów, że­by przy­cią­gnąć klien­te­lę. Na zbo­czach wzgórz wi­ły się szla­ki mo­to­cros­su i przez ca­ły dzień oglą­da­ło się, jak jeż­dżą ni­mi w gó­rę i w dół ogłu­sza­ją­ce ma­szy­ny. Ro­sną­ca nie­cier­pli­wość han­dlu z je­go no­wy­mi slo­ga­na­mi – „ini­cja­ty­wa”, „dy­na­mizm” – wstrzą­sa­ła spo­koj­ną co­dzien­no­ścią miast. No­wym wio­sen­nym ob­rzę­dem po przy­jeź­dzie we­so­łe­go mia­stecz­ka a przed od­pu­stem sta­wa­ła się dwu­ty­go­dnio­wa wy­prze­daż o na­zwie La Qu­in­za­ine com­mer­cia­le. Z gło­śni­ków na uli­cach cen­trum, w prze­rwach po­mię­dzy pio­sen­ka­mi An­nie Cor­dy i Ed­die­go Con­stan­ti­ne’a, le­cia­ły za­chę­ty do ro­bie­nia za­ku­pów, a w na­gro­dę moż­na by­ło wy­grać sim­cę al­bo kom­plet me­bli do ja­dal­ni. Na po­dium przed me­ro­stwem lo­kal­ny ani­ma­tor roz­śmie­szał pu­blicz­ność ka­wa­ła­mi Ro­ge­ra Ni­co­la­sa i Je­ana Ri­char­da i za­chę­cał kan­dy­da­tów do wzię­cia udzia­łu w qu­izach, ni­czym w ra­diu. W ką­cie po­dium tro­no­wa­ła Kró­lo­wa Han­dlu w ko­ro­nie. Lu­dzie mó­wi­li: „Nad­cho­dzą zmia­ny” al­bo „Nie moż­na cią­gle sie­dzieć w do­mu, bo czło­wiek za­tęch­nie”.",5-77 10-518 11-519 12-557 13-70 14-38 15-523 19-27 20-25 21-46 22-51 25-52 26-57 28-61 29-62 33-74 36-81 38-97 41-98 43-99 45-102 46-330 47-79 48-107 51-115 55-124 56-118 58-552 61-569 63-138 66-145 68-150 70-581 73-585 75-121 77-600 87-611 97-691 124-633 126-667 131-632 144-293 152-638 160-125 168-755 169-377 172-384 176-668 178-673 182-161 185-407 186-695 187-704 189-700 192-215 197-188 199-692 200-482 201-205 206-199 208-719 212-216 213-705 214-267 215-501 225-244 226-223 229-231 231-670 234-681 236-235 237-696 238-745 247-526 250-531 254-533 255-535 256-256 257-546 260-255 269-261 270-262 272-711 281-280 287-352 289-294 294-532 301-297 305-499 312-315 314-506 315-507 316-302 322-336 324-508 328-610 329-272 333-353 336-477 340-312 342-333 345-348 346-349 364-369 366-760 374-772 375-777 386-385
4,"De main en main passaient des photos brunies au dos taché par tous les doigts qui les avaient tenues dans d’autres repas, mélange de café et de graisse fondu en une couleur indéfinissable. Dans les mariés raides et graves, les invités de la noce s’étageant sur plusieurs rangs le long d’un mur, on ne reconnaissait ni ses parents ni personne. Ce n’était pas soi non plus qu’on voyait dans le bébé de sexe indistinct à demi nu sur un coussin mais quelqu’un d’autre, une créature appartenant à un temps muet et inaccessible.","Z rę­ki do rę­ki po­da­wa­no so­bie zbrą­zo­wia­łe fo­to­gra­fie, po­pla­mio­ne na od­wro­cie przez wszyst­kie pal­ce, któ­re trzy­ma­ły je w cza­sie in­nych po­sił­ków, mie­sza­ni­na ka­wy i tłusz­czu sto­pio­na w nie­okre­ślo­ny ko­lor. W sztyw­nych i po­waż­nych no­wo­żeń­cach, go­ściach we­sel­nych po­zu­ją­cych pię­tro­wo w kil­ku rzę­dach na tle ja­kiejś ścia­ny nie roz­po­zna­wa­ło się ani swo­ich ro­dzi­ców, ani ni­ko­go. Nie sie­bie rów­nież wi­dzia­ło się w nie­mow­lę­ciu nie­okre­ślo­nej płci sie­dzą­cym na­go na po­dusz­ce, lecz ko­goś in­ne­go, isto­tę na­le­żą­cą do świa­ta mil­czą­ce­go i nie­do­stęp­ne­go.",0-0 1-2 2-5 5-69 9-35 14-51 15-52 16-56 17-57 19-70 23-71 26-78 28-36 31-93 32-96 34-33 39-119 40-295 45-120 46-121 61-59 64-37 67-44 79-181 81-81 83-192 86-202 114-170 115-116 118-261 119-262 121-205 127-272 130-155 135-122 136-126 137-108
5,"Récit familial et récit social c’est tout un. Les voix des convives délimitaient les espaces de la jeunesse : la campagne et les fermes où, de mémoire perdue, les hommes avaient été commis et les filles servantes, l’usine où tous s’étaient rencontrés, fréquentés et mariés, les petits commerces où avaient accédé les plus ambitieux. Elles dessinaient des histoires sans événements personnels autres que les naissances, les mariages et les deuils, sans voyages en dehors du régiment dans une lointaine ville de garnison, des existences occupées par le travail, sa dureté et son usure, les menaces de la boisson. L’école était un arrière-fond mythique, un bref âge d’or dont l’Instituteur avait été le dieu rude avec sa règle en fer pour taper sur les doigts.","Opo­wieść ro­dzin­na i opo­wieść spo­łecz­na są tym sa­mym. Gło­sy współ­bie­siad­ni­ków okre­śla­ły gra­ni­ce mło­do­ści: wieś i go­spo­dar­stwa, w któ­rych jak się­gnąć pa­mię­cią, męż­czyź­ni za­wsze by­li pa­rob­ka­mi, a dziew­czy­ny słu­żą­cy­mi, fa­bry­ka, gdzie wszy­scy się po­zna­li, cho­dzi­li ze so­bą i się po­bra­li, drob­ne in­te­re­sy, któ­rych do­ro­bi­li się naj­bar­dziej am­bit­ni. Gło­sy szki­co­wa­ły hi­sto­rie po­zba­wio­ne ja­kich­kol­wiek oso­bi­stych wy­da­rzeń po­za na­ro­dzi­na­mi, ślu­ba­mi i po­grze­ba­mi, bez po­dró­ży, nie li­cząc wy­jaz­du do woj­ska w ja­kimś od­le­głym mie­ście gar­ni­zo­no­wym, ist­nie­nia wy­peł­nio­ne twar­dą i wy­czer­pu­ją­cą pra­cą, nie­bez­pie­czeń­stwem uza­leż­nie­nia od al­ko­ho­lu. Szko­ła by­ła mi­tycz­nym tłem, krót­kim zło­tym wie­kiem, a na­uczy­ciel nie­czu­łym bo­giem z me­ta­lo­wą li­nij­ką, któ­rą bił po ła­pach.",0-0 1-3 3-8 4-9 5-10 6-12 10-19 11-20 13-25 18-39 20-44 21-46 24-29 27-52 28-57 29-58 31-59 32-61 46-96 48-107 50-108 52-51 53-122 57-127 59-134 60-135 64-138 65-146 66-141 71-157 72-158 74-159 77-129 80-79 87-40 92-267 102-105 105-87 112-106 132-130 134-168 147-150 156-192 162-162 166-379 167-381 172-197 173-395 181-191 182-180 187-209 188-415 194-433 196-435 199-440
6,"La frénésie qui avait suivi la Libération s’estompait. Alors les gens ne pensaient qu’à sortir et le monde était plein de désirs à satisfaire sur-le-champ. Tout ce qui constituait la première fois depuis la guerre provoquait la ruée, les bananes, les billets de la Loterie nationale, le feu d’artifice. Par quartiers entiers, de la grand-mère soutenue par ses filles au nourrisson en landau, les gens se précipitaient à la fête foraine, à la retraite aux flambeaux, au cirque Bouglione où ils manquaient être piétinés dans la bousculade. Ils se portaient en foule priante et chantante sur la route pour accueillir la statue de Notre-Dame de Boulogne et la reconduire le lendemain sur des kilomètres. Profane ou religieuse, toute occasion leur était bonne d’être au-dehors ensemble, comme s’ils voulaient continuer de vivre collectivement. Le dimanche soir, les cars revenaient de la mer avec de grands jeunes gens en short qui chantaient à tue-tête, grimpés sur le toit à bagages. Les chiens se promenaient en liberté et s’accouplaient au milieu de la rue.","En­tu­zjazm, któ­ry wy­buchł po Wy­zwo­le­niu, przy­ga­sał. Lu­dzie mie­li ocho­tę wy­cho­dzić z do­mu, a świat był pe­łen pra­gnień do­ma­ga­ją­cych się na­tych­mia­sto­we­go za­spo­ko­je­nia. Rzu­ca­li się na wszyst­ko, co po­ja­wia­ło się pierw­szy raz od woj­ny, ba­na­ny, ku­po­ny Lo­te­rii Na­ro­do­wej, sztucz­ne ognie. Ca­ły­mi dziel­ni­ca­mi, od bab­ki pod­trzy­my­wa­nej przez cór­ki po nie­mow­lę w wóz­ku, spie­szy­li na jar­mark, prze­marsz z po­chod­nia­mi, do cyr­ku Bo­uglio­ne’ów, gdzie ry­zy­ko­wa­li za­dep­ta­nie w ciż­bie. Tło­czy­li się w roz­mo­dlo­nym i roz­śpie­wa­nym tłu­mie wi­ta­ją­cym fi­gu­rę Mat­ki Bo­skiej Bu­loń­skiej, a na­stęp­ne­go dnia ca­ły­mi ki­lo­me­tra­mi ją od­pro­wa­dza­li. Każ­da oka­zja, świec­ka czy re­li­gij­na, by­ła do­bra, by spę­dzić ra­zem czas po­za do­mem, jak­by pra­gnę­li żyć we wspól­no­cie. W nie­dzie­lę wie­czo­rem au­to­bu­sy wra­ca­ły znad mo­rza peł­ne wy­so­kich mło­dych lu­dzi w szor­tach, któ­rzy śpie­wa­li jak opę­ta­ni, sie­dząc na da­chu w miej­scu prze­zna­czo­nym na ba­ga­że. Psy snu­ły się nie­pil­no­wa­ne i pa­rzy­ły się na środ­ku uli­cy.",3-2 4-7 5-8 11-523 14-520 15-32 16-33 19-519 22-522 26-44 27-533 29-55 30-56 31-60 33-40 44-108 45-109 46-110 51-123 52-124 59-545 64-64 71-141 72-145 74-153 81-95 87-175 88-176 90-177 93-179 94-180 97-189 100-194 106-206 109-102 110-111 112-101 113-103 126-135 130-130 132-134 133-244 140-138 143-201 145-513 148-161 161-212 174-314 175-159 176-240 185-203 189-367 191-188 197-382 203-256 207-216 208-400 217-410 223-329 226-231 227-220 228-207 233-221 236-459 239-238 241-476 242-481 246-484 247-266 248-489 251-488 252-494 254-495 255-497 259-267 263-274 267-262 274-257 275-273 277-542
7,"Les enfants n’écoutaient pas et se dépêchaient de quitter la table dès qu’ils en avaient reçu la permission, profitant de la bienveillance générale des jours de fête pour se livrer aux jeux interdits, sauter sur les lits et faire de la balançoire la tête en bas. Mais ils retenaient tout. À côté du temps fabuleux — dont ils n’ordonneraient pas avant longtemps les épisodes, la Débâcle, l’Exode, l’Occupation, le Débarquement, la Victoire — ils trouvaient terne celui, sans nom, où ils grandissaient. Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens. De ce temps non vécu ils garderaient le regret tenace. La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu’ils avaient manquée de si peu et l’espérance de la vivre un jour.","Dzie­ci nie słu­cha­ły i gdy tyl­ko po­zwo­lo­no im odejść od sto­łu, nie cze­ka­ły ani chwi­li. Ko­rzy­sta­jąc z ogól­ne­go do­bre­go na­stro­ju pa­nu­ją­ce­go w dniach świą­tecz­nych, od­da­wa­ły się za­ka­za­nym za­ba­wom, ska­ka­ły po łóż­kach i huś­ta­ły się gło­wą w dół. Ale wszyst­ko za­pa­mię­ty­wa­ły. W po­rów­na­niu z ba­śnio­wym cza­sem – któ­re­go po­szcze­gól­nych epi­zo­dów dłu­go jesz­cze nie bę­dą umia­ły upo­rząd­ko­wać, Od­wrót, Uciecz­ka, Oku­pa­cja, Lą­do­wa­nie, Zwy­cię­stwo – ten bez­i­mien­ny czas, w któ­rym wzra­sta­ły, wy­da­wał się im po­zba­wio­ny wy­ra­zu. Nie mo­gły prze­bo­leć, że nie uro­dzi­ły się jesz­cze al­bo wła­śnie wte­dy, gdy trze­ba by­ło tłum­nie wy­ru­szyć na dro­gi i spać po sto­do­łach jak Cy­ga­nie. Bę­dą upar­cie ża­ło­wać tam­te­go nie­prze­ży­te­go cza­su. Pa­mięć in­nych prze­ka­zy­wa­ła im ta­jem­ną tę­sk­no­tę za epo­ką, na któ­rą o ma­ły włos się nie za­ła­pa­ły, i na­dzie­ję, że pew­ne­go dnia jej do­świad­czą.",1-0 2-3 4-4 6-7 7-9 9-10 17-27 19-29 23-24 29-32 30-46 31-52 32-53 35-19 38-54 40-80 44-96 51-110 52-111 53-356 54-350 56-118 57-120 58-121 63-67 66-129 67-132 68-133 69-135 70-136 74-141 75-153 76-154 81-87 82-173 88-93 99-104 100-106 101-84 107-189 112-223 117-244 119-113 120-242 125-251 128-150 129-127 130-379 132-122 157-13 159-11 164-155 166-227 172-355 177-364 179-163 182-191 186-260 187-450 188-448 195-193 198-404 200-408 201-282 202-210 203-207 204-280 205-425 207-432 211-433 212-252 213-169 225-459 228-460 230-464 231-466 232-474 233-216 235-473 236-480
8,"Les garçons étaient fiers de partir au régiment et on les trouvait beaux en soldats. Le soir du conseil de révision, ils faisaient la tournée des cafés pour célébrer la gloire d’être reconnus comme de vrais hommes. Avant le régiment, ils étaient encore des gamins et ne valaient rien sur le marché du travail et du mariage. Après, ils pourraient avoir une femme et des enfants. L’uniforme qu’ils promenaient dans le quartier lors des permissions les enveloppait de beauté patriotique et de sacrifice virtuel. L’ombre des combattants vainqueurs, des GI, flottait autour d’eux. Le drap rêche de la vareuse, effleurée quand on se hissait sur la pointe des pieds pour les embrasser, matérialisait la coupure absolue entre l’univers des hommes et celui des femmes. À les voir on éprouvait un sentiment d’héroïsme.","Chłop­cy by­li dum­ni, że idą do woj­ska, i uwa­ża­ło się, że do twa­rzy im w mun­du­rach. Wie­czo­rem po kwa­li­fi­ka­cji w ko­mi­sji po­bo­ro­wej ro­bi­li ob­chód ka­wiar­ni, że­by uczcić dzień, gdy zo­sta­li uzna­ni za praw­dzi­wych męż­czyzn. Przed od­by­ciem służ­by woj­sko­wej by­li jesz­cze dzieć­mi, nie mie­li żad­nej war­to­ści ani na ryn­ku pra­cy, ani ja­ko kan­dy­da­ci do mał­żeń­stwa. Po po­wro­cie z woj­ska mo­gli mieć żo­nę i dzie­ci. Mun­dur, w któ­rym pa­ra­do­wa­li po dziel­ni­cy, gdy przy­jeż­dża­li na prze­pust­ki, opro­mie­niał ich pa­trio­tycz­nym pięk­nem i po­ten­cja­łem po­świę­ce­nia. Ota­cza­ła ich au­ra zwy­cię­skich kom­ba­tan­tów, fron­to­wych wia­ru­sów. Szorst­ki ma­te­riał ich bluz, mu­ska­ny, gdy sta­wa­ło się na czub­kach pal­ców, że­by ich po­ca­ło­wać, ucie­le­śniał ab­so­lut­ną prze­paść od­dzie­la­ją­cą świat męż­czyzn od świa­ta ko­biet. Pa­trząc na nich, mia­ło się wra­że­nie he­ro­izmu.",2-4 3-7 4-8 5-10 6-12 7-13 8-15 10-19 11-21 15-25 21-42 23-47 29-20 30-297 38-328 50-101 51-103 52-104 55-109 56-112 58-114 61-57 63-76 70-142 74-157 83-185 84-94 87-200 88-201 93-113 100-100 101-72 104-58 118-391 119-205 124-146 130-161 134-342 136-341 143-423 147-162 148-164 153-213 158-237 160-428 168-363 170-368 171-178 174-253 180-155 186-405 193-184 195-261 198-254 199-255 201-260 207-437 209-183 210-440
9,"Une autre photo, signée du même photographe — mais le papier du livret est plus ordinaire et le liseré d’or a disparu —, sans doute vouée à la même distribution familiale, montre une petite fille d’environ quatre ans, sérieuse, presque triste malgré une bonne bouille rebondie sous des cheveux courts, séparés par une raie au milieu et tirés en arrière par des barrettes auxquelles sont attachés des rubans, comme des papillons. La main gauche repose sur la même table sculptée, entièrement visible, de style Louis XVI. Elle apparaît boudinée dans son corsage, sa jupe à bretelles remonte par-devant à cause d’un ventre proéminent, peut-être signe de rachitisme (1944, environ).","In­ne zdję­cie, sy­gno­wa­ne przez te­go sa­me­go fo­to­gra­fa – lecz pa­pier w al­bu­mie jest bar­dziej po­spo­li­ty i zło­ta la­mów­ka znik­nę­ła – z pew­no­ścią rów­nież prze­zna­czo­ne do ro­dzin­nej dys­try­bu­cji, uka­zu­je ma­łą, oko­ło czte­ro­let­nią dziew­czyn­kę, po­waż­ną, pra­wie smut­ną po­mi­mo py­za­tej bu­zi. Wło­sy ma krót­kie, roz­dzie­lo­ne prze­dział­kiem i ścią­gnię­te do ty­łu spin­ka­mi, do któ­rych przy­cze­pio­no wstąż­ki przy­po­mi­na­ją­ce mo­ty­le. Le­wa dłoń spo­czy­wa na tym sa­mym rzeź­bio­nym sto­le, do­kład­nie wi­docz­nym, w sty­lu Lu­dwi­ka XVI. Blu­zecz­ka opi­na cia­ło, spód­nicz­ka na szel­kach od­sta­je z przo­du z po­wo­du wy­dat­ne­go brzu­cha – być mo­że ozna­ki krzy­wi­cy (oko­ło 1944 ro­ku).",1-0 2-7 3-8 5-15 10-32 11-33 17-43 18-46 21-54 24-25 29-65 30-69 31-70 37-91 39-20 42-96 43-104 46-110 47-125 50-114 51-117 52-358 53-131 55-136 56-137 58-141 62-58 64-64 81-180 84-78 85-79 87-16 90-103 106-157 111-109 112-244 115-257 116-105 118-113 125-283 131-132 133-143 134-37 136-193 137-195 141-215 144-229 147-162 157-158 160-218 167-344 172-353 173-357 176-361
10,"Deux autres petites photos à bords dentelés, datant vraisemblablement de la même année, montrent la même enfant, mais plus menue, dans une robe à volants et manches ballon. Sur la première, elle se blottit de façon espiègle contre une femme au corps massif, d’un seul tenant dans une robe à larges rayures, les cheveux relevés en gros rouleaux. Sur l’autre, elle lève le poing gauche, le droit est retenu par la main d’un homme, grand, en veste claire et pantalon à pinces, à la posture nonchalante. Les deux photos ont été prises le même jour devant un muret surmonté d’une bordure de fleurs, dans une cour pavée. Au-dessus des têtes passe une corde à linge sur laquelle une épingle est restée accrochée.","Dwa in­ne zdję­cia o ząb­ko­wa­nych brze­gach, po­cho­dzą­ce praw­do­po­dob­nie z te­go sa­me­go ro­ku, uka­zu­ją to sa­mo dziec­ko, ale drob­niej­sze, w su­kien­ce z fal­ban­ka­mi i buf­ka­mi przy rę­ka­wach. Na pierw­szym fi­lu­ter­nie przy­tu­la się do kor­pu­lent­nej ko­bie­ty w suk­ni w sze­ro­kie pa­sy, z wło­sa­mi za­cze­sa­ny­mi do gó­ry i za­krę­co­ny­mi w gru­be lo­ki. Na dru­gim pod­no­si le­wą piąst­kę. Pra­wą przy­trzy­mu­je w swo­jej dło­ni wy­so­ki męż­czy­zna w ja­snym gar­ni­tu­rze i spodniach w kant, non­sza­lanc­ko sto­ją­cy obok. Oba zdję­cia zro­bio­no te­go sa­me­go dnia przed mur­kiem z dłu­gą skrzyn­ką z kwia­ta­mi, na wy­bru­ko­wa­nym dzie­dziń­cu. Po­nad gło­wa­mi roz­cią­ga się sznur do bie­li­zny, na któ­rym po­zo­sta­ła jed­na kla­mer­ka.",0-1 1-2 3-9 4-10 10-24 11-25 12-31 13-32 16-40 17-41 18-44 21-53 22-56 23-58 24-59 26-63 27-67 28-68 31-73 32-74 33-75 36-304 39-89 42-252 43-103 44-104 46-105 49-343 51-120 55-339 56-340 58-122 70-20 74-76 75-81 77-19 87-82 89-86 97-11 120-136 127-148 135-129 144-283 146-289 147-290 153-163 158-170 162-149 168-188 171-267 179-167 186-205 190-172 191-174 192-176 194-376
