id,source,translation,alignments
1,"The mother was speaking from the breakfast room, out of my field of view. I liked that room a lot, with its long, oaken table and glass walls on three sides. You could see the bright sparkle of the lake through the glass walls, and sunlight shifted through the moving branches of an ancient willow that shaded the house.","Matka mówiła zza jadalni, poza moim polem widzenia. Bardzo lubiłem ten pokój, z długim dębowym stołem i szklanymi ścianami z trzech stron. Przez szklane ściany można było dostrzec jasny blask jeziora, a światło przesuwało się przez poruszające się gałęzie starożytnego wierzby, która rzucała cień na dom.",1-0 2-2 3-1 4-4 5-3 8-8 9-9 11-10 12-11 14-13 15-14 16-17 17-16 19-18 20-20 22-15 23-21 24-22 26-23 31-29 32-31 33-32 34-35 35-36 36-37 37-38 38-39 40-40 42-46 43-49 44-52 45-50 46-53 47-54 50-55 51-41 53-42 54-44 55-45 56-57 57-58 59-59 61-63 62-65 64-66 66-71 70-72 71-76 72-78 73-80 75-82 77-86 78-87
2,"We had a system of accounting, a chart on a wall. There were merits and demerits. A merit was for an outrage success­fully committed, a demerit for an act that should bring on humiliation. Juicy got merits for drooling into cocktails undetected, while Low got demerits for kissing up to a father. Probably not his own—Low's parentage was a well-kept secret. But he'd been spotted asking a guy with male-pattern baldness for wardrobe advice.","Mieliśmy system rozliczeń, wykres na ścianie. Było punkt za sukces w popełnieniu przewinienia, i kara za czyn, który powinien budzić wstyd. Juicy zbierał punkty za potajemne siorbanie koktajli, a Low dostawał kary za podlizywanie się ojcu. Prawdopodobnie nie swojemu — pochodzenie Lowa było dobrze strzeżoną tajemnicą. Ale zauważono go pytającego mężczyznę z siwym zakolkiem o porady dotyczące garderoby.",0-1 1-0 3-2 5-3 6-4 7-5 9-7 10-8 12-9 13-11 15-12 18-24 19-20 24-14 30-16 33-18 34-23 37-25 38-26 40-28 41-30 42-31 43-33 46-19 47-37 48-38 49-39 50-40 52-43 53-44 54-45 55-50 57-53 60-56 64-57 65-58 66-59 67-60 69-62 70-63 71-64 76-69 77-70 78-72 79-73 80-75 82-77 83-78 85-80 91-83 92-86 93-93 94-87 97-88 98-92 99-94 100-95 101-98 105-96 106-97 107-99 109-101 110-103 116-114 117-109 120-113 121-110 122-115
3,"We had to hide the running, though, in case our haste betrayed us, so truer to say we slipped out quietly. When one of my parents appeared, my technique was: pretend to catch sight of someone in the next room. Move in a natural manner toward this figment of my imagination, making a purposeful face. Go through the door. And fade away.","Musimy było ukryć bieg, żeby nasza pośpiech nie wydał nas, więc trzeba powiedzieć raczej, że wysunęliśmy się cicho. Kiedy jeden z moich rodziców się pojawił, stosowałem taką technikę: udawałem, że widzę kogoś w sąsiednim pokoju. Natychmiast naturalnie podchodziłem w stronę tej wytworu mojej wyobraźni z zdecydowaną miną. Przechodziłem przez drzwi i znikałem.",0-1 1-2 3-3 4-4 6-5 12-8 14-12 15-14 17-15 18-16 19-17 22-21 24-20 25-27 29-29 30-30 31-31 32-32 33-33 34-34 35-35 36-36 37-38 38-39 40-44 42-46 43-48 45-52 48-53 49-54 51-55 52-59 53-60 57-65 59-71 60-72 61-73 63-75 65-76 66-77 71-82 72-83 73-85 74-68 75-89 76-70 77-90 79-91 80-92 81-94 83-95
4,"As the evenings wore on, some parents got it into their heads to dance. A flash of life would move their lumpen bodies. Sad spectacle. They flopped, blasting their old-time music. ""Beat on the brat, beat on the brat, beat on the brat with a baseball bat, oh yeah.""","Kiedy upływały wieczory, niektórzy rodzice wpadli na pomysł, żeby poczuć radość z tańca. Żywotność ożywiała ich ociężałe ciała. Smutne widowisko. Odrobinę splaskani wybujali do swojej starej muzyki. ""Bij to dziecko, bij je kijem baseballowym, o tak.""",0-0 2-4 3-5 5-3 7-6 8-7 9-8 16-16 17-24 18-25 22-26 24-32 25-34 29-40 30-41 31-42 33-48 36-12 38-30 40-59 41-60 44-62 45-63 46-64 47-65 48-66 57-69 58-70 60-67 63-61 64-74 66-76 68-78 69-79
5,"Later the talk grew louder. Freed of our influence, some of them emitted sudden, harsh barks. Apparently, laughing. From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried. We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat. We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Później rozmowy stały się głośniejsze. Skoro uwolnili się spod naszego wpływu, niektórzy z nich wydawali nagle ostre szczeknięcia. Wyglądali na śmiejących się. Śmiechy te dźwięczały zza okrągłego ganeczka z mosiężnymi pochodniami i wiszącymi paprociami, bujane huśtawki, wytarte fotele i latarenki przyciągające owady bielamiśne. Usłyszeliśmy je zarówno zza domków na drzewach i kortów tenisowych jak i zza pola ze pszczołami które w ciągu dnia pilnowała powolna sąsiadka szeptane pod zawija dedykowany jej maciejce pszczelarstwa. Słychać je było też zza popękanych szyb popadającej w ruinę cieplarni czy z chłodnej czarnej powierzchni jeziora, gdzie pływaliśmy o północy tylko w bieliźnie.",0-0 2-3 4-4 5-6 7-8 8-9 11-16 12-17 13-18 14-20 15-21 16-22 17-23 18-24 19-25 23-28 24-29 25-30 26-32 27-33 33-40 34-42 35-53 36-54 44-59 49-45 51-69 53-92 54-83 60-76 61-60 62-62 68-88 69-89 70-68 86-104 87-108 88-107 89-109 90-112 91-111 92-116 93-113 94-114 95-118 96-121 97-119 100-185 101-125 102-127 105-100 109-142 110-143 111-137 112-138 115-136 120-147 122-180 125-153 140-175 143-141 144-171 145-91 147-87 150-184 151-115 152-190 153-186 154-189 155-191 158-192 159-194 160-195 161-197 164-202 168-198 171-206
6,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months. Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky. And of no general interest.","WIELKI DOM został zbudowany przez rozbójniczych baronów w XIX wieku jako pałacowy kurort na zielone miesiące. Nasi rodzice, te tak zwane autorytety, błądzili po jego pokojach w niepewnych kręgach pod szerokimi belkami, ich cele były niejasne. I nie wzbudzały ogólnego zainteresowania.",0-0 2-2 3-3 6-4 7-6 8-8 9-9 11-12 12-13 13-15 19-17 22-19 24-20 27-21 28-22 30-24 31-25 32-27 33-28 34-29 35-31 36-32 37-33 40-35 42-39 44-36 45-40 46-41 47-42 48-44 49-45 50-47 54-51 55-54 58-55 61-59 62-60 63-61 66-65 67-66 68-67 70-68 71-73 72-75 73-77
7,"The lady urinated. ""Oh, poor old thing, she has a nervous bladder!"" exclaimed someone's chubby mother. ""Is that a Persian rug?"" Whose mother was it? Unclear. No one would cop to it, of course. We canceled the performance. ""Admit it, that was your mother,"" said a kid named Rafe to a kid named Sukey, when the parents had filed out. Some of their goblets, highball glasses, and beer bottles were completely empty. Drained. Those parents were in a hurry, then. ""No way,"" said Sukey firmly, and shook her head. ""Then who is your mother? The one with the big ass? Or the one with the clubfoot?"" ""Neither,"" said Sukey. ""So fuck you.""","Dama oddała mocz. — Och, biedne zwierzątko, ma nerwowe pęcherzyki! — wykrzyknęła pulchna matka. — Czy to jest dywan perski? Czyja to mama? Niejasne. Oczywiście nikt się do tego nie przyznał. Odpowiednio przerwaliśmy przedstawienie.",1-0 2-4 3-3 4-6 5-7 6-8 7-9 8-10 10-13 11-14 13-15 15-16 18-23 19-24 20-26 21-27 22-29 25-32 26-30 28-33 29-34 30-35 31-36 32-37 34-41 35-42 36-39 38-44 39-45 40-47 41-38 43-48 44-49 45-50 46-52 48-54 52-57 55-53 56-61 57-68 58-67 61-69 62-71 141-65
8,"One dog got makeup applied to its face, lipstick and blue eye shadow. It was a white-faced dog, so the makeup showed up well. We liked to have an impact. When we were done, the lipstick went back into some mother's Fendi handbag. We watched her apply it, unaware. That was satisfying.","Na jednego psa nałożono makijaż, pomadkę i błękitny cień do powiek. Był to pies o białej twarzy, więc makijaż widniał bardzo dobrze. Lubiliśmy robić wrażenie. Po zakończeniu, pomadka wróciła do torebki Fendi jakiejś matki. Oglądaliśmy ją, jak się smarowała nią, nieświadoma naszej ingerencji. Było to satysfakcjonujące.",0-1 1-2 3-7 5-19 7-29 8-8 9-9 10-11 11-12 12-13 15-22 16-24 17-23 19-27 23-25 24-30 25-31 27-32 28-35 30-37 31-38 32-40 33-39 36-41 38-42 39-43 40-44 44-46 47-48 48-50 49-49 50-51 51-57 52-59 54-54 55-55 56-56 57-52 58-53 59-61 60-65 61-63 63-70 64-66 65-73 66-74 68-81 69-84 70-82 71-85 72-87 73-88
9,"We put the dogs in a play and invited the parents, since there was no one else to be an audience. But the pets were poorly trained and failed to take direction. There were two soldiers and a fancy lady we'd dressed in a frilly padded bra. The soldiers were cowards. Deserters, basically. They ran away when we issued the battle cry. (A blaring klaxon. It went hoh-onk.)","Zorganizowaliśmy przedstawienie z psami i zaprosiliśmy rodziców, ponieważ nie mieliśmy nikogo innego jako widownię. Jednak zwierzęta były źle wyszkolone i nie dawały sobie rady z wykonywaniem poleceń. W przedstawieniu wystąpili dwaj żołnierze oraz elegancka dama w koronkowym anatomie. Żołnierze okazali się tchórzami. W praktyce byli dezerterami, którzy uciekli, gdy nadawaliśmy krzyk bitewny (dźwięki trąbki samochodowej ""hoh-onk"").",0-2 3-6 4-4 8-8 9-9 10-10 12-11 13-12 14-13 16-15 18-16 19-18 21-19 23-20 24-23 25-24 27-25 29-26 30-27 33-30 34-31 36-37 37-38 39-43 41-48 42-49 43-51 44-53 45-54 47-55 48-56 49-57 55-58 60-61 62-64 65-69 66-80 69-76 72-83 79-91 80-94 81-92 82-93 83-95 84-98 87-101 96-113 97-114 98-115 99-116 100-117
10,"Even the smallest canoe could take us down to the ocean. We'd paddle across the lake, over a marsh, down a stream, and come to the river's mouth. Where the water met the sky. We'd run along the beach on a salt breeze, leaving our boats on the sand.","Nawet najmniejsza kanu mogłaby nas zabrać aż do oceanu. Przepłynęlibyśmy jeziorem, przez bagniste tereny, wzdłuż strumienia, aż dotrzeć do ujścia rzeki. Tam, gdzie woda spotyka niebo. Pobieglibyśmy po plaży na słonym powietrzu pozostawiając nasze łodzie na piasku.",0-0 2-1 4-3 6-4 7-5 8-8 9-7 10-10 11-11 12-13 13-12 14-14 15-19 17-20 18-16 22-21 23-23 24-24 27-29 28-30 32-36 34-39 35-40 36-43 40-42 41-46 42-49 43-51 44-50 45-52 47-53 48-55 49-58 51-59 52-57 53-60 55-61 58-64 62-69 63-72 65-73 66-76 68-77 69-79
