id,source,translation,alignments
1,"Tufts of cloud burned black before the sunrise, the horizon littered with the flotsam of old and rusted silhouettes. They were alone. Chemtrails, the farmer had said to Alec, early on their walk. Other than this, he had been silent.",夜明け前に雲の塊は黒く燃え、地平線は古く錆びたシルエットの漂流物で散らばっていた。 彼らは一人ぼっちだった。 ケムトレイル、農夫はアレックに向かって早い段階で彼らの散歩中に言った。 これ以外では、彼は黙っていた。,4-5 7-9 8-4 10-1 12-13 13-17 14-14 18-35 19-31 23-27 24-18 26-20 27-22 30-30 31-36 32-38 33-43 34-40 37-47 38-48 39-50 42-53 44-65 46-55 47-57 48-51 49-59 51-61 52-63 53-66 54-69 56-68 57-71 58-72 61-73 62-75
2,"Fifty feet away, the field gave way to freshly tilled brown soil, forming mounds everywhere on the uneven earth. Chalky rocks littered the plot in every direction. Each step in this place was as muddy and wet as the last. Further still, a thin metal fence marked the edge of the land, clots of wool decorating the wire like fairy lights where the sheep had once tried to break through.",五十フィート先、野原は新たに耕された茶色い土壌に変わり、不均一な地表には至る所で盛り土が形成されていた。 白亜の岩が、あらゆる方向に散乱していた。 この場所の一歩一歩は、前回のものと同じくらい泥だらけで湿っていた。 さらに、細い金属のフェンスが土地の境界を示しており、羊がかつて突破しようとした場所でフェンスのワイヤーは毛玉で飾られ、まるで妖精の光のようだった。,2-1 3-3 5-5 6-8 7-7 11-9 14-11 15-12 16-15 17-16 18-19 19-34 25-30 27-20 28-23 33-41 34-40 37-49 41-44 42-45 43-50 45-57 47-51 48-52 51-64 54-69 59-73 62-74 64-75 65-76 66-77 67-79 74-83 76-103 78-78 83-84 86-110 89-114 90-81 94-89 95-94 96-91 97-93 99-92 101-118
3,"He swatted another fly away from his face. No, the farmer said. I'm a vegetarian. Really? My wife tried doing that a few years back, and. No, the farmer said, and the conversation died. The world was still dark, even if only for a little while. The sun was almost free. The day had almost begun.",彼はもう一匹のハエを顔から追い払った。 いや、農夫は言った。 私はベジタリアンです。 本当に？ 私の妻が数年前にそれを試みました、そして。 いや、農夫は言った。そして会話は途絶えた。 世界はまだ暗闇で、たとえほんの少しの間でも。 太陽はほとんど自由だった。 その日がほとんど始まった。,0-1 1-11 3-13 4-2 5-7 7-10 9-9 10-14 11-16 12-17 13-20 14-18 15-21 16-22 17-23 22-30 23-32 25-33 26-35 27-36 28-41 30-40 33-38 34-39 35-43 36-44 37-45 38-47 39-48 41-49 42-52 44-54 46-55 48-59 49-60 51-62 53-63 54-64 55-67 56-68 58-69 61-70 65-75 66-78 68-77 69-73 70-80 71-81 73-83 75-84 76-85
4,"They're selling up to live with family, so she says. I think I saw them in town a few times, Alec said. They were almost at the water tank, at the smile. Were they the ones who made those wagon wheels? They'd mix sausage meat into a kind of well, kind of cinnamon swirl, I suppose. It's delicious. Did you ever try one?",彼らは家族と一緒に住むために売却している、彼女がそう言っていました。 「町で数回、彼らを見たと思う」とアレックは言った。 彼らはほぼ水槽に到達し、微笑を浮かべていた。 彼らがその馬車の車輪を作ったのですか？ 彼らはソーセージの肉を一種の井戸に混ぜ、シナモンスワールの一種と言えますね。 それは美味しいです。 あなたは一度試したことがありますか？,0-1 3-8 5-7 6-5 7-4 8-3 9-10 11-11 12-14 13-16 15-25 17-24 18-23 19-19 20-18 22-20 23-21 25-28 26-30 27-32 28-33 29-35 31-37 34-38 35-39 36-43 39-44 40-50 47-61 48-54 49-58 51-59 52-57 53-64 54-66 57-80 61-73 64-75 70-77 72-86 74-78 75-82 78-92 79-94 84-95 85-97 87-99 89-101 91-105
5,"Jean's moving out, the farmer said. Did you know? Who? Jean. The lady who lives down the lane, the farmer said, frowning. She's moving out, selling up her farm. Oh yes, Jean. His voice drifted. I saw the sign. Alec had driven past it on the way here, a farm twice the size of this one, its animals and land and people in far better condition. He had not known the name. He knew few out here. One more reminder that he did not belong, he supposed.",ジーンが引っ越すんだ、農夫は言った。 知っていましたか？ 誰？ ジャン。 レーンの向こうに住んでいる女性、と農夫はしかめっ面で言った。 彼女は引っ越しをする、彼女の農場を売るつもりだ。 ええ、ジーンよ。 彼の声は漂っていった。 私はそのサインを見ました。 アレックはここに来る途中でそれを通り過ぎた、これの2倍の大きさの農場だ。その動物や土地、人々はすべて状態が良かった。 彼は名前を知らなかった。 彼はここで知っている人がほとんどいなかった。 彼は所属していないということを、もう一度思い知らされたのだろう。,0-2 2-3 5-8 7-10 8-12 9-13 12-15 13-18 14-20 15-21 16-23 17-24 18-25 19-33 21-31 23-28 25-27 27-38 28-37 29-44 34-45 35-47 38-48 40-50 41-54 43-51 44-52 47-61 48-62 50-66 51-68 52-69 53-71 54-55 55-58 56-75 57-79 58-76 60-81 61-83 62-85 64-93 65-94 67-91 71-127 72-95 74-103 75-98 76-100 77-101 78-97 79-96 83-107 84-108 85-109 86-110 87-111 91-114 92-117 93-119 95-123 96-122 98-120 99-124 101-128 107-139 119-145
6,"He gestured past a large, half-empty water tank around two hundred feet away, its translucent plastic grown stained with time, the smear of a smile where fluid had lapped within. We found them near there. His face fell. Alec checked his watch. 7.06 a.m. The sun would soon rise. They kept on, the silence drowned out by the buzzing of the flies and the distant hellos of scraggly sheep out there in the semi-darkness.",彼は、約200フィート先にある半分が空の大きな水タンクを指し示した。透明度のあるプラスチックは時と共に染み付いており、中で水がすくい取られた跡が微笑むような汚れをつけていた。 私たちはそこの近くで彼らを見つけました。 彼の顔色が変わった。 アレックは自分の時計をチェックした。 午前7時6分。 すぐに太陽が昇るだろう。 彼らは進むことを続けた。静けさはハエの羽音や遠くの薄暗さでうろついているボロボロの羊たちが鳴く声にかき消されていった。,0-1 1-20 3-21 6-13 12-14 13-16 14-3 16-4 17-5 24-28 29-31 30-30 31-36 32-29 37-47 40-52 42-44 43-37 44-53 45-55 46-61 47-60 48-58 49-56 51-65 52-66 53-69 55-72 56-74 57-78 58-79 59-76 60-77 61-80 62-83 66-86 67-87 69-90 71-89 72-93 73-92 74-70 75-97 76-101 80-104 88-110 89-129 92-113 94-114 98-125 100-128 101-130 102-131 110-118 111-106 112-141
7,"Alec grimaced. He stepped back, tensing before rushing over the ditch. He came down with a thud, right into the thick and gelatinous mud. He splattered his black trouser legs and the farmer's jeans. The other man tutted, smiling. What have we come to, eh? Alec brushed at the muck around his ankles, but this only spread it further. His palms grew filthy. The farmer walked on.",アレックはしかめっ面をした。 彼は一歩後退し、溝を駆け越える前に身体を張った。 彼はドスンと落ち、ずっしりとしたゼラチン状の泥の中に落ちました。 彼は自分の黒いズボンと農夫のジーンズに飛び散らせた。 もう一人の男性は笑顔でつっと鳴らした。 我々は何になってしまったのか、ね？ アレックは自分の足首まわりの汚れを払いのけようとしたが、それはただそれをさらに広げただけだった。 彼の手のひらは汚れていった。 農夫は歩き続けた。,0-1 1-3 4-9 5-10 8-28 10-18 13-24 14-21 15-23 17-20 20-29 21-12 25-13 30-49 36-42 37-48 39-54 43-55 44-56 47-101 49-60 51-62 53-63 54-59 57-74 58-77 62-79 64-86 65-89 67-88 70-92 71-93 72-94 73-96 74-98 75-27 76-85 78-105 86-114 87-113 89-116 90-119 91-117 92-118 93-124 94-126 95-127 101-135 102-99 104-140 106-143
8,"Alec stared at the mud, and the farmer grinned, his cheeks ruddy beneath his dirty white beard. With that thick wax coat and that gut and that voice, he could have been a lunatic Santa Claus. You won't fall, he said. Not afraid of a little dirt, are you, Sergeant Nichols? No. Yes. I just hope you aren't wasting my time. And these flies. Alec swatted one away from his rolled-up sleeve, a great bulbous thing that had nestled on the hairs of his forearm. He was food for this whole place. Try covering up next time, the farmer said.",アレックは泥を見つめ、農夫はにっこりと笑い、彼の汚れた白いひげの下で頬が赤くなっていた。 その厚いワックスコートとその腹、そしてその声で、彼は狂ったサンタクロースになれただろう。 お前は落ちないと彼は言った。 少しの汚れも怖がらないんだね、ニコルス軍曹？ いいえ。 はい。 ただ、私の時間を無駄にしていないことを願っています。 そして、これらのハエたち。 アレックは腕を巻き上げ、前腕の毛に巣くっていた大きな球状のものを一つ払い除けた。 彼はこの場所全体の食料だった。 次回はカバーアップしてみて、と農夫は言った。,0-1 1-3 2-6 3-4 6-5 7-9 9-12 10-11 19-28 21-20 22-21 23-22 24-23 25-25 26-26 27-35 29-36 30-37 31-38 33-41 34-42 35-43 36-44 37-45 38-47 39-48 40-49 41-51 42-52 49-55 56-67 58-69 59-70 60-71 61-79 62-77 64-74 65-73 66-75 71-82 74-83 76-86 77-89 80-95 81-96 83-97 84-105 89-101 91-99 92-100 93-107 94-108 95-110 98-114 99-116 100-118 103-143 104-139 114-120 115-125 117-134 120-137 121-138 125-133 128-129 129-128 132-126 134-127 135-144 136-146 137-153 138-152 140-147 141-149 142-148 143-154 145-158 147-159 148-156 150-161 151-165 152-164 153-166 154-167
9,"Where are they? Alec asked, shivering. It was 6.55 a.m. He'd left his jacket in his patrol car. There weren't any sheep over here, the farmer said, ignoring the question. He leapt over the bank, his boots slipping slightly on the incline. They normally love coming over here.",彼らはどこにいるのですか？ アレックが震えながら尋ねた。 それは午前6時55分でした。 彼はパトロールカーに自分のジャケットを置き忘れていた。 ここには羊はいなかった、と農夫は言い、質問を無視した。 彼は土手を飛び越え、微妙に傾斜した場所でブーツが滑った。 彼らは普段、ここに来るのが大好きです。,0-3 1-4 2-1 3-6 4-8 5-10 6-15 8-12 9-13 11-18 12-20 13-26 14-22 15-24 18-25 20-29 22-42 24-35 25-36 26-38 27-34 29-32 30-33 31-43 33-49 36-46 38-47 41-45 42-50 43-54 44-53 45-55 46-56 47-59 49-39 50-57 51-61 52-63 55-60 56-67 59-69 63-81 65-70 67-71 69-68 70-83 71-85 72-87 74-92 75-90 77-89 78-94
10,"And now their torches revealed the edge of a bank, right before the crest of a shallow stream that cut through the farmer's reclaimed marshland. Along its muddy edge and all around, the reeds sang with flies and crickets and buntings.",そして今、彼らのたいまつは銀行の端を明らかにした、農夫が再利用した湿地を切り通す浅い川の頂上のすぐ前だ。 その泥込みの端と周囲全体で、葦はハエやコオロギ、シジュウカラと共に歌っていた。,0-0 1-1 2-3 5-13 6-14 7-10 8-11 11-9 12-15 13-34 14-35 15-31 20-28 22-30 24-25 25-26 27-17 29-4 32-21 35-23 36-37 40-39 42-42 43-43 45-45 46-48 48-49 52-52 53-53 54-54 57-58 61-66
