id,source,translation,alignments
1,"The mother was speaking from the breakfast room, out of my field of view. I liked that room a lot, with its long, oaken table and glass walls on three sides. You could see the bright sparkle of the lake through the glass walls, and sunlight shifted through the moving branches of an ancient willow that shaded the house.","Matka mówiła z jadalni, poza moim polem widzenia. Bardzo lubiłem ten pokój, ze swoim długim, dębowym stołem i szklanymi ścianami z trzech stron. Przez szklane ściany można było dostrzec jasny błysk jeziora, a słońce przebijało się przez ruszające się gałęzie starożytnego wierzby, która rzucała cień na dom.",1-0 2-2 3-1 4-3 8-7 9-8 11-9 14-12 15-13 16-16 17-15 19-17 20-19 22-14 23-20 24-21 25-22 26-23 27-25 31-30 32-32 33-33 34-36 35-37 36-38 37-39 38-40 40-41 42-47 43-50 44-53 45-51 47-56 50-57 51-42 53-43 54-45 55-46 56-59 57-60 58-61 60-63 61-64 62-66 64-67 66-72 70-73 71-77 72-79 73-81 75-83 77-87 78-88
2,"We had a system of accounting, a chart on a wall. There were merits and demerits. A merit was for an outrage success­fully committed, a demerit for an act that should bring on humiliation. Juicy got merits for drooling into cocktails undetected, while Low got demerits for kissing up to a father. Probably not his own—Low's parentage was a well-kept secret. But he'd been spotted asking a guy with male-pattern baldness for wardrobe advice.","Mieliśmy system rozliczeń, wykres na ścianie. Były zasługi i demerity. Załuga przypisywana była za udane występki, demerit za czyny prowadzące do upokorzenia. Juicy zdobywał zasługi za niezauważone kapanie do koktajli, podczas gdy Low otrzymywał demerity za podlizywanie się ojcu. Prawdopodobnie nie swojemu - rodzicielstwo Low'a było tajemnicą pilnie strzeżoną. Ale złapano go, jak prosi mężczyznę ze łysieniem typu męskiego o porady dotyczące garderoby.",0-1 1-0 3-2 5-3 6-4 7-5 9-7 10-8 12-9 13-11 15-12 17-17 18-18 19-19 22-22 23-25 25-29 26-30 34-35 36-36 37-37 38-38 40-39 43-41 46-46 47-47 48-48 49-49 50-50 51-51 53-56 54-57 58-64 60-67 61-58 64-68 65-69 66-71 67-75 68-76 71-79 72-80 73-82 76-84 77-85 78-87 79-88 80-90 82-92 83-93 85-95 88-100 89-101 90-96 91-98 92-102 93-104 97-107 98-103 99-111 100-112 101-116 106-109 107-119 109-120 110-122 116-126 118-128 120-135 121-132 122-137
3,"We had to hide the running, though, in case our haste betrayed us, so truer to say we slipped out quietly. When one of my parents appeared, my technique was: pretend to catch sight of someone in the next room. Move in a natural manner toward this figment of my imagination, making a purposeful face. Go through the door. And fade away.","Musielismy jednak ukryć swój pęd, aby nie zdradzić się ze swoim pośpiechem, więc trzeba powiedzieć raczej, że wysunęliśmy się cicho. Kiedy jeden z moich rodziców pojawił się, moja technika polegała na: udawanie dostrzeżenia kogoś w następnym pokoju. Poruszaj się naturalnie w kierunku tego wytworu mojej wyobraźni, robiąc zamierzony obraz. Przejść przez drzwi. I znikając powoli.",0-2 1-0 3-4 4-5 6-7 8-3 9-8 14-17 15-12 19-21 20-22 22-25 24-24 26-28 29-33 30-34 31-35 32-36 33-37 34-38 35-39 36-40 37-41 38-43 39-44 40-45 41-47 42-49 45-54 48-55 49-56 50-58 51-57 52-59 53-60 54-63 57-65 59-68 60-69 61-70 63-72 65-73 66-74 67-75 68-76 71-80 72-81 73-82 74-85 75-86 77-87 78-88 79-89 80-90 83-94
4,"As the evenings wore on, some parents got it into their heads to dance. A flash of life would move their lumpen bodies. Sad spectacle. They flopped, blasting their old-time music. ""Beat on the brat, beat on the brat, beat on the brat with a baseball bat, oh yeah.""","Podczas tych wieczorów, niektórzy rodzice postanawiali tańczyć. Błysk życia poruszał ich ciałami. Smutny widok. Tańczyli nieskoordynowanie, rozbrzmiewając staroświecką muzykę. ""Uderz w łobuza, uderz w łobuza, uderz w łobuza pałką do baseballu, o tak.""",0-0 2-2 3-3 7-4 8-5 9-6 17-11 18-14 20-17 22-18 23-20 24-19 25-21 29-22 30-24 31-25 32-28 33-29 34-32 37-38 38-15 39-44 41-45 44-49 45-51 46-52 47-53 48-55 50-57 51-60 52-61 55-65 61-67 62-79 64-81 66-83 67-84 68-85 69-86
5,"Later the talk grew louder. Freed of our influence, some of them emitted sudden, harsh barks. Apparently, laughing. From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried. We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat. We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Później rozmowy stały się głośniejsze. Uwalniani od naszego wpływu, niektórzy wydawali nagłe, szorstkie szczeknięcia. Najwyraźniej, śmiejąc się. Ze schodzącego na wszystkie strony tarasu, z jego bambusowymi pochodniami, zawieszonymi paprociami i huśtawkami na porcie, omszałymi fotelami i niebieskimi lampkami przyciągającymi owady, rozchodziły się te szczekające śmiechy. Słyszeliśmy je z domków na drzewach i kortów tenisowych oraz z pola uli, o którym w dzień dbała powolna sąsiadka mutrząca pod welonem swojego nakrycia do hodowli pszczół. Słyszeliśmy je zza popękanych szyb starego szklarni oraz z chładnej czarnej wody jeziora, gdzie o północy pływaliśmy w bieliźnie.",0-0 2-3 4-4 5-6 7-8 8-9 10-12 11-13 12-14 13-15 14-17 15-18 18-19 19-20 20-21 21-22 22-23 25-28 26-30 27-31 28-32 30-36 31-37 33-40 34-42 35-43 41-50 42-51 43-52 44-53 45-54 46-55 51-64 52-65 60-62 67-67 68-85 69-70 70-71 71-88 77-76 78-98 79-103 80-107 81-109 86-110 87-114 89-115 90-116 92-120 93-117 94-118 95-122 96-125 97-123 99-127 100-128 109-141 110-142 112-137 113-134 115-135 120-146 132-166 133-113 139-173 140-174 141-149 143-140 144-138 151-119 154-186 155-188 157-187 158-189 159-191 160-192 161-197 164-198 165-150 168-193 170-194 171-202
6,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months. Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky. And of no general interest.","DOM WIELKI został zbudowany przez rozbójników baronów w XIX wieku, jako wystawne miejsce odosobnienia na zielone miesiące. Nasi rodzice, ci tak zwani autorytety, przemierzali jego pokoje w niejasnych obwodach pod szerokimi belkami, ich cele były mętne. I nie budziły ogólnego zainteresowania.",1-1 2-3 3-0 6-4 7-6 8-8 9-9 11-12 12-13 13-15 19-17 20-18 24-21 28-26 29-27 30-28 31-29 32-31 33-32 34-33 35-35 36-36 37-37 42-43 44-40 45-44 46-46 47-47 48-48 49-49 50-50 51-51 54-56 55-57 58-58 59-54 61-62 62-63 63-64 64-66 66-68 67-69 68-70 70-71 71-75 72-77 73-79
7,"The lady urinated. ""Oh, poor old thing, she has a nervous bladder!"" exclaimed someone's chubby mother. ""Is that a Persian rug?"" Whose mother was it? Unclear. No one would cop to it, of course. We canceled the performance. ""Admit it, that was your mother,"" said a kid named Rafe to a kid named Sukey, when the parents had filed out. Some of their goblets, highball glasses, and beer bottles were completely empty. Drained. Those parents were in a hurry, then. ""No way,"" said Sukey firmly, and shook her head. ""Then who is your mother? The one with the big ass? Or the one with the clubfoot?"" ""Neither,"" said Sukey. ""So fuck you.""","Dama się załatwiła. ""Och, biedaczka, ma nerwowy pęcherz!"" wykrzyknęła matka kogoś o pulchnym ciele. ""Czy to dywan perski?"" Czyj to był matka? Nie było jasne. Oczywiście nikt tego nie przyznał. Odwołaliśmy przedstawienie. ""Przyznaj się, to była twoja matka"" - powiedział chłopiec o imieniu Rafe do Sukey, gdy rodzice wyszli. Niektóre z ich kielichów, szklanek i butelek po piwie były całkowicie puste. Opróżnione. Ci rodzice musieli być w pośpiechu. ""Nie ma mowy"" - powiedziała stanowczo Sukey i potrząsnęła głową.""Więc która jest twoją matką? Ta z dużym tyłkiem? Czy ta z deformowaną stopą?"" - ""Żadna."" - odparła  Sukey.- Więc spadaj.""",1-0 3-3 4-4 5-5 6-6 7-8 8-9 11-12 12-11 13-13 15-14 18-20 19-21 20-22 21-23 22-25 23-27 26-29 28-26 29-33 30-34 31-36 32-37 34-40 35-41 36-39 37-42 38-43 39-44 40-47 41-46 43-48 44-49 45-51 46-52 48-54 52-55 55-53 56-59 57-63 59-58 61-65 62-66 63-67 64-68 65-70 67-72 68-73 69-74 70-75 71-77 72-79 73-78 74-80 76-81 77-82 78-84 80-86 81-87 82-88 88-89 89-90 90-91 91-92 92-94 93-93 96-96 97-95 98-97 99-98 100-99 101-100 104-102 105-104 108-105 109-107 111-108 112-112 114-103 115-114 116-115 117-116 118-118 119-119 120-122 121-123 122-124 123-125 125-129 126-130 128-133 131-134 132-135 133-136 136-140 137-142 138-147 139-148 140-144 141-146 143-149 145-153 147-154 150-157 151-159 152-160 153-161 154-162 155-164 156-166 158-167 159-168 161-169 162-180 163-173 164-174 166-175 170-172 171-182 172-184 173-185 174-186 179-193 180-194 181-195 183-197 186-188
8,"One dog got makeup applied to its face, lipstick and blue eye shadow. It was a white-faced dog, so the makeup showed up well. We liked to have an impact. When we were done, the lipstick went back into some mother's Fendi handbag. We watched her apply it, unaware. That was satisfying.","Jeden piesek miał nałożony makijaż na twarz, szminkę i niebieski cień do powiek. To był pies o białej kufie, więc makijaż wyglądał bardzo efektownie. Lubiliśmy robić wrażenie. Gdy skończyliśmy, szminka wróciła do torebki Fendi jakiejś matki. Obserwowaliśmy, jak jej niąstosuje, zupełnie niczego nie podejrzewając. To było satysfakcjonujące.",0-0 1-1 2-3 3-8 4-4 5-9 7-10 8-11 9-12 10-14 11-15 12-16 15-22 16-23 17-24 19-27 22-28 23-25 24-31 25-32 27-33 28-34 31-39 32-41 33-40 35-38 36-42 38-36 39-44 40-45 41-47 43-46 44-48 47-51 49-52 50-54 51-60 52-62 54-57 55-58 56-59 57-55 58-56 59-64 60-68 62-71 65-75 68-83 69-84 70-85 71-86 72-88 73-89
9,"We put the dogs in a play and invited the parents, since there was no one else to be an audience. But the pets were poorly trained and failed to take direction. There were two soldiers and a fancy lady we'd dressed in a frilly padded bra. The soldiers were cowards. Deserters, basically. They ran away when we issued the battle cry. (A blaring klaxon. It went hoh-onk.)","Zorganizowaliśmy przedstawienie ze zwierzętami i zaprosiliśmy rodziców, bo nie mieliśmy innej publiczności. Ale nasze zwierzęta były słabo wyszkolone i nie umiały zastosować się do poleceń. Było dwóch żołnierzy i ekskluzywna dama, której założyliśmy falbanowany push up. Żołnierze byli tchórzami. W gruncie rzeczy to dezerterzy. Uciekli, gdy wydaliśmy okrzyk bojowy (pomruk klaksonu: hoh-onk.)",0-2 3-6 8-8 9-9 10-10 12-11 13-12 14-13 16-15 17-14 19-16 23-18 24-20 25-21 26-22 27-23 29-24 30-25 31-26 33-29 34-30 36-37 37-35 39-43 41-44 42-46 43-47 44-49 45-50 46-54 49-55 54-60 59-62 60-64 62-67 65-72 66-73 67-74 69-77 72-87 75-88 79-93 80-95 81-94 83-96 84-99 86-78 87-101 91-85 96-109 97-110 98-111 99-112 100-113 102-115
10,"Even the smallest canoe could take us down to the ocean. We'd paddle across the lake, over a marsh, down a stream, and come to the river's mouth. Where the water met the sky. We'd run along the beach on a salt breeze, leaving our boats on the sand.","Nawet najmniejsze kajaki mogłyby zabrać nas do oceanu. Wiosłowalibyśmy przez jezioro, poprzez bagna, w dół strumienia, aż dotarlibyśmy do ujścia rzeki. Tam, gdzie woda spotyka się z niebem. Bieglibyśmy wzdłuż plaży na słonym powietrzu pozostawiając nasze łodzie na piasku.",0-0 2-1 3-2 4-3 6-4 7-5 8-7 9-9 11-10 12-12 13-11 14-13 17-18 19-17 20-19 22-20 23-22 26-24 27-21 28-26 29-23 32-32 34-35 35-38 36-41 40-40 41-44 42-47 43-49 44-48 45-50 46-52 47-53 48-55 51-58 52-57 53-61 54-59 55-62 58-65 62-70 63-73 65-74 66-77 68-78 69-80
