id,source,translation,alignments
1,"Celui qui est sous ma joue est un manuscrit d'amour : c'est l'histoire d'un mec qui rencontre une fille mais il est marié et elle a un copain. J'en ai lu sept pages et je le connais déjà par cœur. Rien ne pourra me surprendre. Depuis des lunes, je ne lis plus, je relis. La même vieille bouillie dont on fait des « nouveautés », des saisons, des rentrées « littéraires », des succès, des bides, des bides. Du papier qu'on recycle, des camions qui partent le matin et qui rentrent le soir, bourrés de nouveautés déjà hors d'âge.",私の枕元にあるその一冊は、愛の手記だ：既婚者の男が女性と出会う話だが、その女性にはすでに彼氏がいる。まだ7ページしか読んでいないが、すでにそのストーリー全体を心で想像してしまった。もうこれ以上何も驚くべきことはないだろう。長い間、私は新しい本を読むことより同じ本を何度も読み返すことの方が多くなってきた。「新刊」や「季節」、「文学的な再入門」、「成功作品」、「失敗作品」と称された本々――それらは“古びてしまった”「新刊」ばかりです。「リサイクルされる紙」「朝出走して夜帰ってくるトラック」...全てはもう古色蒼然とした「新刊本」と化してしまった。,0-5 3-3 4-1 7-8 9-13 10-11 12-10 13-15 19-25 22-18 23-19 24-20 25-24 27-21 28-27 29-28 30-30 39-34 44-39 45-36 46-37 49-44 50-50 51-43 52-49 53-48 54-52 55-56 57-60 60-57 61-62 62-63 64-64 65-65 66-66 68-70 77-73 78-113 87-89 88-85 90-87 91-88 93-90 100-92 102-99 103-103 106-98 117-129 121-124 125-138 131-131 132-134 134-136 135-137 137-135 143-150 144-152 150-157
2,"Depuis combien d'années ai-je arrêté de sauter de joie à l'idée que j'allais découvrir un chef-d'œuvre et rentrer au bureau le lundi en étant un homme neuf? Vingt ans? Trente ans? Je n'aime pas tenir ce genre de compte qui sent la mort. Si je ferme les yeux je vois la lueur jaune uniforme de la lampe de Perzel à travers mes paupières et puis des formes noires l'envahissent, construisant des ruines mouvantes, des dessins de Victor Hugo. Mon souffle ralentit, mon cœur se calme un peu, je pourrais m'endormir, mourir. Mourir à l'attache. On dirait : « Il est mort comme il a vécu, parmi les livres, en lisant! » et, en vérité, je serais mort en rêvant à rien. Il y a bien bien longtemps que je ne lis plus vraiment. Est-ce que je sais seulement encore lire ce qui s'appelle lire? En suis-je seulement capable? Si je tourne la tête sur le côté, mon cœur cogne davantage et fait trembler le bois.",何年も前から、傑作を発見する喜びで飛び跳ねることはなくなって久しい。それで新たな気持ちで月曜日にオフィスに戻ることもすっかり長い間忘れていましたねー、20年前？30年前？そういう死を彷彿とさせる記憶は数えるのが好きではありません。目を閉じれば、パーゼルのランプから差し込む均一な黄色い光が瞼越しに見えますよ。そしてその光に暗闇の形々が覆ってくる…荒廃した風景やヴィクトル・ユーゴーの絵画のようですね。私の息が遅くなり、心臓は少しずつ落ち着き始めます、眠りにつけそうですよ､死んでも良さそうです｡仕事中汲み取られたまま死ぬことだけど。「本の中で生き抜かせてもらった人間だっただろう、「それでも読書するため」と言われよう」と皮肉気味言われて僕自体何も夢想していなかっただろう。そして皮肉に僕自身読黙して久しかった｡読み続けることを止めて久しかった。本来、言葉を読むということがさっぱり手につかなどうも分からないですよね？できますか？頭を横に向けるだけで、心臓はどんどん打ち付けてくるようで木材まで震わせてしまいます。,0-4 1-1 4-2 10-17 12-14 13-10 15-11 24-36 25-9 28-109 31-7 33-29 35-28 37-25 47-42 49-40 50-44 51-45 55-57 57-55 58-46 65-47 66-59 67-63 69-61 71-60 73-84 76-78 78-76 79-73 83-77 85-65 87-83 88-81 92-80 93-88 96-95 102-98 103-99 110-101 112-103 115-115 118-106 120-119 121-120 122-121 124-123 125-124 126-125 128-127 130-130 132-129 133-135 140-136 143-143 152-149 154-177 157-161 160-157 164-164 166-163 168-162 171-173 174-179 175-194 180-186 186-191 188-188 189-193 195-203 197-198 203-215 209-229 212-219 224-223 226-234 229-239 230-240 232-235 233-238 235-237 236-242 244-247 245-249 248-256
3,"La maison est plongée tout entière dans un silence de vieux papier. Comme la neige, les livres mangent les bruits. Mon métier a son odeur et ses étouffements. Je le respire encore mieux dans ce silence. Retourner au bruit du monde est toujours une épreuve.",家全体が古い紙の静けさに覆われている。本は雪のように音を吸収する。私の仕事には独自の香りと静寂がある。その静寂の中で、私はその仕事をより深く味わうことができる。世間の騒音へと戻ることは、常に試練だ。,1-1 2-13 11-7 13-4 14-5 15-14 16-18 19-17 22-15 23-21 24-22 26-19 27-20 28-23 29-24 30-25 31-33 32-28 34-29 35-30 41-34 42-40 44-45 46-43 48-38 49-41 50-37 51-49 53-55 54-56 55-54 56-53 57-51 58-50 60-58 62-59 63-60 64-62
4,"Qui peut bien frapper? Je ne reconnais pas cette frappe légère, petite, discrète. Petite main. Entrez. Elle entre. Je ne l'ai jamais vue. J'ai aussitôt une bouffée de nostalgie, la nostalgie du temps où la maison était encore si petite que je reconnaissais toutes les filles par leurs mollets dans les couloirs. Elle a une bonne tête. Vu son regard étonné, la mienne doit être un rien froissée. Des marques rouges de la manche de ma veste sur ma joue, sans doute.",「一体誰がノックしているんだろう？ この軽く、おとなしく、控えめなノックは認識できない。小さな手だろう。入ってください。彼女は入ってきた。前に見たことのない女性だ。顔を見た途端、懐かしさが込み上げてきた。家がまだとても小さくて、廊下で女性スタッフの脚を見ただけで誰か分かったあの頃への懐かしさだ。彼女は良い顔立ちをしている。驚き顔を見る限り、私の顔も何とも痛々しい感じられように思われるんだろうね、、折ダブつ訳ありそう 。恐らくジャケット袖から赤欠けした模様が私の頬につけられただろう」,0-2 3-4 4-5 5-8 8-24 10-9 11-21 12-22 14-12 16-17 19-19 20-26 21-27 23-28 24-30 25-31 26-33 28-35 29-36 30-34 32-42 37-40 38-45 48-56 50-51 51-53 54-81 55-83 57-79 60-59 62-61 64-63 65-64 67-73 71-71 72-69 78-67 84-86 85-87 88-88 89-89 90-92 91-96 93-95 94-94 95-93 97-98 108-106 112-137 113-136 114-132 119-130 121-139 122-140 126-125
5,"Je vous dérange? Je survivrai à votre passage, Mademoiselle. Qui êtes-vous? Ben, je suis la stagiaire! Dans quel service? On ne me l'a pas dit. Vous savez, nous les stagiaires, on abat tellement de boulot qu'on a intérêt à être polyvalents. Vous voulez une augmentation? Non, je ne gagne rien.",お邪魔していますか？あなたが通り過ぎた後も、私は生き残っていきますよ、お嬢さん。あなたは何者ですか？ええと、私は実習生です！どの部門でしょうか？それは教えてもらってません。わたしたち実習生にとって、それだけ多くの仕事をこなしているので万能性が求められます。給与アップを望んでいますか？いいえ、私は何も稼いでません。,1-2 4-4 5-12 6-13 8-16 10-5 11-6 12-18 13-19 15-21 16-22 20-23 21-27 23-31 24-32 28-34 29-35 30-37 32-38 33-39 34-41 41-45 42-43 43-46 49-49 50-50 51-51 52-53 56-54 57-55 58-56 64-63 70-65 72-71 73-69 75-68 76-73 77-75 78-76 79-77 81-79 83-78 84-82
6,"Elle est assez décoiffée, me semble-t-il, trouée au jean, colorée du reste. Elle est petite, elle a le regard noir, elle est sympathique, mais je serais bien en peine de dire si elle est jolie. Je ne sais plus lire ces filles-là non plus. Elle est vive. Normale Sup? Métiers du livre la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite?",彼女は少しくたびれて見える、ジーンズには穴があり、他の部分は色鮮やかだ。彼女は小柄で黒い目をしており、親しみやすいが、美人かどうかを言うのは難しいだろう。私もこういう娘をどう評価するべきかわからなくなった。彼女は元気だ。ノルマル・シュペリウール大卒？それとも本の専門家であり、毎年何千ものガストン・ガリマールを生み出してから破壊するような職業？,0-1 2-2 3-3 13-8 16-12 17-9 18-11 23-16 24-24 25-25 30-32 32-31 33-29 34-33 37-37 38-39 42-46 47-43 50-51 51-40 52-47 53-48 55-57 56-58 57-53 58-49 59-50 64-59 65-60 67-61 68-63 71-73 72-75 76-79 77-78 79-80 85-66 86-68 88-72 90-83 93-94 95-99 96-98 97-102
7,"Alors qu'est-ce que vous faites ici? J'aime bien les livres aussi! Et puis il y avait une place. On doit faire un stage en entreprise. Obligatoire. Et qu'est-ce que vous faites dans mon bureau, si ce n'est pas indiscret? C'est monsieur Meunier, le grand patron, qui m'a dit de. Le grand patron? Meunier? Vous ne le connaissez pas? Trop bien.",それなら、あなたはここで何をしているのですか？私も本が好きです！そして、ここに空きがありました。企業での実習が必須なんです。お邪魔でもなければ、私のオフィスで何をしているのですか？ムニエさん、社長曰く、「……」って。社長？ムニエさん？あまりに良く知り過ぎていますよ。,0-0 1-5 7-3 8-6 9-4 10-9 11-10 13-12 16-11 18-14 19-15 23-20 26-21 28-27 31-25 33-22 38-29 40-38 47-39 49-35 50-36 51-47 61-42 66-43 67-46 69-64 71-48 82-56 83-57 84-58 85-61 86-62 90-66 95-63 96-65 97-70
8,"Non, gestion d'entreprises culturelles. Vraiment? Et vous voulez gérer l'édition? Je vous souhaite bonne chance. Je préférerais organiser des concerts. Asseyez-vous. Il faut que j'y aille, c'est vendredi. Il est tard. Cinq minutes. Vous voulez organiser des concerts? Oui, c'est bien, la musique.",いえ、文化事業の管理です。本当に？そしてあなたは出版を管理したいのですか？良運を祈ります。私はコンサートを主催する方が好きです。座ってください。私は行かなければならない、金曜日だから。遅くなったね。5分だけでいいよ。あなたはコンサートを主催したいと言っていますか？そうです、音楽が大好きです。,0-2 1-3 2-7 5-5 6-6 7-4 9-9 10-10 13-11 14-12 15-13 16-17 17-16 21-14 22-20 25-25 26-21 27-22 28-26 29-27 30-33 33-30 35-28 36-29 37-35 38-36 40-38 43-39 45-43 50-41 52-44 56-47 57-53 59-51 60-50 63-54 64-55 65-59 66-60 67-64 68-63 70-61 71-62 72-68 73-69 74-70 81-71 82-74
9,"Longtemps j'ai croisé les pieds dessus pour un peu de détente, d'élévation, pour un peu plus de sang au cerveau, maintenant, il m'arrive de plus en plus souvent d'y poser la tête, surtout le soir, surtout le vendredi soir. Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l'avant-bras et la joue sur le texte frais. Le bois du bureau amplifie les battements de mon cœur. Le vieux mobilier Art déco conduit bien les émotions et les fatigues. Ruhlman? Leleu? Il en a tant vu. J'écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison. À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n'ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end. Comme chaque vendredi.","長い間、私は少しのリラクゼーション、昇華のため、また少し脳に血を送るために足を組んで机に乗せていましたが、今では頭を置くことがますます増えてきました。特に夕方や金曜日の夜はそうです。開かれた原稿の上で腕を組み、それへ額と頬を押し付けています。机の木が私の心臓の鼓動を増幅させます。アールデコスタイルの古い家具は感情や疲労感をうまく伝えます。 ルールマン？レルー？彼（それ）は多く見てきました。私は自分自身である金曜日夜的なジョー・ヴィ を聴き取ります影から部屋全体に反響します この時刻ではもう誰も家族みんなか出来上がっでいます 残った単身です, めちゃくとうって至目してしっかり真剣管理することしかありません 要抱え辞行すよね男本集合週末持参帰られ台地建設構造落実施する気力失っ起極月 固定式一揆振舞織る適用週成功すみのは毎度金曜夕刻。",0-1 1-2 3-4 6-25 7-26 8-24 9-23 13-5 16-11 21-10 22-15 23-22 28-20 29-28 30-18 31-32 32-33 33-3 37-42 39-40 42-41 46-37 48-34 49-43 50-44 51-51 52-50 56-47 58-53 62-61 63-60 64-59 65-58 66-57 68-63 70-71 76-66 81-134 91-89 93-97 94-95 96-85 97-106 98-103 101-102 102-81 103-78 107-96 112-105 113-104 116-99 118-100 120-101 123-109 124-110 125-111 128-133 130-115 134-121 135-123 136-124 138-138 145-143 156-144 159-150 160-151 164-154 165-163 169-165 170-168 176-170 187-206 188-180 193-137 207-233 208-199 209-239
10,"Alors vous savez. C'est lui qui m'a dit de vous apporter ça. Et qu'est-ce que c'est, ça? Ben, c'est une liseuse, un eBook, un iPad, je ne sais pas, moi. Il m'a dit qu'il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd. Vous voulez que je vous explique? Regardez, c'est comme un écran avec tous vos manuscrits dessus. Ils sont sur l'étagère virtuelle en faux-vrai bois. Vous les touchez et ils s'ouvrent. Il y en a un paquet. Vous n'allez jamais lire tout ça en deux jours! Regardez, le texte s'ouvre.",それなら、あなたは知っていますね。これを持ってきてと彼が言ったんです。これは何ですか？それは電子書籍リーダー、eBook、iPad、何だか分からないけど。彼が週末に向けてあなたのすべての原稿をこれに入れましたよ、と言いました。それであまり重くならないでしょう。説明して欲しいですか？見てください、これが全ての原稿が載っているスクリーンみたいなものですよ。それらは仮想的で本物っぽく見える棚にありますよ。押すと開きますよね。一杯ありますよね！二日間で全部読むことなんてできませんよ！見てください、テキストが開きますよ。,0-0 1-3 2-5 3-7 7-12 12-14 16-8 17-16 19-18 30-20 32-2 39-24 41-25 42-26 45-28 46-29 49-33 53-35 54-36 62-47 64-41 65-40 66-43 71-39 73-38 90-61 91-65 92-66 93-67 94-68 98-79 100-78 108-82 109-83 125-97 128-98 134-124 135-125 151-113 155-109 156-110 157-118 162-122 166-127
