id,source,translation,alignments
1,"The mother was speaking from the breakfast room, out of my field of view. I liked that room a lot, with its long, oaken table and glass walls on three sides. You could see the bright sparkle of the lake through the glass walls, and sunlight shifted through the moving branches of an ancient willow that shaded the house.","Matka rozmawiała z jadalni, która znajdowała się poza moim polem widzenia. Bardzo lubiłem ten pokój z jego długim, dębowym stołem i szklanymi ścianami od trzech stron. Przez te szklane ściany można było dostrzec błyszczące słońcem jezioro, a słońce przebijało się przez poruszające się gałęzie starodawnego wierzby, która dawała domostwo cienistym schronieniem.",1-0 2-2 3-1 4-3 6-4 8-7 10-12 11-13 12-14 13-15 14-16 15-17 16-20 17-19 19-21 20-23 22-18 24-24 25-25 26-26 27-28 31-33 32-35 33-36 34-39 35-40 36-41 37-42 38-43 40-44 42-51 43-54 47-63 50-62 51-45 53-47 54-49 55-50 56-64 57-65 58-66 60-68 61-69 62-71 64-72 66-77 70-78 71-81 73-85 75-87 77-88 78-96
2,"We had a system of accounting, a chart on a wall. There were merits and demerits. A merit was for an outrage success­fully committed, a demerit for an act that should bring on humiliation. Juicy got merits for drooling into cocktails undetected, while Low got demerits for kissing up to a father. Probably not his own—Low's parentage was a well-kept secret. But he'd been spotted asking a guy with male-pattern baldness for wardrobe advice.","Mieliśmy system punktacji, wykres na ścianie. Były plusy i minusy. Plus to za udany wybryk, minus za coś, co przyniosło upokorzenie. Juicy dostawał plusy za niezauważone plucie do drinków, podczas gdy Low dostawał minusy za podlizywanie się ojcu. Prawdopodobnie nie swojemu - rodzicielstwo Low było dobrze strzeżonym sekretem. Ale przyłapano go na proszeniu faceta z łysieniem męskim o porady dotyczące garderoby.",0-1 1-0 3-2 6-4 7-5 9-7 10-8 12-9 13-11 15-12 16-14 17-15 18-16 19-17 21-18 22-19 24-20 25-21 26-22 34-28 37-29 38-30 39-31 41-32 43-34 46-40 47-41 48-42 49-43 50-44 51-45 52-47 53-48 54-49 57-55 58-56 59-57 60-58 61-50 64-59 65-60 66-62 67-63 68-65 70-66 71-67 73-70 76-72 77-73 78-75 79-76 80-78 82-80 83-81 85-83 90-84 91-86 92-88 93-95 94-89 97-92 98-94 99-96 100-97 101-101 107-104 109-107 110-108 111-114 116-112 117-116 118-113 120-120 121-117 122-122
3,"We had to hide the running, though, in case our haste betrayed us, so truer to say we slipped out quietly. When one of my parents appeared, my technique was: pretend to catch sight of someone in the next room. Move in a natural manner toward this figment of my imagination, making a purposeful face. Go through the door. And fade away.","Musimy jednak ukrywać naszą spieszną, na wypadek, gdyby zdradziła nas. Więc lepiej powiedzieć, że wyszliśmy po cichu. Kiedy jeden z moich rodziców się pojawiał, moją taktyką było: udawać, że dostrzegam kogoś w następnym pokoju. Poruszać się w naturalny sposób w kierunku tego wytworu mojej wyobraźni, robiąc celowe miny. Przejść przez drzwi. I zniknąć.",0-1 1-0 3-3 4-4 8-2 9-9 10-10 11-14 12-5 13-6 15-16 17-17 18-19 20-21 22-22 24-23 25-27 28-26 29-29 30-30 31-31 32-32 33-33 34-34 35-35 36-36 37-38 38-40 39-41 40-42 41-45 42-46 43-48 45-51 48-54 49-55 50-57 51-56 52-58 53-59 54-61 55-64 57-65 58-66 59-68 60-69 61-70 63-72 65-73 66-74 67-75 68-76 70-78 71-79 72-80 73-82 74-85 75-86 76-81 77-87 78-88 79-89 80-90 81-92 83-93
4,"As the evenings wore on, some parents got it into their heads to dance. A flash of life would move their lumpen bodies. Sad spectacle. They flopped, blasting their old-time music. ""Beat on the brat, beat on the brat, beat on the brat with a baseball bat, oh yeah.""","Pod wieczór niektórzy rodzice wpadli na pomysł, żeby zatańczyć. Nagły przypływ energii ożywinł ich ociężałe ciała. Żałosne widowisko. Balansowali się tam i ówdzie, trąbiąc starocie z głośników: ""Bij dzieciaka, bij dzieciaka, bij dzieciaka baseballówką!""",2-1 3-4 5-7 8-2 9-3 16-11 17-15 18-16 19-18 22-21 24-22 25-26 26-27 27-30 29-32 30-33 33-41 34-44 37-51 38-52 39-55 44-38 46-62 47-63 48-64 52-67 56-66 57-71 58-72 59-69 61-70 62-77 63-60 64-65 69-78
5,"Later the talk grew louder. Freed of our influence, some of them emitted sudden, harsh barks. Apparently, laughing. From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried. We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat. We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Później rozmowy stały się głośniejsze. Uwalniając się spod naszego wpływu, niektórzy wydawali nagłe, szorstkie szczeknięcia. Wyglądało na to, że się śmieją. Ze strony wrap-around werandy ze swoimi bambusowymi pochodniami i wiszącymi paprociami oraz huśtawkami verandowymi, obdartymi z motyli fotelami i błękitno-świetlnym odstraszaczem owadów, niosły się te szczęki śmiechu. Słyszeliśmy je z drzewostanów i kortów tenisowych oraz z pola uli, którymi za dnia opiekowała się wolna sąsiadka mrużąca pod welonem swego kapelusza pszczelnika. Słyszeliśmy je zza pękniętych szyb w rozpadającym się cieplarnii czy na chłód czarnej wody jeziora, gdzie o północy dryfowaliśmy w bieliźnie.",0-0 2-3 4-4 5-6 7-8 8-9 10-12 11-14 12-15 13-16 14-18 15-19 18-20 19-21 20-22 21-23 22-24 25-29 26-31 27-32 28-33 32-42 34-45 35-46 37-48 39-50 40-51 44-55 45-56 46-58 51-66 52-67 53-79 54-63 60-82 61-87 67-69 68-89 70-65 71-92 72-96 77-78 78-108 79-113 81-116 84-119 90-126 92-127 94-130 95-131 96-134 97-132 100-137 104-105 109-151 110-152 115-144 120-157 123-159 129-99 131-120 132-124 133-123 134-125 139-197 140-139 143-150 147-180 149-168 150-191 151-192 153-188 154-196 155-198 158-199 159-201 160-202 162-158 163-147 164-209 165-161 168-203 171-213
6,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months. Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky. And of no general interest.","WIELKI DOM został wybudowany przez rozbójniczy kapitał w dziewiętnastym wieku, jako dostojne miejsce odosobnienia na zielone miesiące. Nasi rodzice, ci tak zwani autorytety, krążyli po jego pokojach w niejasnych obiegach pod szerokimi belkami, o niepewnych celach. I o niewielkim ogólnym zainteresowaniu.",0-0 2-2 3-3 6-4 7-6 8-8 9-9 12-13 13-14 15-15 17-17 18-19 19-20 20-21 25-26 27-25 28-29 29-30 30-31 31-32 32-34 33-35 34-36 35-38 36-39 37-40 42-46 44-43 45-47 47-50 48-52 49-53 50-55 54-54 55-62 57-58 58-63 61-67 63-72 64-73 65-65 67-74 68-75 69-76 70-77 71-79 72-82 73-84
7,"The lady urinated. ""Oh, poor old thing, she has a nervous bladder!"" exclaimed someone's chubby mother. ""Is that a Persian rug?"" Whose mother was it? Unclear. No one would cop to it, of course. We canceled the performance. ""Admit it, that was your mother,"" said a kid named Rafe to a kid named Sukey, when the parents had filed out. Some of their goblets, highball glasses, and beer bottles were completely empty. Drained. Those parents were in a hurry, then. ""No way,"" said Sukey firmly, and shook her head. ""Then who is your mother? The one with the big ass? Or the one with the clubfoot?"" ""Neither,"" said Sukey. ""So fuck you.""","Dama urynowała. ""Och, biedactwo, ma nerwową pęcherz!"" zawołała matka jakiegoś pulchnego dziecka. ""To jest dywan perski?"" Którego to matka? Niejasne. Nikt oczywiście nie chciał się przyznać. Odstawiliśmy przedstawienie. ""Przyznajże się, to była twoja mama,"" powiedział jakiś kliniec o imieniu Rafe do dzieciaka o imieniu Sukey, gdy rodzice już wyszli. Część ich kieliszków, szklanek do whisky i butelek po piwie było w pełni opróżnione - wypite do dna. Rodzice spieszyli się chyba? ""Ależ skąd,"" rzekła stanowczo Sukey kiwając głową na zakontraktowanie.""A więc twoja mama to ta z dużym tyłkiem? Czy może ta ze stopą końsko-szpotawą?"" -""Żadna z nich"" rzekłaSukey - Więc spadaj.""",1-0 3-3 4-4 5-5 6-6 7-8 8-9 10-11 11-12 13-13 15-14 18-17 19-21 20-22 22-24 23-27 26-28 28-25 29-32 30-33 31-35 32-34 34-38 35-39 36-37 37-40 38-41 39-43 40-46 43-47 44-48 45-49 46-51 47-52 48-53 49-56 50-133 51-134 55-54 56-60 57-64 58-63 61-66 62-67 63-68 64-69 67-74 68-75 69-76 70-77 71-79 72-80 73-81 74-82 75-83 77-85 80-89 81-90 82-91 84-92 85-93 86-95 88-97 89-98 90-99 91-100 92-102 93-101 94-103 97-104 98-106 99-107 101-108 105-112 108-113 111-118 112-117 113-109 114-111 115-124 116-126 120-130 121-137 125-125 132-146 136-151 138-158 140-155 143-162 147-163 150-170 154-172 155-174 158-176 159-177 160-189 161-178 163-182 164-183 166-185 171-197 173-200 174-201 176-150 178-208 180-210 183-212 185-204 186-215
8,"One dog got makeup applied to its face, lipstick and blue eye shadow. It was a white-faced dog, so the makeup showed up well. We liked to have an impact. When we were done, the lipstick went back into some mother's Fendi handbag. We watched her apply it, unaware. That was satisfying.","Na jednym z psów nałożyliśmy makijaż: pomadkę i niebieskie cienie do powiek. Był to pies o białej pyszczce, więc makijaż dobrze się na niej prezentował. Lubiliśmy robić wrażenie. Gdy skończyliśmy, pomadka wróciła do torebki Fendi którejś matki. Obserwowaliśmy jak jej używała, nieświadoma tego co się wydarzyło. To było satysfakcjonujące.",0-1 2-7 3-9 5-19 8-10 9-11 10-13 11-14 12-15 15-22 16-24 17-23 19-27 22-28 23-25 24-33 25-34 27-35 28-41 30-36 31-42 32-44 33-43 36-45 38-46 39-47 40-48 41-50 43-49 44-51 47-53 48-55 49-54 50-56 51-62 52-64 54-59 55-60 56-61 57-57 58-58 59-66 60-70 63-73 64-72 65-75 66-76 67-77 68-85 69-86 70-87 71-88 72-90 73-91
9,"We put the dogs in a play and invited the parents, since there was no one else to be an audience. But the pets were poorly trained and failed to take direction. There were two soldiers and a fancy lady we'd dressed in a frilly padded bra. The soldiers were cowards. Deserters, basically. They ran away when we issued the battle cry. (A blaring klaxon. It went hoh-onk.)","Zaangażowaliśmy psy do przedstawienia i zaprosiliśmy rodziców, bo nie mieliśmy innej publiczności. Ale zwierzęta były słabo wyszkolone i nie słuchały poleceń. W sztuce występowało dwóch żołnierzy oraz damy w falbankowym biustonoszu. Żołnierze byli tchórzami. W zasadzie dezerterami. Uciekli, kiedy wydaliśmy okrzyk bitewny (rozległa się ogromna klaksonem - hoh-onk).",0-3 4-4 7-6 8-8 9-9 10-10 12-11 13-12 14-13 16-15 17-14 19-16 23-18 24-20 25-21 27-22 29-23 30-24 31-25 33-28 34-29 36-30 37-31 39-36 42-42 43-43 44-45 45-46 55-49 58-50 60-52 62-57 65-62 66-63 70-68 72-73 74-70 75-75 79-80 80-82 81-81 83-83 84-86 87-89 89-90 91-95 96-100 97-101 98-102 99-103 100-104
10,"Even the smallest canoe could take us down to the ocean. We'd paddle across the lake, over a marsh, down a stream, and come to the river's mouth. Where the water met the sky. We'd run along the beach on a salt breeze, leaving our boats on the sand.","Nawet najmniejsze kajaki mogłyby nas zabrać do oceanu. Płynęlibyśmy przez jezioro, ponad bagnem, w dół strumienia, aż do ujścia rzeki. Tam, gdzie woda spotyka się z niebem. Biegalibyśmy po plaży na solnym wietrze, zostawiając nasze łodzie na piasku.",0-0 2-1 3-2 4-3 6-4 7-5 8-8 9-7 11-10 12-12 13-11 14-13 15-17 17-18 18-14 19-16 20-19 23-22 24-23 26-24 27-21 28-26 32-32 34-33 35-34 36-37 37-20 40-36 41-40 42-43 43-45 44-44 45-46 46-48 47-49 48-51 51-55 52-54 53-56 54-61 55-57 56-59 58-60 59-62 60-63 61-64 62-65 63-67 65-68 66-71 68-72 69-74
