id,source,translation,alignments
1,"Tufts of cloud burned black before the sunrise, the horizon littered with the flotsam of old and rusted silhouettes. They were alone. Chemtrails, the farmer had said to Alec, early on their walk. Other than this, he had been silent.",日の出より前に黒く焼けた雲の塊が燃え、地平線には古く錆びたシルエットの残骸が散乱していた。彼らはひとりきりだった。ケムトレール、農夫はアレックに言った、散歩の途中で。それ以外では彼は黙っていた。,4-10 5-7 7-5 8-4 9-11 10-1 11-2 12-16 14-17 18-36 22-18 24-21 25-22 26-23 27-25 28-26 30-29 31-37 32-38 33-43 34-40 35-44 36-45 37-46 38-47 39-49 42-52 44-58 45-57 46-54 47-56 48-50 49-62 50-63 52-60 53-64 54-66 56-65 58-68 60-70 61-69 62-71
2,"Fifty feet away, the field gave way to freshly tilled brown soil, forming mounds everywhere on the uneven earth. Chalky rocks littered the plot in every direction. Each step in this place was as muddy and wet as the last. Further still, a thin metal fence marked the edge of the land, clots of wool decorating the wire like fairy lights where the sheep had once tried to break through.",50フィート離れた場所で、その畑は新鮮な褐色の耕された土地に変わり、凸凹した地面に至る所に丘が形成されていた。白亜質の岩石があちこちに散らばっている。この場所では一歩ごとに泥だらけで湿った感じがする。さらに先へと続くと、薄い金属製のフェンスが土地の境界を示しており、羊が以前突破を試みた箇所は羊毛の塊で飾られてまるで妖精の灯りのようだった。,2-0 3-2 4-4 5-7 6-8 7-9 11-11 14-17 15-13 18-21 19-33 22-23 23-32 29-25 30-35 33-41 34-39 37-51 43-52 45-57 47-53 48-54 49-115 51-59 52-65 53-63 54-64 58-69 59-70 62-75 64-76 65-77 66-78 67-81 69-88 74-85 85-83 86-114 89-112 91-89 94-91 97-96 98-95 99-94 101-116
3,"He swatted another fly away from his face. No, the farmer said. I'm a vegetarian. Really? My wife tried doing that a few years back, and.  No, the farmer said, and the conversation died. The world was still dark, even if only for a little while. The sun was almost free. The day had almost begun.",彼は顔の前からもう一匹のハエを払い落とした。「いや、農夫は言った。僕は菜食主義だ。本当に？妻が数年前にそれを試みたことがあってね、それで...」 「いや、農夫は言った。」そして会話は途絶えた。世界はまだ暗く、もうしばらくの間そうとう暗かった。太陽がほぼ自由になろうとしていた。日の出がもうすぐ始まる時刻だった。,0-1 3-14 4-5 7-4 9-2 11-16 12-17 13-20 14-18 15-21 16-22 17-23 21-26 22-28 23-29 25-30 27-31 28-36 30-35 33-33 34-34 35-41 38-46 40-50 41-48 44-53 46-54 48-58 49-59 51-60 53-61 54-62 55-64 60-67 62-66 65-75 66-73 67-77 68-78 69-74 71-83 72-81 75-88 76-91
4,"They're selling up to live with family, so she says. I think I saw them in town a few times, Alec said. They were almost at the water tank, at the smile. Were they the ones who made those wagon wheels? They'd mix sausage meat into a kind of well, kind of cinnamon swirl, I suppose. It's delicious. Did you ever try one?",彼らは家族と一緒に暮らすために売り払っているそうです、彼女が言っていました。数回町で見かけたことがある気がします、アレックスは言った。彼らはほぼ水槽の所まで来て、笑顔だったんですよ。彼らがあの馬車の車輪を作ったのでしょうか？ソーセージの肉を混ぜ込んで、まるで井戸みたいなシナモン巻きみたいなものを作るそうです。おいしいんだって。一度試したことありますか？,0-1 3-9 5-8 6-5 7-4 8-3 9-13 11-14 12-16 13-18 15-26 17-23 19-22 20-21 22-19 23-20 24-27 25-28 26-30 27-32 28-33 29-34 30-35 31-36 33-39 34-37 35-38 36-43 39-40 40-47 47-57 48-50 49-54 51-55 52-53 53-59 54-48 57-67 58-60 61-65 67-70 68-75 69-72 71-78 73-79 74-80 77-58 78-85 84-86 85-89 87-93 89-91 91-95
5,"Jean's moving out, the farmer said. Did you know? Who? Jean. The lady who lives down the lane, the farmer said, frowning. She's moving out, selling up her farm. Oh yes, Jean. His voice drifted. I saw the sign. Alec had driven past it on the way here, a farm twice the size of this one, its animals and land and people in far better condition. He had not known the name. He knew few out here. One more reminder that he did not belong, he supposed.",ジャンが引っ越すって、農夫が言ってたよ。知ってた？誰？ジャンだよ。道の先に住んでる女性のことだよ、農夫が眉をひそめながら言った。彼女が引っ越して、農場を売り払うんだって。ああ、そうか、ジャンか。彼の声は消えていった。アレックスはここに来る途中で通り過ぎた印を見ていた。「この農場の二倍もある大きさ」でありながら、その動物や土地や人々ははるかに良好な状態だった。名前は知らなかったけど。「僕もここに属していない」と改めて思わされる一つのリマインダーだと彼は思った。,0-1 2-2 5-7 7-8 9-14 12-15 13-17 14-18 15-19 16-20 17-22 19-28 21-26 23-24 25-25 26-31 28-33 29-41 33-39 34-42 35-43 37-44 38-45 40-47 41-50 44-48 45-55 46-56 48-61 49-62 50-64 51-65 52-66 53-68 57-84 60-71 61-72 62-74 63-85 64-81 65-82 71-76 74-88 75-91 77-93 78-89 79-87 81-97 83-99 84-100 85-101 86-102 87-103 89-106 90-108 91-110 96-115 98-113 102-83 105-112 108-126 109-134 111-119 112-116 118-137 119-138
6,"He gestured past a large, half-empty water tank around two hundred feet away, its translucent plastic grown stained with time, the smear of a smile where fluid had lapped within. We found them near there. His face fell. Alec checked his watch. 7.06 a.m. The sun would soon rise. They kept on, the silence drowned out by the buzzing of the flies and the distant hellos of scraggly sheep out there in the semi-darkness.",彼は大きな、半分ほど空の水槽を指し示した。その透明なプラスチックは時間の経過によって着色され、中で液体が入り込んでいたところに微笑みのしみがあった。私たちはそこ付近でそれらを見つけました。彼の顔に落胆が広がった。「アレックは時計を確認しました。午前7時6分です。太陽もすぐに昇ります」と彼は言いました。静寂はハエのざわめきと遠くから聞こえる不揃いな羊の声にかき消されていた、半明かり漂う場所で続けられました。,0-1 1-11 3-14 6-2 7-3 8-4 11-7 12-8 13-9 20-16 24-21 27-28 28-29 29-26 30-23 31-30 37-39 38-38 39-32 40-44 43-31 44-45 45-46 46-52 47-51 48-49 51-55 52-56 54-54 55-65 57-70 58-63 60-69 61-72 62-74 68-68 69-80 71-82 73-83 76-126 80-92 87-100 92-101 93-93 94-102 96-95 102-111 107-107 110-109 112-128
7,"Alec grimaced. He stepped back, tensing before rushing over the ditch. He came down with a thud, right into the thick and gelatinous mud. He splattered his black trouser legs and the farmer's jeans. The other man tutted, smiling. What have we come to, eh? Alec brushed at the muck around his ankles, but this only spread it further. His palms grew filthy. The farmer walked on.",アレックはしかめっ面をした。彼は一歩下がり、堀に飛び込む前に身構えた。ドスンと音を立てて降り、どろどろとしたヘンテコな泥の中に入ってしまった。彼は黒いズボンと農家のジーンズに泥を飛び散らせた。他の男もクチャラ声で笑っている。さて、私たちは何者だ？アレックが足首周りの汚泥を払おうとブラッシングするが、それだけでより広がってしまった。手の平も汚れたままだった。農夫は前へ進んで行った。,0-1 1-3 5-10 6-11 10-17 13-22 14-20 15-21 17-19 18-18 28-35 30-47 36-45 37-46 38-50 39-51 42-68 44-52 45-54 49-56 51-57 54-55 57-70 58-71 62-78 64-80 65-85 67-84 72-88 73-89 74-91 81-95 86-107 87-106 90-111 92-110 93-114 95-115 96-116 99-119 101-123 103-124 104-130 106-131
8,"Alec stared at the mud, and the farmer grinned, his cheeks ruddy beneath his dirty white beard. With that thick wax coat and that gut and that voice, he could have been a lunatic Santa Claus. You won't fall, he said. Not afraid of a little dirt, are you, Sergeant Nichols? No. Yes. I just hope you aren't wasting my time. And these flies. Alec swatted one away from his rolled-up sleeve, a great bulbous thing that had nestled on the hairs of his forearm. He was food for this whole place. Try covering up next time, the farmer said.",アレックは泥を見つめ、農夫は黒ずんだ白いヒゲの下で頬が赤らんでにやりと笑った。あの厚いワックスコートと、太ったお腹、そしてその声で、彼は気違いサンタクロースみたいになってしまったかもしれなかった。「落ちることはないよ」と彼は言った。「ニコルズ巡査、少しくらい汚れても怖くないだろう？」「…そうです」「せっかくわざわざ呼んだんだから時間を無駄にしてほしくないけどね。それにこれらの虫めがね。」アレックは手の甲から角ばって大きく肥え上がって毛穴に這入り込もうとする不快さを感じて手ですごした。「俺の分まで餌やりされる立場か？次回から抑え目に服装しろ」と農夫は言った。,0-1 1-3 2-6 3-4 6-5 7-9 9-12 10-11 11-31 12-32 19-21 23-17 24-16 26-23 27-33 29-34 30-35 31-36 33-39 34-40 35-41 37-45 38-46 39-48 40-49 41-51 42-52 49-55 56-67 58-73 59-74 61-69 62-87 65-83 66-85 74-76 76-59 77-91 81-111 89-103 92-102 94-112 95-113 99-119 100-121 103-150 106-126 117-130 127-124 134-123 145-164 146-158 148-162 150-169 151-173 152-172 153-174 154-175
9,"Where are they? Alec asked, shivering. It was 6.55 a.m. He'd left his jacket in his patrol car. There weren't any sheep over here, the farmer said, ignoring the question. He leapt over the bank, his boots slipping slightly on the incline. They normally love coming over here.",「彼らはどこにいるのか」とアレックは震えながら尋ねた。午前6時55分だった。彼はパトロールカーにジャケットを置き忘れてきてしまっていた。こちらには羊がどの辺りにもいない、農夫は問いかけを無視して言った。彼は土手を飛び越え、ブーツがわずかに傾斜して滑った。普段ならこちらに来るのが大好きなんだけどね。,0-3 1-4 2-1 3-5 4-7 5-9 6-14 8-11 9-12 11-17 13-23 14-19 15-21 19-24 20-25 22-39 23-35 25-31 26-33 27-30 29-28 30-29 31-40 37-45 41-41 42-50 43-53 44-52 45-60 47-58 48-59 50-54 51-61 52-62 55-79 56-66 62-71 63-78 65-73 67-74 69-67 70-80 72-81 73-82 74-88 75-85 77-83 78-91
10,"And now their torches revealed the edge of a bank, right before the crest of a shallow stream that cut through the farmer's reclaimed marshland. Along its muddy edge and all around, the reeds sang with flies and crickets and buntings.",そして、彼らのたいまつは銀行の端を明らかにした。それは農夫が開拓した沼地を分ける浅い小川の上方であった。汚れて泥だらけの岸辺とその周囲では、葦がハエやコオロギやアオジで歌っていた。,0-0 2-2 5-12 6-13 8-31 11-8 20-26 22-29 24-25 27-17 29-30 32-20 35-22 36-33 39-44 40-36 42-42 43-43 45-46 46-48 48-49 53-53 54-54 57-58 59-61 61-65
