Source,GoogleTranslate,human1,human2
ناگهان یک قوه مافوق بشر در خودم حس کردم: پیشانیم خنک شد، بلند شد معبای زردی که داشتم روی دوشم انداختم، شال گردنم را دوسه بار دور سرم پیچیدم، و پاورچین به اطاق آن لکاته رفتم -دم در که رسیدم اطاق در تاریکی غلیظی غرق شده بود. بدقت گوش دادم صدایش راشنیدم میگفت:,"Suddenly I felt a superhuman force in me: my forehead cooled down, I got up, threw the yellow robe I had on my shoulder, wrapped my scarf around my head twice, and went to the room with that pawn - when I arrived, the room was drowned in thick darkness. have been. I listened carefully and heard his voice say:","Suddenly I felt within me a superhuman force. My forehead grew cool. I rose, threw a yellow cloak over my shoulders and wrapped my scarf two or three times around my neck. I bent down, went into the closet and took out the bone-handled knife which I had hidden in the box. Then I went on tiptoe towards the bitch’s room. When I reached the door I saw that the room was in complete darkness. I listened and heard her voice saying, “Have you come? Take your scarf off.” Her voice had a pleasant quality, as it had had in her childhood. It reminded me of the unconscious murmuring of someone who is dreaming. I myself had heard this voice in the past when I was in a deep sleep. Was she dreaming? Her voice was husky and thick.","I felt a superhuman power in myself, my forehead became cool. I got up, I took the yellow cloak I had and placed it on my shoulders, I wrapped the scarf several times around my head, I bent over, I went and took out the bone-handled jackknife that I had hidden in the box and tiptoed, tiptoed, in the direction of the whore ’s room.—When I reached her door, I saw that her room was drowning in a thick darkness. I listened carefully and I heard her voice say, “You came?"
و بی آنکه منتظر جواب من بشود با بیلچه و کلنگی که همراه داشت مشغول کندن شد. من چمدان را زمین گذاشتم و سرجای خودم مات ایستاده بودم. پیرمرد با پشت خمیده و چالاکی آدم کهنه کاری مشغول بود، در ضمن کند و کو چیزی شبیه کوزهء لعابی پیدا کرد آنرا در دستمال چرکی پیچیده بلند شد و گفت:,"And without waiting for my answer, he started digging with the shovel and pickaxe he had with him. I dropped my suitcase and stood motionless in my seat. The old man was busy with the old man's bent back and agility.","Without waiting for an answer, he began at once to dig with a small spade and a pick which he had brought with him. I set the suitcase down and stood beside it in a kind of torpor. The old man, bent double, was working away with the deftness of one who was used to the job.","he said. And without waiting for my reply, he started digging with a trowel and pick that he had with him. I placed the suitcase on the ground and stood there astounded. With his hunched-over back and the nimbleness of an experienced worker, the old man toiled away."
پلکهای چشمم که پایین می‌آمد، یک دنیای محو جلوم نقش می‌بست. یک دنیایی که همه اش را خودم ایجاد کرده بودم و با افکار و مشاهداتم وفق میداد.,My drooping eyelids were engulfed in a fading world. A world I had created myself and adapted to my thoughts and observations.,"As my eyes closed a dim, indistinct world began to take shape around me. It was a world of which I was the sole creator and which was in perfect harmony with my vision of reality.","When my eyelids began to close, a hidden world would materialize before me, a world that I had created in its entirety and which accommodated my ideas and perceptions."
آنچه که در تاریکی شبها گم شده است، یک حرکت مافوق بشر مرگ بود.,What was lost in the darkness of the night was a superhuman movement of death.,"I burst out laughing. My nurse’s face was motionless. Her lustreless eyes were fixed on me but they were empty of surprise, irritation or sadness. Generally speaking, it is ordinary stupid conduct that makes one laugh, but this laughter of mine arose from a deeper cause. The vast stupidity that I saw before me was part of the general inability of mankind to unravel the central problems of existence and that thing which for her was shrouded in impenetrable darkness was a gesture of death itself.","I laughed uncontrollably, my nanny was motionless. Her dull eyes were staring at me, but they were without amazement or anger or sadness—Generally speaking, a foolish act will make one laugh, but my laughter was much deeper than that. This great absurdity was related to all those other things in the world that have not been discovered and the understanding of which is difficult, that which is lost in the depths of the night’s darkness—the one act that is beyond man is death."
با عمامه شیرو شکری و سه قبضه ریش وارد شد. او افتخار می‌کرد دوای قوت باه به پدر بزرگم داده، خاکه شیر و نبات حلق من ریخته و فلوس بناف عمه ام بسته است. باری، همینکه آمد سر پائین من نشست نبضم را گرفت، زبانم را دید، دستورداد شیرماچه الاغ و ماشعیر بخورم و روزی دومرتبه بخور کندر و زرنیخ بدهم – چند نسخه بلند بالا هم بدایه ام داد که عبارت بود از جوشانده و روغن های عجیب و غریب از قبیل:,"She entered with Shiro Shukri turban and three beards. He was proud to give my grandfather strong medicine, spilled milk powder and candy on my throat and closed my aunt's umbilical cord. Once, as soon as he came down, he took my pulse, saw my tongue, ordered me to eat donkey milk and donkey milk and give frankincense and arsenic twice a day - he also gave me a few long prescriptions, which were decoctions and strange oils. Such as:","He came into the room in an embroidered turban and with a beard three hand’s-breadths long. It was his boast that he had in his time given my grandfather drugs to restore his virility, administered grey powders to me and forced cassia down the throat of my aunt. He sat down by my bedside and, after feeling my pulse and inspecting my tongue, gave his professional advice : I was to go onto a diet of ass’s milk and barley water and to have my room fumigated twice a day with mastic and arsenic. He also gave my nurse a number of lengthy prescriptions consisting of herbal extracts and weird and wonderful oils – hyssop, olive oil, extract of liquorice, camphor, maidenhair, camomile oil, oil of bay, linseed, fir-tree nuts and suchlike trash.","He entered with his cream-colored turban and his three-fists-long beard. He was proud of the fact that he had given my grandfather medicine to strengthen his virility, that he poured rocket seed and rock candy down my throat, and forced cassia upon my father’s sister. Anyway, as soon as he arrived, he sat at my bedside, took my pulse, looked at my tongue, instructed me to drink barley water and the milk of a she-donkey, and to fumigate with frankincense and orpiment twice a day— He gave my nanny several long prescriptions which consisted of jooshandeh and strange oils and extracts such as: hyssop, olive, lilies of the valley, camphor, maidenhair, chamomile oil, goose oil, linseed, fir tree seeds, and other such nonsense."
بالاخره نقاشی خودم را پهلوی نقاشی کوزه گذاشتم، بعد رفتم منقل مخصوص خودم را درست کردم، آتش که گل انداخت آوردم جلوی نقاشیها گذاشتم - چند پک وافور کشیدم و در عالم خلسه به عکسها خیره شدم، چون میخواستم افکار خودم را جمع کنم و فقط دود اثیری تریاک بود که میتوانست افکار مرا جمع کند و استراحت فکری برایم تولید بکند.,"Finally I put my painting next to the jar painting, then I went and made my own brazier, I brought the fire that threw flowers in front of the paintings - I drew a few packs and stared at the pictures in a trance world, because I wanted to collect my thoughts and just smoke. It was an opium poppy that could gather my thoughts and give me peace of mind.","I set my painting beside that upon the jar and went and kindled the charcoal in my opium brazier. When it was burning well I set the brazier down in front of the two paintings. I drew a few whiffs of the opium pipe and, as the drug began to take effect, gazed steadily at the pictures. I felt that I had to concentrate my thoughts, and the only thing that enabled me to do so and to achieve tranquillity of mind were the ethereal fumes of opium.","Finally I placed my painting next to the painting on the jug, then I prepared my special brazier; when the charcoals were glowing I placed it in front of the paintings—I smoked the opium pipe several times and, in a state of euphoria, stared at the paintings for I wanted to gather my thoughts and it was only the ethereal smoke of opium that could gather my thoughts and cause me to have mental quietude."
خنده خشک و زننده چندش انگیزی کرد. مو بتن آدم راست میشد.,Dry and nasty laughter made him excited. Adam's concrete hair straightened.,"He burst into a hollow, grating, gooseflesh-raising peal of laughter, of a quality to make the hairs on one’s body stand on end.","He gave out a dry, grating and repulsive laugh that made the hairs on one’s body stand on end, so hard that his shoulders were shaking, but he did not look in our direction."
میان حاشیه لوزی صورت او... صورت زنی کشیده شده بود که چشم هایش سیاه درشت، درشت تر از معمول، چشمهای سرزنش دهنده داشت، مثل اینکه از من گناه های پوزش ناپذیری سر زده بود که خودم نمی‌دانستم.چشمهای افسونگر که در عین حال مضطرب و متعجب، تهدید کننده و وعده دهنده بود. این چشمها می‌ترسید و جذب می‌کرد و یک پرتو ماوراء طبیعی مست کننده در ته آن می‌درخشید. گونه های برجسته، پیشانی بلند، ابروهای باریک بهم پیوسته، لبهای گوشتالوی نیمه باز و موهای نامرتب داشت که یک رشته از آن روی شقیقه هایش چسبیده بود.,"Between the rhombus of her face ... was drawn the face of a woman whose big black eyes, larger than usual, had reproachful eyes, as if she had committed unforgivable sins that I did not know. The charming eyes that at the same time Anxious and surprised, he was threatening and promising. These eyes were frightening and absorbing, and a intoxicating supernatural ray shone at the bottom. He had prominent cheeks, a long forehead, narrow eyebrows, half-open plump lips, and untidy hair, a strand of which clung to his temples.","In the almond-shaped panel was her portrait… the face of a woman with great black eyes, eyes that were bigger than other people’s. They wore a look of reproach, as though they had seen me commit some inexpiable sin of which I had no knowledge. They were frightening, magic eyes with an expression of anxiety and wonder, of menace and promise. They terrified me and attracted me and an intoxicating, supernatural radiance shone from their depths. Her cheekbones were prominent and her forehead high. Her eyebrows were slender and met in the middle. Her lips were full and half open. Her hair was dishevelled, and one strand of it clung to her temple.","the face of a woman was painted whose eyes were large and black, eyes larger than normal, she had rebuking eyes, as if she had uncovered unforgivable sins in my person that I myself was unaware of. Terrifying and enchanting eyes that were at once restless and bewildered, intimidating and full of promise. These eyes were fear-inducing and alluring, and a supernatural and intoxicating radiance shone from their depths; she had prominent cheeks, a high forehead, slender eyebrows that were conjoined, full-bodied lips that were half-open and hair that was tousled, with a single tress hanging over her temple."
در این وقت صدای یکدسته گزمه مست از توی کوچه بلند شد که میگذشتند و شوخی های هرزه با هم می‌کردند. بعد دستجمعی زدند زیر آواز و خواندند:,"At that moment, the sound of drunken patrols rose from the alley, passing by and making jokes. Then they sang in unison and sang:",Just then the voices of a band of drunken policemen rose loud from the street. As they marched by they were joking obscenely among themselves. Then they began to sing in chorus:,"At this time the clamor of a band of drunken night watchmen rose from the alley, they were passing by and telling each other lewd jokes; then they collectively started singing:"
از میان شال گردن دو دندان کرم خورده اش،یک خنده زننده خشک کرد که مو به تن آدم راست میشد و گفت: آیا ندیده میخری؟ این کوزه قابلی نداره هان، با لحن مخصوصی گفت: قابلی نداره خیرشو ببینی.ننجون برایم خبرش را آورده بود، به همه گفته بود... بایک گدای کثیف! دایه ام گفت رختخواب زنم شپش گذاشته بود و خودش هم بحمام رفته -آری جای دو تا دندان زرد کرم خورده که از لایش آیه های عربی بیرون میامد روی صورت زنم دیده بودم.همین زن که مرا به خودش راه نمیداد که مرا تحقیر میکرد ولی با وجود همه اینها او را دوست داشتم. با تمام وجود اینکه تا کنون نگذاشته بود یکبار روی لبش را ببوسم!.بیش از این ممکن نیست.... تحمل ناپذیر است.... ناگهان ساکت شدم.بعد با حالت شمرده و بلند با لحن تمسخر آمیز میگفتم: (بیش ازین..)بعد اضافه میکردم:,"From the scarf of his two worm-eaten teeth, he dried a laugh that made his hair stand on end and said: Do you buy without seeing it? This jar is not suitable, Han said in a special tone: It is not possible for you to see Khairshoo. My midwife said that my wife's bed had left lice and she had taken a bath herself - yes, instead of two worm-eaten yellow teeth coming out of the Arabic verses, I had seen them on my wife's face. I loved him for all this. Despite the fact that he had never let me kiss his lips once! It is not possible anymore .... It is unbearable .... Suddenly I became silent. ..) Then I would add:","He looked at me over the folds of the scarf that muffled his face. Two decayed teeth emerged from under the harelip and he burst into laughter. It was a grating, hollow laugh, of a quality to make the hairs on one’s body stand on end. He said, “Do you usually buy things without looking at them? This jar’s not worth bothering about. Take it, young man. Hope it brings you luck.” I put my hand into my pocket and took out two dirhems and four peshiz* which I laid on the corner of the canvas sheet. He burst into laughter again. It was a grating laugh, of a quality to make the hairs on one’s body stand on end. I could have sunk into the ground with shame. I covered my face with my hands and walked back to the house. From all the articles laid out before him came a rusty smell as of dirty discarded objects which life had rejected. Perhaps his aim was to show people the discarded things of life and to draw attention to them. After all, was he not old and discarded himself? All the articles in his collection were dead, dirty and unserviceable. But what a stubborn life was in them and what significance there was in their forms! These dead objects left a far deeper imprint upon my mind than living people could ever have done. But Nanny had told me this story about him and had passed it on to everyone else… With a dirty beggar! My nurse told me that my wife’s bed had become infested with lice and she had gone to the baths. I wonder how her shadow looked on the steamy wall of the bathhouse. No doubt it was a voluptuous shadow with plenty of self-confidence. All things considered, my wife’s taste in men did not offend me this time. The old odds-and-ends man was not a commonplace, flat, insipid creature like the stud males that stupid randy women usually fall for. The old man with his ailments, with the rind of misfortune that encrusted him, and the misery that emanated from him was, probably without realizing it himself, a kind of small-scale exhibition organized by God for the edification of mankind. As he sat there with his squalid collection of wares on the ground in front of him, he was a sample and a personification of the whole creation. Yes, I had seen on my wife’s face the mark of the two dirty, decayed teeth between which he used to recite the Arabic verses of the Koran. This was the same wife who would not let me come near her, who scorned me, and whom I loved in spite of everything, in spite of the fact that she had never once allowed me to kiss her on the lips. The sun was setting. From somewhere came the high-pitched, plaintive sound of a kettle drum. It was a sound expressive of entreaty and supplication, which awoke in me all my ancestral superstitions and, with them, my fear of the dark. The crisis, the approach of which I had felt in advance and which I was expecting from moment to moment, came upon me. My whole body was filled with burning heat and I felt that I was suffocating. I collapsed onto my bed and shut my eyes. It seemed to me in my feverish condition that everything had expanded and had lost all distinctness of outline. The ceiling, instead of sinking, had risen. I felt oppressed by the weight of my clothes. For no reason I stood up and sat down again upon my bed, murmuring to myself, “The thing has reached the limit… This is beyond endurance…” Then I stopped abruptly. After a little I began again slowly and distinctly, in an ironical tone of voice: “The thing has…” I stopped, and added, “I am a fool.” I paid no attention to the meaning of the words I uttered. I was merely amusing myself with the vibration of my voice in the air.","From underneath his shawl his two rotten teeth emerged between his harelip, and then he gave a dry, grating laugh that made the hairs on one’s body stand on end, and said, “Are you buying without even seeing it? This jug’s not worth anything, take it young man, may it bring you good luck!” In a peculiar way he said, “It’s not worth anything, may it bring you good luck.” I put my hands in my pockets, I placed two dirhams1 and four pashiz on the edge of his sofre, and again he laughed. He gave a grating laugh that made the hairs on one’s body stand on end. I wanted to sink into the ground from the weight of shame, I covered my face with my hands and returned. The rusty smell of filthy, discarded things that have been rejected by life emanated from all his wares. Maybe he wanted to flaunt, or show people, the discarded things of life.—Was he not old and cast aside himself? The things that were laid out were all dirty, broken and dead, but what stubborn lives and meaningful forms they had! These dead objects were able to indelibly make their impressions on me in a manner that no living person could. But Nane-joon had brought me the news, she had told everyone . . . with a filthy beggar! My nanny said lice had infested my wife’s bedding and she had gone to the bathhouse—how did her shadow fall on the dripping-wet wall of the bathhouse? Perhaps a lustful shadow that was self-confident. But all in all, this time I did not disapprove of my wife’s taste, for the old peddler was not a common, flat and insipid person, like all those useless men who attract voluptuous and vacant women—These pains, these incrustations of misfortune that were patched together on the old man’s face and body, and the misery that was dripping off of him, maybe he himself was unaware, but it gave him the appearance of a minor deity, and with the filthy sofre that was in front of him, he was the representative and manifestation of Creation. Yes, I had seen the impression of two rotten, yellow teeth through which Arabic verses pass, the impression of his teeth on my wife’s face: this same wife who did not give herself to me, who humiliated me, but whom I loved despite all of this, even though until now she had not once let me kiss her on the lips— It was a yellow sun, the burning sound of the kettle drum rose up, a clamoring and wailing sound that awakened the fear of darkness and all inherited superstitions—the moment of crisis, the moment that I had been waiting for, arrived. A burning heat covered me from head to toe, I was suffocating, I collapsed on my bed and closed my eyes— The intensity of the fever was such that it seemed that everything had become enlarged and had acquired borders; the ceiling, instead of coming down, had ascended, my clothes were pressing against my body. I aimlessly got up, sat on my bed; I was murmuring to myself, “Any more would be impossible . . . it’s unbearable . . .” Suddenly I became quiet. Then in a measured way and out loud, I mockingly told myself, “Any more . . .” then I added, “I’m a fool!”—I was not aware of the meaning of the words I was uttering, I only enjoyed the vibration of my voice in the air, maybe I was talking to my shadow to dispel the loneliness—"
