id,source,target
1,"Все последующее было предсказуемо: возгласы и стоны, нервные шутки и похвалы мне, стоящему в белом у жаровни: – Маэстро, вы превзошли себя! – Сюзанна, ты чувствуешь запах ста тысяч, брошенных Настасьей Филипповной в огонь? – Милый, сколько же сегодня сжег ты для меня? – Барбара, мы с тобой преступницы! – Ах, в этой рыбе привкус безумия! – Томас, стыдно признаться, но я впервые ем и осетрину!","Później wszystko było przewidywalne: okrzyki i jęki, nerwowe dowcipy i pochwały dla mnie, całego na biało, stojącego przy ruszcie: – Maestro, przeszedł pan samego siebie! – Suzanne, czy czujesz zapach stu tysięcy wrzuconych w ogień przez Nastazję Filipowną? – Kochanie, a ty ile dziś spaliłeś dla mnie? – Barbra, jesteśmy kryminalistkami! – Ach, ta ryba ma posmak szaleństwa! – Thomas, wstyd przyznać, ale po raz pierwszy jem jesiotra!"
2,"Попыхивая сигарой, достаю пачку красивых полупрозрачных английских банкнот с самодовольной физиономией короля, вынимаю одну, складываю из нее тельца. Кладу в пепельницу и поджигаю. Это – жертва благодарения цифровому миру, обеспечившему нас работой. Я совершаю этот ритуал каждый раз после удачного вечера. Современные купюры горят отвратительно, приходиться поджигать и поджигать…","Zaciągając się cygarem, wyjmuję paczkę pięknych półprzezroczystych angielskich banknotów z samozadowoloną fizjonomią króla, wyciągam jeden, składam z niego cielca. Wkładam do popielniczki i podpalam. To ofiara dziękczynna złożona cyfrowemu światu zapewniającemu nam pracę. Wykonuję ten rytuał za każdym razem po udanym wieczorze. Dzisiejsze pieniądze palą się okropnie, trzeba podpalać i podpalać..."
3,"Мда, англичане в ту пору оказались “впереди планеты всей”. Четверку джентльменов, подаривших миру новую моду, тогда окрестили “новыми битлами”: трое из них совпадали именами с ливерпульской четверкой: Джон, Джордж и Пол. Контрфаготиста звали Грегор. И те, и нынешние стремительно ворвались в послевоенный европейский мир. Да, после войны всем, всем вдруг отчаянно захотелось почитать. Руки взломщиков потянулись к книгохранилищам, а гурманы и золотая молодежь – в первые подпольные читальни. Потом туда хлынули и обыватели. Это были золотые времена… Те, кто оказались тогда в нужном месте, срубили бабла по полной: второсортный повар, взятый из уличной забегаловки, за пару месяцев делал себе состояние. Мда, родись я лет на пять пораньше… В те сумасшедшие годы завороженный процессом народ не обращал внимание на качество. Читали тогда, что называется, “по диагонали”: дым, копоть, воспарения. О качестве еды и говорить нечего: богатые дурачки, в одночасье ставшие гурманами, глотали сухой стейк из солнечника на “Старике и море”, спаленную аррачеру на Дос-Пассосе и недожаренную свинину на “Швейке”…","Zatem Anglicy stali się wówczas „the champions, my friend”. Czterech dżentelmenów, którzy sprezentowali światu nową modę, nazwano nowymi Beatlesami; imiona trzech z nich pokrywały się z imionami czwórki z Liverpoolu: John, George i Paul. Kontrafagocista miał na imię Gregor. I tamci, i ci współcześni błyskawicznie wdarli się do świata powojennej Europy. Tak, po wojnie wszystkim, wszystkim nagle desperacko zachciało się poczytać. Włamywacze wyciągnęli ręce po księgozbiory, a smakosze i złota młodzież ruszyli do pierwszych podziemnych czytelni. Później napłynęli tam też zwykli obywatele. To były złote czasy... Ci, którzy znaleźli się wtedy w odpowiednim miejscu, porządnie nabili sobie kabzę: podrzędny kucharzyna wyhaczony w budzie street food w parę miesięcy dorabiał się majątku. Ech, gdybym się urodził z pięć lat wcześniej... W tamte szalone lata zaczarowana procesem ludność nie zwracała uwagi na jakość. Czytało się wówczas, jak to mówią, „na przełaj”: dym, sadza, opary. O jakości jedzenia lepiej nie wspominać: bogate dupki z dnia na dzień stawały się smakoszami, przełykały wyschnięte steki z piotrosza na Starym człowieku i morzu, przypalonego dorsza na Dos Passosie i niedosmażoną wieprzowinę na Szwejku..."
4,"За эти девять лет именно русская литература принесла мне весьма приличный доход. Благодаря ее пылающим страницам я прошел суровый путь от рядового повара в подпольных забегаловках Гонконга до шефа-по-вызову с тремя звездами и могу позволить теперь себе жить гастролями, кочуя по миру. Ну и конечно – Опыт, Опыт, “сын ошибок трудных”. Да и мать его – Случайность. И отец – Интуиция.","Przez te dziewięć lat to właśnie literatura rosyjska przyniosła mi bardzo przyzwoity dochód. Dzięki jej płonącym stronicom przeszedłem trudną drogę od szeregowego kucharza w podziemnych knajpkach Hongkongu do chefa z trzema gwiazdkami na zamówienie i teraz mogę sobie pozwolić na życie z występów wyjazdowych, na tułanie się po świecie. No i oczywiście – Doświadczenie, Doświadczenie, jeszcze raz Doświadczenie, „syn popełnionych błędów”. A matką jego – Przypadek. A ojcem – Intuicja."
5,"Книги как лошади – дикие и своенравные, если не найти к ним подхода. Я обхожусь без стека и шпор. Ласка, только ласка… Книги для меня не просто дрова, как их называют в нашем поварском подпольном сообществе. Все-таки книга – это целый мир, хоть и ушедший навсегда. В этом смысле я романтик. Я сын гуманитария, внук стоматолога, правнук адвоката, праправнук раввина. И я знаю точно – если ты любишь книгу по-настоящему, она отдаст тебе все свое тепло. А я люблю русскую классику, хотя не прочел и до середины ни одного русского романа. И я не буду жарить стейк на писателе второго сорта, вроде Горького. Всю классику я и моя умная блоха знаем наизусть: сюжет, биография автора со всеми подробностями, дата выхода бумажного полена. Это необходимо знать каждому повару, даже если он вообще не умеет читать книги. А таких людей у нас, к сожалению, все больше. Хотя, безусловно, чтобы хорошо прочесть книгу, повару необязательно ее прочесть. Парадокс XXI века. “O tempora, o mores!” – как говаривал мой покойный профессор-отец. А я мальчиком думал, что он говорит о “темпуре”, которую готовили в одной японской харчевне на соседней улице. Во мне уже тогда проснулась душа повара.","Książki są jak konie: bywają dzikie i nieobliczalne, jeśli nie znajdziesz do nich odpowiedniego podejścia. Ja się obchodzę bez szpicruty i ostróg. Czułość, tylko czułość... Dla mnie książki to nie jakieś drewno, jak się mawia w naszej podziemnej kucharskiej społeczności. Wszakże książka to cały świat, chociaż na zawsze miniony. Pod tym względem jestem romantykiem. W końcu urodziłem się jako syn humanisty, wnuk stomatologa, prawnuk adwokata, praprawnuk rabina. I wiem jedno – jeśli kochasz książkę naprawdę, ona odda ci całe swoje ciepło. A ja kocham klasykę rosyjską, chociaż nawet do połowy nie przeczytałem żadnej rosyjskiej powieści. Ale nie będę smażyć steku na pisarzu drugiego gatunku typu Maksyma Gorkiego. Całą klasykę ja i moja mądra pchła znamy na pamięć: fabuła, biografia autora ze wszystkimi szczegółami, data wydania papierowego polana. To musi wiedzieć każdy kucharz, nawet jeśli w ogóle nie umie czytać książek. A takich ludzi jest wśród nas, niestety, coraz więcej. Choć z pewnością, aby dobrze przeczytać książkę, kucharz wcale nie musi jej przeczytać. Paradoks XXI wieku. „O tempora, o mores!” – jak mawiał mój świętej pamięci ojciec profesor. A ja, będąc chłopcem, myślałem, że mówi o tempurze, którą przygotowali w japońskiej knajpie na sąsiedniej ulicy. Już wtedy obudziła się we mnie dusza kucharza."
6,"С тех пор как человечество перестало печатать книги и навсегда сделало лучшие из них музейными экспонатами, book’n’grill появился на свет. Люди всегда тянутся к запретному плоду. Девяносто процентов отпечатанных человечеством книг были сданы в утиль или просто выброшены на помойки, чтобы не занимали пространство в квартирах. А вот оставшиеся десять, осевшие в музеях и библиотеках, вдохновили лучшую часть человечества на удивительную страсть. Первый стейк был зажарен двенадцать лет назад в Лондоне на пламени первого издания “Поминок по Финнегану”, выкраденного из Британского музея. Его приготовили и съели четверо великих мужей – психоаналитик, флорист, биржевой брокер и контрфаготист. Так родился book’n’grill. Это положило начало великой страсти, ставшей за эти стремительные годы великой традицией…","Gdy ludzkość przestała drukować książki, a z najlepszych z tych już istniejących uczyniono eksponaty muzealne, na świecie narodził się book’n’grill. Ludzi od zawsze pociągał zakazany owoc. Dziewięćdziesiąt procent wydrukowanych przez ludzkość książek oddano na przemiał lub po prostu wyrzucono na wysypiska, żeby nie zagracały przestrzeni w mieszkaniach. Te pozostałe dziesięć, chronione w muzeach i bibliotekach, natchnęły zaś najlepszą część ludzkości niesamowitą pasją. Pierwszy stek usmażono dwanaście lat temu w Londynie na płomieniu pierwszego wydania Finneganów trenu skradzionego z British Museum. Przygotowało go i zjadło czterech zacnych mężów: psychoanalityk, florysta, makler giełdowy i kontrafagocista. Tak narodził się book’n’grill. To zapoczątkowało wielką pasję, która stała się przez te śpieszne lata wielką tradycją."
7,"10 000 фунтов за вечер – неплохой навар. Мой прайс уже обогнал стоимость книги. Это знак качества. А когда растет прайс, вместе с ним растет и чувство глубокого удовлетворения. Статус, статус book’n’grill chef. В общем, я доволен. И профессией, и судьбой. Хотя не все в моей жизни было гладко. Но шрамы для нашего брата book’n’griller – привычное дело.","10 000 funtów za noc – niezła działka. Moja wycena przekroczyła już cenę książki. To znak jakości. A gdy rośnie wycena, rośnie też uczucie głębokiej satysfakcji. Status, status, book’n’grill chef. Ogólnie rzecz biorąc, jestem zadowolony. I z zawodu, i z losu. Choć nie wszystko w moim życiu szło gładko. Ale dla naszego brata book’n’grillera blizny to rzecz normalna."
8,"Все прошло хорошо. Книга прочитана идеально – не быстро и не медленно, минимум дыма. Классика. Я был в форме. Умение повара листать горящие страницы, чтобы поддерживать равномерный огонь – одна из важнейших составляющих нашей профессии. Мы переворачиваем их специальной металлической полоской в форме меча, называемой в нашей среде “эскалибур”. У каждого повара эскалибур свой, сделанный на заказ. После последнего обыска в Пало-Альто я пользуюсь новым – титановым, с костяной ручкой.","Wszystko poszło gładko. Książka przeczytana idealnie – nie za szybko, nie za wolno, minimum dymu. Klasyka. Byłem w formie. Biegłość kucharza w kartkowaniu płonących stronic w celu utrzymania równomiernego ognia to jeden z najważniejszych elementów naszego zawodu. Kartki przewracamy specjalnym metalowym paskiem w kształcie miecza, zwanym w naszym środowisku excalibur. Każdy kucharz ma własny excalibur wykonany na zamówienie. Po ostatniej rewizji w Palo Alto korzystam z nowego – tytanowego, z kościanym uchwytem."
9,"Риск возрастает, когда дамы и господа сидят вокруг жаровни и у повара нет тыла. Так на то я и шеф-гастролер, а не рядовой book’n’griller. Когда жаровня окружена со всех сторон клиентами с пустыми тарелками, я вспоминаю того легендарного фокусника, что некогда ходил по городам Европы, поражая публику простым фокусом с протыканием пальца гвоздем. Элементарный трюк, целиком зависящий от угла зрения простаков. Но однажды подвыпившие простолюдины поймали “волшебника” где-то на площади, громогласно требуя фокуса. Гвоздь ему выдали. Его обступили со всех сторон. И пришлось чародею по-настоящему проткнуть себе палец. А гримасу боли народ принял за улыбку. Вот тогда он и получил настоящее признание. Но нам, увы, и протыкать нечего. Вся моя необычная профессия держится только на чистом мастерстве.","Ryzyko wzrasta, gdy kobiety i mężczyźni siedzą wokół rusztu, a kucharz nie ma zabezpieczonych tyłów. Właśnie dlatego jestem podróżującym chef star, a nie jakimś szeregowym book’n’grillerem. Kiedy ruszt otoczony jest ze wszystkich stron klientami z pustymi talerzami, przypominam sobie tego legendarnego magika, który niegdyś chodził po miastach Europy, szokując publikę prostą sztuczką z przebijaniem palca gwoździem. Prymitywny trik, w całości zależny od kąta widzenia naiwniaków. Ale pewnego dnia podpite prostaczki złapały „czarodzieja” gdzieś na placu, donośnie domagając się sztuczki. Dano mu gwóźdź. Otoczono ze wszystkich stron. I czarodziej musiał naprawdę przebić sobie palec. A grymas bólu tłumek przyjął za uśmiech. Wówczas magik zyskał prawdziwe uznanie. Ale my, niestety, nie mamy czego przebijać. Cała moja niezwykła profesja opiera się wyłącznie na niepodważalnym kunszcie."
10,"Хотя только book’n’griller знает, сколько в его работе подводных камней. Это – наша внутренняя кухня. Романы, как известно, печатались на разной бумаге. И гореть она может по-разному. Возможны как тление, так и вспышки, с последующим воспарением листов и прилипанием их к мясу или кружением над головами клиентов. В наших жаровнях есть специальные воздушные насосы, способные остановить воспарение горящей и отгоревшей бумаги. Но ими пользуются в основном начинающие. Настоящий мастер должен работать руками и головой. Эти насосы умаляют не только пламя, но и зрелище. Вместе с воздухом они отсасывают презентабельность. А книга должна быть яркой: пылать и поражать. Опытный мастер обязан просчитать весь процесс как шахматную партию и хладнокровно балансировать над пропастью. Переплет, каптал, коленкор, картон, марлевые клапаны, пеньковый шнур, закладки, казеиновый клей, засушенные цветочки, книжные вши, клопы или тараканы в корешке – все это скрытые угрозы. Их необходимо учитывать. Однажды у одного повара вспыхнула микропленка, вделанная в корешок в середине XX века. У другого были проблемы с антроподермическим переплетом “120 дней Содома”. Все, все возможно… Малейшая оплошность, неуверенность или самоуверенность – и катастрофа неизбежна. Моя профессия сопряжена с риском. В лучшем случае это потеря денег, вино в лицо, удары дорогой посудой по голове. В худшем – мягкая, а зачастую и твердая пуля. Теперь уголовники все чаще заказывают букинистические пиры. А после войны Европа кишит оружием. Сегодняшний немец – эхо золотой довоенной эпохи.","Tylko book’n’griller wie, ile czyha na niego pułapek w tym fachu. Ale to nasze tajniki kuchni. Powieści, jak wiadomo, drukowano na różnym papierze. Dlatego różnie mogą się palić. Mogą się tlić, buchnąć ogniem, po czym stronice wzbijają się w powietrze i kleją do mięsa lub wirują nad głowami klientów. Nasze ruszty posiadają specjalne pompy powietrzne do zatrzymania wzlatującego płonącego lub spalonego papieru. Ale korzystają z nich głównie początkujący. Prawdziwy mistrz musi pracować rękoma i głową. Pompy pomniejszają nie tylko płomienie, lecz także widowisko. Wraz z powietrzem zasysają prezencję. A książka powinna fascynować: płonąć i zdumiewać. Doświadczony mistrz musi skalkulować cały proces niczym partię szachów i z zimną krwią balansować nad przepaścią. Oprawa, kapitałka, bukram, tektura, wkładki z gazy, lniany sznurek, zakładki, klej kazeinowy, zasuszone kwiatki, mole książkowe, pluskwy czy karaluchy w grzbiecie – wszystko to są ukryte pułapki. Należy się z nimi liczyć. Kiedyś pewnemu kucharzowi wybuchła mikroklisza wprawiona w grzbiet w połowie XX wieku. Inny miał problemy z antropodermiczną oprawą Stu dwudziestu dni Sodomy. Wszystko, wszystko jest możliwe... Najmniejsza nieroztropność, niepewność lub zbytnia pewność siebie – i katastrofa nieunikniona. Moja profesja jest sprzężona z ryzykiem. W najlepszym przypadku to strata pieniędzy, wino chluśnięte w twarz, cios drogim naczyniem w głowę. W najgorszym – miękka, a często i twarda kula. Kryminaliści coraz częściej zamawiają dziś uczty antykwaryczne. A po wojnie w Europie roi się od broni. Dzisiejszy Niemiec to echo złotej epoki przedwojennej."
