id,source,target
1,"Беспредельный морской шум не прекращался ни на минуту. Он набегал длинными волнами, то усиливаясь, то затихая. И ветер то начинал шуметь в голых деревьях, то замолкал, так же как и я прислушиваясь к течению ночи. Но он не уходил, он был здесь. Я это знал по запаху мокрой гальки и по едва внятному трепету одинокого платанового листа. Я заметил еще днем этот упрямый сизый лист, но сейчас, ночью, он казался мне маленьким живым существом, моим единственным бодрствующим другом. Изредка из тьмы, из города, доносились ружейные выстрелы. После каждого выстрела долго лаяли собаки. Потом далеко в море мелькнул тусклый огонь и погас.","The endless sound of the sea never ceased for a moment. It came in long waves, sometimes intensifying, sometimes fading away. The wind would start to rustle in the bare trees, then die down, just like me, listening to the flow of the night. But it didn’t go away, it was still here. I could tell by the smell of wet gravel and the barely audible quiver of a solitary plane leaf. I had noticed this stubborn grey leaf during the day, but now, at night, it seemed to me like a small living creature, my only wakeful friend. Occasionally, from the darkness, from the city, gunshots could be heard. After each shot, dogs would howl for a long time. Then, far out at sea, a faint fire would flicker and go out."
2,"Он заставлял смотреть на эти вещи пристальнее и дольше, чем мы это делаем обычно, и открывать в них много не замеченных ранее качеств. Так, в ноздреватом желтом камне было много накрепко впаянных в него маленьких морских ракушек, на кустах дрока оставалось еще несколько цветов, они сидели на прямых твердых стеблях, как промокшие и сморщенные золотые бабочки, и терпеливо дожидались солнца. Но оно очень редко проступало в тумане размытым белым пятном и не давало ни теплоты, ни тени. Под единственным старым платаном с лимонными пятнами на стволе валялись листья, как бы вырезанные из тусклого зеленого бархата. По чугунной калитке вереницей бежали муравьи, сносили в свои подземные житницы последние запасы на зиму, а под якорной цепью жила маленькая робкая жаба.","He made us look at these things more closely and for longer than we usually do, and to discover many qualities in them that had not been noticed before. For example, in the rough yellow stone there were many tiny sea shells embedded in it; on the bushes of broom there were still a few flowers, sitting on straight, firm stalks like wet, crumpled golden butterflies, patiently waiting for the sun. But it rarely shone through the hazy white patch of mist, giving neither warmth nor shade. Under the single old plane tree with lemon-coloured spots on its trunk, the leaves lay scattered like pieces cut from a dull green velvet. A line of ants ran along the iron gate, carrying off to their underground storehouses the last supplies for winter, and under the anchor chain lived a small, timid toad."
3,"Ночью на другом берегу реки кто-то начал махать фонарем и протяжно кричать. Я вышел с дядей Илько на берег. Река ревела. Вода шла через греблю холодным водопадом. Ночь стояла поздняя, глухая, ни единой звезды не было над головой. В лицо дуло дикой свежестью разлива, оттаявшей земли. И все время кто-то махал на том берегу фонарем и кричал, но слов за шумом реки нельзя было разобрать.","At night, on the other side of the river, someone started to wave a flashlight and shout in a drawn-out voice. My uncle Ilko and I went out to the bank. The river was roaring. The water was flowing through the rapids in a cold waterfall. It was a late, silent night, not a single star in the sky. The wild freshness of the melted earth blew in our faces. And all the time someone was waving a flashlight and shouting on the other side of the river, but the words could not be distinguished over the noise of the river."
4,"Когда гроб вынесли на крыльцо, я увидел на том берегу реки старую коляску, распряженных и привязанных к ней лошадей и маленькую женщину в черном – маму. Она стояла неподвижно на берегу. Она видела оттуда, как выносили отца. Потом она опустилась на колени и упала головой на песок.","When the coffin was carried out onto the porch, I saw on the other side of the river an old carriage, horses harnessed and tied to it, and a small woman in black—the mother. She stood motionless on the shore. From there she saw her father being carried away. Then she knelt down and fell face first onto the sand."
5,"– Нет, – отвечал дед. – Это верно, не виделись. Остап начал слепнуть. Надумал он дойти тогда до Петербурга, чтобы увидеть ту женщину, пока он еще не совсем ослеп. Дошел он до царской столицы и узнал, что она умерла, – мабудь, не выдержала разлуки. Нашел Остап на кладбище ее могилу из белого мрамора-камня, глянул, и сердце у него сорвалось – на камне лежала его железная роза. Завещала та женщина положить розу на ее могилу. Навеки. А Остап начал лирничать и, мабудь, так и помер на шляху или на базаре под возом. Аминь!","“No,” Grandpa replied. “That’s true, they hadn’t seen each other. Ostop had started to go blind. He had decided to go to St. Petersburg at that time to see the same woman before he went completely blind. He made it to the imperial capital and found out that she had died—perhaps she couldn’t bear the separation. Ostop found her grave of white marble and when he looked, his heart broke—there lay his iron rose. The woman had bequeathed that a rose be placed on her grave forever. And Ostop began to sing and, perhaps, died on the way or at the market under the wagon. Amen!"
6,"На том берегу подымался по скату заповедный лес графини Браницкой. Солнце не могло прорваться сквозь мощную зелень этого леса. Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности. Как сверкающие пылинки, влетали в этот луч маленькие птицы. Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.","On the opposite bank rose the forest of the Countess Branitskaya. The sun could not penetrate the thick foliage of this forest. Only occasionally a solitary ray would cut through the thicket and reveal to us the astonishing power of vegetation. Like sparkling dust motes, small birds would fly into this ray. They would chirp and chase each other and dive into the foliage, as if into green water."
7,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал. Красные поплавки неподвижно стояли в воде. Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону. Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня. Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск. Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася. Он лежал на боку, отдувался и шевелил плавниками. От его чешуи шел удивительный запах подводного царства.","I would scoop water from the pond, throw in some grass and wait. The red floats would stand motionless in the water. Then one of them would start to quiver, make small circles, suddenly dive or quickly swim away. My father would set the hook, the line would tighten, the walnut rod would bend into an arc, and a bubbling, splashing and commotion would begin over the pond. The water would ripple, little buckets would be hurriedly paddled away in all directions, and finally a mysterious golden glint would appear in the depths. It was impossible to make out what it was until my father pulled out onto the grassy bank a heavy carp, gasping for breath. It lay on its side, flapping its fins. An amazing smell of the underwater kingdom emanated from its scales."
8,"Яша считал про себя секунды. Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы. В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности. Особенно если не зажигали коптилок. Когда мы проходили около подворотни, Яша споткнулся. Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине. Я же про себя думал, что всему виной была Яшина невыносимая походка. Но я молчал, чтобы не огорчать Яшу.","Yasha counted the seconds in his head. We knew that it was a seven-minute walk from Sturdzovskiy Lane to the Landsman Sanatorium. Behind the high fence and iron gates of the sanatorium we always felt completely safe, especially if we didn't light any bonfires. When we passed by the alleyway, Yasha stumbled. Later, when we remembered the incident in Sturdzovskiy Lane, Yasha insisted that if you wanted to do something the best way, you always had to trip up on something insignificant. But I thought to myself that it was all due to Yasha's unbearable gait. But I kept quiet so as not to upset Yasha."
9,"Мы крадучись пошли по переулку. Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни. Расчет, по-моему, был математически точен. Если в подворотне есть люди, то они могут нас и не заметить. Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали. Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше. И, следовательно, будет в пять раз больше шансов, что нас заметят.","We crept along the alley. I said we should go on the side of the gateway, stopping short of it, and listen carefully, then quickly and silently pass by the gateway. My calculation, it seemed to me, was mathematically precise. If there were people in the gateway, they might not notice us. But if we went on the opposite side of the gateway, we might be seen from a distance. I calculated that in the latter case we would be walking towards the dangerous gateway, or rather, we would be visible to the people hiding in the gateway five times longer. And, consequently, there would be five times more chances that we would be noticed."
10,"Утром я просыпался от жаркого солнца, бившего в белые стены. Красные и желтые мальвы-монашки покачивались за открытым окном. Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела. Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка. По потолку без конца бежали светлые струи, легкие волны – отражения реки. Река шумела тут же, рядом.","In the morning I woke up to the hot sun beating against the white walls. Red and yellow monkshoods swayed at the open window. With them peeping into the room was a nasturtium flower; a furry bee was sitting in it. I, motionless, watched as it angrily buzzed and made its way out of the tight flower. On the ceiling ran endless streams of light, gentle waves—reflections of the river. The river was roaring nearby."
