id,source,translation
1,很久很久以后的某天，她的丈夫从医院回来。他表情严肃，说“文化大革命”了，医院天天开会，也有人写了他的大字报，说他的历史有问题。她很紧张，不知道丈夫向她讲述这些意味着什么。但她的丈夫却突然说，你不会有事的，我会保护你。你过去的事，一辈子都不要想起来。你最大的敌人，不是外面的人，恐怕是那些你不记得的东西。如果有人问你，你就说你什么都不知道，这样就行了。,ある日、彼女の夫が病院から帰ってきた。彼の顔つきは厳しく、「文化大革命」が始まったと言った。病院では毎日会議が開かれ、彼の大字报も書かれているという。彼女は緊張していた。夫が話したことがどういう意味なのか、彼女はわからなかった。しかし、彼女の夫は突然言った。「君は何もないよ。私が守ってあげるよ。君の過去のことは、一生忘れてしまおう。君の最大の敵は外の人じゃなくて、忘れてしまったことなんだよ。もし誰かが聞いてきたら、何も知らないと言っておけ。それだけでいいんだよ」
2,你是哪里人？住在哪个村？你多大年龄？你家里还有什么人？你怎么掉进了河里？是翻船了，还是坏人把你扔下去的？就你一个落水的吗……人们交替着询问，即令声音温和也如一根根利刺扎过来，她的心瞬间剧痛无比。她在床上蜷缩成一团。她想，是呀，我是哪里人呢？我住哪里呢？我叫什么呢？我怎么会掉进河里了？她完全没有了印象。我怎么会记不得呢？我怎么连自己都记不得了呢？于是她哭了起来。她说，我不记得。,「お前はどこの人間なのか？どこの村に住んでいるのか？何歳なのか？お前の家族にはどんな人間がいるのか？なぜ川に落ちたのか？船が沈んだのか？それとも悪党がお前を投げ込んだのか？ただお前だけが落ちたのか……」人々は交互に質問をした。その声は温かくても、利刃のように彼女の心を刺した。彼女はベッドに潜り込んだ。「どこの人間なのか？どこに住んでいるのか？何という名前なのか？なぜ川に落ちたのか？」彼女は全く記憶がなかった。「なぜ自分でも記憶できないのか？」と彼女は泣き出した。「私は覚えていない」と彼女は言った。
3,她是真的不记得了。 于是人们说，你想想，仔细地想想。你是被人从河里捞出来的。你从河水开始想，也许能想起来。 她依着人们的要求，果然认真去回想。但她的思路一到河边，哗哗的水声便像炸雷一样轰响，莫名的恐惧随着水声汹涌而来。波涛中如同藏着魔鬼，虽然看不见摸不着，却狠狠地袭击她的身心。她顿时失控，放声地痛哭以及尖叫，声音歇斯底里。 一位吴姓医生严厉制止了那些好奇的人。他说，她可能受了刺激。不要让她再想了，让她养病吧。 于是，人们不再追问，只是明里暗里都用怜惜的口吻谈着她。 那是一个很美丽的春天。,彼女は本当に忘れてしまったのだ。 そこで人々は、「考えてごらんなさい、よく考えてごらんなさい。あなたは川から引き上げられたのです。川から考えてみれば、何か思い出せるかもしれません」と言った。 彼女は人々の要求に従って、真剣に思い出そうとした。しかし、思い出しようとしたとき、川辺では水音が鳴り響き、謎めいた恐怖が水音のように押し寄せてきた。波の中に魔物が潜んでいるような気がして、彼女は見えないものを掴もうとして、身心を襲う。その瞬間、彼女は失ってしまった。叫び声と泣き声が混じり合って、大きな声になった。 吳姓の医者が、好奇心旺盛な人々を厳しく叱った。「彼女は刺激を受けたのでしょう。もう考えないで、病気を治してあげましょう」と言った。 そこで人々はもう質問をしなかった。ただ悲しみを込めて彼女のことを話しただけだった。 それはとても美しい春だった。
4,这个女人一直在跟自己做斗争。 她已经很老了。所有皮肤都松软地趴着，连一条像样的皱纹都撑不起来。她的脸和脖子细痕密布。因肤色白皙，这些痕迹不像是时光之刀随意划下，而更像是一支细笔，一下一下描绘而出。她的眼睛也已浑浊不堪，但在蓦然睁大时，仍然能看到有光芒从中射出。 她经常盯着一处发呆，似乎若有所思，又似百般无聊。为此偶尔会有路人好奇，说：“太婆，你在想什么？”,その女はいつも自分と戦っていた。 彼女はもう年を取っていた。皮膚はどこも柔らかくついていて、ひとつのきちんとしたシワも立たない。顔と首は細い傷でおおわれていた。白い肌のせいで、その傷は時間の刃がおおわれたようなものではなく、むしろ細いペンでひとつひとつ描かれたようなものだった。彼女の目ももううすくなっていたが、突然大きく開いたときにはまだ光が放たれていた。 彼女はしばしばどこかをじっと見つめ、何かを考えているようで、それでもつまらないようなものを考えているようだった。それで、たまに通行人がなぞなぞして言う。「おばあさん、何を考えているんですか？」
5,这个时候，她会露出一脸茫然，望着路人，喃喃说几句没人听得见的话。她不知道自己说了什么。其实，她也不知道自己有没有在想。她只是觉得有很多奇怪的东西拼命朝外跳，似乎在撩拨她的记忆。而那些，正是她一生都不愿意触碰的东西她拼命抵抗。她的抵抗，有如一张大网，密不透风，仿佛笼罩和绑缚着一群随时奔突而出的魔鬼。她这一生，始终都拎着这张网，与它们搏斗。,その時、彼女は顔を茫然として、通行人を見つめながら、誰も聞けないような低い声で何かを囁いた。彼女は自分が何を言ったのかも分からなかった。実は、彼女は自分が何を考えているかさえも分からなかった。ただ、何か奇妙なものが外へと飛び出しているような気がして、彼女の記憶をかき立てようとしているような気がした。それらは彼女が一生振り払いたがらなかったものだった。彼女の抵抗は大きな網のようで、穴のない密なもので、いつも突然逃げ出してしまいそうな魔物たちを籠めているかのようだった。彼女は一生、この網を担いで、それらと戦ってきたのだ。
6,丈夫活着时，曾经提议她不妨想一想，或许想出了什么，人就心安了。她愿意听从他的话，当真迫使自己静下心来，用劲回想。但几乎瞬间，浑身的烦躁如同无数钢针，迸射般地扎来，劲道凶猛，令她有五脏俱裂之感。此一时刻，她的痛，以及累，让她几乎无法喘息。 她绝望地对她的丈夫说：“你不要逼我。我不能想。我一想就觉得我该去死。”她的丈夫吓着了。沉默片刻，对她说：“那就不用再想了。尽量给自己找件事做，忙碌可以干扰思路。”,夫が生きていた時、彼は彼女に「何か考えてみるといい」と提案したことがあった。何か考え出せば、気が安らぐだろうと。彼女は夫の言葉に従って、本気で心を静めようとした。しかし、その瞬間、全身の煩悩が何百本もの針のように突き刺さり、強烈な力で彼女を襲った。五臓六腑が裂けるような痛みと疲労が彼女を襲った。その瞬間、彼女は死にたいと思った。 彼女は絶望的な声で夫に言った。「私を強要しないで。私は考えられない。考えると死にたくなる。」夫は驚いた。しばらく黙っていた後、「それなら考えなくていい。できるだけ何かをして忙しくして、思考を邪魔するようにしてみて」と言った。
7,她依了丈夫的话去做，每天都忙忙碌碌。其实她也并没有什么事业，她的事业就是做家务。她每天都忙着擦洗打扫，把家里整理得一尘不染。每一个去过她家的人，都会说，你家真是太干净了。她的丈夫是医生，也以此为傲。 如此，她的生活渐渐正常。 多少年了，她一直这样。每一年的时间，都如一张细密严实的膜，将她记忆背后的东西层层覆盖。一年一张，岁岁年年，由薄而厚，凝结成板，那些深藏在她意识里的魔鬼统统被封压了下去。 但那是些什么东西呢？她完全不知道。 她失忆是在一九五二年的春天。,彼女は夫の言うとおりに行動し、毎日忙しく働いた。実際彼女には何も事業がなく、彼女の事業は家事をすることだった。毎日拭き掃除をし、家を一塵もないように整えた。彼女の家に来た人は皆、「あなたの家は本当に清潔だね」と言う。彼女の夫は医者であり、これを誇っていた。 そうして彼女の生活は次第に正常になった。 何年も経って、彼女はずっとそのような生活をしてきた。毎年の時間は、彼女の記憶の背後にあるものを層層覆う厚い膜のようだった。一年一枚、年々厚くなり、板に凝結し、彼女の意識の中に深く隠れていた悪魔は全て封印された。 しかし、それは何なのか？彼女は全く知らなかった。 彼女の記憶喪失は1952年の春に起こった。
8,她没有体会到这是丈夫的安慰和提醒，心里反倒是狠狠的一阵悸动。仿佛那些隐匿得几近消失的死敌，已然被她的丈夫所掌控。那到底是些什么呢？难道我都不知道的东西，他会知道？她想着时，甚至感觉到恐惧的气息扑面而来。这份恐惧就在她的身边。日日夜夜，分分秒秒。 于是她明白，多年以来，这个她深爱的人也是她深怕的人。 为什么呢？她为什么会产生这样的感觉？她很惶惑，也不明白。但这种感觉就是在。,彼女は夫の励ましと警告を感じ取ることができなかった。その代わりに、彼女の心の中では、激しい不安が走った。その不安は、ほとんど消えかけていた敵が、夫の手によって支配されているということを感じさせた。それは何なのだろうか？私が知らないものを、彼が知っているのだろうか？そう思うと、恐怖が彼女を襲った。その恐怖は彼女のそばにあった。日々、夜々、瞬間瞬間。 彼女はそうして理解した。長年にわたって、彼女が深く愛している人間が、彼女が深く恐れている人間であることを。なぜだろう？なぜ彼女はそんな感情を抱いているのだろう？彼女は混乱していたし、理解できなかった。しかし、その感情はあった。
9,窗外的桃树满头缀着粉色花朵。院墙边的杏花也白成了一排，与白色的墙壁衬在一起，远了竟看不出花色。更远处，几株老银杏摇着碧绿的叶子，粗壮的树干已经猜不出它栽植于何年。更远更远，山的影子柔软地起伏着，轮廓像花瓣。院子角落的迎春花开得快要败了，那明亮的黄花却依然闪烁着明亮。五彩缤纷突然都进入她的眼里。回春中的鸟儿此刻似乎抖擞出精神，尽管风还有寒意，它们却在这轻微的寒意里兀自地唱。在这样的景致和这样的声音中，她慢慢地安静下来。,窓の外には桃の木が満開の桃色の花を咲かせていた。院の壁の辺には杏の花も白い列に咲き、白い壁と一緒に見ると色が分からなくなる。さらに遠くには、数本の銀杏が青緑の葉を揺らし、太い木幹が何年に植えられたかも分からない。さらに遠くには、山の影がやわらかく起伏し、輪郭が花びらのようだ。院子の角に咲いていた桜ももう枯れかけているが、明るい黄色の花はまだ輝いている。五色の織物が突然彼女の目に入った。春になった鳥たちは今、精神を振り絞っているようだ。風はまだ冷たいが、その冷たさの中で歌い続ける。そんな景色とそんな音に彼女はゆっくりと静まっていった。
10,人们把她从湍急的河流里捞出时，她一丝不挂。从头到脚，浑身是伤。那是石头和激流相撞的结果。救她的人说水把她泡得浑身发白，只剩头发是黑的，一下子都看不到伤在哪里。得幸有几个军医正在附近村庄出诊，他们直接把她送到了那里。急救之后，那几个医生迅速地把她带回了医院。 她在医院里住了半个多月才苏醒。当她清醒过来，试图回答人们的询问时，突然傻了眼。,彼女を急流から引き上げた時、彼女は一つも傷がなかった。頭から足先まで全身が傷だらけであった。それは石と急流が衝突した結果だった。彼女を助けた人は水に浸かっていたせいで全身が白くなっていて、髪だけが黒いと言っていた。傷がどこにあるのかすぐにはわからなかった。幸いなことに、近くの村で軍医が診察をしていたので、彼らはすぐに彼女をそこへ送った。急救の後、医者たちは彼女を病院に連れ戻した。 彼女は半月以上病院に滞在しているうちに目を覚ました。彼女が人々の質問に答えようとした時、突然頭が回らなくなった。
