id,source,target
1,"Беспредельный морской шум не прекращался ни на минуту. Он набегал длинными волнами, то усиливаясь, то затихая. И ветер то начинал шуметь в голых деревьях, то замолкал, так же как и я прислушиваясь к течению ночи. Но он не уходил, он был здесь. Я это знал по запаху мокрой гальки и по едва внятному трепету одинокого платанового листа. Я заметил еще днем этот упрямый сизый лист, но сейчас, ночью, он казался мне маленьким живым существом, моим единственным бодрствующим другом. Изредка из тьмы, из города, доносились ружейные выстрелы. После каждого выстрела долго лаяли собаки. Потом далеко в море мелькнул тусклый огонь и погас.","The sea murmured without end. The sound of the large breakers rose and fell. So did the wind in the bare branches. It rose and fell, becoming as quiet as me, listening throughout the night. But the wind never left, it remained with me. I could tell by the smell of the wet shingle and the subtle trembling of the last leaf on the plane tree. I had noticed that stubborn grey leaf the day before, but now, at night, it seemed a tiny living creature, my one friend, keeping vigil beside me. Now and then gunshots echoed in the dark from somewhere off in the city. After each shot, dogs barked for a long time. Once a faint light flickered far out at sea and then vanished."
2,"Он заставлял смотреть на эти вещи пристальнее и дольше, чем мы это делаем обычно, и открывать в них много не замеченных ранее качеств. Так, в ноздреватом желтом камне было много накрепко впаянных в него маленьких морских ракушек, на кустах дрока оставалось еще несколько цветов, они сидели на прямых твердых стеблях, как промокшие и сморщенные золотые бабочки, и терпеливо дожидались солнца. Но оно очень редко проступало в тумане размытым белым пятном и не давало ни теплоты, ни тени. Под единственным старым платаном с лимонными пятнами на стволе валялись листья, как бы вырезанные из тусклого зеленого бархата. По чугунной калитке вереницей бежали муравьи, сносили в свои подземные житницы последние запасы на зиму, а под якорной цепью жила маленькая робкая жаба.","It forced me to look at them longer and more carefully than we normally do, and I discovered in them many hitherto unnoticed details. The porous yellow stone was encrusted with tiny seashells and on the gorse a few flowers remained, sitting on straight, stiff branches like so many drenched, wrinkled golden butterflies waiting patiently for the sun. But it seldom showed through the fog and then only as a smudgy white blur that provided neither warmth nor shade. Under the one old plane tree, lemon-yellow splotches on its trunk, lay piles of leaves that looked as though cut from dull green velvet. Columns of ants scurried along the iron gate, carrying the last load of winter supplies to their underground granaries, and beneath the anchor lived a timid little toad."
3,"Ночью на другом берегу реки кто-то начал махать фонарем и протяжно кричать. Я вышел с дядей Илько на берег. Река ревела. Вода шла через греблю холодным водопадом. Ночь стояла поздняя, глухая, ни единой звезды не было над головой. В лицо дуло дикой свежестью разлива, оттаявшей земли. И все время кто-то махал на том берегу фонарем и кричал, но слов за шумом реки нельзя было разобрать.","That night someone on the other side of the river began yelling and waving a lantern. I went to the riverbank with Uncle Ilko. The river was raging. The water raced over the causeway in an icy cascade. It was late and dark, not a single star shone over our heads. The wind blew the raw freshness of the flood and thawing earth into our faces. And the whole time someone on the far bank kept shouting and waving a lantern, but not a word could be made out over the noise of the river."
4,"Когда гроб вынесли на крыльцо, я увидел на том берегу реки старую коляску, распряженных и привязанных к ней лошадей и маленькую женщину в черном – маму. Она стояла неподвижно на берегу. Она видела оттуда, как выносили отца. Потом она опустилась на колени и упала головой на песок.","Once we got the coffin out onto the steps, I caught sight on the far side of the river of an old carriage with some untethered horses and a small woman in black – Mama. She was standing motionless on the riverbank. She saw that we were carrying Father from the house. She dropped to her knees and her head fell to the ground."
5,"– Нет, – отвечал дед. – Это верно, не виделись. Остап начал слепнуть. Надумал он дойти тогда до Петербурга, чтобы увидеть ту женщину, пока он еще не совсем ослеп. Дошел он до царской столицы и узнал, что она умерла, – мабудь, не выдержала разлуки. Нашел Остап на кладбище ее могилу из белого мрамора-камня, глянул, и сердце у него сорвалось – на камне лежала его железная роза. Завещала та женщина положить розу на ее могилу. Навеки. А Остап начал лирничать и, мабудь, так и помер на шляху или на базаре под возом. Аминь!","‘No,’ Grandfather would answer. ‘That’s right, never again. Ostap began to lose his sight. He thought about going all the way to St Petersburg to see this woman before going blind. And he did walk all the way to the tsar’s capital, only to learn that she had died – possibly because she couldn’t bear their separation. Ostap found her tombstone of white marble in a graveyard there. He looked and then his heart broke – on the marble lay his iron rose. The woman had instructed that it be placed on her grave. Ostap took up the lyre and most likely died out on the high road or perhaps under his cart in some market town. Amen!’"
6,"На том берегу подымался по скату заповедный лес графини Браницкой. Солнце не могло прорваться сквозь мощную зелень этого леса. Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности. Как сверкающие пылинки, влетали в этот луч маленькие птицы. Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.",Spread out along a slope on the far side of the river was the forest preserve of Countess Branitskaya. The green forest was so thick the sun could not penetrate it. It was rare when a ray of sunlight managed to break through the trees to reveal the amazing forest depths. Little birds darted into the beam like twinkling dust motes. They chirped as they chased each other and then dived into the leaves as if into green water.
7,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал. Красные поплавки неподвижно стояли в воде. Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону. Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня. Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск. Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася. Он лежал на боку, отдувался и шевелил плавниками. От его чешуи шел удивительный запах подводного царства.","I gathered a pail of water from the pond, threw in a handful of weeds, and waited. Red floats rested motionless on the surface of the water. Then one of them would begin to tilt, creating slight ripples, before either diving to the bottom or shooting to one side. Father hooked a fish, the line tightened, the wooden rod bowed into an arc and then a thrashing, splashing row erupted in the haze over the pond. The ripples rocked the lilies and sent the pond skaters scuttling in all directions, and then, finally, out of the mysterious depths there appeared a quivering streak of gold. It was impossible to know just what it was until Father landed the heavy carp on the trampled grass. It lay on its side gasping for air and moving its fins. The carp’s scales smelled of a wondrous, underwater realm."
8,"Яша считал про себя секунды. Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы. В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности. Особенно если не зажигали коптилок. Когда мы проходили около подворотни, Яша споткнулся. Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине. Я же про себя думал, что всему виной была Яшина невыносимая походка. Но я молчал, чтобы не огорчать Яшу.","Yasha counted the seconds to himself. We knew it took seven minutes to walk from Sturdzovsky Lane to Dr Landesman’s. We always felt safe once we were back at the sanatorium, behind its high wall and iron gates, especially if we made sure not to light the oil lamps. As we were passing the doorway, Yasha stumbled. Whenever we talked about this incident later, Yasha always insisted that the more you concentrate on doing something perfectly, the more likely you are to make some foolish mistake. As for me, I was convinced it was all due to his absurd way of walking. But I never told him this to spare his feelings."
9,"Мы крадучись пошли по переулку. Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни. Расчет, по-моему, был математически точен. Если в подворотне есть люди, то они могут нас и не заметить. Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали. Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше. И, следовательно, будет в пять раз больше шансов, что нас заметят.","We crept stealthily down the lane. Before we set out, I had told Yasha that we should make our way down the side of the street with the doorway, stop before we reached it, and then quickly and quietly dart past it. I had worked it out mathematically. If anyone was hiding in the doorway, they might well not see us coming. If we went down the other side of the lane, however, they could see us from a good way off. According to my calculation, if we walked on the other side, we would be in sight of the enemy five times longer. Thus, the danger to us would be five times greater."
10,"Утром я просыпался от жаркого солнца, бившего в белые стены. Красные и желтые мальвы-монашки покачивались за открытым окном. Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела. Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка. По потолку без конца бежали светлые струи, легкие волны – отражения реки. Река шумела тут же, рядом.","The hot sun beating against the white walls woke me in the morning. Red and yellow hollyhocks swayed outside the open window. A nasturtium peeped inside the room; a furry bee had crawled into the flower and become stuck. I froze and watched as it angrily struggled to back its way out and fly off. Soft, bright waves of light reflected from the river rippled endlessly across the ceiling. The river rushed noisily nearby"
