Source,GoogleTranslate,human1,human2
Sådan gik jeg i timevis. Jeg flygted ud i udkanten af byen for ikke at komme i det kvartal. Jeg gik høit op på en høide.,This is how I walked for hours. I fled to the outskirts of town not to get in that quarter. I went high up on a hill.,"But surely the latter has to follow the former. You were the one who once told me that those who have loved each other with the most ardent desire are the ones who will end up like two snakes, biting each other’s tails. “But it has been my consolation over these past few years, Gunnulf, that as often as I thought about Erlend meeting God’s judgment, unconfessed and without receiving the sacraments, struck down with anger in his heart and blood on his hands, he never became what you said or what I myself became.","But a while after the brothers had taken the cowl, Nikulaus had misbehaved him grievously, and had wrought much trouble in the cloister. Gunnulf knew not the causes of the trouble fully — one was that Abbot Johannes would not suffer that young brothers should be ordained priests before they were full thirty years old, and he would not depart from this rule for Nikulaus’ behoof. And as the reverend father deemed that Nikulaus read and pondered more than sorted with his measure of spiritual ripeness, and that he was breaking down his health with pious exercises, he thought fit to send him to one of the cloister’s cattle-farms on Inderö, to work there, under some of the elder monks, at the planting of an apple orchard."
*,*,"There was something that set him apart from other boys, but Kristin couldn’t say what it was, although she watched him closely.","“Ay, ’twas my will to have Gaute for my husband, and trust me, mother, I shall get him."
Jeg stod op og lukkede vinduet.,I got up and closed the window.,"Brother Arngrim seemed surprised by the richness of her farewell gift, for his face lit up.","They came to Hjerdkinn before the hour of vespers, and, after the service in the chapel, Kristin went out into the hills alone."
"Jeg drev op og ned i alle gaderne. Jeg vilde ikke, nei, jeg vilde ikke. Jeg kunde [75] ikke tænke klart, alt hvirvled om i et kaos, skjælvninger, jeg ikke kunde si hvad kom af, minder, dunkle, kvalfulde anelser, så igjen følte jeg indi det små kys på læben, så et smil, hun engang havde smilet. Men ind i alt brændte det: Gå ikke, gå ikke.","I drove up and down all the streets. I did not want to, no, I did not want to. I could [75] not think clearly, everything swirled about in a chaos, tremors, I could not say what came of, memories, dark, nauseating suspicions, then again I felt indi the little kiss on the lip, saw a smile, she once had smiled. But into everything it burned: Do not go, do not go.","“Erlend’s errant paths, you mean,” said the monk gloomily. “It was not just once that my brother led you astray, Kristin; I think he led you astray every day you lived with him. He made you forgetful, so you wouldn’t notice when you had thoughts that should have made you blush, because from God the Almighty you could not hide what you were thinking.” Kristin stared straight ahead. “I don’t know whether you’re right, Gunnulf.","“So long a time has gone by, and so much has befallen since last we met,” she said sorrowfully. “And heavy to bear for you, too, the tidings must have been — the tidings of your brother?” “God be merciful to his poor soul,” whispered Brother Gunnulf in a shaken voice. Only when she asked about her sons at Tautra did Gunnulf speak something more freely. With great gladness had the convent welcomed these two novices, come of the best kindreds in the land."
"Du har aldrig spurgt mig, om hvad jeg har oplevet, og jeg har aldrig sagt dig det. Jeg vilde det så. Jeg vidste ikke hvorfor. Men når jeg nu sidder her, mens alt er stille, da forstår jeg, at det var netop, forat det skulde bli så uendelig stort (jeg tør [98] neppe tro, det er hændt) at det skulde være så.","You have never asked me what I have experienced and I have never told you. I wanted it then. I did not know why. But when I now sit here while everything is quiet, then I understand that it was precisely because it was to be so infinitely large (I dare [98] hardly believe it has happened) that it was to be so.","My position on his estate is much like that of Ulf back home with us.” He laughed. It didn’t suit his damaged face. But he was the handsomest of men in terms of bearing, now that he was full-grown. The clothing he wore was cut according to the new fashion, with close-fitting hose and a snug, short cote-hardi, which reached only to mid-thigh and was fastened with tiny brass buttons all the way down the front, revealing with almost unseemly boldness the supple power of his body.","But I gave Kristin Gautesdatter my best finger-ring, for she has such winsome eyes; almost I deem she will be like you —” Kristin smiled sadly: “Soon will you bring me to think, my Skule, that my sons deem me as great and good as old folk are wont to be, once they are beneath the sod.” “Speak not so, mother,” said the man, with a strange vehemence."
"De mænd, der var om mig, gled bort i en sky, de var som hoder på et maleri. Inde fra kaféen hørte jeg glassene rasle.","The men who were about me slipped away in a cloud, they were like heads on a painting. From inside the cafe I heard the glasses rustling.","All the same, it was good to be back here, good even though it was also strange to know that she would never leave here again. The gray-clad sisters out at Rein followed the same rules, Saint Bernard’s rules, as the brothers of Tautra.","Then she was clad in silks, one of the company of bravely clad great folks, men and women, from the country-side all around. Sira Eiliv stood close by, holding Naakkve and Björgulf firmly; in the throng without were her serving-maids and henchmen."
"Så ler hun til en linerle, som står og vipper i fjæren. Så danser hun to skridt.","Then she laughs at a linerle, which stands and tilts in the spring. Then she dances two steps.","Helge of Hovland was a very wealthy man and belonged to the lineage known as Duk, with estates all over Voss. And then the Devil had tempted the two young people.","But then he stood there unmoving, with his back to Kristin. At length she called him softly by his name."
"Så så jeg komme ind ad døren en mand, der ikke gik ganske som de andre. Hans øine gled ud i rummet, og han så ikke på nogen. Han gik foroverbøiet, og det var som om han havde om sig en del af mørket, som han kom fra.","Then I saw a man come in the door who did not walk quite like the others. His eyes slid out into the room and he did not look at anyone. He walked forward, and it was as if he had around him part of the darkness from which he came.","Kristin and the farmer thought it must be some beast; then they heard stones falling, as if someone were walking across the scree over there, and another cry, like the coarse voice of a man. The monk began praying loudly: “Jesus Kristus, Soter,” Kristin heard. And “vicit leo de tribu Juda.","Gaute called to his horse, that had wandered forward grazing along the green track. He ran after it and brought it back, and they said farewell. Kristin had her wallets over her shoulder already, and her son had set his foot in the stirrup — then he turned and took a step forward:"
"[99] Å, hvorfor går du fra mig? Jeg længes så forfærdelig efter dig? Aner du ikke, hvor jeg pines om dagene, når du er borte fra mig? Hvor er du? Hvad gjør du?","[99] Oh, why are you leaving me? I miss you so terribly? Do you have no idea where I am tormented during the days when you are away from me? Where are you? What are you doing?","Then he laughed a little. “You know quite well that my brothers and I have always thought, ever since we wore our first pair of breeches, that you were the most splendid and magnanimous woman, even though you clutched us tightly under your wings so many times that we had to flap hard before we could escape the nest. “But you were right that Gaute was the one with the makings of a chieftain among us brothers,” he added, and he roared with laughter. “You don’t need to mock me about that, Skule,” said Kristin, and Skule saw that his mother blushed, looking young and lovely. Then he laughed even harder. “It’s true, my mother.","The church’s bells began to ring; Kristin and her son rose. Then Skule took her hand: “Mother,” he said in a low voice. “Mind you that I once lifted my hand against your I threw a bat at you in anger, and it struck you on the brow — mind you of it?"
"Men som uroen voksed hos mig, begyndte det at plage mig, at jeg ikke vidste, hvad det var hun gjorde, hun, med hvem jeg leved barm til barm.","But as the turmoil grew in me, it began to plague me that I did not know what it was she was doing, she with whom I was living bosom to bosom.",Kristin felt a pang in her heart as she gazed after another woman riding between her two children.,"Gaute strove eagerly to shake her purpose — he would have had her at least borrow horses and groom from him and take her serving-maid with her — but, as was most like, coming from a man lying in his naked bed before his mother’s eyes, his words carried little weight."
