Source,GoogleTranslate,human1,human2
"Ragnfrid og Lavrans lot bordet duke i høienloftsstuen og senger rede til gjesterne i buret. Men Lavrans bad herrerne bie med at føre frem sit maalemnek1102 til næste dag, naar de var uthvilte efter reisen.","Ragnfrid and Lavrans set the table in the loft loft and made beds for the guests in the cage. But Lavrans asked the gentlemen to bee to carry forward his measure1102 to the next day, when they were rested after the journey.","Ragnfrid and Lavrans ordered the table to be set in the high loft and beds to be made up in the loft above the storehouse. But Lavrans asked the gentlemen to wait to set forth their purpose until the following day, after they had rested from their journey.","Ragnfrid and Lavrans had the board spread in the upper hall, and beds made ready in the guest-room over the store-house. But Lavrans begged the knights to tarry with their errand till the next day, when they should be rested from their journey."
"Ragnfrid sank hulkende sammen under hans ord. Hun vaaget sig til at ta bort paa hans ene haand. Han rørte sig ikke, sat stille som en død. Da graat hun høiere og høiere – hendes husbond sat like ubevægelig og saa mot den graa lysning omkring døren. Tilslut laa hun som om al graat var rundetk1270 ut av hende. Da strøk han flygtig nedover hendes arm. Saa tok hun paa at graate igjen.","Ragnfrid sank sobbing under his words. She dared to take hold of his one hand. He did not move, sat still like a dead man. Then she cried louder and louder - her husband sat just as motionless and looked at the gray clearing around the door. Finally she lay as if al graat was rundetk1270 out of her hand. Then he stroked fleetingly down her arm. Then she began to cry again.","Ragnfrid collapsed into sobs at his words. She tried to reach out for his hand. He didn’t move, but sat as still as a dead man. Then she wept louder and louder, but her husband sat motionless, staring at the gray light around the door. Finally she lay there as if all her tears had run out. Then he gave her arm a fleeting caress. And she began to cry again.","Ragnfrid sank together sobbing at his words. She plucked up heart to put her hand on one of his. He moved not at all — sat as still as a dead man. Her weeping grew louder and louder — but her husband still sat motionless, looking at the faint grey light creeping in around the door. At last she lay as if all her tears were spent. Then he stroked her arm lightly downward — and she fell to weeping again."
"«Du faar nu ikke tro, Kristin, at du ikke glemmer dette igjen. Det er nu ikke min agtk545 at vi skal sætte os nedk546 paa Formo straks saa du aldrig kommer ut av dalen. Ingen har den samme farven hverken paa haar eller hugk547 i regn og i solskin, sa gamle kong Sverre naar de lastetk548 birkebeinernek549 hans for de var blit storagtigek550 i medgangen –»","""Now you can not believe, Kristin, that you will not forget this again. It's not my aftk545 now that we should sit down on Formo immediately so you never get out of the valley. No one has the same color either on hair or hugk547 in rain and in sunshine, said old King Sverre when they loadedk548 birkebeinernek549 his for they had become great-lookingk550 in the success - »","“You mustn’t think, Kristin, that you won’t forget all about this. I don’t intend for us to settle at Formo right away and never allow you to leave this valley. ‘ No one has the same color of hair or temperament in the rain as in the sun,’ said old King Sverre when they accused his ‘Birch-Leg’ followers2 of growing arrogant with success.”","“You must not think, Kristin, that you will not forget this. ’ Tis not in my mind that we should settle down at Formo as soon as we are wed, so that you would never leave the Dale. No one has the same hue of hair or mind in both rain and sunshine, said old King Sverre, when they blamed his Birch-legs* for being overbearing in good-fortune —”"
"Kristin tænkte, hun hadde jo endda ikke sagt dette sidste som var kommet paa – men hun slog sig tilro med dette.","Kristin thought, she had not even said the last thing that had come up - but she settled down with this.",Kristin thought to herself that she had not yet told him of the latest thing that had befallen her—but she decided to let it be.,"It was in Kristin’s mind that he knew not all, for that yet she had not told him of this last thing that was come upon her — but she rested content and said no more."
"Da blev hun var at i skyggen under gammelloftet gik et menneske heftig frem og tilbake paa sneen, slog med armene, vred sine hænder og kved høit. Kristin kjendte moren,k374 løp forskrækket bort til hende og spurte om hun var syk?","Then she became that in the shade under the old ceiling a man walked violently back and forth on the snow, slapped his arms, twisted his hands and sighed loudly. Kristin knew her mother, k374 ran to her in horror and asked if she was ill?","Then she noticed that in the shadows beneath the old loft someone was pacing vigorously back and forth in the snow, throwing out her arms, wringing her hands, and moaning loudly. Kristin recognized her mother. Frightened, she ran over to her and asked her if she was ill.","Then she was aware of a woman in the shadow of the old loft walking hurriedly to and fro in the snow, throwing her arms about, wringing her hands, and wailing aloud. Kristin saw it was her mother, and ran to her affrighted, asking if she were ill."
"Og nu skulde det træffe saa uheldig at da Sira Sigurd kom til Jørundgaard, var fru Aashild og herr Bjørn der allerede, desuten Sira Eirik, Gyrd og Inga fra Finsbrekken, Arnes forældre, gamle Jon fra Loptsgaard [69] og en prædikebroder fra Hamar, broder Aasgaut.v73","And now it was to be so unfortunate that when Sira Sigurd came to Jørundgaard, Mrs. Aashild and Mr. Bjørn were already there, besides Sira Eirik, Gyrd and Inga from Finsbrekken, Arne's parents, old Jon from Loptsgaard [69] and a preacher from Hamar, brother Aasgaut.v73","On the day that Sira Sigurd came to Jørundgaard—unfortunately for him—Fru Aashild and Herr Bjørn were already there, as were Sira Eirik, Arne’s parents Gyrd and Inga of Finsbrekken, Old Jon from Loptsgaard, and a friar from Hamar, Brother Aasgaut.","Now by ill-fortune it fell out that when Sira Sigurd came to Jörundgaard, Lady Aashild and Sir Björn were there already, besides Sira Eirik, Gyrd and Inga of Finsbrekken, Arne’s parents, old Jon from Loptsgaard, and a Preaching Friar from Hamar, Brother Aasgaut."
"«Nei,» svarte fruen. «Men hun har vel lært bønnerne sine og, før hun skjønte dem. De stunder en trænger enten bønner eller raad, har en gjerne hverken huk321 til at lære eller skjønne.»","""No,"" replied the lady. 'But she must have learned her prayers and, before she knew them. When you need either prayers or advice, you often have neither huk321 to learn nor to understand. ""","“No,” replied Fru Aashild. “But she also learned her prayers before she understood them. At those times when one needs either prayers or advice, one usually has no mind to learn or to understand.”","“No,” answered the lady. “But she learned her prayers, too, I doubt not, before she understood them. The times when we need prayers or counsel, we are little like to be in a mood to learn, nor yet to understand.”"
"«Farvel, farvel, du Olavskirken. Gud signe dig, du Olavskirken min, Gud signe dig for hver en stund jeg har sunget i dig og messet – du Olavskirken, godnat, godnat –»","«Goodbye, goodbye, you Olavskirken. God bless you, you my Olavskirken, God bless you for every moment I have sung in you and the mass - you Olavskirken, good night, good night - »","“Farewell, farewell, Olav’s church. God bless you, my Olav’s church. God bless you for every hour I have spent inside you, singing and saying the mass. Olav’s church, good night, good night.”","“Farewell, farewell, thou Olav’s Church; God bless thee, thou my Olav’s Church; God bless thee for every hour I have chanted in thee and said mass in thee — thou Olav’s Church, good-night, good-night —”"
«Ja at søstersønnen min har beilet til dig?»,"""Yes, that my nephew has courted you?""","“Yes, that my sister’s son has asked for your hand?”",“Ay — that my sister’s son has made suit for you.”
"Men fordi baade Akers kirke og Hofvinsspitalenk682 hørte til Nonneseter og da desuten mange av Akersbønderne var leilændinger under klostret,k683 saa var den sedk684 kommet op at abbedissen og nogen av de ældste søstrene skulde hædre gildet med at komme til samdrikkingenk685 den første dagen. Og de av ungmøerne i klostret som bare var der til oplæring, men ikke skulde træde ind i søsterlaget,k686 fik lov at følge med og danse om kvelden; derfor skulde de til denne festen bære sine egne klær og ikke klosterdragten.","But because both Aker's church and Hofvinsspitalenk682 belonged to Nonneseter and since many of the Akersbønder were tenants under the monastery, k683 it had come up that the abbess and some of the eldest sisters should honor the feast by coming to samdrikkingenk685 the first day. And those of the young maidens in the convent who were only there for training, but were not to enter the sister class, k686 were allowed to follow and dance in the evening; therefore, for this feast they should wear their own clothes and not the monastery costume.","But because both Aker Church and Hofvin Hospice belonged to Nonneseter, and since many of the Aker peasants were tenant farmers of the convent, the custom had arisen for the abbess and several of the eldest sisters to honor the guild by attending the celebrations on the first day. And the young maidens of the convent who were there to be educated but who were not going to enter the order were allowed to go along and dance in the evening; and for this celebration they would wear their own clothes and not their convent attire.","But since both Aker’s church and the Hofvin spital belonged to Nonneseter, and as, besides, many of the Aker farmers were tenants of the convent, it had come to be the custom that the Abbess and some of the elder Sisters should honour the guild by coming to the feasting on the first day. And those of the young maids who were at the convent only to learn, and were not to take the veil, had leave to go with them and to dance in the evening; therefore at this feast they wore their own clothes and not the convent habit."
"[91] Næste morgen snedde det, men ut paa dagen tok det til at regne, og snart var veier og jorder ett graat søle. Skoddedotterne laa og drev mellem aassiderne, av og til dat de ned og tvinnet sig i hvite tuller ved fjeldfoten, men saa tyknet veiret paany.","[91] The next morning it turned snowy, but by day it began to rain, and soon roads and fields were one gray muddy. The shutters lay and drifted between the aassids, sometimes so that they descended and twisted in white jokes at the foot of the mountain, but then the weather thickened again.","The next morning it snowed, but later in the day it began to rain and soon the roads and fields were nothing but gray mud. Wisps of fog hovered and drifted along the mountain ridges, occasionally dropping down and twining into white mist at the foot of the mountains, but then the weather closed in again.","So she promised to come, if she could slip away from home. It snowed next morning, but through the day it turned to rain, and soon roads and fields were a sea of grey mud. Wreaths of mist hung and drifted along the lower hillsides; now and then they sank yet lower and gathered into white rollers along the roots of the hills; and then the thick rain-clouds closed in again."
Ragnfridv356 skalv som i krampe:,Ragnfridv356 trembled as in cramp:,Ragnfrid was trembling feverishly.,Ragnfrid trembled fitfully:
"«Inga,» sier Lavrans og gaar frem, «har du mistet vettet – snakker du over dig –»","""Inga,"" says Lavrans, and goes on, ""have you lost your mind - are you talking about yourself--""","“Inga,” said Lavrans, stepping forward, “have you lost your senses? What are you saying?”","“Inga,” said Lavrans, coming forward, “have you lost your wits — are you raving —”"
«Ingen skulde tro andet end du hadde rømt av gaarde før.»,"""No one should think otherwise than you had escaped from the farm before.""","Fru Aashild said acidly, “Anyone might think you had eloped before.”",“None would believe aught else than that you are well-used to running away”; and Sir Björn broke again into his horse-laugh.
"Det begyndte at bli lysere i kirken nu. Søvnig hang [33] Kristin ved Lavrans' haand, mens han og presten gik under tømmerreisetk194 og snakket om biskop Ingjalds byggearbeide.","It was starting to get brighter in the church now. Sleepy [33] Kristin hung by Lavrans' hand, while he and the priest went during the timber journey in 1944 and talked about Bishop Ingjald's construction work.","It was starting to get lighter inside the church. Sleepily, Kristin clung to Lavrans’s hand while he and the priest walked under the wooden scaffold, talking about Bishop Ingjald’s construction work.","It began to grow lighter in the church now. Kristin clung sleepily to Lavrans’ hand, while he and the priest walked beneath the pile of timber and talked of Bishop Ingjaid’s building-work."
