id,source,translation,n2m
1,"Ils embrayaient par comparaison sur la guerre d'avant, la Grande, celle de 14, gagnée, elle, dans le sang et la gloire, une guerre d'hommes que les femmes de la table écoutaient avec respect.","Porównując, zaczęli mówić o poprzedniej wojnie, o Wielkiej Wojnie, wojnie z 1914 roku, która zakończyła się krwią i chwałą. Kobiety przy stole słuchały z szacunkiem opowieści o wojnie mężczyzn.",1-2
2,"Ils parlaient du Chemin des Dames et de Verdun, des gazés, des cloches du 11 novembre 1918.","Mówili o Chemin des Dames i Verdun, o gazowanych, o dzwonach 11 listopada 1918.",1-1
3,Ils nommaient des villages dont pas un enfant parti au front n'était revenu.,"Wymieniali wsie, z których żaden z wyjeżdżających na front chłopców nie wrócił.",1-1
4,"Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l'abri pendant cinq ans, qui n'avaient même pas reçu de bombes sur la tête.","Porównywali żołnierzy w błocie tranzytu do jeńców z 1940 roku, którzy przez pięć lat byli ciepło i bezpiecznie, nie otrzymując nawet bomb na głowę.",1-1
5,Ils se disputaient l'héroïsme et le malheur.,Dyskutowali o bohaterstwie i nieszczęściu.,1-1
6,"Mais ils ne parlaient que de ce qu'ils avaient vu, qui pouvait se revivre en mangeant et buvant.","Ale mówili tylko o tym, co widzieli, co można było sobie przypomnieć, jedząc i pijąc.",1-1
7,Ils n'avaient pas assez de talent ou de conviction pour parler de ce qu'ils savaient mais qu'ils n'avaient pas vu.,"Nie mieli wystarczającego talentu ani przekonania, by mówić o tym, co wiedzieli, ale czego nie widzieli.",1-1
8,"Donc ni des enfants juifs montant dans des trains pour Auschwitz, ni des morts de faim ramassés au matin dans le ghetto de Varsovie, ni des 10 000 degrés à Hiroshima.","Więc ani o dzieciach żydowskich wsiadających do pociągów do Auschwitz, ani o ludziach umierających z głodu zbieranych rano w getcie warszawskim, ani o 10 000 stopniach w Hiroszimie.",1-1
9,"D'où cette impression que les cours d'histoire, les documentaires et les films, plus tard, ne dissiperaient pas : ni les fours crématoires ni la bombe atomique ne se situaient dans la même époque que le beurre au marché noir, les alertes et les descentes à la cave.","Stąd wrażenie, że ani lekcje historii, ani dokumenty, ani filmy później nie rozwiały: ani pieców krematoryjnych, ani bomby atomowej nie dało się umieścić w tym samym czasie, co czarny rynek masła, alarmy i schodzenie do piwnicy.",1-1
10,"Sous l'immuabilité, les affiches du cirque de l'année dernière avec la photo de Roger Lanzac, les images de première communion distribuées aux camarades, le Club des Chansonniers sur Radio Luxembourg, les jours se remplissaient de désirs nouveaux.","Pod niezmiennością, plakaty zeszłorocznego cyrku z fotografią Rogera Lanzaca, obrazki pierwszej komunii rozdawane kolegom, Klub Śpiewaków w Radiu Luxembourg, dni wypełniały się nowymi pragnieniami.",1-1
11,"Le dimanche après-midi, on s'agglutinait à la vitrine du magasin d'électricité générale devant la télévision.","W niedzielne popołudnie tłumy gromadziły się przed witryną sklepu z elektroniką, aby oglądać telewizję.",1-1
12,Des cafés investissaient dans l'achat d'un poste pour attirer la clientèle.,"Kawiarnie inwestowały w zakup odbiorników, aby przyciągnąć klientów.",1-1
13,Au flanc des collines serpentaient des pistes de motocross et l'on regardait monter et descendre les engins assourdissants la journée entière.,"Po zboczach gór sunęły trasy motocrossu, a przez cały dzień słychać było hałasy tych maszyn.",1-1
14,"L'impatience grandissante du commerce avec ses nouveaux mots d'ordre, « initiative », « dynamisme », secouait le train-train des villes.","Narastająca niecierpliwość handlu z jego nowymi hasłami, ""inicjatywa"", ""dynamizm"", wstrząsała rutyną miast.",1-1
15,"Entre la fête foraine et la kermesse, la Quinzaine commerciale s'installait comme rite de printemps.","Między jarmarkiem a festynem, Quinzaine commerciale zainstalowała się jako rytuał wiosny.",1-1
16,"Dans les rues du centre, les haut-parleurs beuglaient des incitations à acheter, entrecoupées de chansons d'Annie Cordy et d'Eddie Constantine, pour gagner la Simca ou la salle à manger.","W ulicach centrum, głośniki ryczały zachęty do kupowania, przerywane piosenkami Annie Cordy i Eddiego Constantina, w celu wygrania Simki lub jadalni.",1-1
17,"Sur le podium, place de la Mairie, un animateur local faisait rire avec les blagues de Roger Nicolas et de Jean Richard, rameutait des candidats pour le Crochet ou Quitte ou double, comme à la radio.","Na podium, na placu Ratusza, lokalny animator rozbawiał publiczność żartami Rogera Nicolasa i Jeana Richarda, zbierał kandydatów do Crochet lub Quitte ou double, jak w radiu.",1-1
18,Assise dans un coin du podium trônait sous sa couronne la Reine du Commerce.,"Siedząc w kącie podium, pod jej koroną, Królowa Handlu.",1-1
19,La marchandise avançait sous les couleurs de la fête.,Towary napierały pod barwami święta.,1-1
20,"Les gens disaient « ça change » ou « il ne faut pas s'encroûter, on s'abrutit à rester chez soi ».","Ludzie mówili ""to się zmienia"" albo ""nie można się zapędzić, bo się zaciemnia, trzymając się w domu"".",1-1
21,"De main en main passaient des photos brunies au dos taché par tous les doigts qui les avaient tenues dans d'autres repas, mélange de café et de graisse fondu en une couleur indéfinissable.","Fotografie, które przechodziły z rąk do rąk, były przybrudzone i zabrudzone od wszystkich palców, które je trzymały w innych okazjach. Mieszanka kawy i tłuszczu, topiąca się w nieokreślonym kolorze, znajdowała się na ich odwrocie.",1-2
22,"Dans les mariés raides et graves, les invités de la noce s'étageant sur plusieurs rangs le long d'un mur, on ne reconnaissait ni ses parents ni personne.","Na zdjęciu młodej pary, sztywnej i poważnej, a także gości weselnych, ustawionych w kilku rzędach wzdłuż ściany, nie rozpoznało się ani rodziców, ani nikogo innego.",1-1
23,"Ce n'était pas soi non plus qu'on voyait dans le bébé de sexe indistinct à demi nu sur un coussin mais quelqu'un d'autre, une créature appartenant à un temps muet et inaccessible.","To nie było też to samo dziecko, które widać było na pół nagim poduszce, nie wiadomo czy to chłopiec, czy dziewczynka, ale ktoś inny, istota należąca do niezrozumiałego i odległego czasu.",1-1
24,Récit familial et récit social c'est tout un.,Opowieść rodzinna i społeczna to jedno i to samo.,1-1
25,"Les voix des convives délimitaient les espaces de la jeunesse : la campagne et les fermes où, de mémoire perdue, les hommes avaient été commis et les filles servantes, l'usine où tous s'étaient rencontrés, fréquentés et mariés, les petits commerces où avaient accédé les plus ambitieux.","Głosy gości wyznaczały granice młodości: wieś i gospodarstwa, w których od zapomnianych czasów mężczyźni byli zatrudnieni jako pomocnicy, a dziewczęta jako służące, fabryka, w której wszyscy się poznali, spotykali i pobrali, małe sklepy, do których dostąpili ci najbardziej ambitni.",1-1
26,"Elles dessinaient des histoires sans événements personnels autres que les naissances, les mariages et les deuils, sans voyages en dehors du régiment dans une lointaine ville de garnison, des existences occupées par le travail, sa dureté et son usure, les menaces de la boisson.","Opowiadały one historie bez wydarzeń osobistych, poza narodzinami, małżeństwami i śmierciami, bez podróży poza służbę w odległym garnizonie, istnienia zajętych pracą, jej surowością i zmęczeniem, zagrożeniami związanymi z alkoholem.",1-1
27,"L'école était un arrière-fond mythique, un bref âge d'or dont l'Instituteur avait été le dieu rude avec sa règle en fer pour taper sur les doigts.","Szkoła była tłem mitologicznym, krótkim złotym wiekiem, a nauczyciel był surowym bogiem z żelazną rózgą do karania palców.",1-1
28,La frénésie qui avait suivi la Libération s'estompait.,"Frenetyczne zachowanie, które nastąpiło po wyzwoleniu, zaczęło słabnąć.",1-1
29,Alors les gens ne pensaient qu'à sortir et le monde était plein de désirs à satisfaire sur-le-champ.,"Ludzie chcieli tylko wyjść i świat był pełen pragnień, które trzeba było natychmiast zaspokoić.",1-1
30,"Tout ce qui constituait la première fois depuis la guerre provoquait la ruée, les bananes, les billets de la Loterie nationale, le feu d'artifice.","Wszystko, co było pierwsze od czasu wojny, wywoływało szturm banany, kupony loterii narodowej, fajerwerki.",1-1
31,"Par quartiers entiers, de la grand-mère soutenue par ses filles au nourrisson en landau, les gens se précipitaient à la fête foraine, à la retraite aux flambeaux, au cirque Bouglione où ils manquaient être piétinés dans la bousculade.","Całe dzielnice od babci wspieranej przez swoje córki po dziecko w wózku rzucały się na festyny, na pochód z pochodniami, do cyrku Bouglione, gdzie grozili im, że zostaną przygnieceni w tłumie.",1-1
32,Ils se portaient en foule priante et chantante sur la route pour accueillir la statue de Notre-Dame de Boulogne et la reconduire le lendemain sur des kilomètres.,"Zbiegali się w modlitwie i śpiewie na drogę, by powitać figurę Matki Boskiej z Boulogne i odprowadzić ją następnego dnia na wiele kilometrów.",1-1
33,"Profane ou religieuse, toute occasion leur était bonne d'être au-dehors ensemble, comme s'ils voulaient continuer de vivre collectivement.","Świecki lub religijny, każda okazja była dobra, by być razem na zewnątrz, jakby chcieli nadal żyć wspólnie.",1-1
34,"Le dimanche soir, les cars revenaient de la mer avec de grands jeunes gens en short qui chantaient à tue-tête, grimpés sur le toit à bagages.","W niedzielne wieczory autobusy wracały z morza z wieloma młodymi ludźmi w krótkich spodenkach, którzy śpiewali głośno, wspięci na dach bagażowy.",1-1
35,Les chiens se promenaient en liberté et s'accouplaient au milieu de la rue.,Psy chodziły swobodnie i kopulowały na środku ulicy.,1-1
36,"Les enfants n'écoutaient pas et se dépêchaient de quitter la table dès qu'ils en avaient reçu la permission, profitant de la bienveillance générale des jours de fête pour se livrer aux jeux interdits, sauter sur les lits et faire de la balançoire la tête en bas.","Dzieci nie słuchały i zaraz po otrzymaniu pozwolenia spieszyły opuścić stoł, wykorzystując łaskawość dni świątecznych, aby bawić się w zabronione gry, skakać po łóżkach i robić huśtawki na głowie.",1-1
37,Mais ils retenaient tout.,Ale zapamiętywały wszystko.,1-1
38,"À côté du temps fabuleux dont ils n'ordonneraient pas avant longtemps les épisodes, la Débâcle, l'Exode, l'Occupation, le Débarquement, la Victoire ils trouvaient terne celui, sans nom, où ils grandissaient.","Obok czasu baśniowego którego epizody nie ułożyli jeszcze przez długi czas, jak Débâcle, Exode, Occupation, Débarquement, Victoire czas bezimienny, w którym dorastali, wydawał im się nudny.",1-1
39,"Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens.","Żałowali, że nie urodzili się albo urodzili się za późno, by wyruszyć w kolumnie po drogach i spać na słomie jak cyganie.",1-1
40,De ce temps non vécu ils garderaient le regret tenace.,"Z tego czasu, którego nie doświadczyli, zachowali głębokie żal.",1-1
41,La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu'ils avaient manquée de si peu et l'espérance de la vivre un jour.,"Pamięć innych przekazywała im tajemniczą nostalgię do tego czasu, który ominęli o włos i nadzieję, że kiedyś go przeżyją.",1-1
42,Les garçons étaient fiers de partir au régiment et on les trouvait beaux en soldats.,Chłopcy byli dumni z wyjazdu do wojska i wyglądali pięknie w mundurach.,1-1
43,"Le soir du conseil de révision, ils faisaient la tournée des cafés pour célébrer la gloire d'être reconnus comme de vrais hommes.","Wieczorem, po naradzie wojskowej, chodzili po kawiarniach, aby świętować sławę bycia uznanym za prawdziwych mężczyzn.",1-1
44,"Avant le régiment, ils étaient encore des gamins et ne valaient rien sur le marché du travail et du mariage.",Przed wojskiem byli jeszcze dziećmi i nie mieli żadnej wartości na rynku pracy i małżeństwa.,1-1
45,"Après, ils pourraient avoir une femme et des enfants.",Po wojsku będą mogli mieć żonę i dzieci.,1-1
46,L'uniforme qu'ils promenaient dans le quartier lors des permissions les enveloppait de beauté patriotique et de sacrifice virtuel.,"Mundur, który prezentowali w okolicy podczas urlopów, otulał ich patriotyczną urodą i wirtualnym poświęceniem.",1-1
47,"L'ombre des combattants vainqueurs, des GI, flottait autour d'eux.","Cienie zwycięskich żołnierzy, GI, unosiły się wokół nich.",1-1
48,"Le drap rêche de la vareuse, effleurée quand on se hissait sur la pointe des pieds pour les embrasser, matérialisait la coupure absolue entre l'univers des hommes et celui des femmes.","Szorstka tkanina munduru, którą można było poczuć, gdy wyciągaliśmy się na palcach, aby ich pocałować, materializowała absolutną granicę między światem mężczyzn i kobiet.",1-1
49,À les voir on éprouvait un sentiment d'héroïsme.,"Patrząc na nich, odczuwało się poczucie bohaterstwa.",1-1
50,"Une autre photo, signée du même photographe mais le papier du livret est plus ordinaire et le liseré d'or a disparu —, sans doute vouée à la même distribution familiale, montre une petite fille d'environ quatre ans, sérieuse, presque triste malgré une bonne bouille rebondie sous des cheveux courts, séparés par une raie au milieu et tirés en arrière par des barrettes auxquelles sont attachés des rubans, comme des papillons.","Inne zdjęcie, podpisane tym samym fotografem ale papier w książeczce jest zwykły, a złoty obramowanie zniknęło prawdopodobnie przeznaczone do tej samej rozdzielności rodzinnej, pokazuje małą dziewczynkę, około czteroletnią, poważną, niemal smutną, mimo że ma ładną, okrągłą buzię i krótkie włosy, podzielone na środku i zaczesane do tyłu przy pomocy spinkami, na których są przypięte wstążki, jak motyle.",1-1
51,"La main gauche repose sur la même table sculptée, entièrement visible, de style Louis XVI.","Lewa ręka opiera się na tej samej, w całości widocznej, rzeźbionej w stylu Ludwika XVI.",1-1
52,"Elle apparaît boudinée dans son corsage, sa jupe à bretelles remonte par-devant à cause d'un ventre proéminent, peut-être signe de rachitisme (1944, environ).","Wygląda na to, że jest wybrzuszona w jej bluzce, a spódniczka z szelkami podnosi się z przodu z powodu wystającego brzucha, może oznaka rachityczności (1944, około).",1-1
53,"Deux autres petites photos à bords dentelés, datant vraisemblablement de la même année, montrent la même enfant, mais plus menue, dans une robe à volants et manches ballon.","Dwie inne małe fotografie z wyciętymi brzegami, prawdopodobnie z tego samego roku, przedstawiają tę samą dziewczynkę, ale już bardziej wychudzoną, w sukience z falbankami i bufiastymi rękawami.",1-1
54,"Sur la première, elle se blottit de façon espiègle contre une femme au corps massif, d'un seul tenant dans une robe à larges rayures, les cheveux relevés en gros rouleaux.","Na pierwszej dziecko wygląda zabawnie, przytulone do kobiety o masywnym ciele, ubranej w szerokie paski, z włosami zwiniętymi w grube loki.",1-1
55,"Sur l'autre, elle lève le poing gauche, le droit est retenu par la main d'un homme, grand, en veste claire et pantalon à pinces, à la posture nonchalante.","Na drugiej dziecko unosi lewą pięść, prawą trzyma mężczyzna, wysoki, w jasnej marynarce i spodniach z fałdami, w niezobowiązującej pozie.",1-1
56,"Les deux photos ont été prises le même jour devant un muret surmonté d'une bordure de fleurs, dans une cour pavée.","Obie fotografie zostały wykonane tego samego dnia przed murkiem z ozdobną krawędzią kwiatów, na brukowanym dziedzińcu.",1-1
57,Au-dessus des têtes passe une corde à linge sur laquelle une épingle est restée accrochée.,"Nad głowami przechodziła lina, na której została przypięta jedna szpilka.",1-1
