id,source,target,n2m
1,"Patrzy na rodzinę, same dziewczynki, matka z dzieckiem przy piersi zsiada właśnie niezgrabnie z fury i furman pogania ją, bo fura zaraz musi wracać po innych na przedmieścia.","She looks at the family, all girls, a mother with a child at her breast is just clumsily descending from the cart and the carter hurries her because the cart has to go back for others in the suburbs.",1-1
2,"Spada tobołek, który miała na plecach, i wysypuje się stamtąd trochę zszarzałych szmat i pojedynczy sznurek korali, drobnych, pociemniałych.","A knapsack that she had on her back falls off and spills out some grayed out rags and a single string of beads, small, darkened.",1-1
3,"Kobieta zbiera je zawstydzona, jakby właśnie oczom świata odsłoniła swoje najniedostępniejsze sekrety.",The woman collects them embarrassed as if she had just revealed her most inaccessible secrets to the world.,1-1
4,"Deymowa mija ją i nagle podbiega do niej chłopczyk, może sześcio-, siedmioletni, i patrząc na nią uśmiechniętymi oczami, bardzo z siebie zadowolony, mówi: ""Niech będzie pochwalony Jezus Chrystus!"".","Lady Deym passes by her and suddenly a little boy runs up to her, maybe six or seven years old, and looking at her with smiling eyes very satisfied with himself he says ""Praised be Jesus Christ!"".",1-2
5,"Ona zaś odpowiada automatycznie, ale i uroczyście: ""Na wieki wieków, amen"".","She responds automatically but also solemnly: ""Forever and ever amen"".",1-1
6,I już chwyta się za serce i łzy nabiegają jej do oczu.,And she grabs into her heart straight away as tears rush to her eyes.,1-1
7,"Kuca przy chłopcu, chwyta go za nadgarstki, a ten patrzy jej prosto w oczy pełne łez, dalej uśmiechnięty, mały łobuziak.",She kneels down next to him grabbing his wrists while he still looks into his eyes full of tears smiling like a cheeky little boy.,1-1
8,"Wyrastają przed nimi pierwsze zabudowania, nagle, bez ostrzeżenia.","The first buildings spring up before them suddenly, without warning.",1-1
9,"Widać mgła zmienia poczucie odległości, bo zaskoczona tym wydaje się sama Kaśka.","It seems that the fog alters their perception of distance, as even Kaśka herself appears surprised by this.",1-1
10,"Nagle skacze, szarpiąc dyszlem, i gdyby nie stanowcza reakcja Roszka i jego bat, wywróciłaby kolaskę.","She suddenly jumps, jerking at the shafts; and if it wasn't for Roszek's firm response and his whip, she would have tipped over the cart.",1-1
11,"Może Kaśkę wystraszyły iskry, które sypią się z paleniska, albo niepokój koni czekających na swoją kolej do podkuwania...","Perhaps Kaśka was startled by the sparks flying from the forge, or by the unease of horses waiting their turn to be shod.",1-2
12,"Wszędzie czuć mdły zapach słodu, przenika każdy towar wystawiony do sprzedaży.","Everywhere you can smell the cloying scent of malt, it permeates every good that is on sale.",1-1
13,Można się nim najeść jak chlebem.,You could fill up on it like bread.,1-1
14,"Na przedmieściach Rohatyna, w Babińcach, jest kilka małych browarów, to stamtąd roznosi się na całą okolicę ten sycący zapach.","In the suburbs of Rohatyn, in Babintsy, there are a few small breweries from where this fulfilling aroma spreads throughout the nearby areas.",1-1
15,"Wiele kramików sprzedaje tu piwo, a lepsze sklepy mają na składzie i gorzałkę, i miód pitny, głównie trójniak.","Many stalls sell beer here, while better stores stock both spirits and mead mainly trojniak.",1-1
16,"Skład żydowskiego kupca Wakszula oferuje wino, prawdziwego węgrzyna i prawdziwe reńskie, i takie trochę kwaskowate, które przywożą tu aż z Wołoszczyzny.","The shop run by Jewish merchant Wakszul offers wine, real Hungarian and Rhine wine, as well as a slightly sour kind brought all the way from Wallachia.",1-1
17,"Najwięcej do powiedzenia byłoby o rodzinie Wołowskich, jako że rozrosła się do ogromnych rozmiarów.","There would be a lot to say about the Wołowski family, as it has grown to enormous size.",1-1
