id,source,target,n2m
1,"""Was ist denn?"", fragte ich.","""Co się dzieje?"", zapytałem.",1-1
2,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nic"", powiedziała Selma wesoło, otworzyła lodówkę, wyjęła pakunek sera do kanapek i kiełbasę wątróbkową i machnęła nimi przez powietrze.",1-1
3,"""Was darf’s denn heute aufs Schulbrot sein?"", flötete sie.","""Co dziś na kanapkę?"", zapytała cicho.",1-1
4,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""Misiu"", dodała jeszcze cicho, a jej delikatny ton i przezwisko były naprawdę niepokojące.",1-1
5,"""Käse, bitte"", sagte ich, ""was hast du denn""? ""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Ser, proszę"", odpowiedziałem, ""co u ciebie?"" ""Nic"", powiedziała Selma delikatnie, ""przecież powiedziałam.",2-1
6,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.","Posmarowała masłem kawałek chleba, a ponieważ nadal flanczała na boki, przypadkowo strąciła ser nadgarstkiem ze stołu do przygotowywania jedzenia.",1-1
7,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.",Selma teraz stała nieruchomo i patrzya w dół na opakowanie sera jakby było czymś cennym co rozpadło się na tysiąc kawałków.,1-1
8,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma w swoim życiu trzy razy śniło się o okapi, a za każdym razem ktoś potem umierał, dlatego byliśmy przekonani, że sen o okapi i śmierć są nierozerwalnie ze sobą połączone.",1-1
9,Unser Verstand funktioniert so.,Nasz umysł działa w ten sposób.,1-1
10,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.","Może w krótkim czasie sprawić, że najbardziej absurdalne rzeczy wydają się nierozerwalnie powiązane.",1-1
11,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.",Na przykład dzbanki do kawy i sznurówki albo butelki zwrotne i choinki.,1-1
12,"""Was soll es denn sonst gewesen sein"", sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne.","""Co to miałoby być innego"", powiedziała Selma, twierdząc, że okapi raczej trudno pomylić z innym zwierzęciem.",1-1
13,"""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen.","""No tak"", odpowiedziałem, mogło to przecież być jakieś zdeformowane bydle, źle złożona żyrafa, kaprys natury i te pręgi oraz rdzawy odcień przecież tego wszystkiego nie można dostrzec tak dokładnie w nocy; wszystko jest bardzo zamazane.",1-1
14,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".","""To są bzdury"" powiedziała Selma i pocierała się po czole ""Niestety to są bzdury, Luise.",1-1
15,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.","Nałożyła plasterek sera na chleb, złożyła go na pół i schowała do mojego pojemnika na kanapki.",1-1
16,"""Weißt du, wann genau du das geträumt hast""?","""Wiesz kiedy dokładnie o tym śniłeś?""",1-1
17,"""Gegen drei Uhr"", sagte Selma.","""Około trzeciej"" odpowiedziała Selma.",1-1
18,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.","Przebudził ją obraz okapi który się wycofał; obudziłszy się siedząc prosto w łóżku spojrzały na swoją koszulę nocną ,w której stały właśnie we śnie na Uhlhecku; potem spojrzały na budzik.",1-1
19,Drei Uhr.,Trzy rano.,1-1
20,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""Pewnie nie powinniśmy brać tego tak serio""-powiedziała Selma ale zachowywałą si jak detektyw telewizyjny który nie traktuje anonimowego listu aż tak serio.",1-1
