id,source,translation,n2m
1,"Nie wyjdzie stamtąd, mówię wam powiedział pryszczaty, z przekonaniem kiwając głową.",「そこから出てこないよ、私が言ってるんだ」と、その男は確信を持って頷いた。,1-1
2,"Już godzina i ćwierć, jak tam wlazł.",「入ってからもう一時間半くらい経ってるんだ。,1-1
3,Już po nim.,もう彼は終わりだ」,1-1
4,"Mieszczanie, stłoczeni wśród ruin, milczeli wpatrzeni w ziejący w rumowisku czarny otwór, w zagruzowane wejście do podziemi.",市民たちは、廃墟の中で押し寄せていた。 みんなが黒い穴を見つめている。 その穴は、地下への階段を埋め尽くしてしまっていた。,1-3
5,"Grubas w żółtym kubraku przestąpił z nogi na nogę, chrząknął, zdjął z głowy wymięty beret.",黄色い大衣を着た太った男は、足を踏み変えながらうなずいた。 そして、頭から古びたベレー帽を取り外した。,1-2
6,"Poczekajmy jeszcze powiedział, ocierając pot z rzadkich brwi.",「まだちょっと待ってくれ」と、彼は稀な眉毛を拭いながら言った。,1-1
7,Na co? prychnął pryszczaty.,「何を待つんだ？」と、そのとき、そばにいたニキビの多い男が口を挟んだ。,1-1
8,"Tam, w lochach, siedzi bazyliszek, zapomnieliście, wójcie? Kto tam wchodzi, ten już przepadł. Mało to ludzi tam poginęło? Na co tedy czekać?",「そうだな、そこの地下牢にはバジリスクが閉じ込められてるんだろ？そこに入った奴はもう死んでるよな？そこで死んだ奴は少なくないだろ？なんでそんなところに入るんだよ？」,4-1
9,Umawialiśmy się przecie mruknął niepewnie grubas.,「おれたちは約束してたんだよな」と、太った男が不安そうに言った。,1-1
10,Jakże tak?,「どういうこと？」,1-1
11,"Z żywym się umawialiście, wójcie rzekł towarzysz pryszczatego, olbrzym w skórzanym, rzeźnickim fartuchu.",「あなたたちはまだ生きていたときに約束したんだよ、長官」と、ニキビの多い男の同伴者が言った。 彼は鞣したレザーの職人用のエプロンを着ていた。,1-2
12,"A nynie on martwy, pewne to jak słońce na niebie.",「でも今はもう死んでしまったんだ。,1-1
13,"Z góry było wiadomo, że na zgubę idzie, jako i inni przed nim.",彼が死んでしまうのは明らかだったよな。 今までにも同じようなことが何度もあったし。,1-2
14,"Przecie on nawet bez zwierciadła polazł, z mieczem tylko.",彼は鏡を持たずに行ってしまったんだ。,1-1
15,"A bez zwierciadła bazyliszka nie da się zabić, każdy to wie.",鏡なしではバジリスクを殺すことはできないんだよ、みんな知ってるよね」,1-1
16,"Zaoszczędziliście grosza, wójcie dodał pryszczaty.",「お前ら、お金を節約したよな、村長さん」と、その男はつぶやいた。,1-1
17,Bo i płacić za bazyliszka nie ma komu. Idźcie tedy spokojnie do dom.,「そもそも、バジリスクを払う者がいないんだからな」,2-1
19,Ano powiedział rzeźnik.,「そうだな」と村長が言った。,1-1
20,"Sielna klacz, a i juki nieźle wypchane. Zajrzyjmy, co w środku. Jakże tak?",「この馬はおいしいやつだし、荷物もなかなかいいものだな」,3-1
21,"Coście? Milczcie, wójcie, i nie mieszajcie się, bo guza złapiecie ostrzegł pryszczaty. Sielna klacz powtórzył rzeźnik.",「そんなのを？」「黙っていてくれ、村長さん。 お前が怪我をしちゃうからな」と、その男は警告した。,3-2
22,"Zostaw tego konia w spokoju, kochasiu.",「なかなかいい馬だな」,1-1
23,"Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",村長はそう言いながら、壁の角を曲がってきた外来者を見た。,1-1
24,"Obcy miał kędzierzawe, gęste, kasztanowate włosy, brunatną tunikę na watowanym kaftanie, wysokie, jeździeckie buty.",異邦人は、鬆かかった、密な栗色の髪を持ち、毛布の上に茶色のチュニックを着て、高い馬術用の靴を履いていた。,1-1
25,I żadnej broni.,そして、武器は一つも持っていなかった。,1-1
26,"Odejdź od konia powtórzył, uśmiechając się zjadliwie.",「馬から離れなさい」と、彼は憎悪を帯びた笑みを浮かべながら、繰り返した。,1-1
27,"Jakże to? Cudzy koń, cudze juki, cudza własność, a ty podnosisz na nie swoje kaprawe oczka, wyciągasz ku nim parszywą łapę? Godzi się tak?",「どういうことだ？他人の馬、他人のジュキ、他人の所有物を、あんたがその醜い手を伸ばしているのか？それがいいのか？」,3-1
28,"Pryszczaty, powoli wsuwając rękę za pazuchę kurty, spojrzał na rzeźnika.",ニキビ跡のある少年は、慎重に腰帯のポケットから手を引き抜き、肉屋を見た。,1-1
29,"Rzeźnik kiwnął głową, skinął w stronę grupy, z której wyszło jeszcze dwu, krępych, krótko ostrzyżonych.",肉屋は頷いて、そのグループの方へ指差した。 そこからまだ2人の、短く刈り込まれた、かたい体格の男が出てきた。,1-2
30,"Obaj mieli pałki, takie, jakimi w rzeźni głuszy się zwierzęta.",両者とも、肉屋で動物を殴るのに使われるような棒を持っていた。,1-1
