id,source,translation,n2m
1,Diego Cocca wird neuer Nationaltrainer von Mexiko,Diego Cocca will become the new national team trainer for Mexico,1-1
2,Im Sommer 2026 richtet Mexiko gemeinsam mit den USA und Kanada die WM mit dann erstmals 48 Mannschaften aus.,"In the summer of 2026, Mexico will host the World Cup together with the USA and Canada, which will include 48 teams for the first time.",1-1
3,"Cocca tritt die Nachfolge von Gerardo Martino an, dessen Vertrag nach dem frühen WM-Aus in Katar nicht verlängert wurde.","Cocca takes over from Gerardo Martino, whose contract was not extended after the premature World Cup exit in Qatar.",1-1
4,Der 50-Jährige zählte bis vor wenigen Tagen nicht zu den Favoriten für den Posten.,"Up until a few days ago, the 50-year-old was not considered a favorite for the position.",1-1
5,Er hatte erst im November als Coach des mexikanischen Clubs Tigres übernommen.,He had just taken over as a coach for the Mexican Tigres Club in November.,1-1
6,Seine überraschende Berufung zum Nationaltrainer löste Ärger im Verein aus.,His surprising appointment as national team trainer sparked anger among the team.,1-1
7,Geesthacht: Neue Beetschilder sollen zum Nachpflanzen animieren,Geesthacht: New bed signs intended to encourage replanting,1-1
8,"Franko Stein (FD Umwelt, links) und Friedhelm Ringe (Nabu) stellen die Pflanzenschilder in den Beeten der Fußgängerzone auf.","Franko Stein (Environmental Services, left) and Friedhelm Ringe (Nature and Biodiversity Conservation Union) place the plant signs in the beds in the pedestrian zone.",1-2
9,"Zur Aktion ""Geesthacht blüht auf"" gehört auch die Information darüber, was dort gerade blüht - aktuell in den Farben Weiß und Rosa.","The ""Geesthacht in bloom"" campaign also includes information on what is currently in bloom currently in the colors of white and pink.",1-1
10,Geesthacht.,Geesthacht.,1-1
11,"""Geesthacht blüht auf"" lautet eine Aktion des Nabu in Kooperation mit der Stadtverwaltung.","""Geesthacht in bloom"" is the name of the campaign run by the Nature and Biodiversity Conservation Union in cooperation with the city administration.",1-1
12,"Unter Mitwirkung von vielen Freiwilligen von Vereinen, Schulen, Kindertagesstätten, Unternehmen und Institutionen wurden seit 2015 Tausende von Blumenzwiebeln und Pflanzen in die Erde gebracht.","Since 2015, thousands of flower bulbs and plants have been planted with the assistance of numerous volunteers from volunteer associations, schools, daycare centers, businesses, and institutions.",1-1
13,"Ziel: Im Geesthachter Stadtgebiet sollen weitflächig Blühinseln entstehen, auf denen Insekten zu jeder Zeit Nahrung finden.",The goal: the creation of flower islands across large areas of Geesthacht's urban area to offer insects nourishment at all times.,1-1
14,"""Bei günstiger Wetterlage fliegen die Bienen schon im Januar aus, um Nahrung zu suchen"", sagt Friedhelm Ringe vom Geesthachter Nabu.","""When the weather is good, bees will emerge in search of food as early as January,"" says Friedhelm Ringe from the Nature and Biodiversity Conservation Union in Geesthacht.",1-1
15,Er hat selbst Bienenstöcke auf dem Grundstück.,He personally has beehives on the property.,1-1
16,"Damit das Unterfangen nicht nur eine Aktion von Naturschützern und dem Fachdienst Umwelt der Stadt bleibt, sondern bis in die privaten Gärten hinein weite Kreise zieht, werden immer wieder erklärende Tafeln zu den Pflanzen gestellt.","Explanatory plaques about the plants are put in place to ensure that the endeavor gains enough momentum to impact private gardens, instead of remaining a campaign limited to environmental activists and the municipal specialized environmental services.",1-1
17,Etwa 50 Schilder sind es bis jetzt.,There are approximately 50 signs to date.,1-1
18,"Passanten sollen sich auf diese Weise informieren können, was hier gerade so schön blüht.","This way, passers-by can learn about what beautiful plants are currently in bloom.",1-1
19,"Die Hoffnung ist, dass Hobbygärtner zu Hause gezielt nachpflanzen.",The hope is for hobby gardeners to specifically plant them at home.,1-1
20,In der ersten Januarwoche war bereits Saisonstart bei der Wildhasel,Common hazel already came into season in the first week of January,1-1
21,Jüngeren Datums sind Sträucher wie Winterduftheckenkirsche und Winterschneeball in den Beeten der Fußgängerzone.,"Recently, shrubs such as winter honeysuckle and arrowwood have been placed in the beds in the pedestrian zone.",1-1
22,"Sie stecken jetzt seit einem Jahr in der Erde der Kübel an der Bergedorer Straße, zeigen blätterlos gerade die ersten zarten Blüten in Weiß und Rosa und sind jüngst mit weiteren Schildern bedacht worden.","They have been in the soil of the containers found on Bergedorer Straße for the past year, and although they do not yet have leaves, the first delicate white and pink blossoms have appeared, and were recently furnished with a new sign.",1-1
23,"""Die Winterduftheckenkirsche ist ein sehr breitbuschiger Strauch und kann zwischen zwei Meter hoch und drei Meter breit werden"", ist dort unter weiteren Angaben etwa zum geeigneten Standort zu lesen.","""The winter honeysuckle is a very broadly bushy shrub and may grow up to two meters tall and three meters wide,"" among other information, can be found on the sign, which has been put in a suitable location for reading.",1-1
24,"Friedhelm Ringe betont, dass aber nicht nur die Beetpflanzen nun Blüten zeigen.",Friedhelm Ringe emphasizes that not only the plants in the beds are now in bloom.,1-1
25,In der ersten Januarwoche war bereits Saisonstart bei der Wildhasel.,Common hazel came into season during the first week of January.,1-1
26,"Sie blüht besonders üppig am Richtweg bei der Steigung, in der Gutenbergstraße, Wilhelm-Holert-Straße, Fahrendofer Weg und vielen Knicks.","It is particularly abundantly in bloom on the steep hill on Richtweg, on Gutenbergstraße, Wilhelm-Holert-Straße, Fahrendofer Weg, and in numerous hedgerows.",1-1
27,"Ernestine ist 102 Jahre: ""Steppen hält mich jung""","Ernestine is 102 years old: ""Tap dancing keeps me young""",1-2
28,"München - Tanz-Gott Fred Astaire wäre sicher stolz auf sie, wenn er vom Himmel runter zum Münchner Ostbahnhof schaut!",Munich Dance god Fred Astaire would certainly be proud of them if he could look down at the Munich East station from heaven!,1-1
29,"Immer montags treffen sich nämlich dort in der ""Mandolin Motion Show Academy"" um Punkt 15 Uhr drei Damen zum flotten Stepptanz - zusammen sind sie unglaubliche 277 Jahre alt, pardon jung!","That is where three women meet for vigorous tap dancing at 3 pm on the dot at the ""Mandolin Motion Show Academy"" unbelievably, their combined age is 277 years old, or should I say young!",1-1
30,"Die Älteste von ihnen ist Ernestine Stauchner, sie feierte kürzlich ihren 102. Geburtstag.","The oldest of them is Ernestine Stauchner, who recently celebrated her 102nd birthday.",2-1
31,"Für die gebürtige Münchnerin (15. Januar 1921) von der Schwanthaler Höh"" ist der Montag DER Höhepunkt der Woche.",Monday is THE highlight of the week for the native Munichite (15 January 1921) from Schwanthalerhöhe.,1-1
32,"""Tanzen und Steppen ist mein Leben, ohne kann ich mir nicht vorstellen"".","""Dancing and tap dancing is my life, I can't imagine it without them.",1-1
33,Mit Ernestine schwingen auch Eva-Maria Stolze (fast 97) und Elfriede Widmann (79) die Tanzbeine.,Eva-Maria Stolze (almost 97) and Elfriede Widmann (79) also burn up the dance floor with Ernestine.,1-1
34,Die 97-Jährige ist 1926 in Jena (Thüringen geborgen).,The 97-year-old was born in Jena (Thuringia) in 1926.,1-1
35,"Sie war eine Soubrette, heute würde man Musical-Darstellerin sagen, arbeitete mit der legendären Marika Rökk zusammen.","She was a soubrette, which we will call a musical actress today, and worked with the legendary Marika Rökk.",1-1
36,"""Mit Tanzen, Schauspielern und Singen hab ich mein Leben verbracht"".","""I spent my life dancing, acting, and singing.",1-1
37,Mit ihren 79 Jahren ist Elfriede Widmann so etwas wie das Küken in der Runde der Stepptänzerinnen.,"At 79 years old, Elfriede Widmann is the spring chicken among these tap dancing women.",1-1
38,"Sie sagt: ""Wir haben hier einfach Spaß mit unserer Tanzlehrerin Sissy Engl"".","""We simply have fun here with our dance teacher, Sissy Engl,"" she says.",1-1
39,Wikipedia: Der Stepptanz wurde im 19. Jahrhundert in den USA entwickelt und ist heute überall auf der Welt bekannt.,"Wikipedia: Tap dancing was developed in the 19th century in the USA, and is now known all over the world.",2-2
40,"Mit je zwei Metallplatten, die haltbarer sind als die zunächst benutzten Holzsohlen, vorne und hinten an den Schuhen angebracht, werden beim Tanzen rhythmische Klänge erzeugt, die zum optischen Eindruck und zur Musik passen.","Rhythmic sounds that suit the visual impression and music are produced when dancing by attaching two metal plates to the front and back of the soles of both shoes, which are more durable than the original wooden soles.",1-1
41,Der Tänzer wird somit auch zum Perkussions-Musiker.,"In this way, the dancer becomes a percussionist.",1-1
42,Der englische Ausdruck dafür ist lautmalerisch Tap dance und der französische Claquettes.,"The English term tap dance is onomatopoeic, and the French call it claquettes.",1-1
43,Der spanische Flamenco könnte den Stepptanz beeinflusst haben.,The Spanish Flamenco may have influenced tap dance.,1-1
44,"Dabei werden die Spitzen der Schuhe genagelt, damit sie beim Tanzen einen gut hörbaren Ton erzeugen.","During this dance, nails are driven through the tips of the shoes so that they produce an easily audible tone when dancing.",1-1
45,Die 77-jährige Sissi Engl ist die gute Seele des Tanzstudios am Ostbahnhof.,The 77-year-old Sissi Engl is the heart and soul of the dance studio at the East station.,1-1
46,"Sie ist Schauspielerin, Tänzerin und Choreografin.","She is an actress, dancer and choreographer.",1-1
47,"""Wir sind eine große Familie, bei uns sind groß und klein, Alt und Jung willkommen"".","""We are one big family; we welcome big and small, old and young.",1-1
48,Und was ist das Rezept für ein so langes Leben?,"So, what is the recipe for such a long life?",1-1
49,"""Mich hält die Bewegung jung"", sagt die 102-Jährige zu BILD.","""Exercise keeps me young,"" the 102-year-old says to BILD.",1-1
50,"Ihr Rat an alle: ""Sport, gesundes Essen und keinen Alkohol"".","Her advice to everyone: ""working out, healthy food, and no alcohol.",1-1
51,Analog im Dialog - Die Grenzen des Digitalen,Analog in dialog the limits of the digital world,1-1
52,Mit fortschreitender Digitalisierung wächst bei so manchen wieder die Lust auf analog,"As digitalization advances, some people are rediscovering their desire for analog",1-1
53,"Die Rasanz, mit der unser Alltag digital wurde, ließ uns kaum Zeit, Regeln für den Umgang damit aufzustellen und unsere Kommunikations- und Arbeitsweisen daran anzupassen, meint DNN-Kolumnistin Claudia Muntschick.","The speed at which our everyday life is becoming digital does not allow us time to create rules for how to deal with it and adapt the way that we communicate and work, opines DNN columnist Claudia Muntschick.",1-1
54,Dresden.,Dresden.,1-1
