id,source,target,n2m
1,«Лжешь»! подумал я.,「嘘をついた！」と思った私。,1-1
2,"Брелоки и перстень на мизинце плохо вязались с письмом ради куска хлеба, да и по лицу Камышева пробежала чуть заметная, уловимая опытным глазом тучка, которую можно видеть на лицах только редко лгущих людей.",小指に縫い合わせた指輪と懐中が、少し不自然に、稍重症的に見えた。 そして、カムышェフの顔には、経験豊かな目でしか見えない、些かの不安定な表情があった。,1-2
3,Какой сюжет вашей повести? спросил я.,「あなたの物語はどんなストーリー？」と尋ねた。,1-1
4,Сюжет. Как бы вам сказать? Сюжет не новый.,「ストーリー…ある意味、新しいわけではありません…,3-1
5,"Любовь, убийство. Да вы прочтете, увидите. «Из записок судебного следователя».",愛と殺人…ですが、読んでみて、見て下さい」「裁判官の手記」…,3-1
6,Камышев вскинул на меня своими добрыми глазами и тихо засмеялся.,カムシェフは私に対して、彼の優しい眼差しで微笑みを浮かべた。,1-1
7,"Надоедная служба. Служил-служил, махнул рукой и бросил.",「職務が苦しい…私は長い間働いて、手を振りました。,2-1
8,"Занятий у меня теперь нет, есть почти нечего.",今は仕事がありません、大したことはありません…」,1-1
10,"И если вы, минуя достоинства, напечатаете мою повесть, то сделаете мне больше, чем одолжение. Вы поможете мне.",「あなたが、私の物語を印刷してくれると、私に大きなお返しをしてくれることができます。,2-1
11,"Газета не богадельня, не странно-приимный дом.",新聞は貧困院ではありません、異常な宿ではありません…,1-1
12,"Я это знаю, но. уж вы будьте так добры.",私はこれを知っていますが、あなたがたがそれでもいいです。」,2-1
13,"Очень рад. Чем могу быть полезен? Желающий попасть в начинающие сел и продолжал, глядя на пол своими умоляющими глазами:",「とても嬢しいです…どのように役立てることができますか？」,3-1
14,"Я притащил к вам маленькую повесть, которую мне хотелось бы напечатать в вашей газете.",「私はあなたたちの新聞に掲載していただきたい小さな物語を持って来ました。,1-1
15,"Я вам откровенно скажу, г. редактор: написал я свою повесть не для авторской славы и не для звуков сладких.",私は編集長さんに素直に話します。 作者の名声や甘い言葉には興味がありません。,1-2
