id,source,target,n2m
1,Police arrest 15 after violent protest outside UK refugee hotel,Die Polizei nimmt 15 Personen nach gewalttätigen Protesten vor einem britischen Flüchtlingshotel fest.,2-1
2,The incident comes after increase in numbers of refugees and asylum seekers crossing the Channel to the UK in boats.,"Der Vorfall ereignete sich nach einem Anstieg der Zahl von Flüchtlingen und Asylsuchenden, die den Ärmelkanal in Booten überqueren, um in das Vereinigte Königreich zu gelangen.",1-1
3,Police have arrested 15 people after an anti-refugee demonstration outside a hotel used to house asylum seekers turned violent near the English city of Liverpool.,"Die Polizei hat 15 Personen festgenommen, nachdem eine Anti-Flüchtlings-Demonstration vor einem Hotel, das zur Unterbringung von Asylsuchenden genutzt wird, in der Nähe der englischen Stadt Liverpool gewalttätig wurde.",1-1
4,The Merseyside Police department said a police officer and two civilians sustained minor injuries during the disturbance on Friday night in Knowsley.,"Die Polizeiabteilung von Merseyside gab an, dass ein Polizeibeamter und zwei Zivilisten während der Unruhen am Freitagabend in Knowsley leichte Verletzungen erlitten.",1-1
5,The police force said some protesters threw objects and set a police van on fire.,"Die Polizei sagte, einige Demonstranten hätten Gegenstände geworfen und einen Polizeiwagen in Brand gesetzt.",1-1
6,"The people arrested, who ranged in age from 13 to 54, were detained ""following violent disorder.""","Die festgenommenen Personen, die im Alter von 13 bis 54 Jahren waren, wurden ""nach gewalttätigen Ausschreitungen"" in Gewahrsam genommen.",1-1
7,"Merseyside police commissioner Emily Spurrell told Radio City, ""It was incredibly dangerous and there were a couple of injuries amongst the police officers.""","Die Polizeikommissarin von Merseyside, Emily Spurrell, sagte gegenüber Radio City: ""Es war unglaublich gefährlich und es gab ein paar Verletzungen unter den Polizeibeamten.",1-1
8,"The Home Office has been using the hotel to temporarily house asylum seekers since last year, according to local media.","Das Innenministerium nutzt das Hotel seit letztem Jahr als vorübergehende Unterkunft für Asylsuchende, so lokale Medien.",1-1
9,"George Howarth, who represents Knowsley in the UK Parliament, said the violence on Friday night did not reflect the community.","George Howarth, der Knowsley im britischen Parlament vertritt, sagte, die Gewalt am Freitagabend spiegele nicht die Gemeinschaft wider.",1-1
10,"""The people of Knowsley are not bigots and are welcoming to people escaping from some of the most dangerous places in the world in search of a place of safety,"" he said. ""Those demonstrating against refugees at this protest tonight do not represent this community.""","""Die Menschen in Knowsley sind keine Bigots und heißen Menschen willkommen, die aus einigen der gefährlichsten Orte der Welt fliehen, um einen sicheren Ort zu suchen"", sagte er. ""Diejenigen, die heute Abend bei dieser Protestaktion gegen Flüchtlinge demonstrieren, repräsentieren diese Gemeinschaft nicht"".",2-1
11,The protest took place amid heightened tensions as growing numbers of refugees and migrants cross the Channel in small boats.,"Der Protest fand inmitten erhöhter Spannungen statt, da immer mehr Flüchtlinge und Migranten den Ärmelkanal in kleinen Booten überqueren.",1-1
12,"More than 45,000 people reached the UK by that route in 2022, and most applied for asylum.","Mehr als 45. 000 Menschen erreichten das Vereinigte Königreich auf diesem Weg im Jahr 2022, und die meisten stellten einen Asylantrag.",1-1
13,"The system for considering asylum applications has slowed to a crawl because of political turmoil and bureaucratic delays, leaving many asylum seekers stuck in hotels or other temporary accommodations.","Das System zur Prüfung von Asylanträgen ist aufgrund politischer Turbulenzen und bürokratischer Verzögerungen fast zum Erliegen gekommen, sodass viele Asylsuchende in Hotels oder anderen vorübergehenden Unterkünften feststecken.",1-1
