Source,GoogleTranslate,human1,human2
"‘Ik moet mijn pensum halen alles op zijn tijd afmaken. Politiek “oitschtekent”, dat we gepakt worden is “unmooglijk”.","“I have to get my pensum and finish everything in due time. Politically “oitschtekent”, that we get caught is “unpossible”.","Mr. Dussel: “I must complete the task I’ve set for myself, everything must be finished on time. The political situation is looking ‘gut,’ it’s ‘eempossible’ for us to get caught.","Mr. Dussel: “I must get my task for today, everything must be finished on time. Political situation 'out schtanding’"
"Het was niet goed van vader te oordelen zonder de strijdvraag te weten. Ik had het boek vanzelf aan Margot gegeven en ik zou het nog veel gauwer gedaan hebben als vader en moeder er zich niet in hadden gemengd en, alsof het het grootste onrecht betrof, dadelijk Margot in bescherming hadden genomen.","It was not right to judge father without knowing the issue. I would have given the book to Margot of course, and I would have done it much sooner if Mother and Father had not interfered and, as if it were the greatest injustice, had immediately taken Margot under his feet.","I asked Margot and Peter to help, but they were too lazy, so I put it away.","It wasn’t right of Daddy to judge without knowing what the squabble was about. I would have given Margot the book myself, and much more quickly, if Mummy and Daddy hadn’t interfered. They took Margot’s part at once, as though she were the victim of some great injustice."
"Zo liepen we dan door de stromende regen, vader, moeder en ik, elk met een school- en boodschappentas, tot bovenaan toe volgepropt met de meest door elkaar liggende dingen.","That's how we walked through the pouring rain, father, mother and I, each with a school and shopping bag, stuffed to the top with the most mixed things.","So there we were, Father, Mother and I, walking in the pouring rain, each of us with a schoolbag and a shopping bag filled to the brim with the most varied assortment of items.","So we walked in the pouring rain. Daddy, Mummy, and I, each with a school satchel and shopping bag filled to the brim with all kinds of things thrown together anyhow."
Turkije in de oorlog. Grote opwinding. Wachten met spanning de radioberichten af.,Turkey in the war. Great excitement. Waiting anxiously for the radio messages.,Turkey’s entered the war. Great excitement. Anxiously awaiting radio reports.,Turkey is in the war. Great excitement. Waiting in suspense for the news.
"H.: ‘U kunt me veel vertellen, ik geloof er niets van!’","H.: ""You can tell me a lot, I don't believe any of it!""","Jan: “You can say what you like, I just don’t believe it.”","K: “Tell that to the Marines, I just don’t believe it!”"
"Ik ben wijzer geworden en moeders zenuwen zijn wat gekalmeerd. Ik houd meestal mijn mond als ik me erger en zij doet dat eveneens en daardoor gaat het ogenschijnlijk veel beter. Want van moeder zó echt houden met de aanhankelijke liefde van een kind, dat kan ik niet, daarvoormis ik het gevoel.","I have become wiser and Mother's nerves have calmed down a bit. I usually keep my mouth shut when I'm getting worse and so does she and apparently things get a lot better because of it. Because loving mother so real with the affectionate love of a child, I can't do that, I miss the feeling for that.","I’ve grown wiser and Mother’s nerves are a bit steadier. Most of the time I manage to hold my tongue when I’m annoyed, and she does too; so on the surface, we seem to be getting along better. But there’s one thing I can’t do, and that’s to love Mother with the devotion of a child.","I have grown wiser and Mummy ’s nerves are not so much on edge. I usually keep my mouth shut if I get annoyed, and so does she, so we appear to get on much better together. I can’t really love Mummy in a dependent childlike way—I just don’t have that feeling."
"Lieve Kitty,","Dear kitty,",The Best Little Table,"Dear Kitty,"
"Van papa en mama heb ik een heleboel gekregen en ook door onze vele kennissen ben ik erg verwend. Zo ontving ik o.a. de Camera Obscura, een gezelschapsspel, veel snoep, chocola, een puzzle, een broche, Nederlandse Sagen en Legenden door Joseph Cohen, Daisy's Bergvacantie, een enig boek, en wat geld, zodat ik me Mythen van Griekenland en Rome kan kopen, fijn!","I got a lot from mom and dad and also because of our many acquaintances I was very spoiled. For example, I received the Camera Obscura, a board game, lots of candy, chocolate, a puzzle, a brooch, Dutch Legends and Legends by Joseph Cohen, Daisy's Bergvacantie, an only book, and some money, so that I can remember Myths of Greece and Rome buy, great!","Still, I think he’s terrific, because he’s very funny. Emiel Bonewit is G.Z.’s admirer, but she doesn’t care. He’s pretty boring. Rob Cohen used to be in love with me too, but I can’t stand him anymore.","I got masses of things from Mummy and Daddy and was thoroughly spoiled by various friends. Among other things I was given the book Camera Obscura, also Dutch Sagas and Legends, a party game, lots of sweets, chocolates, a puzzle, a brooch, Daisy goes to the Mountains (another terrific book), and some money."
"Mevrouw: ‘Dat is niet waar. De invasie was er vorig jaar al, de Finnen hadden al vrede, Italië was in de winter afgelopen, de Russen hadden Lemberg al, o neen, om jouw voorspellingen geef ik niet veel’.","Madam: ""That's not true. The invasion was already there last year, the Finns were already at peace, Italy was over in winter, the Russians already had Lemberg, oh no, I don't care much about your predictions.""","Mrs. van D.: “ No they haven’t. You said the invasion was going to start last year, the Finns were supposed to have been out of the war by now, the Italian campaign ought to have been over by last winter, and the Russians should already have captured Lemberg. Oh no, I don’t set much store by your predictions.”","Mrs. van Daan: “That’s not true. The invasion was to have come last year, and the Finns were to have been out of the war by now. Italy was finished in the winter, and the Russians should already have had Lemberg, Oh! no, I don’t think much of your prophecies.”"
Je Anne.,your Anne.,"Yours, Anne","Yours, Anne"
