id,source,target,n2m
10,"""The people of Knowsley are not bigots and are welcoming to people escaping from some of the most dangerous places in the world in search of a place of safety,"" he said. ""Those demonstrating against refugees at this protest tonight do not represent this community.""","""Die Menschen in Knowsley sind keine Fanatiker und heißen Menschen willkommen, die auf der Suche nach einem sicheren Ort aus einigen der gefährlichsten Orte der Welt fliehen"", sagte er. ""Diejenigen, die heute Abend bei diesem Protest gegen Flüchtlinge demonstrieren, repräsentieren nicht diese Gemeinschaft.""",2-1
16,President's Cup: Candystripes defeat,,1-0
17,Rovers in season opener at Brandywell Derry midfielder Adam Reilly closes down Lee Grace at the Brandywell Derry City emerged victorious in the President's Cup as they ran out 2-0 winners over Shamrock Rovers.,"President's Cup: Candystripes besiegen Rovers beim Saisonauftakt in Brandywell Derry-Mittelfeldspieler Adam Reilly schließt Lee Grace im Brandywell aus Derry City ging als Sieger aus dem President's Cup hervor, als sie die Shamrock Rovers mit 2:0 besiegten.",4-1
26,"""It's a kick in the teeth and there's tough weeks ahead but we'll get on with it in his memory,"" said Higgins. ""To beat Shamrock Rovers and deservedly so with a good performance is really pleasing.""","""Es ist ein Schlag ins Gesicht und es liegen harte Wochen vor uns, aber wir werden in seiner Erinnerung damit weitermachen"", sagte Higgins. ""Die Shamrock Rovers zu schlagen, und das zu Recht mit einer guten Leistung, ist wirklich erfreulich.""",2-1
29,"""The Department of Homeland Security has retained outside counsel to help ensure the Department's vital mission is not interrupted by the unprecedented, unjustified, and partisan impeachment efforts by some Members of Congress, who have already taken steps to initiate proceedings,"" a DHS spokesperson said in a statement Friday. ""DHS will continue prioritizing its work to protect our country from terrorism, respond to natural disasters, and secure our borders while responding appropriately to the over 70 Congressional committees and subcommittees that have oversight of DHS.""","""Das Heimatschutzministerium hat externe Berater beauftragt, um sicherzustellen, dass die wichtige Aufgabe des Ministeriums nicht durch die beispiellosen, ungerechtfertigten und parteiischen Amtsenthebungsbemühungen einiger Kongressabgeordneter unterbrochen wird, die bereits Schritte zur Einleitung eines Verfahrens unternommen haben"", sagte ein DHS-Sprecher in einer Erklärung am Freitag. ""Das DHS wird seiner Arbeit weiterhin Priorität einräumen, um unser Land vor Terrorismus zu schützen, auf Naturkatastrophen zu reagieren und unsere Grenzen zu sichern und gleichzeitig angemessen auf die über 70 Kongressausschüsse und Unterausschüsse zu reagieren, die die Aufsicht über das DHS haben.""",2-1
43,"Adriana Kuch, 14, was found dead in her Bayville home on February 3, two days after the disturbing video of the attack at Central Regional High School was posted online.","Adriana Kuch, 14, wurde am 3. Februar tot in ihrem Haus in Bayville aufgefunden, zwei Tage nachdem das beunruhigende Video des Angriffs auf die Central Regional High School online gestellt worden war.",1-2
63,"I talked to 30 health, wellness professionals about avoiding burnout In our day-to-day lives, we're constantly looking for ways to increase our energy and avoid burnout, especially in our jobs.","Ich habe mit 30 Gesundheitsund Wellnessexperten über die Vermeidung von Burnout gesprochen In unserem täglichen Leben suchen wir ständig nach Möglichkeiten, unsere Energie zu steigern und Burnout zu vermeiden, insbesondere im Beruf.",1-2
68,"1.Build a strong community: As someone who works with patients who have terminal illnesses, Eufrosina Young thanks her strong support system for her ability to maintain her energy.","1. Bauen Sie eine starke Gemeinschaft auf: Als jemand, der mit Patienten mit unheilbaren Krankheiten arbeitet, dankt Eufrosina Young ihrem starken Unterstützungssystem für ihre Fähigkeit, ihre Energie aufrechtzuerhalten.",2-1
89,Four teenagers were shot December 16 at Benito Juarez High School.,Am 16. Dezember wurden an der Benito Juarez High School vier Teenager erschossen.,1-2
94,Minnesota biologists rescue trapped black bear The Minnesota Department of Natural Resources came to the rescue of a bear-y unlucky bear after it became trapped in a ditch.,"Biologen aus Minnesota retten gefangenen Schwarzbären Das Minnesota Department of Natural Resources kam einem unglücklichen Bären zu Hilfe, nachdem er in einem Graben gefangen war.",2-1
113,"Important tombs from an important era Wazir explained that these two tombs belong to prominent people, who lived during the beginning of the 18th dynasty of the New Kingdom one of the most important eras of ancient Egypt.","Bedeutende Gräber aus einer wichtigen Epoche Wazir erklärte, dass diese beiden Gräber prominenten Persönlichkeiten gehörten, die zu Beginn der 18. Dynastie des Neuen Reiches lebten einer der wichtigsten Epochen des alten Ägypten.",1-2
114,"He said that the layout of the tombs are T-shaped, a style commonly used in tombs from the 18th dynasty.","Er sagte, dass die Gräber T-förmig angelegt seien, ein Stil, der häufig bei Gräbern aus der 18. Dynastie verwendet werde.",1-2
119,"The room that precedes the Djehuty's burial chamber features inscriptions engraved with 43 chapters of the Book of the Dead, the first time that the chapters of the book were written on the walls of tombs before being written on linen and papyrus.","Im Raum vor der Grabkammer des Djehuty sind Inschriften mit 43 Kapiteln des Totenbuchs eingraviert. Dies ist das erste Mal, dass die Kapitel des Buches auf die Wände von Gräbern geschrieben wurden, bevor sie auf Leinen und Papyrus geschrieben wurden.",1-2
121,"Jared O'Mara should never have been a Labour candidate, says Rachel Reeves The disgraced former MP Jared O'Mara ""should never have been selected as a Labour candidate"" and deserves his four-year jail sentence, the shadow chancellor has said.","Jared O'Mara hätte niemals ein Labour-Kandidat werden dürfen, sagt Rachel Reeves Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara hätte ""niemals als Labour-Kandidat ausgewählt werden dürfen"" und verdient seine vierjährige Gefängnisstrafe, sagte der Schattenkanzler.",2-1
124,"They added: ""This goes against the attitude necessary to win back the red wall, which is so desperately needed to deliver a Labour government."" Reeves said: ""I don't know what the circumstances are of what has happened in Bolton, but I do know that those being selected are strong candidates, often with very strong roots in their communities.""","Sie fügten hinzu: ""Dies widerspricht der Haltung, die notwendig ist, um die Rote Mauer zurückzugewinnen, die für die Bildung einer Labour-Regierung so dringend erforderlich ist."" Reeves sagte: ""Ich kenne die Umstände der Ereignisse in Bolton nicht, aber ich weiß, dass es sich bei den Ausgewählten um starke Kandidaten handelt, die oft sehr starke Wurzeln in ihren Gemeinden haben.""",1-2
131,He should never have been selected as a Labour candidate; he should never have been an MP.,Er hätte niemals als Labour-Kandidat ausgewählt werden dürfen; Er hätte niemals Abgeordneter werden dürfen.,1-2
134,"But I would also say, in this parliament we have seen the constant undermining of standards in politics, not least by a succession of prime ministers and fines and parties and standards falling well short of what you could expect.""","Aber ich würde auch sagen: In diesem Parlament sind wir."" Ich habe die ständige Untergrabung der Standards in der Politik erlebt, nicht zuletzt durch eine Reihe von Premierministern und Geldstrafen sowie durch Parteien und Standards, die weit hinter dem zurückblieben, was man erwarten konnte.""",1-2
