id,source,target,n2m
5,"Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5. Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: ""Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen.""",1980 年 2 月 5 日以来、ニーモニックなしで毎日を視覚化することができたこのカリフォルニア人は、彼女の記憶の反響室に捕らえられ、絶え間なく彼女に衝突しています。 彼の故郷の市民であり、覚えるよりも忘れる術を学びたいというニーモニックなシモニデスに次のように語っています。 忘れたいものを忘れることはできません,2-3
10,"Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde.",彼に不測の事態が起こらないことを確認するために、彼はアテネの火事に飛び込み、笑い、裸で油そそがれ、苦しみの中で生きたまま焼かれたことは間違いありません。 カッシウス・ディオの80冊のローマ史の巻で、その内容は偶然に受け継がれています。,1-2
13,"Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt.",何が起こるかという問題は、人類そのものほど若いわけではありません。 なぜなら、予測可能性を逃れ、死の時間と状況を暗闇に残すことは、未来の不可欠で不安な特徴だからです。,1-2
16,"In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten.",古代において、夢は慰めを約束しました。 ギリシャ人が神託のように来るべきことを約束したと言いました。,1-2
21,"Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen.",紀元前 5 世紀初頭、倒壊した家屋がホリデー パーティー全体を殺しました。 唯一の生存者である詩人シオスのシモニデスは、訓練された記憶力のおかげで、廃墟となった建物に精神的に再び入り込み、ゲストの座席配置を呼び出すことができました。 がれきによって変形した死体が確認された。,1-3
22,"Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",生と死のどちらか、またはどちらかに固有の多くのパラドックスの 1 つであるのは、故人を回復不能な失われたものと名付けることによって、彼を失った悲しみが同時に 2 倍になったり半分になったりするのに対し、行方不明者や行方不明者の不確かな運命が親族を引き留めていることです。 不安な希望と否定された悲しみの漠然とした悪夢に囚われており、それがそれを受け入れることと生き続けることの両方を妨げています。,1-2
23,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird.",死のカエスラは継承と記憶の出発点であり、喪はすべての文化の源であり、それによって人はギャップのある空白、突然の静けさを歌、祈り、そして欠けているものに命を吹き込む物語で埋めます。 また。,1-2
25,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ.","それ以来、Thylacine から発せられてきた奇妙な魅力を説明するために。 "" 死とそれに伴う問題、死体から遺棄された所有物まで、彼または彼女の遺産が同時に存在する中で人の突然の不在にどのように対処するかが、時間の経過とともに答えを要求し、行動を引き起こしたことは議論の余地がありません。 意味は単なる目的を超越し、私たちの初期の祖先を動物の領域から人間の領域へと導きました。",1-2
27,"So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken.",たとえば、ゾウは死にかけている群れの周りに集まります。 彼らは怒ってトランペットを鳴らし、死体を土と枝で覆う前に、死体を再び起こそうとすることがよくあります。,1-2
29,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen.",崩壊と破壊の多様な現象が主要な役割を果たしているこの本の作業をほぼ終えた今になって初めて、基本的にはもはや存在しない死に対処する無数の方法の1つに過ぎないことに気づきました。 死んだ両親を食べていたヘロドトスが証言したカラティア人の習慣よりもぎこちなく、気配りがあり、ギリシャ人の習慣を聞いて恐怖を感じました。,1-2
31,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché.",もちろん、私はその前に他の注目すべき埋葬地を訪れたことがあります。 ベニスのラグーンの青緑色の海から突き出た高い赤レンガの壁を持つ難攻不落の要塞のようにそびえ立つ死者の島、サンミケーレ、または派手毎年恒例のメキシコ見本市でのハリウッド フォーエバー墓地の賑わい 人々は、オレンジと黄色の装飾が施された墓と、高度な分解によって永遠にニヤニヤすることを余儀なくされた鮮やかな色の砂糖と張り子で作られた頭蓋骨で、Día de los Muertos を祝いました。,1-2
