id,source,target,n2m
2,"Noch schlimmer ist, nichts zu vergessen, wird doch jedes Wissen erst durch Vergessen erzeugt.",さらに悪いのは、何も忘れないことです。 なぜなら、知識はすべて忘れることによって生まれるからです。,1-2
11,"Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde.",彼が何か予期しないことが起こらないようにするために、彼はアテネで笑いながら裸で油を塗って火の中に飛び込み、確実に悲惨な状況で生きたまま焼かれ、自分の決断した死を演出して歴史に残ることとなりましたが、彼の話はカッシウス・ディオの、かつて八十冊に及んだローマ史の一冊のおかしなエピソードとしてのみ伝えられています。 その本の内容は偶然伝わってきました。,1-2
14,"Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt.",何が起こるのかという疑問は、人類自体よりも古くないでしょう。 未来の特徴として、予測不可能であり、それに伴い死の瞬間や状況が不明なことが不可欠でありながら不安を招くものがあります。,1-2
17,"In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten.",古代では、夢は慰めを約束したと言われていました。 ギリシャ人は彼らについて言っていましたが、彼らはオラクルのように未来を約束し、未来を変えることはできませんが、予期しない恐怖からは解放されます。,1-2
20,"Traut man der Überlieferung, steht am Anfang unserer Geschichtsschreibung eine Reihe vernichtender Kriege zwischen Persern und Griechen und am Beginn der heute beinahe vergessenen Gedächtniskunst ein Unglück mit vielen Toten: Es war in Thessalien, wo im frühen vorchristlichen 5. Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen.",伝承を信じると、私たちの歴史書きの始まりは、ペルシャ人とギリシャ人の間で激しい戦争が繰り広げられ、今日ではほとんど忘れ去られている記憶術の始まりは、多くの死者を出した悲劇でした：それは、キオスの叙事詩人シモニデスが、訓練された記憶力によって、破壊された建物を精神的に再び踏み入れて、客の座席順を呼び出し、崩壊した家から変形した死体を識別することができた、5世紀前のキリスト教前のテッサリアで起こったことです。,3-1
21,"Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",死と生の二者択一に内在する多くのパラドックスの一つとして、死者を失われたものとして名づけることで、その死者への悲しみが二倍になり半分になるということがあります。 一方で、行方不明者や失踪者の未知なる運命は、恐ろしい希望と拒絶された悲しみによって親族を混乱した悪夢に閉じ込め、解決も先に進むこともできない状況に陥れます。,1-2
22,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird.",死の境界線は遺産と記憶の出発点であり、喪に服することは文化の元となります。 そこで、突然空虚な空間と静寂を、歌、祈り、物語で埋め尽くし、遠く離れたものを再び生き返らせることができます。,1-2
23,"Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: ""Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.""",失うという経験は、悲しむべきものの形を浮き彫りにするような空洞のようなものであり、しばしば悲しみの美化した光の中で欲望の対象に変わり、またハイデルベルクのゾオロジー教授が新しいブレーム文庫の編集者として前文に書いたように：西洋人の理性的にもほとんど理解できない特性の一つとして、失われたものを今存在するものよりも高く評価するということがあるようです。 そうでなければ、以来、荒野のおおかみから発せられる不思議な魅力を説明することはできません。,1-2
24,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ.",確かなことは、死とそれに伴う問題、人が突然いなくなったが、その遺産が残っているということ、死体から無主の物まで、それをどう扱うかということは、時間が経つにつれて答えを求め、行動を促してきたということです。 その行動の意味は、単なる目的を超えており、私たちの先祖を動物的な領域から人間的な領域へと導いてきました。,1-2
25,"Die sterblichen Reste von Artgenossen nicht einfach den natürlichen Zersetzungprozessen zu überantworten, gilt gemeinhin als eine Eigenart des Menschen, obwohl sich vergleichbares Verhalten auch bei anderen höheren Tieren beobachten lässt:",他の生物と比べて、人間は死んだ同種の体を自然の分解過程に任せるのではなく、処分するという特徴があります。 しかし、他の高次の動物にも同様の行動が観察されています。,1-2
28,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen.",この本の制作をほぼ終えた今、私は、分解と破壊の多様な現象が支配的な役割を果たすこの本が、死に向き合うたくさんの種類のうちの1つを表していることを理解しました。 そして、ヘロドトが証言したカラティア人が、亡くなった親を食べる習慣をしているのに対し、彼らがギリシャ人が親を焼く習慣を聞いて恐怖したことを思い出しました。 それは、不器用であるか、あるいは優しいかという点で、カラティア人の習慣よりも優れているとは言えません。,1-3
30,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché.",もちろん、その前にも私は他にも驚くべき墓地を訪れていました。 例えば、青緑色のヴェネツィアのラグーナの水面から高い赤いレンガの壁が立ちのぼるサン・ミケーレの墓島などです。 また、毎年メキシコの人々が行う『死者の日』には、オレンジと黄色で飾られた墓石と、永遠に笑顔になってしまったカラフルな砂糖とパッポーマチェのデカダンの頭蓋骨があちこちにありました。,1-3
31,"Doch keine hat mich so berührt wie der Friedhof jener Fischersiedlung, in dessen eigentümlichem Grundriss einer Art Kompromiss aus Kreis und Quadrat ich nichts anderes als ein Sinnbild der ungeheuerlichen Utopie zu erkennen glaubte, die ich dort verwirklicht sah: mit dem Tod vor Augen zu leben.",しかし、その中で私を最も感動させたのは、漁村の墓地でした。 その独特な構図――円と四角のコンプロミスのようなもの――は、私がそこで実現していると感じた、非常に大胆な空想の象徴として何もかもを感じ取ることができました：死を目の前にしながら生きること。,1-2
32,"Lange Zeit war ich überzeugt, an diesem Ort, dessen dänischer Name ""kleine Insel"" oder ""vom Wasser umgeben"" bedeutet, sei man dem Leben näher, gerade weil seine Bewohner die Toten wortwörtlich in ihre Mitte geholt hatten, anstatt sie wie sonst in unseren Breitengraden üblich aus dem Innersten der Gemeinden vor die Stadttore zu verbannen, auch wenn der urbane Raum sich die Gräberstätten durch sein ungehemmtes Anwachsen oft nur wenig später wieder einverleibt hat.",長い間、この場所の名前であるデンマーク語の小さな島または水に囲まれたという意味があるこの場所では、人々が死者を文字通り自分たちの中に取り込んでいるので、生命に近づくことができると私は確信していました。 これは、一般的に我々の緯度で行われているように、町の玄関から死者を追放するのではなく、都市空間が増えるにつれて墓地を再び取り込んでいくことを意味しています。,1-2
37,"Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne ""ruhen"" nennt.",しかし、低い白い壁に囲まれた家の前にある色鮮やかなバラの枝や高いマルベン、そしてそれらの木製の色彩豊かな扉や、ほとんどが石の多い海岸に直接つながる狭い道などではなく、驚くべきことに、この集落の真ん中には市場ではなく墓地があり、若い夏の緑のリンドで影を作り、鋳鉄の柵で囲まれていることが特に覚えています。 つまり、通常、商品を金に交換する場所があったところに、死者たちが、不滅の信念から休むと呼ばれるものを行っていたのです。,1-2
