id,source,target,n2m
2,"Noch schlimmer ist, nichts zu vergessen, wird doch jedes Wissen erst durch Vergessen erzeugt. Wenn alles unterschiedslos gespeichert ist, wie auf den elektrische Energie verbrauchenden Datenspeichern, verliert es seine Bedeutung und wird zu einer ungeordneten Ansammlung unbrauchbarer Information.",さらに悪いのは、何も忘れないことです、知識は忘却によって初めて生み出されるのですから。 すべてが電気エネルギーを消費するデータストレージのように無差別に保存されている場合、それはその意味を失い、使えない情報の無秩序な集まりになります。,2-1
3,"Ein Gedächtnis, das alles bewahrte, bewahrte im Grunde nichts. Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5.",すべてを保管する記憶は、本質的には何も保管していない。 そのカリフォルニアの女性は、記憶術を使わずに5日から毎日を一日一日覚えています。,2-1
4,"Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: ""Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen.""",1980年2月を思い出すことができる人は、彼女の記憶の中で永遠に彼女に迫る反響室で囚われています。 アッティカの陸軍将校テミストクレスの亡霊です。 彼は故郷の市民一人一人を名前で呼び出すことができ、記憶術士シモニデスに向けて、忘れる芸術を学びたいという欲求よりも思い出す芸術を学びたくないと伝えました： 私が覚えておきたくないものでも私はそれを覚えます;しかし、私が忘れたいものは私が忘れられません。,1-2
5,"Eine Vergessenskunst ist aber ein Ding der Unmöglichkeit, weil alle Zeichen Anwesenheiten darstellen, selbst wenn sie auf Abwesenheiten verweisen.",忘却の技術は不可能なものであります。 なぜなら全ての記号は存在感を示し、それが欠如を示す場合でもその存在自体が示されるからです。,1-2
8,"Es wird berichtet, dass zu den Geschenken jener indischen Gesandtschaft, die Augustus einst auf der Insel Samos empfing, nicht nur ein Tiger und ein armloser Jüngling, der seine Füße wie Hände zu benutzen wusste, gehörten, sondern auch ein Mann namens Zarmaros aus der Kaste der Brahmanen, der sein Leben selbst zu beenden gedachte, gerade weil es so verlaufen sei wie gewünscht.",それが報告されています、インドの使節団の贈り物の中に、かつてサモス島でアウグストゥスが受け取ったものには、トラと腕の無い少年だけでなく、自分の足を手のように使うことができた人も含まれていました。 また、彼らはブラーフマン階級出身で名前をザルマロスという男性も贈り物として送りました。 彼は命を自ら終わらせようと思っており、これまで望んだ通り生きてきたからと言う理由からです。,1-3
9,"Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde.",彼が予期しない何かに見舞われないように、彼はアテネで笑顔を浮かべながら、裸で、油を塗った姿で火に飛び込み、生きたまま疑いなく苦痛の中で焼け死にました。 そして自らの死を演出することで歴史に名を刻みました。 ただし、その名前はカッシウス・ディオのローマ史というかつて八十冊もあった書物の一部に偶然保存された奇妙な逸話としてだけです。,1-3
12,"Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt.",その質問、つまり何が起こるのか、はおそらく人類自身ほど古いだろう。 未来が予知できないという不可欠でありながらも不安な特性は存在し続け、それによって死の時点と状況も闇に包まれる。,1-2
15,"In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten.",古代では、夢は慰めを約束し、ギリシャ人たちはそれが未来を予言するオラクルのようだと信じていました。 しかし、それは未来の不変性を取り除くわけではありませんが、予期しない恐怖を取り除きます。,1-2
20,"Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen.",数世紀前、崩壊した家が祭りの集会を一掃し、唯一の生存者である詩人シモニデス・オブ・ケオスは彼の訓練された記憶力に感謝して、心の中で壊れた建物に再び入ることができ、ゲストの座席配置を呼び出すことができました。 その結果、破片から変形した遺体を識別することが可能になりました。,1-2
21,"Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",それは、死と生の二者択一に内在する数多くのパラドックスの一つで、故人が取り返しのつかない失われたものとして名付けられることにより、その悲しみは同時に倍増し半減する。 一方で、行方不明者や消えた人々の運命が不明確なままであることは、親族を怖い希望と拒否された悲しみから成る漠然とした悪夢に閉じ込め、それは彼らが過去を処理することも生き続けることも妨げます。,1-2
23,"Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: ""Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.""",喪失の経験は、まるで空洞の型のように、悔やむべきものの輪郭を際立たせ、しばしばそれは悲嘆の美化する光の中で欲望の対象へと変貌します。 また、あるハイデルベルク大学動物学教授が新ブレム図書館シリーズ一冊の序文で述べるように、西洋人が理性ではなかなか把握できない特性として、失われたものをまだ存在するものより高く評価する傾向があります。 そうでなければ、以来カンガルーネコ（旧日本名: 袋狼）から発散する奇妙な魅力を説明することは難しいと述べています。,1-3
24,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ.",確かなことは、死とそれに伴う問題、つまり人間の突然の不在と同時に遺留品が存在すること、そして死体から放置された財産までどのように対処すべきかという問題が、時を経て答えを要求し行動を引き起こしました。 これらの意義はその単なる目的を超えており、私たちの初期の先祖が動物的な領域から人間的な領域に移行するよう促したものです。,1-2
26,"So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken.",例えば、象は死にかけている群れのメンバーを囲むように集まります。 それを数時間にわたって鼻で触りながら激しく鳴き、死んだ体を立て直そうと度々試みます。 最終的には彼らはその遺体を土と枝で覆います。,1-3
27,"Auch werden jene Sterbe-Orte von ihnen noch Jahre später regelmäßig aufgesucht, wozu es zweifellos eines guten Gedächtnisses, womöglich sogar gewisser Jenseitsvorstellungen bedarf, die wir uns nicht weniger phantastisch als die unsrigen und ebenso unverifizierbar vorstellen dürfen.",彼らは数年後でも定期的にその死に場所を訪れます。 これには間違いなく優れた記憶力が必要で、おそらく私たち自身のものと同じくらい現実離れした、そして同様に確認不可能な何かしらの超越的な観念が必要であると考えてもよいでしょう。,1-2
