id,source,target,n2m
7,Na co? prychnął pryszczaty.,何のために? ニキビのある男は唸った。,1-2
12,Umawialiśmy się przecie mruknął niepewnie grubas.,そうだろ? 約束したんだから太った男が不安そうに呟いた。,1-2
26,Jakże tak? Coście?,どうしてそうなの?何だって?],2-1
27,"Milczcie, wójcie, i nie mieszajcie się, bo guza złapiecie ostrzegł pryszczaty.",黙ってくれよ、お前ら。 邪魔しないでくれ、なんてことをしたら病気を引くぞと、その男はニキビ跡のある顔で警告した。,1-2
37,"Rzeźnik kiwnął głową, skinął w stronę grupy, z której wyszło jeszcze dwu, krępych, krótko ostrzyżonych.",肉屋は頷いた。 彼はそのグループの方を指しながら、まだ2人、太った、短く刈り込まれた人が出てきたのを示した。,1-2
38,"Obaj mieli pałki, takie, jakimi w rzeźni głuszy się zwierzęta.",2人とも棒を持っていた。 それは、屠殺場で動物を麻痺させるのに使われるような棒だった。,1-2
39,"Ktoście to niby spytał pryszczaty, nie wyjmując ręki zza pazuchy żeby nam prawic, co się godzi, a co nie?",どんな人間が――と、おじさんはパーカーのポケットから手を出さずに聞いた。 何が許されるか、何が許されないかを教えてくれるっていうんだ?,1-2
40,"Nic ci do tego, kochasiu. Broni nie nosicie.",そんなことは関係ないわ、愛しい子よ 武器は持ってないんだな,2-1
42,"Nie nosze. To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem.",私は持っていない よくないなニキビ跡のある男が、長いナイフを含め腰から手を出した。,2-1
43,"To bardzo niedobrze, że nie nosicie. Rzeźnik też wyciągnął nóż, długi jak kordelas.",あなたたちが防具を着けていないのはとても悪いことだよ 肉屋もナイフを取り出した、それはコーデラスのような長さだった。,2-1
46,"Moja broń chodzi za mną. Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny.",私の武器は私の後を追っている 廃墟の向こうから、柔らかく確かな歩きで、2人の若い女の子が出てきた。,2-1
55,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią.",白髪の、かたむいた彼は、その穴から奇妙な形を引きずり出した。 それは、血に染み込んだ埃で覆われた奇妙な体だった。,1-2
73,"Nie ruszone wasze rzeczy, panie. Wielcem rad białowłosy uśmiechnął się.",あなたのモノは動かしていませんよ、パン それは嬉しいことだ白髪の男は微笑んだ。,2-1
