id,source,target,n2m
3,"Брелоки и перстень на мизинце плохо вязались с письмом ради куска хлеба, да и по лицу Камышева пробежала чуть заметная, уловимая опытным глазом тучка, которую можно видеть на лицах только редко лгущих людей.",金鎖の下げ飾りや小指の指環は、一片のパンを乞う文句とはおよそ結びつかなかったし、それに、経験豊かな眼のみが捉え得る、わかるかわからぬ程度の暗い影が、カムイシェフの顔をちらとよぎったのだ。 ごく稀にしか嘘をつかぬ人間の顔にのみ見いだし得るような、暗い影だった。,1-2
4,Какой сюжет вашей повести? спросил я.,小説の題材はどういうものなんですか? わたしはたずねた。,1-2
19,Очень рад...,何分よろしくおねがいいたします。。。 それはどうも。。。,1-2
29,"""Как, однако, он много говорит!"" подумал я, протягивая руку к перу и тем давая знать, что мне некогда.",『それにしても、実によくしゃべる男だな!』 わたしはペンの方に手をのばし、それによって自分が多忙であることをわからせようとしながら、こう思った。,1-2
31,Я отниму у вас одну только минуту! продолжал мой герой извиняющимся голосом.,ほんの一分ほど、お時間を頂戴いたします! わが主人公は、済まなそうな声でつづけた。,1-2
33,"Кандидат прав Иван Петрович Камышев, бывший судебный следователь...",法学士イワン・ベトローウイチ・カムイシェフ。 もと予審判事です。,1-2
43,"Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу...",しかし、編集長さん、これにはこういうわけがあるんです。 実は明日わたしは、ある非常に重大な用事でオデッサへ発つことになっておりまして。。。,1-2
46,"Каштановые волосы и борода густы и мягки, как шёлк. Говорят, что мягкие волосы служат признаком мягкой, нежной, ""шёлковой"" души...",栗色の髪や顎ひげは濃く、絹のように柔かい柔かい髪は、柔かいやさしい《絹のような》心のあらわれだと、言われている。。。,2-1
71,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",その顔に見いだすのは、本当のギリシャ風の鉤鼻と、薄い唇と、美しい碧い眼だった。 その眼には善良さと、さらに何か、しかるべき呼び名をつけにくいものが、かがやいている。,1-2
80,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль, Необходимо описать его наружность.",これほど熱心にわたしに面会を求めた男が、この小説できわめて重要な役割を演ずるのである。 まず彼の容姿を描写しておかねばなるまい。,1-2
85,"Скажи, что редактор принимает только по субботам. Он и третьего дня приходил, вас спрашивал.",編集長の面会日は毎土曜だけです、と言ってくれ おとといも、あなたを訪ねてきたんですよ。,2-1
