id,source,target,n2m
2,"他表情严肃，说""文化大革命""了，医院天天开会，也有人写了他的大字报，说他的历史有问题。",彼の表情は厳粛で、文化大革命について語り、病院では毎日会議が開かれていました。 また、彼についてのビラが書かれ、彼の歴史に問題があると言われました。,1-2
12,你怎么掉进了河里？是翻船了，还是坏人把你扔下去的？,あなたはどうやって川に落ちたのですか? 船が転覆したのですか、それとも悪人に投げられたのですか?,1-2
31,波涛中如同藏着魔鬼，虽然看不见摸不着，却狠狠地袭击她的身心。,波濤の中にはまるで悪魔が隠れているかのようだ。 見えなくて、触れなくても、彼女の心身を容赦なく襲ってきます。,1-2
32,她顿时失控，放声地痛哭以及尖叫，声音歇斯底里。,彼女は突如として制御を失い、絶叫しながら悲痛に泣きべそをかいた。 その声はヒステリックであった。,1-2
53,丈夫活着时，曾经提议她不妨想一想，或许想出了什么，人就心安了。,夫が生きていたとき、彼女に考えることを提案したことがありました。 何か思いつくかもしれませんし、それで心が落ち着くかもしれません。,1-2
54,她愿意听从他的话，当真迫使自己静下心来，用劲回想。,彼女は彼の言葉に従うことを願い、本当に自分自身を落ち着かせるように強いた。 思い出すことに力を込めました。,1-2
57,"她绝望地对她的丈夫说：""你不要逼我。我不能想。我一想就觉得我该去死。",彼女は絶望的に夫に言った。 私を追い込まないで。 考えることができない。 考えると、自分が死ぬべきだと感じてしまう。,1-4
59,"沉默片刻，对她说：""那就不用再想了。",しばらく黙って、彼女に言った。 それならもう考える必要はないよ。,1-2
62,其实她也并没有什么事业，她的事业就是做家务。,実際、彼女には特別な仕事があるわけではありません。 彼女の仕事は家事をすることです。,1-2
69,一年一张，岁岁年年，由薄而厚，凝结成板，那些深藏在她意识里的魔鬼统统被封压了下去。,一年に一枚、毎年毎年、薄いものから厚いものへと変化し、板に凝結する。 彼女の意識の深層に隠された全ての悪魔が抑え込まれました。,1-2
70,但那是些什么东西呢？她完全不知道。,でも、それは一体何なのでしょうか? 彼女は全く知りません。,1-2
75,难道我都不知道的东西，他会知道？她想着时，甚至感觉到恐惧的气息扑面而来。,私が知らないことを彼は知っているのだろうか? 彼女がそんなふうに考えている時、恐怖感が直接顔に襲ってくるような気さえした。,1-2
79,为什么呢？她为什么会产生这样的感觉？她很惶惑，也不明白。,なぜなの? 彼女はどうしてそんな感じになるのか? 彼女は混乱しており、理解できていません。,1-3
87,回春中的鸟儿此刻似乎抖擞出精神，尽管风还有寒意，它们却在这轻微的寒意里兀自地唱。,春が戻りつつあるこの時、鳥たちが元気を取り戻しているようだ。 風はまだ寒さを帯びているにも関わらず、彼らはこの微かな寒さの中でただ歌い続けている。,1-2
92,救她的人说水把她泡得浑身发白，只剩头发是黑的，一下子都看不到伤在哪里。,彼女を救った人は、水に浸かって彼女の体全体が白くなり、黒いのは髪だけ。 一瞬でどこに傷があるのか分からないと言っていました。,1-2
93,得幸有几个军医正在附近村庄出诊，他们直接把她送到了那里。,幸運にも、何人かの軍医が近くの村で診察をしていました。 彼らは直接彼女をそこへ連れて行きました。,1-2
