id,source,target,n2m
19,Derry midfielder Adam Reilly closes down Lee Grace at the Brandywell Derry City emerged victorious in the President's Cup as they ran out 2-0 winners over Shamrock Rovers.,Derry Mittelfeldspieler Adam Reilly schliesst Lee Grace in Brandywell nieder. Derry City siegte im President's Cup mit 2:0 gegen Shamrock Rovers.,3-2
28,"""It's a kick in the teeth and there's tough weeks ahead but we'll get on with it in his memory,"" said Higgins. ""To beat Shamrock Rovers and deservedly so with a good performance is really pleasing.""","""Es ist ein Tritt in den Bauch und es gibt schwere Wochen vor uns, aber wir werden es in seinem Gedächtnis tun,"" sagte Higgins. ""Shamrock Rovers besiegen und das mit einer guten Leistung tun, ist wirklich erfreulich.""",2-1
29,"DHS hires law firm to handle possible Alejandro Mayorkas impeachment proceedings The Department of Homeland Security has hired an outside law firm Debevoise & Plimpton to assist in possible impeachment proceedings for Secretary Alejandro Mayorkas, as he potentially faces charges by House Republicans regarding his handling of the southern border.","DHS engagiert Anwaltskanzlei für mögliche Impeachment-Verfahren gegen Alejandro Mayorkas Das Ministerium für Innere Sicherheit hat die Anwaltskanzlei Debevoise & Plimpton auswärts engagiert, um bei möglichen Impeachment-Verfahren gegen Minister Alejandro Mayorkas zu helfen, da dieser von republikanischen Abgeordneten des Repräsentantenhauses wegen seiner Amtsführung an der südlichen Grenze angeklagt werden könnte.",2-1
30,"""The Department of Homeland Security has retained outside counsel to help ensure the Department's vital mission is not interrupted by the unprecedented, unjustified, and partisan impeachment efforts by some Members of Congress, who have already taken steps to initiate proceedings,"" a DHS spokesperson said in a statement Friday.","Das Ministerium für Innere Sicherheit hat sich externalen Anwaltschaften bedient, um sicherzustellen, dass die wichtige Mission des Ministeriums nicht durch die beispiellosen, unangemessenen und parteiischen Impeachment-Bemühungen von einigen Mitgliedern des Kongresses unterbrochen wird, die bereits Schritte unternommen haben, um Verfahren zu initiieren. Eine Sprecherin des DHS erklärte dies in einer Mitteilung am Freitag.",1-2
43,Four teens charged in attack of 14-year-old who died of suicide after beating video was posted online Dad says daughter took her own life after being bullied at NJ school Four New Jersey teenagers have been charged in connection with the attack of a 14-year-old girl who later took her own life after video of the incident was posted on social media.,"Vier Teenager werden beschuldigt, 14-jährigen Jungen angegriffen zu haben, der sich nach dem Online-Posting eines Videos suizidierte, das die Gewalt zeigte. ""Der Vater sagt, dass seine Tochter sich das Leben genommen hat, nachdem sie auf einer Schule in New Jersey gemobbt wurde."" Vier New Jersey-Teenager werden beschuldigt, in Verbindung mit dem Angriff auf ein 14-jähriges Mädchen zu stehen, das später ihr eigenes Leben nahm, nachdem ein Video des Vorfalls auf Social Media veröffentlicht wurde.",1-3
45,"Adriana Kuch, 14, was found dead in her Bayville home on February 3, two days after the disturbing video of the attack at Central Regional High School was posted online.","Adriana Kuch, 14, wurde am 3. Februar in ihrem Haus in Bayville tot aufgefunden, zwei Tage nachdem das beunruhigende Video des Angriffs an der Central Regional High School online gestellt wurde.",1-2
63,You can also chat with the 988 Suicide & Crisis Lifeline here.,Du kannst auch mit dem 988 Suizid& Krisen-Hotline chatten.,1-2
66,"I talked to 30 health, wellness professionals about avoiding burnout In our day-to-day lives, we're constantly looking for ways to increase our energy and avoid burnout, especially in our jobs.","Ich habe mit 30 Gesundheitsund Wellness-Experten über die Vermeidung von Burnout gesprochen. In unseren alltäglichen Leben suchen wir ständig nach Möglichkeiten, unsere Energie zu steigern und den Burnout zu vermeiden, insbesondere bei unseren Jobs.",1-2
80,"3.Be passionate about what you're doing and remember your purpose: Up until spring of 2022, infectious disease specialist Céline Gounder worked 100 hours a week for seven days a week.","Bringe Leidenschaft in das, was du tust, und erinnere dich an Zweck: Bis zum Frühling 2022 arbeitete Céline Gounder, Spezialistin für Infektionskrankheiten, 100 Stunden pro Woche, sieben Tage die Woche.",2-1
84,"4.Have other joys: Across the board, each of the experts said they engage in some hobby like exercise, dancing and even playing the guitar.","Habe andere Freuden. Überall gaben die Experten an, dass sie in irgendeinem Hobby wie Sport, Tanzen oder sogar Gitarrespielen aktiv sind.",1-2
91,Four teenagers were shot December 16 at Benito Juarez High School.,Vier Schüler wurden am 16. Dezember auf der Benito Juarez High School erschossen.,1-2
96,Minnesota biologists rescue trapped black bear The Minnesota Department of Natural Resources came to the rescue of a bear-y unlucky bear after it became trapped in a ditch.,"Minnesota-Biologen retten gefangenen Schwarzbären Das Minnesota Department of Natural Resources kam zur Rettung eines unglücklichen Bären, der in einem Graben gefangen war.",2-1
114,,"Ich fühle mich, wie wenn ich kurz davor bin, auszubrennen, und fast jede Aufgabe fühlt sich dann wie ein Berg an, den man erklimmen muss, und ist super dringend und wichtig.",0-1
117,"He said that the layout of the tombs are T-shaped, a style commonly used in tombs from the 18th dynasty.","Er sagte, dass die Anlage der Gräber T-förmig ist, eine Art, die im 18. Dynastie häufig verwendet wurde.",1-2
127,"The entire selection committee in Bolton North East resigned after they were not allowed to choose the shortlist, an increasingly common practice in Keir Starmer's Labour party, saying: ""Yet again, it appears that the Labour party is seeking to promote the views and attitudes of a clique in London, rather than local members in the north.""","Der gesamte Auswahlausschuss in Bolton North East hat zurückgetreten, nachdem ihnen nicht erlaubt wurde, die Shortlist zu wählen, eine immer häufiger werdende Praxis in Keir Starmer's Labour-Partei. Sie sagten: ""Wieder einmal scheint die Labour-Partei daran interessiert, die Ansichten und Einstellungen einer Clique in London zu fördern, anstatt die Interessen von lokalen Mitgliedern im Norden zu berücksichtigen.""",1-2
128,"They added: ""This goes against the attitude necessary to win back the red wall, which is so desperately needed to deliver a Labour government."" Reeves said: ""I don't know what the circumstances are of what has happened in Bolton, but I do know that those being selected are strong candidates, often with very strong roots in their communities.""","Sie fügten hinzu: ""Dies widerspricht der Einstellung, die notwendig ist, um die rote Mauer zurückzugewinnen, die so dringend benötigt wird, um eine Labour-Regierung zu liefern."" Reeves sagte: ""Ich weiß nicht, was die Umstände in Bolton sind, aber ich weiß, dass die ausgewählten Kandidaten starke Kandidaten sind, oft mit sehr starken Wurzeln in ihren Gemeinschaften.""",1-2
142,"After watching apprentices climb up pretend telegraph poles at the £1.7m site, Reeves discussed Labour's plans to overhaul the apprenticeship levy, which forces larger firms to put aside 0.5% of their payroll to fund apprentices.","Nach dem Beobachten von Azubis, wie sie sich an pretendierten Telegraphenmasten emporarbeiteten, auf dem £1,7 Mio. Standort, diskutierte Reeves die Pläne der Labour-Partei, die Ausbildungsprämie zu reformieren, die größeren Unternehmen verpflichtet, 0,5% ihrer Gehälter für die Finanzierung von Azubis abzusetzen.",1-2
144,"For example, said Reeves, Openreach ""wants to retrain people who work on copper to work on fibre, but the apprenticeship levy doesn't have that flexibility around retraining."" Reeves said Labour would change the levy so companies could use the money to retrain employees in industries such as the automotive sector and those currently fitting gas boilers.","Reeves sagte, Openreach möchte Menschen, die auf Kupfer arbeiten, um auf Faser zu arbeiten, aber die Ausbildungsabgabe hat nicht diese Flexibilität in Bezug auf die Umschulung. Reeves sagte, Labour würde die Abgabe ändern, damit Unternehmen das Geld verwenden können, um Mitarbeiter in Branchen wie der Automobilindustrie und jene, die Gas-Heizgeräte einbauen, umzuschulen.",1-2
148,One arrested amid Tate Britain protest over drag queen children's event,Einer wurde verhaftet amid. Tate Britain Protest über Drag-Queen-Kinderereignis,1-2
167,Trump's Prized 40 Wall Street Building On 'Lender Watch' Amid Dropping Income: Report,"Trumps gefeiertes 40 Wall Street-Gebäude unter ""Lender Watch"" aufgrund sinkenden Einkommens: Bericht",3-1
168,"Donald Trump's heavily mortgaged skyscraper at 40 Wall Street is on ""lender watch"" amid plummeting income and increasing costs, Bloomberg reported Friday.","Das stark verschuldete Hochhaus von Donald Trump an der 40 Wall Street ist aufgrund sinkender Einnahmen und steigender Kosten ""lender watch"" gemäß Bericht von Bloomberg am Freitag.",2-1
172,"The day of the Sept. 11, 2001, terrorist attacks that destroyed the World Trade Center and killed 3,000 people, a Trump bragged in a TV interview that 40 Wall Street was suddenly the tallest building in the city.","Der Tag des Terroranschlags am 11. September 2001, bei dem das World Trade Center zerstört wurde und 3.000 Menschen starben, boastete Trump in einem TV-Interview, dass 40 Wall Street plötzlich das höchste Gebäude der Stadt war.",1-2
