id,source,target,n2m
10,"""The people of Knowsley are not bigots and are welcoming to people escaping from some of the most dangerous places in the world in search of a place of safety,"" he said. ""Those demonstrating against refugees at this protest tonight do not represent this community.""","""Die Menschen in Knowsley sind keine Fanatiker und heißen Menschen willkommen, die aus einigen der gefährlichsten Orte der Welt fliehen, um einen sicheren Ort zu suchen"", sagte er. Diejenigen, die bei dieser Protestaktion heute Abend gegen Flüchtlinge demonstrieren, repräsentieren nicht diese Gemeinschaft.",2-1
16,President's Cup: Candystripes defeat,,1-0
17,Rovers in season opener at Brandywell Derry midfielder Adam Reilly closes down Lee Grace at the Brandywell Derry City emerged victorious in the President's Cup as they ran out 2-0 winners over Shamrock Rovers.,"Präsidentenpokal: Candystripes besiegen Rovers im Saisonauftakt bei Brandywell Derry-Mittelfeldspieler Adam Reilly schließt Lee Grace in der Brandywell ab Derry City ging als Sieger aus dem President's Cup hervor, da sie mit 2:0 gegen Shamrock Rovers gewannen.",4-1
43,Four teens charged in attack of 14-year-old who died of suicide after beating video was posted online Dad says daughter took her own life after being bullied at NJ school Four New Jersey teenagers have been charged in connection with the attack of a 14-year-old girl who later took her own life after video of the incident was posted on social media.,"Vier Jugendliche im Angriff auf 14-Jährigen angeklagt, der Selbstmord beging, nachdem das Video von der Prügelattacke online gestellt wurde. Papa sagt, Tochter hat sich das Leben genommen, nachdem sie in einer NJ-Schule gemobbt wurde. Vier Jugendliche aus New Jersey wurden im Zusammenhang mit dem Angriff auf ein 14-jähriges Mädchen angeklagt, das sich später selbst das Leben nahm, nachdem ein Video des Vorfalls in den sozialen Medien veröffentlicht wurde.",1-3
45,"Adriana Kuch, 14, was found dead in her Bayville home on February 3, two days after the disturbing video of the attack at Central Regional High School was posted online.","Adriana Kuch, 14, wurde am 3. Februar tot in ihrem Haus in Bayville aufgefunden, zwei Tage nachdem das verstörende Video von dem Angriff an der Central Regional High School online gestellt wurde.",1-2
56,"""If they called the police and did an investigation, those girls would not have posted videos from school,"" Kuch said. He also said his daughter, who had bruises on her body, should've been taken to the hospital.","""Wenn sie die Polizei gerufen und eine Untersuchung durchgeführt hätten, hätten diese Mädchen keine Videos aus der Schule gepostet"", sagte Kuch. Er sagte auch, seine Tochter, die Prellungen an ihrem Körper hatte, hätte ins Krankenhaus gebracht werden sollen.",2-1
65,"I talked to 30 health, wellness professionals about avoiding burnout In our day-to-day lives, we're constantly looking for ways to increase our energy and avoid burnout, especially in our jobs.","Ich sprach mit 30 Gesundheitsund Wellness-Fachleuten über die Vermeidung von Burnout. In unserem täglichen Leben suchen wir ständig nach Möglichkeiten, unsere Energie zu steigern und ein Ausbrennen zu vermeiden, insbesondere bei unserer Arbeit.",1-2
70,"1.Build a strong community: As someone who works with patients who have terminal illnesses, Eufrosina Young thanks her strong support system for her ability to maintain her energy.","1. Bauen Sie eine starke Gemeinschaft: Als jemand, der mit Patienten arbeitet, die an unheilbaren Krankheiten leiden, dankt Eufrosina Young ihrem starken Unterstützungssystem für ihre Fähigkeit, ihre Energie aufrechtzuerhalten.",2-1
75,"""I feel like when I'm about to burn out, basically every task feels like a mountain that you need to climb, and feels super urgent and important,"" says Vallat. In those moments, ""you really need to take some time off and realize that these tasks can wait.""","""Ich habe das Gefühl, dass, wenn ich kurz davor bin auszubrennen, praktisch jede Aufgabe sich anfühlt wie ein Berg, den man erklimmen muss, und super dringend und wichtig erscheint"", sagt Vallat. ""In diesen Momenten müssen Sie sich wirklich eine Auszeit nehmen und erkennen, dass diese Aufgaben warten können.""",2-1
90,Four teenagers were shot December 16 at Benito Juarez High School.,Vier Teenager wurden am 16. Dezember an der Benito Juarez High School erschossen.,1-2
