id,source,target,n2m
2,"他表情严肃，说""文化大革命""了，医院天天开会，也有人写了他的大字报，说他的历史有问题。",表情は硬く、文化大革命になったと言った。 病院では連日会議が開かれ、夫を批判する壁新聞が出て過去に問題があると言う人がいるというのだ。,1-2
4,但她的丈夫却突然说，你不会有事的，我会保护你。,だが、夫は突然言った。 お前には関係ないことだ。 私はお前を守る。,1-3
12,你怎么掉进了河里？是翻船了，还是坏人把你扔下去的？,どうして川に落ちたのです? 船が沈没したためですか、それとも誰かに落とされたのですか?,1-2
14,人们交替着询问，即令声音温和也如一根根利刺扎过来，她的心瞬间剧痛无比。,人々は代わる代わる訊ねた。 その声は優しくともどこかトゲがあり、女のこころはこの上なく傷んで、べッドに丸くなった。,1-2
15,她在床上蜷缩成一团。,,1-0
25,于是人们说，你想想，仔细地想想。,人々は言った。 よく考えて、思い出すんだ。,1-2
29,但她的思路一到河边，哗哗的水声便像炸雷一样轰响，莫名的恐惧随着水声汹涌而来。,だが、川辺まで記憶がたどり着くと、ゴーゴーという川音が雷鳴のように轟いてきた。 名もなき恐怖心が逆巻く水音とともに襲ってくるのだ。,1-2
30,波涛中如同藏着魔鬼，虽然看不见摸不着，却狠狠地袭击她的身心。,すると、逆巻く波の中に化け物が隠れている。 その姿は見えず触れもできないのだが、激しく女の精神と肉体を襲った。,1-2
43,她经常盯着一处发呆，似乎若有所思，又似百般无聊。,女はいつも虚空を見つめぼんやりしていた。 思うところがあるかのようであり、無聊をかこっているようでもあった。,1-2
44,"为此偶尔会有路人好奇，说：""太婆，你在想什么？""",そのため、通りかかりの人は気になって声をかけた。 おばあさん、何を考えてんだい?,1-2
45,这个时候，她会露出一脸茫然，望着路人，喃喃说几句没人听得见的话。,そんなとき、女はぼんやりしたまま通りかかった人を見つめ、ぶつぶっと何か言った。 だが誰も聞き取れないのだった。,1-2
48,她只是觉得有很多奇怪的东西拼命朝外跳，似乎在撩拨她的记忆。,ただ、とても多くの奇妙なものがしきりに外に向かって飛び出している感じがしていた。 まるで記憶が刺激されているかのようだ。,1-2
49,而那些，正是她一生都不愿意触碰的东西她拼命抵抗。,その奇妙なものは、女が一生触れたくないことだった。 女はそれに命をかけて抵抗した。,1-2
52,丈夫活着时，曾经提议她不妨想一想，或许想出了什么，人就心安了。,夫は生前、気にせず考えてみろと言った。 もしも何かを思い出せば、気持ちは休まる、と。,1-2
56,"她绝望地对她的丈夫说：""你不要逼我。我不能想。我一想就觉得我该去死。",女は絶望的になって夫に言った。 もう私を追いつめないでよ。 私、考えられない。,1-3
58,"沉默片刻，对她说：""那就不用再想了。",しばし沈黙の後、言った。 じゃあ、もう考えるな。,1-2
62,每一个去过她家的人，都会说，你家真是太干净了。,家にやって来る人は、誰もが言った。 あんたの家、ほんとにきれいね。,1-2
68,但那是些什么东西呢？她完全不知道。,だが、それはどんなものなのか? 女には全く分からなかった。,1-2
73,难道我都不知道的东西，他会知道？她想着时，甚至感觉到恐惧的气息扑面而来。,まさか私の知らないことを夫が知っているわけではあるまい? そう考えていると、恐怖の感情がふつふつと湧いてくるのを感じた。,1-2
74,这份恐惧就在她的身边。 日日夜夜，分分秒秒。,この恐怖は、日々、夜な夜な女の身に纏わりつき、一時も離れなかった。,2-1
75,于是她明白，多年以来，这个她深爱的人也是她深怕的人。,そこで女は分かった。 長年来、女が最も愛した人は女の最も恐れる人でもあったのだ。,1-2
76,为什么呢？她为什么会产生这样的感觉？她很惶惑，也不明白。,なぜだろう? なぜ女はこうした思いを抱いたのだろうか? 女は不安でどうしていいか分からなかった。,1-3
