id,source,target,n2m
1,"Nie wyjdzie stamtąd, mówię wam powiedział pryszczaty, z przekonaniem kiwając głową. Już godzina i ćwierć, jak tam wlazł. Już po nim. Mieszczanie, stłoczeni wśród ruin, milczeli wpatrzeni w ziejący w rumowisku czarny otwór, w zagruzowane wejście do podziemi.",そこから出ない、私たちに言ったように、確かに首を振って。 じつはございます、あそこに入りました 既に彼の後で 市民たち、 руїнахの中で混じり合って、黒い穴を見つめていた。,4-1
2,"Grubas w żółtym kubraku przestąpił z nogi na nogę, chrząknął, zdjął z głowy wymięty beret. Poczekajmy jeszcze powiedział, ocierając pot z rzadkich brwi. Na co? prychnął pryszczaty. Tam, w lochach, siedzi bazyliszek, zapomnieliście, wójcie?","彼らは、崩れ落ちた建物の中にある地下スペースへの入り口を注意深く見ていた。 黄色の帽子をかぶったグルバスは、片足からもう片足に移り、グローンという音をたて、首にあった汚れたベレーを取り外した。 もう少し待って、珍しい眉毛に汗をぬぐいましょう ""なにですか?プリシャッターが触れたのですか?"" そこ、茂みの中で、バジリスクが座っています、あなたたちは忘れてしまったかい? 誰がそこに入っているのか、その人は既に失われています。 そこでは、あまり人々が亡くなりましたか? なにを待つのですか? 私たちは不安に迷いました。",4-1
3,"Kto tam wchodzi, ten już przepadł.",,1-0
4,Mało to ludzi tam poginęło? Na co tedy czekać? Umawialiśmy się przecie mruknął niepewnie grubas. Jakże tak?,Jakże tak? 生き物と話をしていたのですか?,4-1
5,"Z żywym się umawialiście, wójcie rzekł towarzysz pryszczatego, olbrzym w skórzanym, rzeźnickim fartuchu. A nynie on martwy, pewne to jak słońce na niebie. Z góry było wiadomo, że na zgubę idzie, jako i inni przed nim.",偉い存在が、大きな皮のアプロンを着用していましたか? あの人は死んでいる、確かに天にあるように 上からは、失敗することがわかっていた。,3-1
7,"A bez zwierciadła bazyliszka nie da się zabić, każdy to wie. Zaoszczędziliście grosza, wójcie dodał pryszczaty. Bo i płacić za bazyliszka nie ma komu. Idźcie tedy spokojnie do dom.","""鏡なしでバジルISHKAを殺すことはできません、誰もが知っています。"" Jakże tak? Jakże tak? 節約した Grosza、副官がプリシャッと追加しました 彼にはバジリスクの支払いに誰もいない。 一緒に安心して家に帰りなさい。 魔法使いの馬と財産は我々が取り戻す。",4-1
8,"A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru. Ano powiedział rzeźnik. Sielna klacz, a i juki nieźle wypchane.",善良なものを腐らせるのは惜しい あの人は肉屋さんに言った。,3-1
9,"Zajrzyjmy, co w środku. Jakże tak? Coście? Milczcie, wójcie, i nie mieszajcie się, bo guza złapiecie ostrzegł pryszczaty.","精液な牝馬、そして受け入れがよく詰まっている 中に見よう Jakże tak? あなたたちは何ですか? ""黙れ、味方、そして紛らわしくないでください。",4-1
11,"Zostaw tego konia w spokoju, kochasiu. Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",""" 穀物を食べた馬が肉屋に戻った この馬を安らかにしておくれ、愛してる。 屠殺者は、壁の背後から現れた外国人にゆっくりと目を向けた。",2-1
14,"Odejdź od konia powtórzył, uśmiechając się zjadliwie. Jakże to?",笑顔で馬に離れた Jakże to?,2-1
15,"Cudzy koń, cudze juki, cudza własność, a ty podnosisz na nie swoje kaprawe oczka, wyciągasz ku nim parszywą łapę? Godzi się tak?",異なる馬、異なる獣、異なる所有、そしてあなたはその上に自分の疲れた目を持ち上げ、彼に寄生するように伸びる爪を引き出すのか? ございますか?,2-1
20,"Nic ci do tego, kochasiu. Broni nie nosicie.",なにかこのようすです、愛してる。 銃器を携帯しないでください。,2-1
31,"Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu.",笑顔で、歯を見せて、眼を閉じて、唇を捻じる二人の女の子。 彼女たちの耳の後ろには、広い、sinuous tattooのラインが伸びていた。,1-2
32,"Mięśnie grały na mocnych udach widocznych spod rysich skór otaczających biodra, na nagich, krągłych ramionach powyżej rękawic z kolczej siatki.",筋肉が強くVisibleな肘の下の皮膚の上で揺れていた。 上半身は裸で、円陣のある袖です。,1-2
38,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią.",白髪の人、痙攣し、不思議な形を創り出した。 奇怪な空、血で濡れた灰色の粉に染まっていた。,1-2
