id,source,target,n2m
5,"""Käse, bitte"", sagte ich, ""was hast du denn?"" ""Nichts"", flötete Selma, ""hab ich doch gesagt.""","""Ser proszę"" powiedziałem ""co masz?"" ""Nic"" zaśpiewała Selma ""przecież to powiedziałam"".",1-2
18,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.","Przestraszyła się, gdy obraz okapi zniknął. Usiadła prosto w łóżku, ocknęła się i wpatrywała się w swoją piżamę, w której chwilę wcześniej stała na Uhlheck w swoim śnie, a potem w zegar.",1-2
22,"Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte.","Od naszej pierwszej podróży pociągiem zawsze gramy w to samo: Stanęliśmy plecami do okien, naprzeciwko drzwi wagonu. Martin zamknął oczy, ja patrzyłam przez okno drzwi, które miał Martin za plecami.",1-2
27,Wiese. Wald. Wald. Hochsitz eins.,Łąka. Las. Las. Wieża obserwacyjna nr 1.,4-1
28,Feld. Wald. Wiese.,Pole. Las. Łąka.,3-1
29,"Weide, Weide. Reifenfabrik. Dorf. Weide. Feld.","Wiej, wiej. Fabryka opon. Wieś. Trawa. Pole.",4-1
30,Hochsitz zwei. Waldstück.,Wieża obserwacyjna nr 2.,2-1
31,Hof. Feld. Wald. Hochsitz drei.,Las. Dwór. Pole. Las. Wieża obserwacyjna trzy.,4-1
39,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen.","Gospodarz Häubel wyprostowałby się i powiedział: ""Nie, nie, właśnie mi to bardzo odpowiada. Lepiej nie przekładać tego, bo kto wie, kiedy uda ci się to zorganizować"". A Śmierć usiadłaby na już przygotowanym krześle u głowy łóżka.",1-3
47,"""Klappe halten"", sagte der Optiker noch einmal lauter und ging schneller, ""Selma findet nur sehr selten etwas bedrohlich oder unansehnlich.""","Cisza! powtórzył optyk głośniej, zaczynając iść szybciej. Selma rzadko widzi coś groźnego albo brzydkiego.",1-2
49,"Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde.",Ale może miłość okaże się właśnie nieatrakcyjna szepczały głosy. Istnieje powód mówiły dla którego prawda została tak długo ukryta.,1-2
51,"""Besonnenheit war das"", sagten die Stimmen, ""Angst ist ja manchmal doch ein guter Ratgeber"", sagten sie und summten die Titelmelodie der Vorabendserie.",To była rozwaga mówiły głosy. Czasem przecież strach jest dobrym doradcą mówiły i zaczęły nucić melodię tytułową z serialu z wieczornego programu.,1-2
62,"Auf jeder Postkarte war eine Landschaft abgebildet, die mit der Kreisstadt nicht das Geringste zu tun hatte, nämlich eine mit Meer, Wasserfall oder Wüste, und dazu jeweils ein Sinnspruch, der mit dem Optiker nicht das Geringste zu tun hatte.","Na każdej kartce pocztowej była przedstawiona jakaś krajobraz, nie mający nic wspólnego z miastem powiatowym, np. Z morzem, wodospadem albo pustynią, a do tego zawsze jakieś sentencje, nie mające nic wspólnego z optykiem.",1-2
