id,source,target,n2m
1,Diego Cocca wird neuer Nationaltrainer von Mexiko Im Sommer 2026 richtet Mexiko gemeinsam mit den USA und Kanada die WM mit dann erstmals 48 Mannschaften aus.,"Diego Cocca will be the new national coach of Mexico. In the summer of 2026, Mexico will host the World Cup alongside the USA and Canada, featuring 48 teams for the first time.",1-2
4,Er hatte erst im November als Coach des mexikanischen Clubs Tigres übernommen. Seine überraschende Berufung zum Nationaltrainer löste Ärger im Verein aus.,"He had only taken over as coach of the Mexican club Tigres in November, and his unexpected appointment as national coach caused controversy within the club.",2-1
5,"Geesthacht: Neue Beetschilder sollen zum Nachpflanzen animieren Franko Stein (FD Umwelt, links) und Friedhelm Ringe (Nabu) stellen die Pflanzenschilder in den Beeten der Fußgängerzone auf.","Geesthacht: New signs should encourage reforestation. Franko Stein (Environmental Department, left) and Friedhelm Ringe (Nature Conservation Association) are setting up plant signs in the pedestrian zone.",1-2
15,"Passanten sollen sich auf diese Weise informieren können, was hier gerade so schön blüht. Die Hoffnung ist, dass Hobbygärtner zu Hause gezielt nachpflanzen.","Passersby can thus inform themselves about what's blooming here, and the hope is that hobby gardeners will be inspired to plant similar species at home.",2-1
16,In der ersten Januarwoche war bereits Saisonstart bei der Wildhasel Jüngeren Datums sind Sträucher wie Winterduftheckenkirsche und Winterschneeball in den Beeten der Fußgängerzone.,The wild hare season started during the first week of January. Younger dates include shrubs such as winter skunk cabbage and snowball bushes in the pedestrian zone.,1-2
20,"In der ersten Januarwoche war bereits Saisonstart bei der Wildhasel. Sie blüht besonders üppig am Richtweg bei der Steigung, in der Gutenbergstraße, Wilhelm-Holert-Straße, Fahrendofer Weg und vielen Knicks.","The wild hazel has already started its season in the first week of January, blooming particularly abundantly along the path at the slope, in Gutenberg Street, Wilhelm-Holert Street, Fahrendofer Way, and many bends.",2-1
24,"Die Älteste von ihnen ist Ernestine Stauchner, sie feierte kürzlich ihren 102. Geburtstag.","The oldest of them is Ernestine Stauchner, who recently celebrated her 102nd birthday.",2-1
37,"Der spanische Flamenco könnte den Stepptanz beeinflusst haben. Dabei werden die Spitzen der Schuhe genagelt, damit sie beim Tanzen einen gut hörbaren Ton erzeugen.","The Spanish flamenco could have influenced the step dance, where the tips of the shoes are nailed, creating a clear tone when dancing.",2-1
44,"Analog im Dialog Die Grenzen des Digitalen Mit fortschreitender Digitalisierung wächst bei so manchen wieder die Lust auf analog Die Rasanz, mit der unser Alltag digital wurde, ließ uns kaum Zeit, Regeln für den Umgang damit aufzustellen und unsere Kommunikationsund Arbeitsweisen daran anzupassen, meint DNN-Kolumnistin Claudia Muntschick.","""Analog in Dialogue The Limits of the Digital"" With advancing digitalization, many people are increasingly craving the analog. The rapid pace at which our daily lives have become digital has left us little time to establish rules for how to handle it and adapt our communication and work habits accordingly, says DNN columnist Claudia Muntschick.",1-3
53,,14 days for a new government.,0-1
54,,"Or, more idiomatically:How much longer will it take in Moldova?",0-1
55,14 Tage für eine neue Regierung In Moldau (auch: Moldawien) hat die Präsidentin Maia Sandu den ehemaligen Innenminister Dorin Recean mit der Regierungsbildung beauftragt.,"14 days to form a new government. In Moldova (also known as Moldavia), President Maia Sandu has tasked former Interior Minister Dorin Recean with forming a government.",1-2
66,Das waren die Kostüme der Promis 2023 wird wieder ordentlich gefeiert in Veitshöchheim.,"That was the costumes of the celebrities. ""2023 is going to be celebrated in style in Veitshöchheim.",1-2
68,"Landesvater Markus Söder ging nicht etwa als Moses, was sein Kostüm vermuten lässt.","State Father Markus Söder did not go as Moses, which his costume suggests.",1-3
74,"Landtagspräsidentin Ilse Aigner suchte sich niemand geringeres als ""Mama Bavaria"" als Vorbild für ihr Kostüm.","President of the State Parliament Ilse Aigner chose no less than ""Mama Bavaria"" as her costume role model.",1-2
89,"In Veitshöchheim war der Fraktionsvorsitzende im EU-Parlament, Manfred Weber, als Pantomime unterwegs. An seiner Seite Frau Andrea.","In Veitshöchheim, the chairman of the EPP group in the European Parliament, Manfred Weber, was on tour as a pantomime, accompanied by his wife Andrea.",2-1
95,Der Erste Bürgermeister von Veitshöchheim durfte natürlich auch nicht fehlen. Jürgen Götz und seine Gattin Julia.,"The first mayor of Veitshöchheim, Jürgen Götz, and his wife Julia, naturally could not be missing.",2-1
96,Oberhof: Kühn Achter im WM-Sprint Bö setzte seine beeindruckende Serie trotz schwieriger Bedingungen fort und gewann auch das sechste Sprintrennen der Saison.,Oberhof: Kühn Eighth in the World Championship Sprint. Bö continued his impressive series despite difficult conditions and won the sixth sprint race of the season.,1-2
99,"Auch teilweise starker Nebel hinderte Dauersieger Bö nicht daran, schon sein zweites Gold am Rennsteig einzusammeln. Am Mittwoch hatte es mit Norwegens Mixed-Staffel schon zur erfolgreichen Titelverteidigung gereicht.","Even thick fog did not prevent Bö from collecting his second gold medal on the Rennsteig, following his successful title defense with Norway's mixed relay team on Wednesday.",2-1
110,"Biden empfängt Lula: ""Müssen für Demokratie eintreten""","Biden receives Lula: ""Must stand up for democracy""",1-2
114,"""Die starke Demokratie unserer beiden Nationen wurde auf die Probe gestellt"", sagte Biden am Freitag im Weißen Haus in Washington. ""Wir müssen weiterhin für die Demokratie eintreten, für die demokratischen Werte, die den Kern unserer Stärke ausmachen"".","""The strong democracy of our two nations has been put to the test,"" said Biden on Friday at the White House in Washington. ""We must continue to stand up for democracy, for the democratic values that are at the core of our strength.""",1-2
123,"""Seine Welt begann und endete mit Fake News, morgens, nachmittags und abends"", sagte Lula. ""Kommt mir bekannt vor"", entgegnete Biden eine offensichtliche Anspielung auf seinen Amtsvorgänger Trump.","""His world began and ended with fake news, morning, noon, and night,"" said Lula. ""Sounds familiar,"" replied Biden an obvious reference to his predecessor Trump.",1-2
124,Kurze Notiz über die Presse der Freitag Erinnert sich noch jemand an die RAF-Fahndungsplakate?,Translation: Brief note on the press Friday. Does anyone remember the RAF wanted posters?,1-2
137,Harald Glööckler reicht Scheidung von seinem Mann Dieter Schroth ein Designer Harald Glööckler (57) und sein Mann Dieter Schroth (74) haben sich getrennt.,Harald Glööckler files for divorce from his husband Dieter Schroth. Designer Harald Glööckler (57) and his partner Dieter Schroth (74) have separated.,1-3
141,"Glööckler und sein Lebenspartner Schroth waren 35 Jahre zusammen, Trennungsgerüchte gab es schon seit etwa einem Jahr.","Glööckler and his life partner Schroth were together for 35 years, there have been rumors of separation for about a year.",1-2
142,"Nach seiner Dschungelcamp-Teilnahme soll der Modedesigner bereits aus dem gemeinsamen Haus in der Pfalz nach Berlin gezogen sein, heißt es in verschiedenen Medienberichten. Auch in der RTL-Show sprach er über Eheprobleme.","According to various media reports, the fashion designer has already moved out of their shared house in the Palatinate region to Berlin after his participation in the jungle camp, and he also spoke about marriage problems in the RTL show.",2-1
143,"SS-Massakers in Oradour-sur-Glane: Letzter Überlebender tot In dem zerstörten Dorf nordwestlich von Limoges, dessen Ruinen erhalten blieben, wurde 1999 ein Gedenkzentrum eingerichtet.","""SS Massacre in Oradour-sur-Glane: Last Survivor Dead"" In the destroyed village northwest of Limoges, whose ruins were preserved, a memorial center was established in 1999.",1-2
144,Frankreichs Präsident Emmanuel Macron hatte Hébras vor einem Jahr mit dem nationalen Verdienstorden ausgezeichnet.,French President Emmanuel Macron had awarded Hébras the National Order of Merit a year ago.,1-2
148,"Eine Kurvenlage für 14 Häuser: In Homeien kennt jeder jeden LZ-Serie Nordlippische Weiler: In Homeien leben nicht selten drei, vier Generationen unter einem Dach.","A curve for 14 houses: In Homeien, everyone knows everyone. LZ-Series Northern Lippe Villages: In Homeien, three or four generations often live under one roof.",1-3
161,"""Die Folgen einer dauerhaft hohen Inflation sind wesentlich gravierender als die höherer Finanzierungskosten für einige Länder"", sagte Sewing. ""Natürlich müssen wir das im Blick behalten, aber ein hoher Schuldenstand darf die EZB nicht davon abhalten, konsequent zu handeln"".","""The consequences of sustained high inflation are much more severe than the higher financing costs for some countries,"" said Sewing. ""Of course, we must keep that in mind, but a high debt level must not deter the ECB from taking decisive action.""",1-2
