id,source,target,n2m
2,"Już godzina i ćwierć, jak tam wlazł. Już po nim.",やつがあそこに下りてから一時間と十五分。,2-1
10,Umawialiśmy się przecie mruknął niepewnie grubas. Jakże tak?,だが、われわれは契約を結んだ太った町議はあきらめ悪くつぶやいた。,2-1
15,"A bez zwierciadła bazyliszka nie da się zabić, każdy to wie. Zaoszczędziliście grosza, wójcie dodał pryszczaty.",鏡がなけりやバシリスクは殺せない、誰だって知ってる 一シリングも出さずにすんだな、町議あばた男が言った。,2-1
17,"Idźcie tedy spokojnie do dom. A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru. Ano powiedział rzeźnik.",だから安心して家に帰りやいい魔法使いの馬と荷物はもらっておくか。 このまま捨ておくのはもったいない まったくだ肉屋が言った。,3-2
20,Jakże tak? Coście?,おまえたち、何をしている?,2-1
23,"Zostaw tego konia w spokoju, kochasiu. Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",その馬に手を出すな その声に、肉屋は壁の奥から現れた男をゆっくり振り返り、人々が地下牢の人口のまわりに集まった。,2-1
33,"Ktoście to niby spytał pryszczaty, nie wyjmując ręki zza pazuchy żeby nam prawic, co się godzi, a co nie?",誰だ? あばた男が片手を上着に入れたままたずねた。,1-2
34,"Nic ci do tego, kochasiu. Broni nie nosicie. Prawda obcy uśmiechnął się jeszcze zjadliwiej.",おれたちに善悪を説いてきかせるのは きみには関係ない 武器は持っていないようだな いかにも見知らぬ男の笑みがますますすごみを帯びた。,3-1
35,"Nie nosze. To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem. To bardzo niedobrze, że nie nosicie.",持っていない それは気の毒だあばた男が上着から一長いナイフを握った一片手を出した。,3-1
39,"Moja broń chodzi za mną. Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny.",武器はあとからついてくル がれきの後ろから二人の若い女が柔らかい、確かな足取りで現れた。,2-1
41,"Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu.",二人の女は歯をちらっと見せてにこと笑い、目を細めた。 目じりから耳に走る、太い入れ墨。,1-2
45,"Za dłońmi pojawiły się kolejno głowa o białych, przyprószonych ceglanym miałem włosach, blada twarz, rękojeść miecza, wystająca znad ramienia. Tłum zaszemrał.",両手に続いて、レンガ粉の筋が入った白髪の頭、青白い顔、肩から突き出た剣の柄が順に現れ、人だかりからつぶやきが洩れた。,2-1
46,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią. Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta.",白髪の男は下に手を伸ばし、穴から醜悪なもの一血染めの砂塵にまみれた不気味な塊一を引っぱりあげると、その長い爬虫類の尾をつかみ、太った町議の足もとに無言で放り投げた。,2-1
53,"Uczciwych lintarów, mało oberżniętych. Sprawdzę, uprzedzam.",欠けたのではなく、まともなリンター硬貨で頼む。,2-1
57,"Jak zwykle powiedział, wyjmując trzos z rozdygotanych rąk wójta. Nadstawiam dla was karku za marny pieniądz, a wy tymczasem dobieracie się do moich rzeczy.",いつものことだが白髪の男は町議の震える手から袋を受け取り、おれがわずかな報酬で命を懸けているあいだ、おまえたちは人の物に手をつけようとする。,2-1
58,"Nigdy się, zaraza z wami, nie zmienicie. Nie ruszone zamamrotał rzeźnik, cofając się.",相も変わらずろくでなしばかりだ まださわっちゃいない肉屋があとずさりながらつぶやいた。,2-1
60,"Nie ruszone wasze rzeczy, panie. Wielcem rad białowłosy uśmiechnął się.",誰もあんたの物に手をつけちゃいない、だんな それはよかった白髪の男がほほえんだ。,2-1
