id,source,target,n2m
2,"Już godzina i ćwierć, jak tam wlazł. Już po nim.",入ってからもう一時間半くらい経ってるんだ。,2-1
3,"Mieszczanie, stłoczeni wśród ruin, milczeli wpatrzeni w ziejący w rumowisku czarny otwór, w zagruzowane wejście do podziemi.",もう彼は終わりだ 市民たちは、廃墟の中で押し寄せていた。 みんなが黒い穴を見つめている。 その穴は、地下への階段を埋め尽くしてしまっていた。,1-3
4,"Grubas w żółtym kubraku przestąpił z nogi na nogę, chrząknął, zdjął z głowy wymięty beret.",黄色い大衣を着た太った男は、足を踏み変えながらうなずいた。 そして、頭から古びたベレー帽を取り外した。,1-2
6,Na co? prychnął pryszczaty.,何を待つんだ? と、そのとき、そばにいたニキビの多い男が口を挟んだ。,1-2
13,"Z żywym się umawialiście, wójcie rzekł towarzysz pryszczatego, olbrzym w skórzanym, rzeźnickim fartuchu.",あなたたちはまだ生きていたときに約束したんだよ、長官と、ニキビの多い男の同伴者が言った。 彼は鞣したレザーの職人用のエプロンを着ていた。,1-2
15,"Z góry było wiadomo, że na zgubę idzie, jako i inni przed nim.",彼が死んでしまうのは明らかだったよな。 今までにも同じようなことが何度もあったし。,1-2
17,"A bez zwierciadła bazyliszka nie da się zabić, każdy to wie. Zaoszczędziliście grosza, wójcie dodał pryszczaty.",鏡なしではバジリスクを殺すことはできないんだよ、みんな知ってるよね お前ら、お金を節約したよな、村長さんと、その男はつぶやいた。,2-1
18,"Bo i płacić za bazyliszka nie ma komu. Idźcie tedy spokojnie do dom. A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru. Ano powiedział rzeźnik.",そもそも、バジリスクを払う者がいないんだからなそうだなと村長が言った。,4-1
19,"Sielna klacz, a i juki nieźle wypchane. Zajrzyjmy, co w środku. Jakże tak?",この馬はおいしいやつだし、荷物もなかなかいいものだなそんなのを?,3-1
21,"Sielna klacz powtórzył rzeźnik. Zostaw tego konia w spokoju, kochasiu. Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",なかなかいい馬だな村長はそう言いながら、壁の角を曲がってきた外来者を見た。,3-1
29,"Rzeźnik kiwnął głową, skinął w stronę grupy, z której wyszło jeszcze dwu, krępych, krótko ostrzyżonych.",肉屋は頷いて、そのグループの方へ指差した。 そこからまだ2人の、短く刈り込まれた、かたい体格の男が出てきた。,1-2
32,"Nic ci do tego, kochasiu. Broni nie nosicie. Prawda obcy uśmiechnął się jeszcze zjadliwiej.",お前には関係ないことだよ、おいちゃん 武器を持ってないみたいだな そうだなと、彼はさらに冷たく笑った。,3-1
33,"Nie nosze. To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem.",持ってないよ それはまずいなと、その男は腹巻きから手を出し、長いナイフを持ち出した。,2-1
34,"To bardzo niedobrze, że nie nosicie. Rzeźnik też wyciągnął nóż, długi jak kordelas. Tamci dwaj postąpili do przodu, unosząc pałki.",とてもまずいな、武器を持ってないとは そして、その他の二人もナイフを抜き出し、棒を持ち上げた。,3-1
36,"Moja broń chodzi za mną. Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny.",私の武器は私の後を追ってくるんだ 廃墟の裏から、ゆったりとした足取りで2人の若い女の子が現れた。,2-1
38,"Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu.",2人の女の子は笑顔を浮かべ、歯を見せながら、瞳を細めていた。 その頬には、青いタトゥーが耳元まで広がっていた。,1-2
44,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią.",白髪の男は、かがんで洞窟から奇妙な形を引きずり出した。 血に染み込んだ埃で覆われた、不思議な体だった。,1-2
51,"Moje dwieście lintarów, jeśli łaska.",私の二百リンタールだ。 もしよろしければな。,1-2
52,"Uczciwych lintarów, mało oberżniętych.",正直なリンタールだ。 お店でほとんど値引きされてない。,1-2
53,"Sprawdzę, uprzedzam. Wójt drżącymi dłońmi wysupłał sakiewkę.",確かめておくけど 長官は震える手で小判袋を取り出した。,2-1
54,"Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu.",白髪の男は周りを見回した。 一瞬、自分の足元に置いてあるナイフを見つめた。,1-2
58,"Nigdy się, zaraza z wami, nie zmienicie. Nie ruszone zamamrotał rzeźnik, cofając się.",お前たちは、決して変わらないな お前の物は動かしてないよと、肉屋がうなずきながら後ずさりした。,2-1
60,"Nie ruszone wasze rzeczy, panie. Wielcem rad białowłosy uśmiechnął się.",お前の物は動かしてないよ、お嬢様 それは本当にうれしいなと、白髪の男は微笑んだ。,2-1
62,"I dlatego, bratku, ty też nie będziesz ruszony.",それじゃ、兄弟よ。 お前は動かされないよ。,1-2
63,Odejdź w pokoju. Ale odejdź prędko.,でも、早く帰ってくれ。,2-1
