id,source,target,n2m
12,你怎么掉进了河里？是翻船了，还是坏人把你扔下去的？,あなたはどのように河に落ちましたか? はしけに乗っていたのですか? 或いは悪人に投げられてしまったのですか?,1-3
54,"她绝望地对她的丈夫说：""你不要逼我。我不能想。我一想就觉得我该去死。",彼女は絶望的に彼女の丈夫に言った。 あなたは私を逼るな。 私は考えられない。 私一度思うと、私が死ぬべきだと感じる。,1-4
55,"""她的丈夫吓着了。 沉默片刻，对她说：""那就不用再想了。",彼女の丈夫は驚いて、しばらくの間、黙り込んでいた。 そして、それでも良い。 以後は考えなくていい。,2-3
66,但那是些什么东西呢？她完全不知道。,が、それらが何か? 彼女は全然分からなかった。,1-2
68,她没有体会到这是丈夫的安慰和提醒，心里反倒是狠狠的一阵悸动。,彼女は、その夫の安慰と提醒を体験することができなかった。 心の中では、狠狠という一阵悸動があった。,1-2
71,难道我都不知道的东西，他会知道？她想着时，甚至感觉到恐惧的气息扑面而来。,私も知らないことですか? 彼が知っているのか? 彼女は考えると、恐怖の気息が襲い来るのを感じた。,1-3
74,于是她明白，多年以来，这个她深爱的人也是她深怕的人。,そして彼女は理解した。 多年にわたって、この彼女は深く愛していた人も、彼女は深く恐れていた人であった。,1-2
75,为什么呢？她为什么会产生这样的感觉？她很惶惑，也不明白。,なぜなのか? 彼女は理由を知らない。,1-2
84,在这样的景致和这样的声音中，她慢慢地安静下来。 人们把她从湍急的河流里捞出时，她一丝不挂。,この景色とこの音楽（声）中で、彼女静か她静か落ち着下来让她安静下来了 人々が彼女を急流の河川から引き揚げたとき、彼女は一糸まで挂わなかった。,2-1
88,得幸有几个军医正在附近村庄出诊，他们直接把她送到了那里。 急救之后，那几个医生迅速地把她带回了医院。,幸いにも近くの村に診療所があり、そこに彼女を送った。急救後、その数人の医生が彼女を速やかに病院に運んだ。,2-1
