id,source,target,n2m
1,"""Klappe halten"", sagte der Optiker noch einmal lauter und ging schneller, ""Selma findet nur sehr selten etwas bedrohlich oder unansehnlich.""","""Be quiet,"" the optician said again, louder this time, and he walked faster. ""Selma rarely finds anything threatening or unsightly.""",1-2
3,"Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde.","But maybe love would find her unsightly, the voices hissed. There must be a reason, they said, why the truth had been hidden for so long.",1-2
5,"""Besonnenheit war das"", sagten die Stimmen, ""Angst ist ja manchmal doch ein guter Ratgeber"", sagten sie und summten die Titelmelodie der Vorabendserie.","""That was prudence,"" the voices said. ""Fear can sometimes be a good advisor,"" they said, and they hummed the theme song of the evening show.",1-2
18,"Er würde sich an Bauer Häubels Bett stellen und fragen: ""Passt es Ihnen jetzt? Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen.""","He would stand by Bauer Häubel's bed and ask, ""Is this a good time for you? I can come back at a later time.""",2-1
19,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen.","Bauer Häubel would sit up and say, ""No, no, this is a very good time. Let's not put it off again, who knows when you can arrange it again,"" and death would sit in the chair prepared at the head of the bed.",1-2
31,"Sie machten unbekümmert all das, was man bei Aberglauben nicht machen darf: Sie saßen gelassen unter Wanduhren, obwohl man bei Aberglauben daran sterben kann, sie schliefen mit dem Kopf zur Tür hin, obwohl das bei Aberglauben bedeutet, dass man durch genau die Tür bald mit den Füßen zuerst hinausgetragen wird. Sie hängten zwischen Weihnachten und Neujahr Wäsche auf, was, wie Elsbeth warnte, bei Aberglauben einem Suizid oder einer Beihilfe zum Mord gleichkommt.","They did all the things that superstition forbids: they sat calmly under wall clocks, even though superstition says that it can kill you; they slept with their heads towards the door, even though superstition says that it means you will be carried out of the door feet first; they hung out laundry between Christmas and New Year, which, as Elsbeth warned, was akin to suicide or aiding and abetting murder according to superstition.",3-1
34,"Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte.","Since our first train ride, we had always played the same game: we stood with our backs to the windows, facing the opposite train doors, Martin closed his eyes, and I looked out of the window of the door that Martin had behind him.",2-1
37,"""Jetzt Feld. Weide.","""Now a field. Meadow.",1-2
38,Das Gehöft vom verrückten Hassel.,Hassel's crazy farm. Meadow.,1-2
39,Wiese. Wald. Wald.,Forest. Forest.,3-2
55,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise.""","""That's nonsense,"" Selma said, rubbing her forehead. ""Unfortunately, it's nonsense, Luise.""",1-2
62,"""Was ist denn?"", fragte ich.","""What is it?"" I asked.",1-2
66,"""Käse, bitte"", sagte ich, ""was hast du denn?"" ""Nichts"", flötete Selma, ""hab ich doch gesagt.""","""Cheese, please,"" I said. ""What's wrong with you?"" ""Nothing,"" Selma trilled. ""I already said that.""",1-4
