id,source,target,n2m
1,Diego Cocca wird neuer Nationaltrainer von Mexiko Im Sommer 2026 richtet Mexiko gemeinsam mit den USA und Kanada die WM mit dann erstmals 48 Mannschaften aus.,"Diego Cocca becomes the new national coach of Mexico In the summer of 2026, Mexico, together with the USA and Canada, will host the World Cup with 48 teams for the first time.",1-2
6,"Geesthacht: Neue Beetschilder sollen zum Nachpflanzen animieren Franko Stein (FD Umwelt, links) und Friedhelm Ringe (Nabu) stellen die Pflanzenschilder in den Beeten der Fußgängerzone auf.","Geesthacht: New flower bed signs encourage replanting Franko Stein (FD Environment, left) and Friedhelm Ringe (Nabu) set up plant signs in the flower beds of the pedestrian zone.",1-2
25,"München Tanz-Gott Fred Astaire wäre sicher stolz auf sie, wenn er vom Himmel runter zum Münchner Ostbahnhof schaut!",Munich Dance legend Fred Astaire would surely be proud of them if he looked down from heaven to Munich's East Train Station!,1-2
27,"Die Älteste von ihnen ist Ernestine Stauchner, sie feierte kürzlich ihren 102. Geburtstag.","The oldest of them is Ernestine Stauchner, who recently celebrated her 102nd birthday.",2-1
48,"Analog im Dialog Die Grenzen des Digitalen Mit fortschreitender Digitalisierung wächst bei so manchen wieder die Lust auf analog Die Rasanz, mit der unser Alltag digital wurde, ließ uns kaum Zeit, Regeln für den Umgang damit aufzustellen und unsere Kommunikationsund Arbeitsweisen daran anzupassen, meint DNN-Kolumnistin Claudia Muntschick.","Analog in Dialogue The Limits of the Digital With the advancement of digitalization, some people are rediscovering their passion for analog The rapid pace at which our everyday life has become digital has left us little time to establish rules for dealing with it and adapting our communication and work methods accordingly, says DNN columnist Claudia Muntschick.",1-4
57,14 Tage für eine neue Regierung In Moldau (auch: Moldawien) hat die Präsidentin Maia Sandu den ehemaligen Innenminister Dorin Recean mit der Regierungsbildung beauftragt.,"14 days for a new government In Moldova (also known as Moldavia), President Maia Sandu has appointed former Interior Minister Dorin Recean to form the government.",1-2
68,Das waren die Kostüme der Promis 2023 wird wieder ordentlich gefeiert in Veitshöchheim.,"These were the costumes of the celebrities In 2023, there will be a big celebration in Veitshöchheim again.",1-2
70,"Landesvater Markus Söder ging nicht etwa als Moses, was sein Kostüm vermuten lässt.","State leader Markus Söder did not go as Moses, as his costume might suggest.",1-3
76,"Landtagspräsidentin Ilse Aigner suchte sich niemand geringeres als ""Mama Bavaria"" als Vorbild für ihr Kostüm.","State Parliament President Ilse Aigner chose none other than ""Mama Bavaria"" as the inspiration for her costume.",1-3
79,Bayerns Goldjunge: Finanzminister Albert Füracker mit seiner Frau Evelyne.,Bavaria's Golden Boy: Finance Minister Albert Füracker with his wife Evelyne.,1-2
98,Der Erste Bürgermeister von Veitshöchheim durfte natürlich auch nicht fehlen. Jürgen Götz und seine Gattin Julia.,"The First Mayor of Veitshöchheim, Jürgen Götz, and his wife Julia were, of course, also present.",2-1
99,Oberhof: Kühn Achter im WM-Sprint Bö setzte seine beeindruckende Serie trotz schwieriger Bedingungen fort und gewann auch das sechste Sprintrennen der Saison.,Oberhof: Kühn finishes eighth in the World Championship Sprint Bö continued his impressive streak despite difficult conditions and won the sixth sprint race of the season.,1-2
118,"""Die starke Demokratie unserer beiden Nationen wurde auf die Probe gestellt"", sagte Biden am Freitag im Weißen Haus in Washington. ""Wir müssen weiterhin für die Demokratie eintreten, für die demokratischen Werte, die den Kern unserer Stärke ausmachen"".","""Our strong democracy in both of our nations has been tested,"" Biden said on Friday at the White House in Washington. ""We must continue to stand up for democracy, for the democratic values that are at the core of our strength.""",1-2
127,"""Seine Welt begann und endete mit Fake News, morgens, nachmittags und abends"", sagte Lula. ""Kommt mir bekannt vor"", entgegnete Biden eine offensichtliche Anspielung auf seinen Amtsvorgänger Trump.","""His world began and ended with fake news, morning, afternoon, and evening,"" said Lula. ""Sounds familiar,"" replied Biden an obvious reference to his predecessor Trump.",1-2
135,"Aber darum geht es nicht, sondern: Auf Platz 1 bis 5 (!) steht Frau Wagenknecht, dann folgt Frau Schwarzer.","But that's not the point, instead: In positions 1 to 5 (!) is Ms. Wagenknecht, followed by Ms. Schwarzer.",1-3
139,"Und spätestens jetzt, gut dialektisch, sollte Frau Wagenknecht die beliebteste Politikerin aller noch nicht ganz verblödeten, d.h. Friedliebenden, pazifistischen und antimilitaristischen Menschen sein.","And by now, at the latest, in good dialectical fashion, Ms. Wagenknecht should be the most popular politician among all those who are not yet completely stupefied, i.e., peace-loving, pacifist, and anti-militarist people.",1-2
141,,Harald,0-1
142,Harald Glööckler reicht Scheidung von seinem Mann Dieter Schroth ein Designer Harald Glööckler (57) und sein Mann Dieter Schroth (74) haben sich getrennt.,Glööckler files for divorce from his husband Dieter Schroth Designer Harald Glööckler (57) and his husband Dieter Schroth (74) have separated.,1-4
146,"Glööckler und sein Lebenspartner Schroth waren 35 Jahre zusammen, Trennungsgerüchte gab es schon seit etwa einem Jahr.","Glööckler and his life partner Schroth were together for 35 years, with separation rumors circulating for about a year.",1-2
149,"SS-Massakers in Oradour-sur-Glane: Letzter Überlebender tot In dem zerstörten Dorf nordwestlich von Limoges, dessen Ruinen erhalten blieben, wurde 1999 ein Gedenkzentrum eingerichtet.","SS Massacre in Oradour-sur-Glane: Last Survivor Dead In the destroyed village northwest of Limoges, whose ruins were preserved, a memorial center was established in 1999.",1-2
154,"Eine Kurvenlage für 14 Häuser: In Homeien kennt jeder jeden LZ-Serie Nordlippische Weiler: In Homeien leben nicht selten drei, vier Generationen unter einem Dach.","A curved layout for 14 houses: In Homeien, everyone knows everyone LZ-Series Northern Lippe Hamlets: In Homeien, it is not uncommon for three or four generations to live under one roof.",1-4
157,"Deutsche-Bank-Chef Christian Sewing hält weitere Zinserhöhungen im Kampf gegen die hohe Teuerungsrate für ""absolut"" notwendig.","Deutsche Bank CEO Christian Sewing considers further interest rate hikes in the fight against high inflation rates to be ""absolutely"" necessary.",1-2
167,"""Die Folgen einer dauerhaft hohen Inflation sind wesentlich gravierender als die höherer Finanzierungskosten für einige Länder"", sagte Sewing. ""Natürlich müssen wir das im Blick behalten, aber ein hoher Schuldenstand darf die EZB nicht davon abhalten, konsequent zu handeln"".","""The consequences of persistently high inflation are much more severe than higher financing costs for some countries,"" said Sewing. ""Of course, we must keep an eye on this, but high levels of debt should not prevent the ECB from acting consistently.""",1-2
190,"Angesichts der vielen offenen Aufgaben etwa beim Ausbau der Stromtrassen beneide er die Bundesregierung und die beteiligten Unternehmen aber nicht, sagte Hartung. ""Als Konsument dieser Energien brauche ich den Ausbau unbedingt und er soll so grün sein, wie es geht"".","Considering the many open tasks, such as the expansion of power lines, he does not envy the federal government and the companies involved, said Hartung. ""As a consumer of this energy, I absolutely need the expansion and it should be as green as possible.""",1-2
222,Macron: Drohendes Defizit in Rentenkasse Macron begründet die Reform mit einem drohenden Defizit in der Rentenkasse.,Macron: Looming Deficit in Pension Fund Macron justifies the reform with a looming deficit in the pension fund.,1-3
237,Ruhiges Wetter erwartet in Hochlagen viel Sonne Ein mächtiges Hochdruckgebiet liegt über Mitteleuropa und bestimmt das Wetter in Deutschland.,Calm weather expected lots of sunshine at high altitudes A powerful high-pressure system is located over Central Europe and determines the weather in Germany.,1-2
239,Offenbach In Deutschland wird mindestens bis zu Wochenmitte ruhiges Hochdruckwetter erwartet.,"Offenbach In Germany, calm high-pressure weather is expected at least until the middle of the week.",1-2
241,"""Zwar verlagert sich dieses Hoch im Laufe der nächsten Woche ein wenig nach Osten. Es bestimmt aber weiterhin das Wetter in Deutschland"".","""Although this high-pressure area shifts a little to the east during the course of next week, it continues to determine the weather in Germany.""",2-1
259,"Méribel ""Ich bin traurig, weil ich nicht die Leistung gebracht habe, die ich kann"", sagte die Italienerin im ZDF, nachdem sie an einem Tor eingefädelt hatte und ausgeschieden war.","Méribel ""I am sad because I did not perform as well as I know I can,"" said the Italian woman on ZDF, after she had missed a gate and was eliminated.",1-2
272,Mädchen in Berlin vermisst: Wer hat Viktoriya gesehen?,Girl missing in Berlin: Who has seen Viktoriya?,1-2
281,"Personenbeschreibung: schlanke Gestalt braune Augen schwarze, lange Haare mit Pferdeschwanz bekleidet mit einer langen, schwarzen Jacke; dunkler Hose;","Character description: slender figure brown eyes Black, long hair with a ponytail Dressed in a long, black jacket; dark pants; pink ankle boots, and a colorful striped scarf",1-3
286,"""Wir fordern den Ausschluss russischer und belarussischer Sportler von allen internationalen Wettbewerben, einschließlich der Olympischen Spiele, solange der Krieg in der Ukraine andauert"", sagte Ministerin Jurgita Šiugždinienė. Die Video-Beratung hatte auf Initiative von Großbritannien stattgefunden.","""We demand the exclusion of Russian and Belarusian athletes from all international competitions, including the Olympic Games, as long as the war in Ukraine continues,"" said Minister Jurgita Šiugždinienė. The video consultation took place at the initiative of the United Kingdom.",1-2
310,"IOC-Präsident Thomas Bach hatte jüngst erklärt, ein Ausschluss ""wegen eines Passes oder des Geburtsorts"" verstoße gegen das Diskriminierungsverbot.","IOC President Thomas Bach recently stated that exclusion ""due to a passport or place of birth"" violates the prohibition of discrimination.",1-3
324,Die USA haben ebenfalls ein Bataillon aus 31 Kampfpanzer vom Typ Abrams zugesagt. Ihre Lieferung dauert jedoch aller Voraussicht nach wesentlich länger.,"The United States has also pledged a battalion of 31 Abrams-type battle tanks, although their delivery is expected to take significantly longer.",2-1
325,Russland will Nachlegen Als Reaktion auf die westlichen Militärhilfen stellte Ex-Kremlchef Dmitri Medwedew den Bau und die Modernisierung von Tausenden Panzern in Aussicht.,"Russia Wants to Step Up In response to Western military aid, former Kremlin chief Dmitry Medvedev announced the construction and modernization of thousands of tanks.",1-2
