id,source,target,n2m
26,Das Gehöft vom verrückten Hassel. Wiese. Wald. Wald.,Gospodarstwo szalonego Hassela.,4-1
27,Hochsitz eins.,,1-0
28,"Feld. Wald. Wiese. Weide, Weide.",Łąka.,4-1
29,Reifenfabrik. Dorf. Weide. Feld. Hochsitz zwei.,"Las.Las.Stanowisko myśliwskie jedno.Pole.Las.Hala.Trawnik.Fabryka opon.Wioska.Trawnik.Pole.Stanowisko myśliwskie dwa.Fragment lasu.Dworzec.Pole.Las.Stanowisko myśliwskie trzy.Wioska.""",4-1
30,Waldstück.,,1-0
31,Hof.,,1-0
32,Feld.,,1-0
33,"Wald. Hochsitz drei. Dorf."" Bauer Häubel war der festen Überzeugung, dass der Tod höflich sein würde, so wie Bauer Häubel selbst es sein Leben lang gewesen war.","Rolnik Häubel był głęboko przekonany, że śmierć będzie grzeczna, tak jak sam rolmik Häubel przez całe swoje życie.",4-1
39,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen.","Rolnik Häubel podnosi się i mówi: ""Nie, nie wszystko jest idealne"". , lepiej niczego więcej nie odkładajmy kto wie,kiedy będzie możliwe następne spotkanie"" I nasza śmierć usiądzie na już przygotowanym krześle obok łóżka.",1-3
40,"Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen. Das stimmte.",Przedtem przeprosi za zimne dłonie które o tym Bauer Häubel był przekonany nie sprawią mu żadnych klopektów po czym położy jedną dłoń na oczy Bauera Haübla To prawda.,2-1
53,"Auch das Schwimmen hatten Selma und der Optiker uns beigebracht, sie hatten im Nichtschwimmerbecken gestanden, beide bis zum Bauchnabel im Wasser, Selma trug eine große violette Rüschen-Badehaube, die aussah wie eine Hortensie und die sie sich von Elsbeth geliehen hatte, damit Rudi Carrells Frisur nichts geschah.","Selma i optyk nauczyli nas także pływać, stojąc w basenie dla niepływających, obydwoje po pępki w wodzie. Selma miała na głowie dużą fioletową czapeczkę do kąpieli z falbanami, która wyglądała jak hortensja i której pożyczyła od Elsbeth, aby nic się nie stało fryzurze Rudi Carrella.",1-2
61,"Auf jeder Postkarte war eine Landschaft abgebildet, die mit der Kreisstadt nicht das Geringste zu tun hatte, nämlich eine mit Meer, Wasserfall oder Wüste, und dazu jeweils ein Sinnspruch, der mit dem Optiker nicht das Geringste zu tun hatte.","Na każdej pocztówce widniała jakaś sceneria która niczego nie miała wspólnego z miastem powiatowym; morska krajobraz , wodospad lub pustynia . A także zawierały pewien sentencje która nic Polski w tługniela wspólnego miała również optometryście.",1-2
