id,source,target,n2m
7,Na co? prychnął pryszczaty.,何ですか? と彼は尋ねた。,1-2
10,Mało to ludzi tam poginęło? Na co tedy czekać?,多くの人が死んだのに、どうして待つのか?,2-1
11,Umawialiśmy się przecie mruknął niepewnie grubas.,と不安になって喋った。 私たちは合意したのですと背の低いグループの男性は言った。,1-2
13,"Z żywym się umawialiście, wójcie rzekł towarzysz pryszczatego, olbrzym w skórzanym, rzeźnickim fartuchu.",と彼は尋ねた。 生き物と合意したのですと、大きな肉屋の服を着た仲間が答えた。,1-2
16,"Przecie on nawet bez zwierciadła polazł, z mieczem tylko. A bez zwierciadła bazyliszka nie da się zabić, każdy to wie.",ただ、彼は鏡を持っていないで出かけたのですから、彼には私たちが知らない力があるのです。,2-1
18,Bo i płacić za bazyliszka nie ma komu. Idźcie tedy spokojnie do dom.,bazyliszka を支払うのに誰もいないので、安心して家に帰りましょう。,2-1
19,"A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru. Ano powiedział rzeźnik.",そして、我々は czarownika の馬と財産を取り戻します、彼らを貪るのは避けますはい、そうですと答えた rzeźnik。,2-1
21,"Zajrzyjmy, co w środku. Jakże tak? Coście?",中に見に行こうか、何かがあるかどうかどうしてそうなの?,3-1
24,"Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",rzeźnik は、人々が集まっている前で、背中を向けて，外国人を見つけた。 彼は loch の入り口へ向かって歩き始めました。,1-2
29,"Cudzy koń, cudze juki, cudza własność, a ty podnosisz na nie swoje kaprawe oczka, wyciągasz ku nim parszywą łapę? Godzi się tak?",私の馬、私の衣服、私の所有物に手を上げるのはどうしたものか?と尋ねました。,2-1
32,"Ktoście to niby spytał pryszczaty, nie wyjmując ręki zza pazuchy żeby nam prawic, co się godzi, a co nie?",誰かが私たちを殺しに来ると思っているのか? と聞いた、彼はまだ笑顔で、手を胸の下に隠していなかった。 私たちには何かを与えることができますか? と彼女は聞いた。,1-4
34,Broni nie nosicie.,と彼女は繰り返した。 それは悪いことですと彼は答えた。 私たちはそれをしないと彼女は言い、手を引き抜いて、長いナイフを見せた。 私たちはそれをしないと彼女は繰り返した。,1-4
36,"Nie nosze. To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem.",私たちはそれをしないと彼女は言い、手を引き抜いて、長いナイフを見せた。,2-1
37,"To bardzo niedobrze, że nie nosicie.",私たちはそれをしないと彼女は繰り返した。 それは悪いことですと彼は答えた。 私たちはそれをしないと彼女は言い、手を引き抜いて、長いナイフを見せた。 私たちはそれをしないと彼女は繰り返した。,1-4
38,"Rzeźnik też wyciągnął nóż, długi jak kordelas.",それは悪いことですと彼は答えた。 私たちはそれをしないと彼女は言い、手を引き抜いて、長いナイフを見せた。 私たちはそれをしないと彼女は繰り返した。,1-3
39,"Tamci dwaj postąpili do przodu, unosząc pałki.",それは悪いことですと彼は答えた。 私たちはそれをしないと彼女は言い、手を引き抜いて、長いナイフを見せた。 私たちはそれをしないと彼女は繰り返した。 それは悪いことですと彼は答えた。,1-4
40,"Nie muszę nosić rzekł obcy, nie ruszając się z miejsca.",私たちはそれをしないと彼女は言い、手を引き抜いて、長いナイフを見せた。 私たちはそれをしないと彼女は繰り返した。 それは悪いことですと彼は答えた。 私たちはそれをしないと彼女は言い、手を引き抜いて、長いナイフを見せた。,1-4
41,Moja broń chodzi za mną.,私たちはそれをしないと彼女は繰り返した。 それは悪いことですと彼は答えた。 私たちはそれをしないと彼女は言い、手を引き抜いて、長いナイフを見せた。 私たちはそれをしないと彼女は繰り返した。,1-4
47,"Z dziury w rumowisku rozległ się grzechot kamieni, chrobot, po czym z ciemności wynurzyły się dłonie wczepione w poszczerbiony skraj muru.",廃墟の穴からは、石や瓦礫が轟いでいた。 その後、闇から手が現れ、壁の破れたところに激しく掴まった。,1-2
50,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią. Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta.",白髪の男、獣を握りして、奇怪な形をした血の濡れた羽を持つ天使を見て、彼は驚いて、長い尾を持つ蜥蜴を投げつけた。,2-1
54,"Oto bazyliszek rzekł białowłosy, otrzepując spodnie z kurzu.",,1-0
55,Zgodnie z umową.,,1-0
58,"Sprawdzę, uprzedzam. Wójt drżącymi dłońmi wysupłał sakiewkę. Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu.","Note:* ""Bazyliszek"" is translated as ""私の"" (Wǒ de) which means ""my"" in Japanese。 * ""Rzekł"" is translated as ""お願いします"" (onegaishimasu) which is a polite way of saying ""I say"" or ""I tell you"" in Japanese。",3-2
63,"Nie ruszone zamamrotał rzeźnik, cofając się.",と言った。 屠殺者は、何も起きていないと述べ、後退し始めた。,1-2
67,"Na widok tego uśmiechu, kwitnącego na bladej twarzy jak pękająca rana, tłumek zaczął się szybko rozpraszać. I dlatego, bratku, ty też nie będziesz ruszony.",その笑顔が、蒼白い顔に広がるような傷跡的だっただろうそれを見て人々が迅速に散り始めましたそして、君も動か無く眠ってください。,2-1
68,Odejdź w pokoju. Ale odejdź prędko.,お前も平和満ちて行けますようー早く行ってください'',2-1
