id,source,target,n2m
1,Police arrest 15 after violent protest outside UK refugee hotel The incident comes after increase in numbers of refugees and asylum seekers crossing the Channel to the UK in boats.,"Polizei nimmt 15 Personen fest nach gewalttätigem Protest vor Flüchtlingsheim im UK Der Vorfall kommt nach einer Zunahme der Zahl von Flüchtlingen und Asylsuchenden, die den Channel nach Großbritannien in Booten überqueren.",2-1
9,"""The people of Knowsley are not bigots and are welcoming to people escaping from some of the most dangerous places in the world in search of a place of safety,"" he said. ""Those demonstrating against refugees at this protest tonight do not represent this community.""","""Die Menschen in Knowsley sind keine Bigotten und sind willkommen zu denjenigen, die aus einigen der gefährlichsten Orte der Welt fliehen, um einen sicheren Ort zu finden"", sagte er. ""Diejenigen, die gegen Flüchtlinge demonstrieren, repräsentieren nicht diese Gemeinschaft.""",2-1
15,President's Cup: Candystripes defeat Rovers in season opener at Brandywell,Präsidenten-Pokal: Candystripes besiegen Rovers im Saisonauftakt bei Brandywell.,2-1
16,Derry midfielder Adam Reilly closes down Lee Grace at the Brandywell Derry City emerged victorious in the President's Cup as they ran out 2-0 winners over Shamrock Rovers.,Derry Mittelfeldspieler Adam Reilly schliesst Lee Grace bei Brandywell aus. Derry City siegte im President's Cup mit 2:0 gegen Shamrock Rovers.,3-2
25,"""It's a kick in the teeth and there's tough weeks ahead but we'll get on with it in his memory,"" said Higgins. ""To beat Shamrock Rovers and deservedly so with a good performance is really pleasing.""","""Es ist ein Tritt in den Bauch und es gibt schwierige Wochen vor uns, aber wir werden damit umgehen, in seinem Gedächtnis,"" sagte Higgins. ""Shamrock Rovers zu besiegen und das mit einer guten Leistung, ist wirklich zufriedenstellend.""",2-1
41,Four teens charged in attack of 14-year-old who died of suicide after beating video was posted online Dad says daughter took her own life after being bullied at NJ school Four New Jersey teenagers have been charged in connection with the attack of a 14-year-old girl who later took her own life after video of the incident was posted on social media.,"Vier Teenager werden beschuldigt, 14-jährigen Jungen angegriffen zu haben, der sich nach dem Online-Posting eines Videos der Misshandlung das Leben nahm. ""Der Vater sagt, dass seine Tochter sich das Leben genommen hat, nachdem sie auf einer Schule in New Jersey because of bullying"" Vier New Jersey-Teenager werden beschuldigt, in Verbindung mit dem Angriff auf ein 14-jähriges Mädchen zu stehen, das später ihr eigenes Leben nahm, nachdem ein Video des Vorfalls auf Social Media veröffentlicht wurde.",1-3
54,"""If they called the police and did an investigation, those girls would not have posted videos from school,"" Kuch said. He also said his daughter, who had bruises on her body, should've been taken to the hospital.","""Wenn sie die Polizei gerufen und eine Untersuchung durchgeführt hätten, würden diese Mädchen keine Videos von der Schule gepostet haben"", sagte Kuch. Er sagte auch, seine Tochter, die auf ihrem Körper Beschädigungen hatte, sollte ins Krankenhaus gebracht werden.",2-1
59,"If you or someone you know is in emotional distress or a suicidal crisis, you can reach the 988 Suicide & Crisis Lifeline by calling or texting 988.","Wenn Sie oder jemand, den Sie kennen, sich in emotionaler Not oder einer Suizidkrise befinden, können Sie die 988 Selbstmord& Krisen-Hotline erreichen, indem Sie 988 anrufen oder texten.",1-2
60,You can also chat with the 988 Suicide & Crisis Lifeline here.,Sie können auch mit der 988 Selbstmord& Krisen-Hotline chatten.,1-2
61,"For more information about mental health care resources and support, The National Alliance on Mental Illness (NAMI) HelpLine can be reached Monday through Friday, 10 a.m.-10 p.m. ET, at 1-800-950-NAMI (6264) or email info@nami.org.",Für weitere Informationen über Ressourcen und Unterstützung im Bereich psychische Gesundheit kann das HelpLine des Nationalen Bündnisses für psychische Gesundheit (NAMI) Montag bis Freitag von 10 Uhr bis 22 Uhr ET unter der Telefonnummer 1-800-950-NAMI (6264) oder per E-Mail info@nami.org erreicht werden.,2-1
62,"I talked to 30 health, wellness professionals about avoiding burnout In our day-to-day lives, we're constantly looking for ways to increase our energy and avoid burnout, especially in our jobs.","Ich habe mit 30 Gesundheitsund Wellness-Experten über die Vermeidung von Burnout gesprochen. In unseren alltäglichen Leben suchen wir ständig nach Möglichkeiten, unsere Energie zu steigern und den Burnout zu vermeiden, insbesondere in unseren Berufen.",1-2
67,"1.Build a strong community: As someone who works with patients who have terminal illnesses, Eufrosina Young thanks her strong support system for her ability to maintain her energy.","Bau ein starkes Community: Als jemand, der Patienten mit terminalen Erkrankungen behandelt, ist Eufrosina Young ihrer starken Unterstützungssystems für ihre Fähigkeit, ihre Energie aufrechtzuerhalten, dankbar.",2-1
71,"2.Rest when you need to: Working two jobs as a sleep researcher and an algorithm engineer, all while taking care of a new baby, would have definitely led Raphael Vallat to burnout if he didn't rest, he says.","Raphael Vallat würde sich definitiv ausgebrannt haben, wenn er nicht gepaukt hätte, sagt er. Er arbeitet zwei Jobs als Schlafforscher und Algorithmus-Ingenieur und kümmert sich gleichzeitig um ein neues Baby.",1-2
75,"3.Be passionate about what you're doing and remember your purpose: Up until spring of 2022, infectious disease specialist Céline Gounder worked 100 hours a week for seven days a week.","3. Brenne für das, was du tust, und erinnere dich an Zweck: Bis zum Frühling 2022 arbeitete die Spezialistin für Infektionskrankheiten Céline Gounder 100 Stunden pro Woche, sieben Tage die Woche.",2-1
85,"""We currently don't have a clear motive for why a 16 year old would want to shoot and kill other kids,"" Brown said. The suspect's name was not released Friday due to his age, although Brown said he would face the murder and attempted murder charges as an adult.","""Wir haben derzeit keine klare Motivation, warum ein 16-Jähriger andere Kinder töten und ermorden würde"", sagte Brown. Der Name des Verdächtigen wurde am Freitag nicht veröffentlicht, da er aufgrund seines Alters geschützt ist, aber Brown sagte, dass er die Mordund Mordversuchscharges als Erwachsener behandeln werde.",2-1
86,Four teenagers were shot December 16 at Benito Juarez High School.,Vier Schüler wurden am 16. Dezember auf der Benito Juarez High School erschossen.,1-2
91,Minnesota biologists rescue trapped black bear The Minnesota Department of Natural Resources came to the rescue of a bear-y unlucky bear after it became trapped in a ditch.,"Minnesota-Biologen retten gefangenen Schwarzbären Das Minnesota Department of Natural Resources kam zu Hilfe, als ein unglücklicher Bär in einem Graben gefangen wurde.",2-1
110,"Important tombs from an important era Wazir explained that these two tombs belong to prominent people, who lived during the beginning of the 18th dynasty of the New Kingdom one of the most important eras of ancient Egypt.","Wichtige Gräber aus einer wichtigen Epoche. Wazir erklärte, dass diese beiden Gräber zwei prominenten Persönlichkeiten aus der Zeit des Beginns der 18. Dynastie des Neuen Reichs von Ägypten gehörten, eine der wichtigsten Epochen des alten Ägypten.",1-3
111,"He said that the layout of the tombs are T-shaped, a style commonly used in tombs from the 18th dynasty.","Er sagte, dass die Anlage der Gräber T-förmig ist, eine für Gräber der 18. Dynastie typische Form.",1-2
121,"The entire selection committee in Bolton North East resigned after they were not allowed to choose the shortlist, an increasingly common practice in Keir Starmer's Labour party, saying: ""Yet again, it appears that the Labour party is seeking to promote the views and attitudes of a clique in London, rather than local members in the north.""","Der gesamte Auswahlausschuss in Bolton North East hat zurückgetreten, nachdem ihnen nicht erlaubt wurde, die Shortlist zu wählen, eine immer häufiger werdende Praxis in Keir Starmer's Labour-Partei. Sie sagten: ""Wieder einmal scheint die Labour-Partei daran interessiert, die Ansichten und Einstellungen einer Clique in London zu fördern, anstatt die Interessen lokaler Mitglieder im Norden zu berücksichtigen.""",1-2
122,"They added: ""This goes against the attitude necessary to win back the red wall, which is so desperately needed to deliver a Labour government."" Reeves said: ""I don't know what the circumstances are of what has happened in Bolton, but I do know that those being selected are strong candidates, often with very strong roots in their communities.""","Sie fügten hinzu: ""Dies widerspricht der Einstellung, die notwendig ist, um die rote Mauer zurückzugewinnen, die so dringend benötigt wird, um eine Labour-Regierung zu ermöglichen."" Reeves sagte: ""Ich weiß nicht, unter welchen Umständen es in Bolton passiert ist, aber ich weiß, dass die ausgewählten Kandidaten starke Kandidaten sind, oft mit sehr starken Wurzeln in ihren Gemeinschaften.""",1-2
127,"Asked if the O'Mara debacle was looming large in the minds of Labour's NEC, Reeves said: ""I don't want to suggest in any way that anyone not on a shortlist is a cocaine user. But Jared O'Mara was a terrible case.","Auf die Frage hin ob sie O'Maras Debakel immer noch im Kopf hat antwortete Reeves: ""Ich möchte auf keinen Fall andeuten das jemand der nicht auf einer Shortlist steht ein Kokainnutzer ist aber Jared O'Mara war ein schrecklicher Fall.",2-1
159,Trump's Prized 40 Wall Street Building On 'Lender Watch',,1-0
160,"Amid Dropping Income: Report Donald Trump's heavily mortgaged skyscraper at 40 Wall Street is on ""lender watch"" amid plummeting income and increasing costs, Bloomberg reported Friday.","Trumps gefeiertes 40 Wall Street-Gebäude unter ""Lender Watch"" aufgrund sinkenden Einkommens: Bericht Donald Trumps stark belastetes Hochhaus an der 40 Wall Street ist amid falling income and rising costs ""lender watch"" unter Beobachtung, berichtete Bloomberg am Freitag.",4-1
164,"The day of the Sept. 11, 2001, terrorist attacks that destroyed the World Trade Center and killed 3,000 people, a Trump bragged in a TV interview that 40 Wall Street was suddenly the tallest building in the city.","Der Tag des Terroranschlags am 11. September 2001, bei dem das World Trade Center zerstört wurde und 3.000 Menschen starben, hat Trump in einem TV-Interview mit Stolz verkündet, dass 40 Wall Street plötzlich das höchste Gebäude der Stadt war.",1-2
174,Russia suffered a series of humiliating setbacks in the fall when the Ukrainian military launched successful counteroffensives to reclaim broad swaths of territory in the east and the south.,"Februar in die Ukraine einfielen. Russland erlitt im Herbst eine Reihe beschämender Niederlagen, als die ukrainische Armee erfolgreich Gegenoffensiven startete, um weite Teile des Ostens und Südens zurückzugewinnen.",1-2
180,"On Friday, Russia launched the 14th round of massive strikes on Ukrainian energy facilities and other vital infrastructure.",Am Freitag startete Russland die 14. Runde von massiven Angriffen auf ukrainische Energieeinrichtungen und andere vitale Infrastruktur.,1-2
193,"GAZIANTEP.KAZINFORM Kazakh rescuers continue digging through the rubble searching for survivors in Türkiye, Kazinform cites the press service of the Kazakh Emergency Situations Ministry.","GAZIANTEP.KAZINFORM Die kasachischen Retter graben weiter durch die Trümmer, um Überlebende in Türkei zu suchen, zitiert die Presse-Dienst des kasachischen Ministeriums für Notfälle.",2-1
223,"""Today, I am beyond grateful that my case has been dismissed tomorrow my journey begins to help raise awareness and demand more transparency for worker's rights within the workers comp system"" Kilcher said Friday in a statement shared with The Times.","Heute bin ich überaus dankbar, dass mein Fall abgelehnt wurde morgen beginnt meine Reise, um Bewusstsein zu erhöhen und mehr Transparenz für die Rechte von Arbeitnehmern im Workers-Comp-System zu fordern. Kilcher sagte dies am Freitag in einer Mitteilung, die mit The Times geteilt wurde.",1-2
