id,source,target,n2m
5,"Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5. Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: ""Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen.""",1980年2月5日以降、彼女は自分自身のために mnemonics を使わないで毎日を想起することができるカリフォルニア人であるが、彼女は繰り返す記憶のecho chamberに閉じ込められている。 彼女は、名前を思い出すことができるAttic general Themistoclesに似ている。 彼女は、 Simonides に対して、私は、記憶の技術よりも、忘却の技術を学びたいと言った。,2-3
6,"Eine Vergessenskunst ist aber ein Ding der Unmöglichkeit, weil alle Zeichen Anwesenheiten darstellen, selbst wenn sie auf Abwesenheiten verweisen.",しかし、忘却の技術は不可能である。 なぜなら、すべてのサインは存在を表し、それらが示すものは存在しないということを示すために使われるからである。,1-2
9,"Es wird berichtet, dass zu den Geschenken jener indischen Gesandtschaft, die Augustus einst auf der Insel Samos empfing, nicht nur ein Tiger und ein armloser Jüngling, der seine Füße wie Hände zu benutzen wusste, gehörten, sondern auch ein Mann namens Zarmaros aus der Kaste der Brahmanen, der sein Leben selbst zu beenden gedachte, gerade weil es so verlaufen sei wie gewünscht.",サモス島でアウグストゥスが受け取ったインド大使館の贈り物の中に、ただし、腕を持たない青年や、その足を手のように使える者たちしかいないと思われる。 また、ブラーフマンのカーストに属するザルマロスという男もいたと報告されています。,1-2
10,"Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde.","彼は、自分の人生が望んでいた通りに進んでいたため、自分の命を終えることを意図していました。 そして、何か不測のことが起こるのを避けるために、アテネで笑いながら、裸で、油を塗って火に飛び込み、生きたまま焼かれてしまいました。 彼は，自分自身で演出した死池創造，乙組雌奇話之一。 and went into Cassius Dio's ""Roman History"" as a strange anecdote。",1-3
13,"Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt.",人類の歴史よりも古い、将来の不確実性に関する問題は、人類にとって不可欠であり不安定な特徴です。 未来は、予測不可能性によって特徴づけられており、それによって死の時期や状況も暗闇に包まれています。,1-2
14,"Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen?",誰もが甘美な前兆の魔法を知らないわけではありません。 それは、考えることで将来の災害を防ごうとする致命的な強制的な衝動です。,1-2
16,"In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten.",古代において、夢はトロストを与え、ギリシャ人はそれらに従ったとされています。 彼らは将来を予言し、ORACLE として機能していたため，未来の不変性 を持つも の， 不意 を経由した恐怖 を取り除く 事が出 来ました 。,1-2
20,"Es war in Thessalien, wo im frühen vorchristlichen 5. Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen.",それはテッサリアで起きたことで、紀元前5世紀初頭に、一つの家が崩壊して祝福された会社を全員埋め、ただ一人生き残った詩人シモニデスが、彼の訓練された記憶力によって、破壊された建物を再び訪問し、お客の座席順序を上げることができたために，死体が特定されることができた。,2-1
22,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird.",死の区切りは遺産と記憶の起点であり、哀悼はあらゆる文化の源である。 突然の沈黙に対して、 Gesänge、祈り、および物語で空いた場所を埋め合わせ、逝った者をもう一度生き返らせる。,1-2
23,"Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: ""Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.""",失う経験は、それを悲しむことを示すために、その形を際立たせる。 時には、悲嘆の光の中で、失われたものが Begierdeに変わり、また Heidelberger Professor für Zoologieは、Neue Brehm-Büchereiの Vorwortで次のように述べている。 西洋人にとって、失われたものをもっとも高く評価することは、理解することが困難な特徴的な振舞いだ。,1-3
