id,source,target,n2m
4,Какой сюжет вашей повести? спросил я.,あなたの物語の話題は? と、私は尋ねた。,1-2
15,"И если вы, минуя достоинства, напечатаете мою повесть, то сделаете мне больше, чем одолжение... Вы поможете мне...",もし、あなたが僕の小説を出版してくれるなら、それは僕にとって貸し付けよりも多くのことをしてくれることになる。。。,2-1
17,"Я это знаю, но... уж вы будьте так добры...",それはわかっているけど。。。 どうかお願いします。。。,1-2
28,Я отниму у вас одну только минуту! продолжал мой герой извиняющимся голосом.,たった一分だけお願いします! と、私の主人公は謝罪しながら話し続けた。,1-2
49,"Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного.",彼には、馬蹄を曲げたり、サーディンから箱を握りしめたりするのに、ほとんど力が必要とされません。 しかし、彼の動きには、肉体的な力が表れていないのです。,1-2
52,"Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям.",彼を見ていると、ゴリアフのような力を持っていることを忘れてしまいます。 5人のアンドレイを超えるものを、片手で持ち上げることができるのに。,1-2
56,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать. Я мог бы даже держать пари.",もし顔が心の鏡なら、私は彼と初めて会った日から、彼が嘘をつくことができないという誠実な約束をすることができただろう。,2-1
77,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль, Необходимо описать его наружность.",この私との会談を求めてきた男性は、私の物語の中で非常に重要な役割を果たしています。 彼の外見を描写する必要があります。,1-2
78,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",１８８０年の４月のある午後、私のオフィスに守衛のアンドレイが入ってきて、そっと私に話しかけた。 どうやら、いくらか神秘的な男が編集部にやってきて、編集長との会談を強く要求しているらしいと。,1-2
79,"Должно быть, чиновник-с, добавил Андрей, с кокардой...",きっと官僚の人かなと、アンドレイが付け加えた。 鍔をつけて。。。,1-2
80,"Попроси его прийти в другое время, сказал я. Сегодня я занят.",今日は忙しいから、他の日に来てもらってと、私は言った。,2-1
83,"Говорит, что дело большое. Просит и чуть не плачет. В субботу, говорит, ему несвободно...",大事な仕事だと言って、土曜日は忙しいと泣きながら言っていました。,3-1
