id,source,target,n2m
1,Celui qui est sous ma joue est un manuscrit d'amour : c'est l'histoire d'un mec qui rencontre une fille mais il est marié et elle a un copain...,私の下頬の下にあるのは、愛の物語の手書き原稿だ。 それは、男が女に出会う物語だが、彼は既に結婚していて、彼女も彼氏がいる。。。。,1-2
8,Vingt ans ? Trente ans ?,二十年か三十年か。,2-1
13,"On dirait : "" Il est mort comme il a vécu, parmi les livres, en lisant ! "" et, en vérité, je serais mort en rêvant à rien.",彼は本を読みながら、本の中で生きて死んだと言われるだろう。 実際には、何も考えずに眠りについて死んだのだ。,1-2
14,Il y a bien bien longtemps que je ne lis plus vraiment. Est-ce que je sais seulement encore lire ce qui s'appelle lire ? En suis-je seulement capable ?,私は本当に本を読んでいるのか、ということをもう知らない。 もう読むことができるのか、ということを知っているのか。,3-2
24,Entrez. Elle entre.,入ってください 彼女が入ってきた。,2-1
26,"J'ai aussitôt une bouffée de nostalgie, la nostalgie du temps où la maison était encore si petite que je reconnaissais toutes les filles par leurs mollets dans les couloirs.",その瞬間、懐かしい気持ちがわき上がった。 あの頃、家がまだ小さくて、コロリから誰が来たかわかるほどだった時代を懐かしむ気持ちだ。,1-2
43,Métiers du livre la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite ?,出版業界? 一年間に一千人のガストン・ガリマールを生産するためのマシン? そしてそれらを次々と破壊するためのもの?,1-3
47,On doit faire un stage en entreprise. Obligatoire.,企業でインターンをする義務があるんですよ。,2-1
48,,それなら、お話ししてもいいですか?,0-1
50,"C'est monsieur Meunier, le grand patron, qui m'a dit de... Le grand patron ? Meunier ? Vous ne le connaissez pas ?",大先輩? ミュニエ? あなたは知らないの?,1-3
52,"Non, gestion d'entreprises culturelles. Vraiment ?",いいえ、文化事業の管理です 本当ですか?,2-1
54,"Je vous souhaite bonne chance. Je préférerais organiser des concerts. Asseyez-vous. Il faut que j'y aille, c'est vendredi.",お祈りしますよ コンサートを企画することを好みます 座ってください 行かなければなりません、今日は金曜日です。,4-1
55,Il est tard. Cinq minutes.,もう遅いです ５分だけ。,2-1
58,"Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l'avant-bras et la joue sur le texte frais.",手紙を開いたまま、腕を組んで頭を置く。 前腕の上に額を、新しいテキストの上に頬を置く。,1-2
70,"Ben, c'est une liseuse, un eBook, un iPad, je ne sais pas, moi.",ええと、リーダーです。 eBookです。 iPadです。 私にはわかりません。,1-4
72,Vous voulez que je vous explique ?,解説しましょうか? 見てください。,1-2
