id,source,target,n2m
10,"""The people of Knowsley are not bigots and are welcoming to people escaping from some of the most dangerous places in the world in search of a place of safety,"" he said. ""Those demonstrating against refugees at this protest tonight do not represent this community.""","""Die Menschen in Knowsley sind keine Bigotten und heißen Menschen willkommen, die aus einigen der gefährlichsten Orte der Welt fliehen und nach einem sicheren Ort suchen"", sagte er. ""Diejenigen, die heute Abend gegen Flüchtlinge demonstrieren, vertreten diese Gemeinschaft nicht.""",2-1
16,President's Cup: Candystripes defeat Rovers in season opener at Brandywell Derry midfielder,Präsidentenpokal: Candystripes besiegen Rovers im Saisonauftakt in Brandywell Derry Mittelfeldspieler Adam Reilly lässt Lee Grace am Brandywell nicht aus den Augen.,3-1
17,Adam Reilly closes down Lee Grace at the Brandywell Derry City emerged victorious in the President's Cup as they ran out 2-0 winners over Shamrock Rovers.,"Derry City siegte im Präsidentenpokal, als sie mit 2:0 gegen Shamrock Rovers gewannen.",2-1
26,"""It's a kick in the teeth and there's tough weeks ahead but we'll get on with it in his memory,"" said Higgins. ""To beat Shamrock Rovers and deservedly so with a good performance is really pleasing.""","""Es ist ein harter Schlag und es kommen noch harte Wochen auf uns zu, aber wir werden damit weitermachen und ihm gedenken"", sagte Higgins. ""Shamrock Rovers zu schlagen und das verdientermaßen mit einer guten Leistung ist wirklich erfreulich.""",2-1
29,"""The Department of Homeland Security has retained outside counsel to help ensure the Department's vital mission is not interrupted by the unprecedented, unjustified, and partisan impeachment efforts by some Members of Congress, who have already taken steps to initiate proceedings,"" a DHS spokesperson said in a statement Friday. ""DHS will continue prioritizing its work to protect our country from terrorism, respond to natural disasters, and secure our borders while responding appropriately to the over 70 Congressional committees and subcommittees that have oversight of DHS.""","""Das Ministerium für Innere Sicherheit hat außenstehende Rechtsberater engagiert, um sicherzustellen, dass die wichtige Aufgabe des Ministeriums durch die beispiellosen, unbegründeten und parteiischen Amtsenthebungsbemühungen einiger Kongressmitglieder nicht unterbrochen wird, die bereits Schritte zur Einleitung eines Verfahrens unternommen haben"", erklärte ein Sprecher des Ministeriums am Freitag. ""Das Ministerium für Innere Sicherheit wird weiterhin seine Arbeit priorisieren, um unser Land vor Terrorismus zu schützen, auf Naturkatastrophen zu reagieren und unsere Grenzen zu sichern sowie angemessen auf über 70 Kongressausschüsse und Unterausschüsse reagieren, die das Ministerium überwachen.""",2-1
41,Four teens charged in attack of 14-year-old who died of suicide after beating video was posted online Dad says daughter took her own life after being bullied at NJ school Four New Jersey teenagers have been charged in connection with the attack of a 14-year-old girl who later took her own life after video of the incident was posted on social media.,"Vier Jugendliche angeklagt wegen Angriffs auf 14-Jährigen, der nach Veröffentlichung eines Videos von der Prügelattacke Suizid begangen hat. Vater sagt, Tochter hat sich das Leben genommen, nachdem sie an einer Schule in New Jersey gemobbt wurde. Vier Teenager aus New Jersey wurden im Zusammenhang mit dem Angriff auf ein 14-jähriges Mädchen angeklagt, das später ihr eigenes Leben nahm, nachdem ein Video des Vorfalls in sozialen Medien veröffentlicht wurde.",1-3
43,"Adriana Kuch, 14, was found dead in her Bayville home on February 3, two days after the disturbing video of the attack at Central Regional High School was posted online.","Adriana Kuch, 14 Jahre alt, wurde am 3. Februar tot in ihrem Haus in Bayville gefunden, zwei Tage nachdem das verstörende Video des Angriffs an der Central Regional High School online gepostet wurde.",1-2
62,"For more information about mental health care resources and support, The National Alliance on Mental Illness (NAMI) HelpLine can be reached Monday through Friday, 10 a.m.-10 p.m. ET, at 1-800-950-NAMI (6264) or email info@nami.org.","Weitere Informationen zu Ressourcen und Unterstützung bei psychischer Gesundheitsversorgung findest du bei der National Alliance on Mental Illness (NAMI) HelpLine, erreichbar von Montag bis Freitag zwischen 10 und 22 Uhr ET unter der Telefonnummer 1-800-950-NAMI (6264) oder per E-Mail an info@nami.org.",2-1
63,"I talked to 30 health, wellness professionals about avoiding burnout In our day-to-day lives, we're constantly looking for ways to increase our energy and avoid burnout, especially in our jobs.","Ich habe mit 30 Gesundheitsund Wellness-Experten darüber gesprochen, wie man Burnout vermeiden kann. In unserem Alltag suchen wir ständig nach Möglichkeiten, unsere Energie zu steigern und einen Burnout zu vermeiden, besonders in unserem Beruf.",1-2
68,"1.Build a strong community: As someone who works with patients who have terminal illnesses, Eufrosina Young thanks her strong support system for her ability to maintain her energy.","1. Baue eine starke Gemeinschaft auf: Eufrosina Young, die mit Patienten arbeitet, die an terminalen Krankheiten leiden, dankt ihrem starken Unterstützungssystem für ihre Fähigkeit, ihre Energie aufrechtzuerhalten.",2-1
