id,source,translation
1,很久很久以后的某天，她的丈夫从医院回来。,"その後、彼女の夫は病院から帰宅した。

Translation:

After a long time, her husband returned home from the hospital."
2,"他表情严肃，说 ""文化大革命"" 了，医院天天开会，也有人写了他的大字报，说他的历史有问题。","Kare no koukan shiyou, bunka daikakumei ni shita, byouin ten ten kaikai, mo hito ga kare no daiji hou ni shita, kare no rekishi ni mondai ga aru.

Translation:
He has a stern expression and says ""Cultural Revolution"" is a big deal, the hospital holds meetings every day, and some people even wrote a big-character poster criticizing him, saying he has a problematic history."
3,她很紧张，不知道丈夫向她讲述这些意味着什么。,"Kare ha kinchou desu, shuujou ni tai suru koto niwa shiru ga aru.

她 (kare) - She
很 (hen) - Very
紧张 (kinchou) - Anxious
不知道 (shiru) - Don't know
丈夫 (shuujou) - Husband
向 (tai) - Toward
她 (kare) - Her
讲述 (talk) - Said
这些 (kotoshi) - These things
意味着 (imagae) - Meaning
什么 (nan desu ka) - What"
4,但她的丈夫却突然说，你不会有事的，我会保护你。,"However, her husband suddenly said, ""You don't have to worry, I'll protect you.""

日本語訳：
しかし、彼女の夫は突然言った、「あなたには事はない、私が守ります」。"
5,你过去的事，一辈子都不要想起来。,"過去のこと、一生忘れてしまえ。

(Translation: ""Forget about your past experiences for the rest of your life."")"
6,你最大的敌人，不是外面的人，恐怕是那些你不记得的东西。,"あなたの最大の敵は、外面の人ではなく、あなたが覚えていないものです。

Translation: Your greatest enemy is not the people outside, but the things you don't remember."
7,如果有人问你，你就说你什么都不知道，这样就行了。,「人があなたに聞いてきたら、あなたは何も知らないと言えばいいです。それでも良いですよ。」
8,你是哪里人？,"あなたはどこの人ですか？

(Anata wa doko no hito desu ka?)

Note: 「哪里」(nǎlǐ) in Chinese is translated to 「どこ」(doko) in Japanese. Both words mean ""where"" or ""from where""."
9,住在哪个村？,どの村に住んでいますか？
10,你多大年龄？你家里还有什么人？,"あなたの年齢は何歳ですか？あなたの家には誰がいますか？

Note:

* 你 (nǐ) in Chinese is translated as あなた (anata) in Japanese, which is a more polite way of saying ""you"".
* 多大 (duō dà) in Chinese is translated as 何歳 (nan-sai) in Japanese, which means ""how old"".
* 年龄 (nián shí) in Chinese is translated as 年齢 (toshi) in Japanese, which means ""age"".
* 家里 (jiā lǐ) in Chinese is translated as 家 (ie) in Japanese, which means ""home"" or ""family"".
* 还有 (hái yǒu) in Chinese is translated as まだ (mada) in Japanese, which means ""still"" or ""yet"".
* 什么人 (shén me rén) in Chinese is translated as 誰 (dare) in Japanese, which means ""who"" or ""whom""."
11,你怎么掉进了河里？是翻船了，还是坏人把你扔下去的？,"Kono yū ni shin wa doko ni oru no? Sutegomenai ka, batsu otoko ga anata o kudasai kudasai?

Note: 掉 (purging) in Chinese is translated to 落 (falling) in Japanese, and 翻船 (overturning a boat) is translated to 翻 (capsizing). Also, 坏人 (bad person) is translated to 悪 (evil) in Japanese."
12,就你一个落水的吗...,"Kono yū ni shizumu no ka... (この유ーにしずむのか…)

Note: 落水 (luò shuǐ) in Chinese means ""falling into the water,"" but it can also be used as a metaphor for ""sinking"" or ""falling"" in a more abstract sense. The phrase 就你一个落水的 (jiù nǐ yī gè luò shuǐ de) is a rhetorical question that suggests the person being addressed is in a difficult or desperate situation and might feel like they are ""drowning"" or ""sinking"" in their problems."
13,人们交替着询问，即令声音温和也如一根根利刺扎过来，她的心瞬间剧痛无比。,"人々が交替に尋ね合うと、その声音は温和であり、如一根根の利刺が押し寄せて来たように、彼女の心は瞬間的に痛ましくなった。

(Note: 瞬間 (shunkan) in Japanese can be translated to ""moment"" or ""instant,"" but it also has a nuance of suddenness or unexpectedness, which is fitting in this context.)"
14,她在床上蜷缩成一团。,"Kanojo wa beton ni kuukan shite iru.

Translation: She is curled up on the bed."
15,她想，是呀，我是哪里人呢？,"Kanojo wa kangaeru, daze, watashi wa doko ni jin desu ka?

Note: 她 (tā) in Chinese is translated as 彼女 (kanojo) in Japanese, and 是 (shì) in Chinese is translated as は (wa) in Japanese. Additionally, 呀 (ma) in Chinese is translated as か (ka) in Japanese, and 哪里 (nǎlǐ) in Chinese is translated as どこ (doko) in Japanese."
16,我住哪里呢？,"私はどこに住んでいるのですか？

(Watashi wa doko ni sunde iru no desu ka?)"
17,我叫什么呢？,"私は何と呼ばれますか？ (Watashi wa nan to yobaremasu ka?)

Note: 叫 (jiào) in Chinese is translated as 呼ばれ (yobare) in Japanese, both meaning ""to be called""."
18,我怎么会掉进河里了？她完全没有了印象。,"私はどのように川に落ちたのか？彼女には全然の印象がない。

Translation:
I wonder how I fell into the river. She doesn't seem to have any impression of it."
19,我怎么会记不得呢？,"Watashi wa nan desu ka? (私はなんですか？)

Note: 「なんですか」is a more polite way of saying 「なんです」in Japanese, especially when speaking to someone of higher social status or in formal situations."
20,我怎么连自己都记不得了呢？,"Watashi wa nan demo shinai kara oite imasu ka?

(Note: 「连」(lián) in Chinese is translated as 「 demo」(でも) in Japanese, and 「自己」(zìjǐ) in Chinese is translated as 「自分」(じぶん) in Japanese.)"
