id,source,translation
1,Celui qui est sous ma joue est un manuscrit d'amour : c'est l'histoire d'un mec qui rencontre une fille mais il est marié et elle a un copain.,"その男は、私の下の頬にある恋愛小説です。その話は、男が女性に会うが、彼は既に結婚しており、彼女には彼氏がいるという内容です。

Translation:
He is a manuscript of love under my cheek: it's the story of a guy who meets a girl, but he's married and she has a boyfriend."
2,J'en ai lu sept pages et je le connais déjà par cœur.,"七ページまで読んで、それを心に熟知している。

(Translation: I have read seven pages and know it by heart.)"
3,Rien ne pourra me surprendre.,何も私に驚かない
4,"Depuis des lunes, je ne lis plus, je relis.","月々、読まなくなりました。再び読みます。

Translation:

Since months, I no longer read, I reread."
5,"La même vieille bouillie dont on fait des « nouveautés », des saisons, des rentrées « littéraires », des succès, des bides, des bides.","同じ古い bouillie を作ります。新しいもの、季節、文学的帰還、成功、失敗、何もの。

Note: ""bouillie"" is a French word that means ""hash"" or ""mishmash,"" and the phrase ""la même vieille bouillie"" can be translated to ""the same old hash"" or ""the same old mishmash."" In this context, the phrase is suggesting that the same old things are being recycled and presented as new, whether it be in the form of new products, seasons, literary returns, successes, or failures."
6,"Du papier qu'on recycle, des camions qui partent le matin et qui rentrent le soir, bourrés de nouveautés déjà hors d'âge.","Recycled paper, trucks that leave in the morning and return in the evening, loaded with already outdated news.

繰り返した紙、朝発のトラックと夕方の帰り、既に時代遅れた新しいものを積み込んでいる。

(Torappu o kae-ru kami, asa-atsu no torakku to kuji-ji no kaeri, kono yo no shitei kudasai o ku-ru.)"
7,Depuis combien d'années ai-je arrêté de sauter de joie à l'idée que j'allais découvrir un chef-d'œuvre et rentrer au bureau le lundi en étant un homme neuf?,"That translates to:

何年ぶりに、喜びの跳躍を覚えて、新しい一面を持った男性として月曜日にオフィスに戻ることができるという意図を持っていたのですか？"
8,Vingt ans?,二十年
9,Trente ans?,三十年
10,Je n'aime pas tenir ce genre de compte qui sent la mort.,"このような死臭をする口座を持つのは好きではありません。

Translation: I don't like holding accounts that smell of death."
11,"Si je ferme les yeux je vois la lueur jaune uniforme de la lampe de Perzel à travers mes paupières et puis des formes noires l'envahissent, construisant des ruines mouvantes, des dessins de Victor Hugo.","私が眼を閉じると、ペルゼルのランプの黄色い uniformeの光が私のまぶたに浸透し、そして黒い形がそれを占拠し、動く руїни、ヴィクトル・ユーゴーのデザインを作り出す。

Translation:

When I close my eyes, the yellow uniform light of the Perzel lamp permeates my eyelids, and then black shapes invade it, building moving ruins, designs by Victor Hugo."
12,"Mon souffle ralentit, mon cœur se calme un peu, je pourrais m'endormir, mourir.","私の呼吸は遅くなり、私の心は少し安らかになり、私は眠りに落ちることができ、死ぬ。

(Translation: My breathing slows down, my heart calms down a bit, I could fall asleep, die.)"
13,Mourir à l'attache.,"""縛り首"" (Kakuri Kubi)"
14,"On dirait : « Il est mort comme il a vécu, parmi les livres, en lisant! » et, en vérité, je serais mort en rêvant à rien.","「彼は、本を読んでいるように、死んでいったのです。」と、実際には、何ものに夢中になって死んでいたのです。

Translation:
He died as if he were reading a book, and in reality, I died dreaming of nothing.

Note:

* ""On dirait"" can be translated to ""彼は"" (kare wa) in Japanese, which means ""he"" or ""one"" in a polite way.
* ""Il est mort"" can be translated to ""死んでいった"" (shin da ita) in Japanese, which means ""he died"".
* ""Comme il a vécu"" can be translated to ""本を読んでいるように"" (hozon o yonde iru you ni) in Japanese, which means ""as if he were reading a book"".
* ""En lisant"" can be translated to ""読んでいる"" (yonde iru) in Japanese, which means ""reading"".
* ""Et, en vérité"" can be translated to ""実際には"" (jissai ni wa) in Japanese, which means ""in reality"".
* ""Je serais mort"" can be translated to ""死んでいた"" (shin da ita) in Japanese, which means ""I died"".
* ""En rêvant à rien"" can be translated to ""何ものに夢中になって"" (nan mono ni muchuu ni natte) in Japanese, which means ""dreaming of nothing""."
15,Il y a bien bien longtemps que je ne lis plus vraiment.,"本当の本を読んでいないのは、非常に久しいことです。 (Honestly, it's been a very long time since I last read a book.)

Note: 「本当の本」(honestly) is a set phrase in Japanese that is often used to emphasize the truth or sincerity of a statement. In this case, it is used to convey the idea that the speaker is being honest about not having read a book in a long time."
16,Est-ce que je sais seulement encore lire ce qui s'appelle lire?,私はただ読むことしかできないのか？
17,En suis-je seulement capable?,"私、それにしかれのみですか？

(Watashi, sore ni shikarenu mi desu ka?)

Note: 私 (watashi) is a more polite way of saying ""I"" in Japanese, and それ (sore) means ""that"" or ""those."" しかれ (shikarenu) is the potential form of しかる (shikaru), which means ""to be able to."" So the whole sentence 私、それにしかれのみですか means ""I wonder if I am only capable of that."""
