id,source,translation
1,"Лжешь ""!",ウソをつくのはダメです！
2,подумал я.,私は思った。 (Watashi wa kangaeta.)
3,"Брелоки и перстень на мизинце плохо вязались с письмом ради куска хлеба, да и по лицу","The translation of the given Russian text into Japanese is:

紐と指輪が小麦粉とは不似合いで、それでも顔には表れていた。

Note:

* ""Брелоки"" (breloki) means ""buttons"" in Russian.
* ""перстень"" (persten') means ""little finger"" or ""pinky"" in Russian.
* ""мизинце"" (mizince) means ""little"" or ""small"" in Russian.
* ""куск"" (kusk) means ""piece"" or ""bit"" in Russian.
* ""хлеб"" (khleb) means ""bread"" in Russian.
* ""лицо"" (litsyo) means ""face"" or ""countenance"" in Russian."
4,"Камышева пробежала чуть заметная, уловимая опытным глазом тучка, которую можно видеть на лицах только редко лгущих людей.","Камышеваは、稍微に目立つような、経験豊富な目で捉えられるTuчкаが、たまにしか見えない程度の嘘をつく人々の顔に見えると走った。

Translation: Kamysheva ran a slightly noticeable, easily recognizable tuft, which can only be seen on the faces of people who rarely lie, with experienced eyes."
5,Какой сюжет вашей повести? спросил я.,"「あなたの物語のストーリーは何ですか？」と私は質問した。

Translation: ""What is the story of your novel?"" I asked."
6,Сюжет...,"Сюжет...

筋書き..."
7,Как бы вам сказать?,「どういう風に言いますか？」
8,Сюжет не новый...,"ストーリーは新しくありません...

(Translation: The story is not new...)"
9,"Любовь, убийство...","Rakurabu, shainingu... (ラブラブ、殺人…)

Note: ""Lюбовь"" (Lyubov) means ""love"" in Russian, and ""殺人"" (shainin) means ""murder"" in Japanese."
10,"Да вы прочтете, увидите...","Japanese translation: 「あなたたちは読んで、見てください...」

Note: The translation is written in the polite (formal) style, which is commonly used in formal writing and in situations where the speaker or writer wants to show respect to the listener or reader. In informal situations, the phrase could be translated as 「やあ、見ろよ！」 or 「ちょっと読んでよ！」, depending on the context and the level of familiarity between the speaker and the listener."
11,"Из записок судебного следователя ""...","""...""

日本語訳：

「...」"
12,Камышев вскинул на меня своими добрыми глазами и тихо засмеялся.,"Каムシェフは私に寄り添うように、優しい眼で見つめて、小さく笑っていた。

(Kamushchev raising his eyes to me with kindness and smiling quietly)"
13,Надоедная служба...,"Service is annoying...

日本語訳: サービスが煩わしい... (Sābisu ga kakowashii...)"
14,"Служил-служил, махнул рукой и бросил.","Serviced-served, waved his hand and threw.

日本語訳：
服務した後、手を振り上げて投げた。"
15,"Занятий у меня теперь нет, есть почти нечего...","私には今の仕事はありません、あるものはほとんどありません。

Translation: I don't have any work now, there's almost nothing..."
