id,source,translation
1,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"Miho teraz jest zamężna i kupiła używany dom w swoim rodzinnym mieście, gdzie często gromadzą się jej przyjaciele. Czasami mam ochotę odpuszczać spotkania z powodu jutrzejszej pracy, ale to jest jedyny kontakt z światem poza sklepem convenience store i cenna możliwość wymiany poglądów z ""zwykłymi trzydziestolatkami"". Staram się jak najczęściej przyjmować zaproszenia od Miho. Dziś też byliśmy u niej z Yūkari, która przyszła ze swoim małym dzieckiem, Satsuki - również jest już zamężna, ale jeszcze bezdzietna - i ja. Przynieśliśmy ciasto i piliśmy herbatę w jej domu."
2,そのとき、私は、初めて、世界の部品になることができたのだった。私は、今、自分が生まれたと思った。世界の正常な部品としての私が、この日、確かに誕生したのだった。,"W‌tedy po raz pierwszy poczułem, że jestem częścią tego świata. Zrozumiałem, że właśnie się urodziłem. Jako normalna część tego świata narodziłem się w tym dniu."
3,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"Przez dwa tygodnie przed otwarciem sklepu, w parach lub wraz z innymi pracownikami, nieustannie trenowaliśmy, udając, że obsługujemy fikcyjnych klientów. Zaczęliśmy od wzdróżki i uśmiechu skierowanego w stronę ""klienta"", wkładania produktów higienicznych do papierowej torby, oddzielania ciepłych i zimnych rzeczy od siebie podczas pakowania. Środki pieniężne były również obecne w kasie dla oswojenia się z nimi, ale na paragonach widniało wydrukowane wielkimi literami ""Trening"", a ludźmi którym służyliśmy byli współpracownicy noszący takie samo uniformy. W jakiś sposób to było jak bawienie się w sklepik."
4,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。そのため、妹はいつも私についてまわっていた。,"Moja siostra, o dwa lata młodsza ode mnie, była ""normalnym"" dzieckiem. Nie unikała mojej obecności, wręcz przeciwnie - darzyła mnie wielkim uczuciem. Gdy moja siostra dostawała karę od matki za coś normalnego jak na nią, podchodziłem do matki i z pytaniem ""Dlaczego jesteś zły?"" Przez moje pytanie kończyły się karcenie i wydaje mi się, że czuło się jej przy nim wsparcie. Zawsze mówiła do mnie: ""Dziękuję"". Ja nie interesowałem się zbytnio słodyczami ani zabawkami, więc często dawałem je swojej siostrze. Dlatego też towarzyszyła mi zawsze w każdym miejscu."
5,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。 「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。 「小鳥さんはね、お墓をつくって埋めてあげよう。ほら、皆も泣いてるよ。お友達が死んじゃって寂しいね。ね、かわいそうでしょう？」 「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"- Tata, uwielbiaj mięso z kurczaka, więc dziś upiekłam to dla nas – powtórzyłam wyraźnie, łagodząc dźwięk moich słów. Moja matka i mama innego dziecka obok mnie odwróciły przerażone głowy i otworzyły szeroko oczy, nos i usta. Ich twarze były tak dziwaczne, że aż chciało mi się śmiać. Ale kiedy zauważyłam spojrzenie tej osoby skierowane na tacę z kurczakami, pomyślałam sobie: ""Raczej nie wystarczy jedno"". - Czy powinnam przynieść więcej? - zmrużyłam oczy na wróble wędrujące blisko siebie w pobliżu. W końcu matka odzyskała przytomność i desperackim tonem krzyczała: ""Eiko!"". - Osobiście zaopiekujemy się tymi ptakami: postawimy im groby i pogrzebiemy je. Spójrzcie! Wszyscy płaczą. Przecież jest smutno, że ich przyjaciele umarli... To naprawdę straszne dla nich.... Nie ma co! – Skądże! Chociaż umarli – odpowiedziałam na pytanie mamy."
6,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Szybko spakowałam puszki z kawą, papierosy i hot dogi w małą torbę typu S. W międzyczasie mężczyzna, który zaglądał do swojej kieszeni na drobne monety, nagle wyciągnął rękę do klatki piersiowej - z tego gestu od razu zdobyłam się na przypuszczenie, że chce zapłacić elektronicznym portfelem."
7,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。 「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。 「年齢確認のタッチをお願いします」 画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""Witamy! Dzień dobry!"" - lekko ukłoniłem się, przyjmując puszkę kawy od mężczyzny. ""A tak poza tym, proszę jeszcze paczkę papierosów Marlboro Light Menthol nr 5"". - ""Rozumiem"" - szybko wyciągnąłem paczkę i zeskanowałem ją na kasie. ""Prosimy o potwierdzenie wieku dotykając ekranu"". Patrząc, jak wzrok klienta przechodzi przez wystawione fast foody na ekranie, zatrzymałem ruch palcem. Jeśli wydaje się niepewny, czy coś jeszcze chce kupić, czekam w tyle i nie pytam go od razu."
8,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Słysząc cichy dźwięk drobnych monet, odwracam się i spoglądam na kasę. Ludzie, którzy szeleczą pieniędzmi w dłoniach lub kieszeniach, najczęściej kupują papierosy lub gazety i spieszą się do domu. Są bardzo czuli na ten dźwięk pieniędzy. Jak przewidywałem, był tam mężczyzna trzymający w jednej ręce puszkę kawy, drugą schowaną w kieszeni. Szybko przechodzi przez sklep i zasuwa do środka lady kasowej tak, żeby nie zatrzymać klientów w kolejce."
9,コンビニエンスストアは、音で満ちている。客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。店員の掛け声に、バーコードをスキャンする音。かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Sklep convenience store jest wypełniony dźwiękiem. Dzwonek, gdy klient wchodzi do środka, głos idolki z radiowej transmisji reklamujący nowe produkty w sklepie. Okrzyki pracowników, dźwięk skanowania kodów kreskowych. Dźwięki wrzucania przedmiotów do koszyka, szum torbki z chlebem przytrzymywanej w dłoniach oraz odgłos butów na obcasie poruszających się po sklepie. Wszystko to miesza się razem, tworząc ""dźwięk convenience store"", który cały czas dociera do moich bębenków słuchowych."
10,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Miho i Satsuki często spotykają się lokalnie, więc mają podobne wydźwięki i sposób rozmawiania. Szczególnie jedzenie słodyczy – obie złamują małe kawałki ciastka za pomocą paznokci, a potem wkładają do ust. Próbuję sobie przypomnieć, czy tak było wcześniej, ale wspomnienia są niejasne. Wydaje mi się, że te drobne nawyki i gesty z poprzedniego spotkania już gdzieś uciekły."
