id,source,translation,n2m
1,很久很久以后的某天，她的丈夫从医院回来。,かなり遠い未来のある日、彼女の夫が病院から戻ってきた。,1-1
2,"他表情严肃，说""文化大革命""了，医院天天开会，也有人写了他的大字报，说他的历史有问题。",彼の表情は厳しい。 「文化大革命」が始まったと言う。 病院では毎日会議が開かれ、誰かが彼に対するビラを書いていて、彼の歴史に問題があると主張しています。,1-3
3,她很紧张，不知道丈夫向她讲述这些意味着什么。,彼女は非常に不安で、夫がこれらすべてを何を意味するのかわからなかった。,1-1
4,但她的丈夫却突然说，你不会有事的，我会保护你。,しかし突然、彼は「あなたには何も問題ありません。 私も守護しますよ」と言った。,1-2
5,你过去的事，一辈子都不要想起来。,「過去を思い出さず生活してください。,1-1
6,你最大的敌人，不是外面的人，恐怕是那些你不记得的东西。 如果有人问你，你就说你什么都不知道，这样就行了。,最大の敵は外部ではなく忘れ去られました事柄です」「何人そば詮索され席合って、「こちら貴方全く知りません」と答えしゃすようにします」,2-1
7,你是哪里人？,あなたはどこの出身ですか？,1-1
8,住在哪个村？,どの村に住んでいますか？,1-1
9,你多大年龄？ 你家里还有什么人？,あなたの年齢は？あなたの家族には誰がいますか？どうして川に落ち込んだのですか？,2-1
10,你怎么掉进了河里？是翻船了，还是坏人把你扔下去的？,船が転覆したのですか、それとも悪い人があなたを突き落としたのですか？,1-1
11,就你一个落水的吗。,ただ一人で水に落ちたのですか。,1-1
12,人们交替着询问，即令声音温和也如一根根利刺扎过来，她的心瞬间剧痛无比。,人々が交互に質問してくる、声色は穏やかでもまるで針葉木を刺すように彼女の心を苦しめるほど痛く感じられました。,1-1
13,她在床上蜷缩成一团。,ベッド上で彼女は丸まってしまいました。,1-1
14,她想，是呀，我是哪里人呢？,彼女は思った、そうだ私は何処出身だっけ?,1-1
15,我住哪里呢？,私、住むところって何処だっけ?,1-1
16,我叫什么呢？,名前って何だっけ?,1-1
17,我怎么会掉进河里了？ 她完全没有了印象。 我怎么会记不得呢？,私、何故川みきわめてしまっただろう?全く記憶が無いぜんとう歩んつょ無い・・・,3-1
18,我怎么连自己都记不得了呢？,自分自身さえ覚えていない・・・,1-1
19,于是她哭了起来。 她说，我不记得。,そしたら彼女泣眯温去りつ着き始後在み・・・「わからー」と呟ルッタ,2-1
20,她是真的不记得了。,彼女は本当に何も覚えていなかった。,1-1
21,于是人们说，你想想，仔细地想想。,だから人々が言った、「考えてみて、よく考えてみて。,1-1
22,你是被人从河里捞出来的。,あなたは川から救い出されたのだから。,1-1
23,你从河水开始想，也许能想起来。 她依着人们的要求，果然认真去回想。,川のことを思い始めれば、何か思い出すかもしれない」 彼女は人々の要求通りに真剣に思い返そうとした。,2-1
24,但她的思路一到河边，哗哗的水声便像炸雷一样轰响，莫名的恐惧随着水声汹涌而来。,しかし、彼女の記憶が川辺まで辿り着くと、ざわざわする水音が雷鳴のように轟き、名前を付けることのできない恐怖が水音と共に押し寄せる。,1-1
25,波涛中如同藏着魔鬼，虽然看不见摸不着，却狠狠地袭击她的身心。,波浪の中にはまるで魔物が隠れており、見えず触れられずでも彼女を身心両面から容赦無く襲ってきます。,1-1
26,她顿时失控，放声地痛哭以及尖叫，声音歇斯底里。,彼女はすぐさま制御力を失って激しく泣き叫んだ，声色比斯底里。,1-1
27,一位吴姓医生严厉制止了那些好奇的人。 他说，她可能受了刺激。 不要让她再想了，让她养病吧。 于是，人们不再追问，只是明里暗里都用怜惜的口吻谈着她。,吴医生一位吴氏医生严厉制止了那些好奇的人他说，可能是被刺激到了不要再让她想了，让她养病吧于是人们也没有再问只是公开和秘密地都以同情的口吻谈论着她那一个春天， 是如此的美丽。,4-1
29,这个女人一直在跟自己做斗争。,この女性はずっと自分自身と戦ってきた。,1-1
30,她已经很老了。,彼女はすでに年老いていた。,1-1
31,所有皮肤都松软地趴着，连一条像样的皱纹都撑不起来。,全ての皮膚がだぶついてしまっており、きちんとした一本のしわさえ作れなかった。,1-1
32,她的脸和脖子细痕密布。,彼女の顔や首には細かい痕跡が密集している。,1-1
33,因肤色白皙，这些痕迹不像是时光之刀随意划下，而更像是一支细笔，一下一下描绘而出。,肌色が白いため、これらの痕跡は時間が無造作に掘ったものではなく、細筆で一つ一つ描かれて出来上がったようだ。,1-1
34,她的眼睛也已浑浊不堪，但在蓦然睁大时，仍然能看到有光芒从中射出。,彼女の目もすでに濁っておりましたが突然開ける時、光芒を放ち続けます。,1-1
37,这个时候，她会露出一脸茫然，望着路人，喃喃说几句没人听得见的话。,その時、彼女は困惑した表情を浮かべ、通行人を見つめて、人には聞き取れない何かを呟いた。,1-1
38,她不知道自己说了什么。,自分が何を言ったのか彼女自身も知らない。,1-1
39,其实，她也不知道自己有没有在想。,実際は、彼女が考えていることさえ彼女自身がわからない。,1-1
40,她只是觉得有很多奇怪的东西拼命朝外跳，似乎在撩拨她的记忆。,多くの奇妙なものが外に飛び出そうと奮闘しており、それらが彼女の記憶を掻き立ててるようだった。,1-1
