id,source,translation,n2m
1,很久很久以后的某天，她的丈夫从医院回来。,それからずっと長い時間が経ったある日、彼女の夫は病院から帰ってきた。,1-1
2,"他表情严肃，说""文化大革命""了，医院天天开会，也有人写了他的大字报，说他的历史有问题。",彼の表情は真剣で、「文化大革命」が起こり、病院では毎日集会が開かれており、また彼について多くのビラも書かれていると語った。,1-1
4,她很紧张，不知道丈夫向她讲述这些意味着什么。,彼女は非常に困惑しており、夫がこれを話す意味を理解できなかった。,1-1
5,但她的丈夫却突然说，你不会有事的，我会保护你。,しかし突如夫は言った。 「君は何も心配しなくて良いんだよ、僕が君を守るさ。,1-2
6,你过去的事，一辈子都不要想起来。,過去のことは一生思い出さないでくれ。,1-1
7,你最大的敌人，不是外面的人，恐怕是那些你不记得的东西。,最大の敵っていうのは外部ではなく… 忘れ去られた記憶だろうね…,1-2
8,如果有人问你，你就说你什么都不知道，这样就行了。,誰かが質問してきても「知らない」と答えただけで大丈夫だよ」,1-1
9,你是哪里人？ 住在哪个村？ 你多大年龄？ 你家里还有什么人？,あなたはどこから来たの?どの村に住んでるの？あなた、何歳？あなたの家に他に誰がいるっていうの？どうして川に落ちたんですか？,4-1
10,你怎么掉进了河里？是翻船了，还是坏人把你扔下去的？,船が転覆した、それとも悪い人に投げられたみたいな事でもありましたか？,1-1
11,就你一个落水的吗。,水没者はあなただけですか。,1-1
12,人们交替着询问，即令声音温和也如一根根利刺扎过来，她的心瞬间剧痛无比。,質問が次々と交錯し、優しい声でもその一つ一つが鋭利な棘と化して襲ってくる。 彼女の心臓は瞬間的地激しく痛む。,1-2
13,她在床上蜷缩成一团。,彼女はベッド上で身を丸めてするっとした扁平形成した。,1-1
14,她想，是呀，我是哪里人呢？,そうじゃありますね、私自身何処から来Activitiestiveすか。,1-1
15,我住哪里呢？,私自身どこ住んでいますか。,1-1
16,我叫什么呢？ 我怎么会掉进河里了？ 她完全没有了印象。 我怎么会记不得呢？,私自身何だっけご名前ー発音を忘れましから？私ス予告通り怎么会掉川里呢ろう川を流れ込んだ場合もありますわけですよね,4-1
17,我怎么连自己都记不得了呢？ 于是她哭了起来。 她说，我不记得。,"え7 彼女すっ完全kaf長星记得了全部譜印象では如何000 彼女即便nejo計bupqui息子てする連Vintage Terra-コルタ Tシャツ Lサイズジメレスカラーレッドtie Directory recall, even its own stuff 全然已ins不起ながら彼女ポール記naked眠れる。""]",3-1
18,她是真的不记得了。,彼女は本当に覚えていない。,1-1
19,于是人们说，你想想，仔细地想想。,そのため、人々は言った、「思い出してみて、よく考えてみて。,1-1
20,你是被人从河里捞出来的。,あなたは川から引き上げられたのだよ。,1-1
21,你从河水开始想，也许能想起来。,川を頭に思案すれば、何か覚えてくるかもしれません」,1-1
22,她依着人们的要求，果然认真去回想。 但她的思路一到河边，哗哗的水声便像炸雷一样轰响，莫名的恐惧随着水声汹涌而来。,"彼女は人々の要求に従って、しっかりと思い起おうとしたが, 彼女の思考が川辺まで達すると, ごうごうと音を立てる流水の音が雷鳴のように轟き始めます, 理由もなく恐怖感がこの水音と共に襲って来る。",2-1
23,波涛中如同藏着魔鬼，虽然看不见摸不着，却狠狠地袭击她的身心。,"波裏ではまるで鬼神が隠れており, 目では見えず手でも触れられないが全身全霊を冷や汗で湿らす。",1-1
24,她顿时失控，放声地痛哭以及尖叫，声音歇斯底里。,"彼女はすくむしかなく, 深刻リ泣き叫ぶ事しか出来ず、その声音はヒステリックさだった。",1-1
30,这个女人一直在跟自己做斗争。,この女性はいつも自分自身と戦っている。,1-1
31,她已经很老了。,もう高齢だ。,1-1
32,所有皮肤都松软地趴着，连一条像样的皱纹都撑不起来。,すべての皮膚がダラリとたるんでいて、きちんとした一つの皺も張り切れなくなっている。,1-1
33,她的脸和脖子细痕密布。 因肤色白皙，这些痕迹不像是时光之刀随意划下，而更像是一支细笔，一下一下描绘而出。,彼女の顔と首には細かなシワが満ちており、肌が白く透明感があるため、これらの痕跡は時間の刀によって適当に斬られたようではなく、むしろ細筆で一筆一筆描き出されたようだ。,2-1
34,她的眼睛也已浑浊不堪，但在蓦然睁大时，仍然能看到有光芒从中射出。,彼女の目は既にかすんでしまっているが、突然大きく開けば、その中から光明を放つことまだあった。,1-1
35,她经常盯着一处发呆，似乎若有所思，又似百般无聊。,彼女はしばしば何かをじっと見つめてボーっとしており、どこか考え事をしているようでもあり何もすること無さそうでもあった。,1-1
36,"为此偶尔会有路人好奇，说：""太婆，你在想什么？""",その様子に時折通行人が好奇心を示し、「老婦人さん、何を考えていますか？」とう声を掛けてくれます。,1-1
37,这个时候，她会露出一脸茫然，望着路人，喃喃说几句没人听得见的话。,その瞬間、彼女は茫然とした顔をして通行人を見つめ、声が聞こえないほどの小さな声で何かを呟く。,1-1
38,她不知道自己说了什么。,自分が何を言ったのか彼女自身も分からない。,1-1
39,其实，她也不知道自己有没有在想。,実際、自分が何か考えてるのかも彼女にはわからない。,1-1
40,她只是觉得有很多奇怪的东西拼命朝外跳，似乎在撩拨她的记忆。,奇妙な物事が外側に向けて必死に飛び出そうとしているような感覚だけがあって、それらは彼女の記憶を引きつけようとしているようだ。,1-1
41,而那些，正是她一生都不愿意触碰的东西她拼命抵抗。,そしてその物事こそ一生涯触れたくも無かった物事だー彼女は必死に抵抗する。,1-1
