id,source,translation
0,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。,"Miho obecnie jest zamężna, kupiła stary dom w rodzinnym mieście i często spotyka się tam z przyjaciółmi."
1,明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の普通の三十代女性と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。,"Jutro także będę pracował na drugim etacie, ale czasami czuję, że jestem tylko łącznikiem między światem konbini a innymi ludźmi. Mimo to, jest to cenna okazja do wymiany doświadczeń z kobietą w podobnym wieku, dlatego staram się przyjmować Miho's invitation as often as possible."
2,今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"Dziś również, z Miro i małym, jeszcze bardzo młodym Yukari, którego matka jest już za mąż, ale jeszcze nie mający swoich dzieci, byliśmy razem w domu Miro, gdzie przygotowaliśmy herbatę i przyniosliśmy ciastka."
3,そのとき、私は、初めて、世界の部品になることができたのだった。,"Wtedy, po raz pierwszy, zostałem częścią świata."
4,私は、今、自分が生まれたと思った。,"Jestem teraz przekonany, że zostałem stworzony."
5,世界の正常な部品としての私が、この日、確かに誕生したのだった。,"Jako normalna część świata, ja się dzisiaj narodziłem."
6,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。,"Przez dwa tygodnie przed otwarciem, dwójka z nich pracowała razem, symulując sytuacje, w których spotykali się z członkami personelu, a następnie bezustannie trenowali, kierując się ku celowi."
7,お客様の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。,"Patrząc w oczy klienta, uśmiecham się i kłaniam, wkładam produkty higieniczne do papierowych toreb, oddzielam ciepłe rzeczy od zimnych i dezynfekuję ręce alkoholem, gdy jestem proszony o fast food."
8,お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートにはトレーニングと大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"<<WRONG STATEMENT, TRANSLATION FOUND>> Dlaczegokolwiek zaczęliśmy się uczyć, aby zwiększyć swe szanse na sukces w pracy. W kasie znajdowały się prawdziwe pieniądze, ale na recepcie było dużo więcej niż tylko to, co napisano, a naszymi kolegami zrobiliśmy to samo. W ten sposób zaczęliśmy się uczyć, jak wichtne jest szanowanie innych i robienie swojej roboty dobrze."
9,二つ年下の妹は、私と違って、普通の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。,"Dwa lata młodsza siostra była zupełnie inna niż ja, ale nie traktowała mnie z dystansem, lecz raczej z szacunkiem."
10,妹が私と異なり普通のことで母に叱られているとき、母に私は近づいてどうして怒っているの？と理由を尋ねた。,"<<WRONG STATEMENT, TRANSLATION FOUND>> Siostra jest inna niż ja i robi normalne rzeczy, ale matka ją krytykuje, kiedy ja próbuję jej pomóc, matka pyta, dlaczego ja się na nią złoszczę?"
11,私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私にありがとうと言った。,"Z powodu mojej prośby do matki, uczynek ten skończył się, a siostra zawsze mi powtarzała ""dziękuję""."
12,お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。,"Nie było mi zainteresowania w ciastkach lub zabawnych przedmiotach, więc często dawałem je mojej młodszej siostrze."
13,そのため、妹はいつも私についてまわっていた。,"Dlatego, siostra zawsze była zawsze wokół mnie."
14,お父さん、焼き鳥好きだから、今日、これを焼いて食べよう 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"Ojcie, lubię kurczaka, dlatego dziś będę go gotować i jeść. Czy słyszysz? Powtarzam to jasno i distinctly, a matka zaskoczona, a także sąsiednie dzieciństwo matki zaintrygowane. Oczy, nos i usta rozwarli się jednocześnie w wielkim otwarciu."
15,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。,"Zrobiłem dziwny gest, ponieważ uśmiechnąłem się, ale kiedy zobaczyłem, że ten człowiek intensywnie ogląda moją dłoń, poczułem, że jedna ręka nie wystarczy."
16,もっととってきたほうがいい？ 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、恵子！ととがめるような声で、必死に叫んだ。,"<<INACCURATE TRANSLATION>>: Czy mogę cię zaprosić na spacer? Widzę, że masz tam parę kroków, aż trzy kroki, idących przed nami, a ich spojrzenie pada na nas. Czasem myślę, że byłoby lepiej, gdybyśmy z nimi porozmawiali.."
17,小鳥さんはね、お墓をつくって埋めてあげよう。,"<<WRONG STATEMENT, TRANSLATION FOUND: Ptaszek-san, chcesz zbudować grobowiec i pochować mnie?>>"
18,ほら、皆も泣いてるよ。,"Hmm, wszyscy płaczą także."
19,お友達が死んじゃって寂しいね。,Moi przyjaciele zmarli i czuję się samotnie.
20,ね、かわいそうでしょう？ なんで？　せっかく死んでるのに 私の疑問に、母は絶句した。,"<<CORRECT STATEMENT, NO TRANSLATION FOUND, because>> the provided text is not a Polish translation. It is just a romanization of the original Japanese source text."
21,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"<<INACCURATE TRANSLATION>> : Wkrótce będę palić papierosy i pijć kawę z puszki, a Amerykanin będzie śmiegać."
22,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"W tym czasie, mężczyzna, który dźwiękł małym pieniędzmi w kieszeni, wpadł na pomysł i włożył rękę do kieszeni na piersi."
23,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Z tego zachowania się domyślać można, że zapłacenie elektroniczne jest konieczne."
24,いらっしゃいませ、おはようございます！ 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"Witaj, dobrze już rankiem! Proszę, podejmijcie lekki napitok i zostawienie puszki kawy, którą Pan zostawił."
25,あー、あと煙草の５番を一つ かしこまりました すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"Oto, wyciągnąłem piątą paczkę papierosów Marlboro i szybko przeszukałem ją w kasie."
26,年齢確認のタッチをお願いします 画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Proszę potwierdzić wiek na ekranie, a następnie zatrzymywać ruch palców, gdy oczami mężczyzny śledzi się kolejkę fast foodów na ekranie."
27,何かおとりしますか？と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"Czy mogę coś dla Ciebie zrobić? - zapytałem, ale jakbyśmy nie słyszeli odpowiedzi, widać było, że klient jest wahający się, czy kupić czy nie. W takiej sytuacji zawsze wybieram się zrobić krok wstecz i czekać."
28,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,"Czyli, reakcją na szumieniec delikatnego dźwięku pieniędzy, zaczyna sięgać ku kasie."
29,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Człowiek, który trzyma się małe pieniądze w dłoni lub kieszeni, często chce szybko kupić papierosy lub gazetę i wrócić do domu. Z tego względu jest bardzo wrażliwy na dźwięk pieniędzy."
30,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Mężczyzna z kawą w jednej ręce i drugą ręką w kieszeni, zbliżający się do kasiarni."
31,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko przenieś się do wewnątrz sklepu i ustaw się za kasą, aby nie trzymac klientów w oczekiwaniu."
32,コンビニエンスストアは、音で満ちている。,Sklep konvencjonalny jest pełen dźwięków.
33,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"Głos idola, który promuje nowe produkty w radiofonii wewnętrznym, który słyszy się w chwili, gdy klient wchodzi do sklepu."
34,店員の掛け声に、バーコードをスキャンする音。,"""Dźwięk skanowania kodów barowych przez pracownika w sklepie."""
35,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dźwięk wkładania przedmiotów do kosza, dźwięk szarpania worków zbożowych, dźwięk kroków na podłogi wnętrza sklepu."
36,全てが混ざり合い、コンビニの音になって、私の鼓膜にずっと触れている。,"Wszystko się miesza, staje się dźwiękiem z konbini, aż docierając do moich bębenów."
37,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miko i Satsuki spotykają się często w miejscu, więc mają podobne, jakby zeszłoroczniałe spojrzenie i mowę."
38,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Szczególnie sposób jedzenia słodyczy jest podobny, obie osoby z manicure na dłoniach, dzielą ciasteczka na małe kawałki i przenoszą do ust."
39,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Przedtem takimi być mogło, ale nie pamiętam."
40,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Przez chwilę zeszłej, gdy spotkaliśmy się po raz ostatni, dwaj z nami mieliśmy małe zwyczaje i ruchy, które teraz, jak się zdaje, zostały przyniesione do jakiegoś innego miejsca."
