id,source,translation
1,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Perhaps because Miho and Satsuki spend so much time together locally, they share similar expressions and speaking styles. They especially have similar ways of eating sweets, each breaking off small pieces of cookies with their manicured hands to put to their mouths. I try to remember if it was always like this, but my memories are hazy. I think the little habits and gestures they had when we last met might have drifted away somewhere by now."
2,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"Miho is now married, owns a used single-family house in her hometown, and often hosts her friends there. Sometimes she feels reluctant about going to her part-time job the next day, but it's her only connection to a world beyond the convenience store and a valuable opportunity to interact with other ""normal thirty-somethings"". So she tries to accept Miho's invitations as much as possible. Today as well, Miho, Yukari who brought her little child along, Satsuki who is married but doesn't have children yet - and me - have gathered at Miho's place with cakes for tea time."
3,そのとき、私は、初めて、世界の部品になることができたのだった。私は、今、自分が生まれたと思った。世界の正常な部品としての私が、この日、確かに誕生したのだった。,"That was when I became a part of the world for the first time. At that moment, I felt as though I had truly been born. On this day, as a functioning part of the world, I was undeniably born."
4,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"For two weeks before the grand opening, we found ourselves in pairs, undergoing constant practice with unnamed prospective customers. We learned to look the ""customer"" in the eye and give a courtesy smile, put sanitary products in a paper bag separately, place hot items apart from cold ones. We were also taught to sanitize our hands upon receiving an order for fast food. To familiarize us with handling money, actual currency was kept inside the register; however, each receipt bore a large ""training"" imprint. The experience somewhat resembled playing pretend-store since the individuals on either side of transactions were fellow part-time workers wearing matching uniforms."
5,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。そのため、妹はいつも私についてまわっていた。,"My younger sister, two years my junior, was a ""normal"" child unlike me. That is not to say she kept her distance from me, quite the opposite; she looked up to me. Whenever my sister got scolded by our mother over mundane things that differed from my behavior, I would approach our mother and ask ""Why are you angry?"" Once the lecture was done because of my question, and possibly feeling that I had defended her, my sister would always thank me by saying ""Thank you"". Having not much interest in sweets or toys myself, I often gave them to her instead. For this reason she was always following after me."
6,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。 「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。 「小鳥さんはね、お墓をつくって埋めてあげよう。ほら、皆も泣いてるよ。お友達が死んじゃって寂しいね。ね、かわいそうでしょう？」 「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Dad likes yakitori, so let's grill this and eat it today."" Not hearing a response, I repeated my statement clearly. My mother was taken aback, as was the other child's mother next to her; her eyes, nostrils, and mouth all opened wide in surprise. Her strange expression almost made me laugh but then I noticed her focus on what was in my hand and realized one bird wouldn't be enough. ""Should I get more?"" As I glanced at two or three sparrows walking nearby, my mother came back to her senses and cried out desperately at me: ""Keiko!"" ""We should bury the little birdy instead – see everyone is crying because they lost their friend. It must be really sad."" ”Why? It’s already dead anyway.” My question rendered my mother speechless."
7,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"He quickly put a can of coffee, some cigarettes, and an American hot dog into a small-size bag. Meanwhile, the man who had been jingling coins in his pocket suddenly reaches into his breast pocket as if he just remembered something. From this gesture, I immediately inferred that he was going to pay with electronic money."
8,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。 「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。 「年齢確認のタッチをお願いします」 画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""Welcome, good morning!"" I take the can of coffee that the male customer offers with a light bow. ""Ah, and one pack of no.5 cigarettes."" ""Certainly."" I quickly pull out a pack of Marlboro Light Menthol and scan it at the register. ""May I please have you confirm your age on screen?"" As he is touching the screen, I notice his gaze swiftly move to the showcase filled with fast food and stop my hand motion. Though I could offer assistance asking, “Would you like anything else?” when customers seem to be contemplating whether or not to make an additional purchase, my policy is step back and wait."
9,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"At the faint jingle of loose change, I turn around, eyes directed at the cash register. People who juggle coins in their palm or pocket often are simply here to buy cigarettes or newspapers and leave promptly, so I am attuned to the sound of money. Sure enough, there is a man approaching the register with a can of coffee in one hand while his other hand rummages through his pocket. Swiftly moving within the store, I slide behind the counter to ensure I'm ready and don't keep our customers waiting."
10,コンビニエンスストアは、音で満ちている。客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。店員の掛け声に、バーコードをスキャンする音。かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"A convenience store is filled with sounds. The chime when a customer enters, the voice of an idol advertising new products over the store’s PA system. Shouts from the staff, the beep of the barcode scanner. The sound of items being put into a basket, crinkling of bread bags and clicking heels pacing within the store. All these blend together to create ""the sound of a convenience store"" that constantly resonates in my ears."
