id,source,translation
1,一九九三年的那个冬天，对我来说最重要的事，是我爸爸回来了，就在我妈结婚前的那个星期。十二月的一个下午，他到学校来找我。我一路飞奔向大门口，隔着铁栏杆远远地看到他站在外面抽烟。身上穿着一件黑色长风衣，竖起的领子遮住了半张脸。不知道为什么，连他的样子也没有看清，就觉得他过得似乎很不好。我的心一酸，眼泪掉了出来。,"The winter of 1993 was most significant to me because my father came back, just a week before my mother got married. One afternoon in December, he came to look for me at school. I ran all the way to the gate and saw him from a distance, past the iron bars, smoking outside. He was wearing a black trench coat with his collar turned up covering half his face. Somehow, even without seeing him clearly, I could tell that he seemed quite distressed. My heart sank and tears welled up in my eyes."
2,我没想过我妈妈会有再婚的念头。或许潜意识里，我觉得她应该因为我爸爸的离开而一直痛苦下去，就像我一样。况且，我觉得她缺少那种找到幸福的能力。事实也许的确如此，可是幸福有能力找到她。不是吗，作为一个美人，根本不必那么辛苦，她什么都不用做，只要站在原地就好了。,"I never thought that my mother would consider remarrying. Perhaps subconsciously, I believed she should continue to suffer because of my dad’s departure, just like me. Besides, I felt as if she lacked the capacity to find happiness. The truth might have indeed been this way, yet happiness had the ability to find her. Isn’t it so? For a beautiful woman like her who didn’t have to lift a finger; all she needed was to stand still where she was."
3,我还记得，那一年的冬天特别长，四月过了一半，迎春花还没有开。父母离婚的事，令你的情绪很消沉。我们好久都没有什么新游戏了，一到傍晚就百无脚赖地坐在死人塔的房顶上。院子里散落的那些身体部件中，又多了几只胳膊。我们用钩子把它们拨到一起，摆成了一个千手观音。,"I still remember that the winter of that year was especially long, half past April and the spring flowers had not yet bloomed. My parents' divorce made you very depressed. We hadn't had any new games in a long time, and as twilight fell, we would sit listlessly on the rooftop of the necropolis tower. Among the scattered body parts in the yard, a few more arms were added. We used hooks to pull them together, forming a statue of Guanyin with many hands and eyes."
4,我爸爸其实对做生意一窍不通，只是去投奔一个并不相熟的表哥。我奶奶有个妹妹，早年去了北京，后来在那里结婚生子。这个表哥是她家的长子，在整个家族里，一直作为一个异类存在。,"Actually, my father knew nothing about business and simply went to seek assistance from a cousin he wasn't very close with. My grandmother had a younger sister who moved to Beijing years ago, where she got married and had children. This cousin was her eldest son, and within our whole family, he was always seen as an odd one out."
5,刚才你说每个人都有一个起运的时间，人生好像忽然套上了缰绳。我的应该是在八岁。那年秋天，爸爸离开济南，一个人去了北京。从那以后，我就再也没有家了。,"Just now, you mentioned that every person has a time of fate when life seems to have suddenly been reined in. Mine should be at the age of eight. That autumn, my father left Jinan and went to Beijing alone. From then on, I no longer had a home."
6,我并不打算赴约。不管是因为什么，我想我们都没有再见面的必要了。我坐在沙发上一支一支地抽烟，天色越来越暗，门突然笃笃地敲响了。送水的男孩扛着水桶站在门囗，说是给西郊的一户人家送水去了。他戴着一顶脏兮兮的灰色毛线帽子，神情恍惚。,"I had no intention of honoring the meeting. No matter the reason, I felt there was no necessity for us to meet again. I sat on the sofa, chain-smoking as dusk fell. Suddenly, there was a knock at the door. The water delivery boy stood at the doorway with a large bucket, saying he had come to deliver water to a house in the western suburb. He was wearing a dirty grey woolen hat and looked absent-minded."
7,我们的谈话进行得很艰难。每次陷入沉默，我都觉得心脏受到压迫，只想快点结束这次见面。你似乎有所察觉，但还在努力寻找话题。茶冷下去，屋子里的白雾已经散尽，你终于起身告辞。我刚关上门，感觉松了一囗气，门铃又响了。你站在门囗，请我晚些到小白楼来。我还没有来得及推辞，你已经走出了楼洞。,"Our conversation was arduous. Each moment of silence felt so oppressive, all I wanted was for this meeting to end as quickly as possible. It seemed like you noticed, but still tried to find new topics of conversation. As the tea cooled off and the haze in the room dissipated, you finally stood up to leave. Just as I closed the door and let out a sigh of relief—there went the doorbell again. You were standing at my doorstep, inviting me to come over to Xiao Bai Tower later on. I hadn't even had time to decline before you left down the building's exit."
8,"我走到厨房关掉炉子。水已经蒸发了半壶，整个房间弥漫在白雾里。你局促地坐下来，看着我倒茶。 ""你还跟奶奶和姑姑一起住吗？""你问。 我告诉你，奶奶已经去世了，现在我和姑姑一起生活。 ""她一直没成家""　你问。 ""嗯。""","I went to the kitchen and turned off the stove. Half of the kettle had already evaporated, filling the room with a white mist. You sat down restlessly and watched me pour tea. ""Are you still living with your grandmother and aunt?"" you asked. I told you, my grandmother had passed away, now it's just me and my aunt living together. ""She never got married,"" you asked. ""Yes."""
9,你嘴巴里呼出的白色哈气，被风撩起的卷曲头发，大衣下摆底下微微颤动的膝盖，这些让我相信眼前的你是真实的存在，并非是先前那个梦的延续。十八年没见了，认不出来也不奇怪。你没有化妆，苍白的脸有一点浮肿，不过总算没有辜负大家的期望，长成了一个美人。只是那张桃心小脸乌戚戚的，一副在大都市待久了的神情。你问我，你的样子是不是和我想象的不一样。我不置可否地笑了笑。坦白说，我从未想象过你长大之后的样子。对我而言，和你有关的一切都已经装进档案袋，封上了火漆。说出来或许会有些伤人吧，不过，我真的没有期待与你再见面。,"The white breath you exhale, your curly hair lifted by the wind, the slight tremble of your knees under the hem of your coat—these things make me believe that you standing before me are real and not an extension of a dream I previously had. It's no surprise that after eighteen years I don't recognize you. You're not wearing makeup. Your pale face is a bit bloated but at least it didn’t disappoint everyone’s expectations; you've grown into a beautiful woman. Your small oval face looks gloomy though, bearing traces of having spent too much time in a big city. You ask me if you look different than what I imagined. Noncommittally, I merely smiled back at you. To be honest, I had never envisioned what you would look like when grown up. In my mind, everything concerning you has already been stored in an archive bag and sealed with lacquer wax seal —telling this might seem harsh to some people—but truthfully speaking,I didn't anticipate meeting you again."
10,我睁开眼睛。你站在门囗。我不知道你已经站了多久，没准连我在梦里大笑都看到了。还有醒来的悲伤，最虚弱时刻的样子。程恭，你低声喊出我的名字，声音非常沙哑，似乎已经很久没有开囗讲过话。快要下雪了，天阴得厉害，屋子里黑漆漆的。炉子上的水沸了，咕嚕噜地翻滚着。我仔细地看了你一会儿，确信自己并不认识你。可是在昏暗的光线里，我忽然觉得这个站在对面的陌生人，似乎与我的生命有很深的联结。那种感觉让人背后一阵发凉。我努力回想着，记忆的卡片在头脑中晔啦晔啦地翻动。然后你说，你是李佳栖。,"I open my eyes. You are standing at the door. I don’t know how long you’ve been standing there, perhaps long enough to have seen me laughing in my sleep, and the melancholy I feel upon waking, and how weak I am right now. Cheng Gong, you call out my name in a low voice; your voice is so hoarse that it seems you haven’t spoken for a long time. It’s about to snow — the weather is heavily overcast and it's pitch black inside the house. The water on the stove has boiled over and is gurgling noisily. I look at you carefully for a while and convince myself that I don't recognize you. But in this dim light, I suddenly feel that this stranger before me has some profound connection to my life—this realization sends shivers down my spine .When trying hard to recall something , there's a swift movement of memories whirring around in my mind like shuffled cards ,then you say: ""I am Li Jiaqi."""
