id,source,translation
1,"Ils embrayaient par comparaison sur la guerre d'avant, la Grande, celle de 14, gagnée, elle, dans le sang et la gloire, une guerre d'hommes que les femmes de la table écoutaient avec respect. Ils parlaient du Chemin des Dames et de Verdun, des gazés, des cloches du 11 novembre 1918. Ils nommaient des villages dont pas un enfant parti au front n'était revenu. Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l'abri pendant cinq ans, qui n'avaient même pas reçu de bombes sur la tête. Ils se disputaient l'héroïsme et le malheur.","Porównując do poprzedniej, wielkiej wojny z roku 1914, tę wygrali — oni to podkreślali — krwią i chwałą. Była to wojna mężczyzn, które ich gospodynie wspominały z szacunkiem. Rozmawiali o Drodze Damy i Verdun, o żołnierzach poległych od gazów bojowych oraz o dzwonach rozbrzmiewających 11 listopada 1918 r. Wymieniali nazwy miasteczek, do których nie powrócił żaden żołnierz wysłany na front. Porównywali ludzi w bagnie rowów okopowych do jeńców spędzających pięć lat na ciepłym i bezpiecznym miejscu, którzy nawet nie widzieli bomb nad swoimi głowami. Kłócili się co do tego, co jest prawdziwie bohaterskie i nieszczęśliwe."
2,"Mais ils ne parlaient que de ce qu'ils avaient vu, qui pouvait se revivre en mangeant et buvant. Ils n'avaient pas assez de talent ou de conviction pour parler de ce qu'ils savaient mais qu'ils n'avaient pas vu. Donc ni des enfants juifs montant dans des trains pour Auschwitz, ni des morts de faim ramassés au matin dans le ghetto de Varsovie, ni des 10 000 degrés à Hiroshima. D'où cette impression que les cours d'histoire, les documentaires et les films, plus tard, ne dissiperaient pas : ni les fours crématoires ni la bombe atomique ne se situaient dans la même époque que le beurre au marché noir, les alertes et les descentes à la cave.","Ale mówili tylko o tym, co widzieli, czego można było doświadczyć jedząc i pijąc. Nie mieli wystarczającego talentu ani przekonania, by mówić o tym, czego wiedzieli, ale nie widzieli. Więc nie dzieci żydowskie wsiadające do pociągów do Auschwitz, ani umierający z głodu poranny obrazek z warszawskiego getta czy tez 10 000 stopni w Hiroszimie. Stąd też wrażenie, które historia lekcje i filmy później nie rozjasniły: ani komory gazowe ani bomba atomowa nie wydarzyły się w tym samym czasie co masło na kosztora-bazaru- alerty i schodzenie do piwnicy."
3,"Sous l'immuabilité, les affiches du cirque de l'année dernière avec la photo de Roger Lanzac, les images de première communion distribuées aux camarades, le Club des Chansonniers sur Radio Luxembourg, les jours se remplissaient de désirs nouveaux. Le dimanche après-midi, on s'agglutinait à la vitrine du magasin d'électricité générale devant la télévision. Des cafés investissaient dans l'achat d'un poste pour attirer la clientèle. Au flanc des collines serpentaient des pistes de motocross et l'on regardait monter et descendre les engins assourdissants la journée entière. L'impatience grandissante du commerce avec ses nouveaux mots d'ordre, « initiative », « dynamisme », secouait le train-train des villes. Entre la fête foraine et la kermesse, la Quinzaine commerciale s'installait comme rite de printemps. Dans les rues du centre, les haut-parleurs beuglaient des incitations à acheter, entrecoupées de chansons d'Annie Cordy et d'Eddie Constantine, pour gagner la Simca ou la salle à manger. Sur le podium, place de la Mairie, un animateur local faisait rire avec les blagues de Roger Nicolas et de Jean Richard, rameutait des candidats pour le Crochet ou Quitte ou double, comme à la radio. Assise dans un coin du podium trônait sous sa couronne la Reine du Commerce. La marchandise avançait sous les couleurs de la fête. Les gens disaient « ça change » ou « il ne faut pas s'encroûter, on s'abrutit à rester chez soi ».","Pod pozorną niezmiennością, plakaty z poprzedniego roku przedstawiające Rogera Lanzaca w cyrku, obrazki ze świętej komunii rozdawane kolegom, Klub Chansonnierów na Radio Luxembourg - dni napełniały się nowymi pragnieniami. W niedzielę po południu tłumy gromadziły się przed witryną sklepu z elektrycznymi artykułami gospodarstwa domowego, patrząc na telewizor. Kawiarnie kupowały odbiorniki w celu przyciągnięcia klientów. Na zboczach wzgórz wiły się trasy motocrossowe i cały dzień można było oglądać jak maszyny wznoszą się i schodzą ze stromizn hałaśliwie brzęcząc. Rosnące niecierpliwie handlu, z jego nowymi hasłami ""inicjatywa"", ""dynamizm"", burzyło monotonię miast. Między placem zabaw a jarmarkiem Quinzaine commerciale zakładano jak rytuał wiosenny. Na ulicach centrum głośniki wykrzykiwały namowy do kupowania, przerywane piosenkami Annie Cordy i Eddiego Constantine'a, aby zdobyć Simcę lub jadalnię."
4,"De main en main passaient des photos brunies au dos taché par tous les doigts qui les avaient tenues dans d'autres repas, mélange de café et de graisse fondu en une couleur indéfinissable. Dans les mariés raides et graves, les invités de la noce s'étageant sur plusieurs rangs le long d'un mur, on ne reconnaissait ni ses parents ni personne. Ce n'était pas soi non plus qu'on voyait dans le bébé de sexe indistinct à demi nu sur un coussin mais quelqu'un d'autre, une créature appartenant à un temps muet et inaccessible.","Z ręki do ręki przechodziły pożółkłe zdjęcia, na pleckach zabrudzonych wszystkimi palcami, które trzymały je na innych ucztach – mieszaninę kawy i tłuszczu tworzącą niewyraźny kolor. W sztywnych i poważnych nowożeńcach oraz gościach weselnych rozstawionych w kilku rzędach wzdłuż ściany nie można było rozpoznać ani swoich rodziców, ani nikogo innego. W półnagim niemowlęciu zaszytym na poduszce nie widziało się także samego siebie, ale kogoś innego - stworzenie należące do czasu bezgłośnego i nieosiągalnego."
5,"Récit familial et récit social c'est tout un. Les voix des convives délimitaient les espaces de la jeunesse : la campagne et les fermes où, de mémoire perdue, les hommes avaient été commis et les filles servantes, l'usine où tous s'étaient rencontrés, fréquentés et mariés, les petits commerces où avaient accédé les plus ambitieux. Elles dessinaient des histoires sans événements personnels autres que les naissances, les mariages et les deuils, sans voyages en dehors du régiment dans une lointaine ville de garnison, des existences occupées par le travail, sa dureté et son usure, les menaces de la boisson. L'école était un arrière-fond mythique, un bref âge d'or dont l'Instituteur avait été le dieu rude avec sa règle en fer pour taper sur les doigts.","Opowieść rodzinna i społeczna to jedno. Głosy gości określały przestrzenie młodości: wieś i gospodarstwa, gdzie ludzie zostali oddani do usług z pamięcią ulotną, a dziewczęta służyły jako służące; fabryka, w której wszyscy się spotkali, zaprzyjaźnili i zawarli małżeństwo; małe sklepy, do których dostali się najambitniejsi. Rysowały historie bez osobistych wydarzeń poza narodzinami, ślubami i żałobami, bez podróży poza regimentem do odległego garnizonowego miasta - istnień zajętych pracą, jej trudnością i zużyciem oraz zagrożeniami wynikającymi z picia alkoholu. Szkoła była mitycznym tłem, krótkim złotym wiekiem, którego Nauczyciel był surowym bogiem z żelazną linijką dla poklepywania palców."
6,"La frénésie qui avait suivi la Libération s'estompait. Alors les gens ne pensaient qu'à sortir et le monde était plein de désirs à satisfaire sur-le-champ. Tout ce qui constituait la première fois depuis la guerre provoquait la ruée, les bananes, les billets de la Loterie nationale, le feu d'artifice. Par quartiers entiers, de la grand-mère soutenue par ses filles au nourrisson en landau, les gens se précipitaient à la fête foraine, à la retraite aux flambeaux, au cirque Bouglione où ils manquaient être piétinés dans la bousculade. Ils se portaient en foule priante et chantante sur la route pour accueillir la statue de Notre-Dame de Boulogne et la reconduire le lendemain sur des kilomètres. Profane ou religieuse, toute occasion leur était bonne d'être au-dehors ensemble, comme s'ils voulaient continuer de vivre collectivement. Le dimanche soir, les cars revenaient de la mer avec de grands jeunes gens en short qui chantaient à tue-tête, grimpés sur le toit à bagages. Les chiens se promenaient en liberté et s'accouplaient au milieu de la rue.","Szaleństwo, które nastąpiło po Wyzwoleniu, stopniowo się uspokajało. Ludzie myśleli tylko o wychodzeniu, a świat był pełen natychmiastowych pragnień do zaspokojenia. Wszystko, co stanowiło pierwsze wydarzenie od wojny, wywoływało pośpiech: banany, losy krajowej loterii, sztuczne ognie. Całe dzielnice ludzie masowo rwali do parków rozrywki na festyny cyrkowe , gdzie zdarzały się przypadki podeptania ludzi na śmierć i życie - zarówno wózkami dziecięcymi jak i babicki podpierajacej się o córki . Maszerowali też tłumnie modląc siądź i śpiewając za statuą Matki Boskiej z Boulogne drogę mile ją przecinając  aby kilometry dalej wezwać „ Dobry wieczór “ . Praw profanacja czy wiara była dla nich okazją aby być razem przy czym jakby chcieli nadal żyć zbiorowo. W niedzielne wieczory powroty samochodami ciężarówkami nastawały modre młode mężczyznach biegających boso i grających głośno śpiewając na maksimum a wymontowane dachy bagażow mogli oni sobie tam usiąść że nabrać oddechu.. Psy przechadzały się swobodnie dowolnie nawet parzyły się w środku ulicy."
7,"Les enfants n'écoutaient pas et se dépêchaient de quitter la table dès qu'ils en avaient reçu la permission, profitant de la bienveillance générale des jours de fête pour se livrer aux jeux interdits, sauter sur les lits et faire de la balançoire la tête en bas. Mais ils retenaient tout. À côté du temps fabuleux dont ils n'ordonneraient pas avant longtemps les épisodes, la Débâcle, l'Exode, l'Occupation, le Débarquement, la Victoire ils trouvaient terne celui, sans nom, où ils grandissaient. Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens. De ce temps non vécu ils garderaient le regret tenace. La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu'ils avaient manquée de si peu et l'espérance de la vivre un jour.","Dzieci nie słuchały i jak tylko otrzymały na to pozwolenie, spieszyły się opuścić stół, korzystając z ogólnej życzliwości dni świątecznych, aby oddawać się zabronionym zabawom, skakać po łóżkach i kołysać się głową w dół. Ale wszystko zapamiętywali. Obok fabularnego czasu, którego epizodów jeszcze długo nie ułożą – klęski krymskiej, eksodusu itp. – dzień szary i bezimienny, w którym dorastali wydawał im się nudny. Przykro im było za późno pojawić się na świat albo ledwie co – kiedy trzeba było ruszyć na drogi w kondukcie i spać na sianie jako cyganie."
8,"Les garçons étaient fiers de partir au régiment et on les trouvait beaux en soldats. Le soir du conseil de révision, ils faisaient la tournée des cafés pour célébrer la gloire d'être reconnus comme de vrais hommes. Avant le régiment, ils étaient encore des gamins et ne valaient rien sur le marché du travail et du mariage. Après, ils pourraient avoir une femme et des enfants. L'uniforme qu'ils promenaient dans le quartier lors des permissions les enveloppait de beauté patriotique et de sacrifice virtuel. L'ombre des combattants vainqueurs, des GI, flottait autour d'eux. Le drap rêche de la vareuse, effleurée quand on se hissait sur la pointe des pieds pour les embrasser, matérialisait la coupure absolue entre l'univers des hommes et celui des femmes. À les voir on éprouvait un sentiment d'héroïsme.","Chłopcy byli dumni, że idą do pułku i uważano ich za pięknych żołnierzy. Wieczorem przed radą poborową chodzili po kawiarniach dla uczczenia chwały bycia uznawanych za prawdziwych mężczyzn. Przed wstąpieniem do wojska byli jeszcze dzieciakami i nie mieli wartości na rynku pracy ani wśród małżeństw. Po służbie mogliby mieć żonę i dzieci. Mundur, który nosili na przepustkach, obudzał w nich patriotyczną piękność i wirtualne ofiary. Cień zwycięskich żołnierzy, G.I., unosiła się nad nimi. Szorstka wełna kurteczki, którą musiała się poczuć dłoń podczas całowania ich na palcach stóp, materializowała absolutną przerwę między światem mężczyzn a światem kobiet. Na ich widok odczuwano uczucie bohaterstwa."
9,"Une autre photo, signée du même photographe mais le papier du livret est plus ordinaire et le liseré d'or a disparu —, sans doute vouée à la même distribution familiale, montre une petite fille d'environ quatre ans, sérieuse, presque triste malgré une bonne bouille rebondie sous des cheveux courts, séparés par une raie au milieu et tirés en arrière par des barrettes auxquelles sont attachés des rubans, comme des papillons. La main gauche repose sur la même table sculptée, entièrement visible, de style Louis XVI. Elle apparaît boudinée dans son corsage, sa jupe à bretelles remonte par-devant à cause d'un ventre proéminent, peut-être signe de rachitisme (1944, environ).","Inna fotografia, podpisana przez tego samego fotografa, ale papier z podręcznika jest bardziej zwyczajny i złota nitka zniknęła - prawdopodobnie przeznaczona do tej samej rodziny, przedstawia małą dziewczynkę w wieku około czterech lat, poważną, niemal smutną pomimo regulowanego buziaka pod krótkimi włosami rozdzielonymi na środku i przyciągniętymi do tyłu spinkami przywiązanych wstążkami jak motylki. Lewa dłoń opiera się na tym samym widocznym całkowicie rzeźbionym stole w stylu Ludwika XVI. Wydaje się wyjątkowo otyła w swojej gorsecie, jej spódniczka na ramiączkach wschodzi z przodu z powodu wystającego brzucha, być może znak rażącej niedorozwoju (1944 rok około)."
10,"Deux autres petites photos à bords dentelés, datant vraisemblablement de la même année, montrent la même enfant, mais plus menue, dans une robe à volants et manches ballon. Sur la première, elle se blottit de façon espiègle contre une femme au corps massif, d'un seul tenant dans une robe à larges rayures, les cheveux relevés en gros rouleaux. Sur l'autre, elle lève le poing gauche, le droit est retenu par la main d'un homme, grand, en veste claire et pantalon à pinces, à la posture nonchalante. Les deux photos ont été prises le même jour devant un muret surmonté d'une bordure de fleurs, dans une cour pavée. Au-dessus des têtes passe une corde à linge sur laquelle une épingle est restée accrochée.","Dwie inne małe fotografie, o ząbkowanym brzegu, datujące się prawdopodobnie na ten sam rok, przedstawiają tego samego dziecka, ale o drobniejszej budowie ciała, w sukience z bufami i balonowymi rękawami. Na pierwszej przytula się figlarnie do kobiety o masywnym ciele w szeroko paskowanej sukience, włosy upięte w duże loki. Na drugiej unosi lewą pięść, prawą zatrzymuje ręką mężczyzna w jasnej marynarce i spodniach z pękami oraz niedbałej pozie. Obie zdjęcia zostały wykonane tego samego dnia przed murkiem zwieńczonym kwiatowym obramowaniem na brukowanym podwórku. Ponad głowy przechodzi worek na pranie na którym pozostała przypięta wsuwka."
